edge_source_id	edge_id	paper_id	observation_id	claim_id	support_kind	species_support	source_scope	confidence_tier	citation_note	notes
SRC07476	EDGE04741	281			primary_experiment	mixed	contextual_support	high	Primary Del-1/EDIL3 angiogenic function study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000605"", ""paper_anchor"": ""PMID:12840057"", ""register_edge_ids"": ""M23B-E000430"", ""register_source_locator"": ""PMID:12840057; PMCID:PMC162283""}"
SRC07477	EDGE04743	111			manual_background	mixed	pathway_membership	high	Primary ephrin-A reverse-signaling relay study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000607"", ""paper_anchor"": ""PMID:11053419"", ""register_edge_ids"": ""M23B-E000432"", ""register_source_locator"": ""PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620; PMID:11053419""}"
SRC07478	EDGE04745	1387			manual_background	mixed	contextual_support	high	PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000610"", ""paper_anchor"": ""PMID:35227773"", ""register_edge_ids"": ""M23B-E000435"", ""register_source_locator"": ""PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309""}"
SRC07479	EDGE04746	1387			manual_background	mixed	contextual_support	high	PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000611"", ""paper_anchor"": ""PMID:35227773"", ""register_edge_ids"": ""M23B-E000436"", ""register_source_locator"": ""PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309""}"
SRC07480	EDGE04747	1168			manual_background	mixed	contextual_support	high	PMCID:PMC5444747; PMID:28427223; DOI:10.18632/oncotarget.15910	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000612"", ""paper_anchor"": ""PMID:28427223"", ""register_edge_ids"": ""M23B-E000437"", ""register_source_locator"": ""https://www.oncotarget.com/article/15910/text/""}"
SRC07481	EDGE04748	1168			manual_background	mixed	contextual_support	high	PMCID:PMC5444747; PMID:28427223; DOI:10.18632/oncotarget.15910	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000614"", ""paper_anchor"": ""PMID:28427223"", ""register_edge_ids"": ""M23B-E000438"", ""register_source_locator"": ""https://www.oncotarget.com/article/15910/text/""}"
SRC07482	EDGE04752	967			manual_background	mixed	contextual_support	high	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000618"", ""paper_anchor"": ""PMID:23812375"", ""register_edge_ids"": ""M23B-E000442"", ""register_source_locator"": ""PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620""}"
SRC07483	EDGE04753	967			manual_background	mixed	contextual_support	high	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000619"", ""paper_anchor"": ""PMID:23812375"", ""register_edge_ids"": ""M23B-E000443"", ""register_source_locator"": ""PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620""}"
SRC07484	EDGE04754	967			manual_background	mixed	contextual_support	high	PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000620"", ""paper_anchor"": ""PMID:23812375"", ""register_edge_ids"": ""M23B-E000444"", ""register_source_locator"": ""PMID:23812375; PMID:22568954; PMCID:PMC3499309; DOI:10.4161/cam.19620""}"
SRC07485	EDGE04755	1216			manual_background	mouse	contextual_support	high	Type-IV collagen post-translational-modification study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000621"", ""paper_anchor"": ""PMID:29491144"", ""register_edge_ids"": ""M23B-E000445"", ""register_source_locator"": ""PMID:29491144; DOI:10.1016/j.jbc.2018.02.012""}"
SRC07486	EDGE04756	1599			manual_background	human	contextual_support	high	Direct CD47 receptor study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000625"", ""paper_anchor"": ""PMID:8550562"", ""register_edge_ids"": ""M23B-E000446"", ""register_source_locator"": ""PMID:8550562; DOI:10.1074/jbc.271.1.21""}"
SRC07487	EDGE04757	769			manual_background	mixed	contextual_support	high	Primary TSP1/CD47 signaling study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000626"", ""paper_anchor"": ""PMID:20233213"", ""register_edge_ids"": ""M23B-E000447"", ""register_source_locator"": ""PMID:20233213; PMCID:PMC2850410; DOI:10.1111/j.1476-5381.2009.00631.x""}"
SRC07488	EDGE04758	1111			manual_background	mixed	contextual_support	high	Primary macrophage inflammation study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000627"", ""paper_anchor"": ""PMID:26813769"", ""register_edge_ids"": ""M23B-E000448"", ""register_source_locator"": ""PMID:26813769""}"
SRC07489	EDGE04759	805			manual_background	human	contextual_support	high	Primary GPIb-alpha mapping study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000629"", ""paper_anchor"": ""PMID:2104618"", ""register_edge_ids"": ""M23B-E000449"", ""register_source_locator"": ""PMID:2104618""}"
SRC07490	EDGE04760	1525			manual_background	human	contextual_support	high	Primary platelet GPIb signaling study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000630"", ""paper_anchor"": ""PMID:7523416"", ""register_edge_ids"": ""M23B-E000450"", ""register_source_locator"": ""PMCID:PMC1895591; DOI:10.1182/blood-2002-03-0806""}"
SRC07491	EDGE04762	879			manual_background	mixed	contextual_support	high	Primary CADM1 sheddase study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000632"", ""paper_anchor"": ""PMID:22172944"", ""register_edge_ids"": ""M23B-E000452"", ""register_source_locator"": ""PMID:22172944""}"
SRC07492	EDGE04763	879			manual_background	mixed	contextual_support	high	Primary sheddase/function study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000633"", ""paper_anchor"": ""PMID:22172944"", ""register_edge_ids"": ""M23B-E000453"", ""register_source_locator"": ""PMID:22172944""}"
SRC07493	EDGE04764	1070			manual_background	mixed	contextual_support	high	Primary ADAM10/CD44 association and cleavage study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000634"", ""paper_anchor"": ""PMID:25925953"", ""register_edge_ids"": ""M23B-E000454"", ""register_source_locator"": ""PMID:25925953""}"
SRC07494	EDGE04765	1085			manual_background	mixed	contextual_support	high	Primary substrate-selection study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000635"", ""paper_anchor"": ""PMID:26217011"", ""register_edge_ids"": ""M23B-E000455"", ""register_source_locator"": ""PMID:26217011""}"
SRC07495	EDGE04768	1302			manual_background	mixed	contextual_support	high	Primary Tspan15/ADAM10 complex study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000638"", ""paper_anchor"": ""PMID:32111735"", ""register_edge_ids"": ""M23B-E000458"", ""register_source_locator"": ""PMID:32111735; PMCID:PMC7476718; DOI:10.1074/jbc.RA120.012601""}"
SRC07496	EDGE04769	1218			primary_experiment	mouse	contextual_support	high	Primary in-vivo Tspan15 study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000639"", ""paper_anchor"": ""PMID:29520422"", ""register_edge_ids"": ""M23B-E000459"", ""register_source_locator"": ""PMID:29520422; PMCID:PMC11105247; DOI:10.1007/s00018-018-2791-2""}"
SRC07497	EDGE04773	252			manual_background	not_applicable	contextual_support	high	Primary ADAM12/SDC4 signaling study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000643"", ""paper_anchor"": ""PMID:12509413"", ""register_edge_ids"": ""M23B-E000463"", ""register_source_locator"": ""PMID:12509413; DOI:10.1074/jbc.M208937200""}"
SRC07498	EDGE04774	284			manual_background	mixed	contextual_support	uncertain	Primary ADAM15-integrin functional studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000644"", ""paper_anchor"": ""PMID:12858346"", ""register_edge_ids"": ""M23B-E000464"", ""register_source_locator"": ""PMID:18387333; PMID:12858346""}"
SRC07499	EDGE04775	341			manual_background	human	contextual_support	high	Primary ADAM17-integrin association study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000645"", ""paper_anchor"": ""PMID:14970227"", ""register_edge_ids"": ""M23B-E000465"", ""register_source_locator"": ""PMID:14970227; DOI:10.1074/jbc.M400180200; PMCID:PMC3297637""}"
SRC07500	EDGE04776	35			manual_background	mixed	contextual_support	high	Primary ADAM2/CD9/alpha6beta1 studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000646"", ""paper_anchor"": ""PMID:10518536"", ""register_edge_ids"": ""M23B-E000466"", ""register_source_locator"": ""PMID:10518536; PMCID:PMC18372; DOI:10.1073/pnas.96.21.11830; PMID:18728192; PMCID:PMC2525563""}"
SRC07501	EDGE04777	377			manual_background	mouse	contextual_support	high	Primary agrin-integrin studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000647"", ""paper_anchor"": ""PMID:15371519"", ""register_edge_ids"": ""M23B-E000467"", ""register_source_locator"": ""PMID:9367446; PMID:15371519""}"
SRC07502	EDGE04778	377			manual_background	mouse	contextual_support	high	Primary agrin function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000648"", ""paper_anchor"": ""PMID:15371519"", ""register_edge_ids"": ""M23B-E000468"", ""register_source_locator"": ""PMID:9367446; PMID:15371519""}"
SRC07503	EDGE04779	1238			manual_background	mouse	contextual_support	high	PMID:31300520; PMCID:PMC6703882; DOI:10.1523/JNEUROSCI.0278-19.2019	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000649"", ""paper_anchor"": ""PMID:30038556"", ""register_edge_ids"": ""M23B-E000469"", ""register_source_locator"": ""PMID:31300520; PMID:30038556""}"
SRC07504	EDGE04780	1238			manual_background	mouse	contextual_support	high	PMID:31300520; PMCID:PMC6703882; DOI:10.1523/JNEUROSCI.0278-19.2019	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000650"", ""paper_anchor"": ""PMID:30038556"", ""register_edge_ids"": ""M23B-E000470"", ""register_source_locator"": ""PMID:31300520; PMID:30038556""}"
SRC07505	EDGE04781	534			primary_experiment	mixed	contextual_support	medium	Primary amelogenin trafficking studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000651"", ""paper_anchor"": ""PMID:17187173"", ""register_edge_ids"": ""M23B-E000471"", ""register_source_locator"": ""PMID:17187173; PMID:17708745; PMCID:PMC2267358""}"
SRC07506	EDGE04782	534			primary_experiment	mixed	contextual_support	medium	Primary amelogenin trafficking/function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000652"", ""paper_anchor"": ""PMID:17187173"", ""register_edge_ids"": ""M23B-E000472"", ""register_source_locator"": ""PMID:17187173; PMID:17708745; PMCID:PMC2267358""}"
SRC07507	EDGE04783	534			primary_experiment	mixed	contextual_support	medium	Primary amelogenin-LAMP trafficking studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000653"", ""paper_anchor"": ""PMID:17187173"", ""register_edge_ids"": ""M23B-E000473"", ""register_source_locator"": ""PMID:17187173; PMID:17708745; PMCID:PMC2267358""}"
SRC07508	EDGE04784	589			manual_background	mixed	contextual_support	high	Primary amelogenin-LAMP2 trafficking study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000654"", ""paper_anchor"": ""PMID:17708745"", ""register_edge_ids"": ""M23B-E000474"", ""register_source_locator"": ""PMID:17708745; PMCID:PMC2267358""}"
SRC07509	EDGE04785	4791			manual_background	mixed	contextual_support	high	Primary ANGPTL2-integrin studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000655"", ""paper_anchor"": ""PMID:31581797"", ""register_edge_ids"": ""M23B-E000475"", ""register_source_locator"": ""PMID:31581797; PMCID:PMC8804837; PMID:27402837""}"
SRC07510	EDGE04786	4791			manual_background	mixed	contextual_support	high	Primary ANGPTL2 signaling studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000656"", ""paper_anchor"": ""PMID:31581797"", ""register_edge_ids"": ""M23B-E000476"", ""register_source_locator"": ""PMID:31581797; PMCID:PMC8804837; PMID:27402837""}"
SRC07511	EDGE04787	4791			manual_background	mixed	contextual_support	high	Primary ANGPTL2 function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000657"", ""paper_anchor"": ""PMID:31581797"", ""register_edge_ids"": ""M23B-E000477"", ""register_source_locator"": ""PMID:31581797; PMCID:PMC8804837; PMID:27402837""}"
SRC07512	EDGE04790	1181			manual_background	mixed	contextual_support	high	Primary ANGPTL4-CDH11 study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000660"", ""paper_anchor"": ""PMID:28740178"", ""register_edge_ids"": ""M23B-E000480"", ""register_source_locator"": ""PMID:28740178""}"
SRC07513	EDGE04791	1181			primary_experiment	mixed	contextual_support	high	Primary ANGPTL4-CDH11 function study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000661"", ""paper_anchor"": ""PMID:28740178"", ""register_edge_ids"": ""M23B-E000481"", ""register_source_locator"": ""PMID:28740178""}"
SRC07514	EDGE04792	860			primary_experiment	mixed	contextual_support	high	Primary ANGPTL4-integrin vascular study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000662"", ""paper_anchor"": ""PMID:21841165"", ""register_edge_ids"": ""M23B-E000482"", ""register_source_locator"": ""PMID:21841165; DOI:10.1182/blood-2011-01-328716""}"
SRC07515	EDGE04793	860			primary_experiment	mixed	contextual_support	high	Primary ANGPTL4 vascular-function study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000663"", ""paper_anchor"": ""PMID:21841165"", ""register_edge_ids"": ""M23B-E000483"", ""register_source_locator"": ""PMID:21841165; DOI:10.1182/blood-2011-01-328716""}"
SRC07516	EDGE04794	1229			manual_background	mixed	contextual_support	high	Primary ROBO4/ANXA2 vascular study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000664"", ""paper_anchor"": ""PMID:29786451"", ""register_edge_ids"": ""M23B-E000484"", ""register_source_locator"": ""PMID:29786451; PMCID:PMC6775579""}"
SRC07517	EDGE04795	1229			primary_experiment	mixed	contextual_support	high	Primary neurovascular barrier study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000665"", ""paper_anchor"": ""PMID:29786451"", ""register_edge_ids"": ""M23B-E000485"", ""register_source_locator"": ""PMID:29786451; PMCID:PMC6775579""}"
SRC07518	EDGE04796	411			primary_experiment	human	contextual_support	high	Primary CADM1/CRTAM immune adhesion study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000666"", ""paper_anchor"": ""PMID:15811952"", ""register_edge_ids"": ""M23B-E000486"", ""register_source_locator"": ""PMID:15811952; DOI:10.1182/blood-2005-02-0817""}"
SRC07519	EDGE04797	437			manual_background	mixed	contextual_support	high	Primary immune CADM1/CRTAM function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000667"", ""paper_anchor"": ""PMID:16091383"", ""register_edge_ids"": ""M23B-E000487"", ""register_source_locator"": ""PMID:15811952; DOI:10.1182/blood-2005-02-0817; DOI:10.1093/intimm/dxh299""}"
SRC07520	EDGE04798	919			manual_background	human	contextual_support	high	Primary CADM1/nectin-3 adhesion studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000668"", ""paper_anchor"": ""PMID:22703826"", ""register_edge_ids"": ""M23B-E000488"", ""register_source_locator"": ""PMID:22703826; PMID:24465823; PMCID:PMC3631237""}"
SRC07521	EDGE04799	919			manual_background	human	contextual_support	uncertain	Primary CADM1/nectin-3 function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000669"", ""paper_anchor"": ""PMID:22703826"", ""register_edge_ids"": ""M23B-E000489"", ""register_source_locator"": ""PMID:22703826; PMID:24465823; PMCID:PMC3631237""}"
SRC07522	EDGE05785	1425			primary_experiment	not_applicable	contextual_support	uncertain	Primary CADM3 retinal adhesion study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000670"", ""paper_anchor"": ""PMID:37022761"", ""register_edge_ids"": ""M23B-E000490"", ""register_source_locator"": ""PMID:37022761; DOI:10.1083/jcb.202204098""}"
SRC07523	EDGE04800	1425			primary_experiment	not_applicable	contextual_support	uncertain	Primary CADM3 retinal function study	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000671"", ""paper_anchor"": ""PMID:37022761"", ""register_edge_ids"": ""M23B-E000491"", ""register_source_locator"": ""PMID:37022761; DOI:10.1083/jcb.202204098""}"
SRC07524	EDGE04803	136			manual_background	human	contextual_support	uncertain	Primary calreticulin-integrin association studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000674"", ""paper_anchor"": ""PMID:11327697"", ""register_edge_ids"": ""M23B-E000494"", ""register_source_locator"": ""PMID:8006073; PMID:10229657; DOI:10.1006/bbrc.2001.4833; PMCID:PMC1220220""}"
SRC07525	EDGE04804	136			manual_background	human	contextual_support	uncertain	Primary calreticulin-alpha3 function studies	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000675"", ""paper_anchor"": ""PMID:11327697"", ""register_edge_ids"": ""M23B-E000495"", ""register_source_locator"": ""PMID:8006073; PMID:10229657; DOI:10.1006/bbrc.2001.4833; PMCID:PMC1220220""}"
SRC07526	EDGE04805	385			primary_experiment	human	contextual_support	uncertain	PMID:15536074; DOI:10.1074/jbc.M411383200	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000679"", ""paper_anchor"": ""PMID:15536074"", ""register_edge_ids"": ""M23B-E000498"", ""register_source_locator"": ""PMID:15536074; DOI:10.1074/jbc.M411383200""}"
SRC07527	EDGE04806	385			primary_experiment	human	contextual_support	medium	PMID:15536074; DOI:10.1074/jbc.M411383200	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000680"", ""paper_anchor"": ""PMID:15536074"", ""register_edge_ids"": ""M23B-E000499"", ""register_source_locator"": ""PMID:15536074; DOI:10.1074/jbc.M411383200""}"
SRC07528	EDGE04807	1452			primary_experiment	not_applicable	contextual_support	uncertain	PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000681"", ""paper_anchor"": ""PMID:38627519"", ""register_edge_ids"": ""M23B-E000500"", ""register_source_locator"": ""PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4""}"
SRC07529	EDGE04808	1452			manual_background	not_applicable	contextual_support	uncertain	PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000683"", ""paper_anchor"": ""PMID:38627519"", ""register_edge_ids"": ""M23B-E000501"", ""register_source_locator"": ""PMID:38627519; PMCID:PMC11021433; DOI:10.1038/s42003-024-06118-4""}"
SRC07530	EDGE04813	78			primary_experiment	mixed	contextual_support	medium	PMID:10848816; DOI:10.1046/j.1365-2141.2000.02011.x	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000692"", ""paper_anchor"": ""PMID:10848816"", ""register_edge_ids"": ""M23B-E000506"", ""register_source_locator"": ""PMID:10848816; DOI:10.1046/j.1365-2141.2000.02011.x""}"
SRC07531	EDGE04814	530			primary_experiment	mixed	contextual_support	uncertain	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000693"", ""paper_anchor"": ""PMID:17158881"", ""register_edge_ids"": ""M23B-E000507"", ""register_source_locator"": ""PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200""}"
SRC07532	EDGE04815	530			primary_experiment	mixed	contextual_support	uncertain	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000694"", ""paper_anchor"": ""PMID:17158881"", ""register_edge_ids"": ""M23B-E000508"", ""register_source_locator"": ""PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200""}"
SRC07533	EDGE04816	530			primary_experiment	mixed	contextual_support	uncertain	PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000695"", ""paper_anchor"": ""PMID:17158881"", ""register_edge_ids"": ""M23B-E000509"", ""register_source_locator"": ""PMID:17158881; PMCID:PMC7840119; DOI:10.1074/jbc.M607008200""}"
SRC07534	EDGE04820	173			primary_experiment	human	contextual_support	medium	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000699"", ""paper_anchor"": ""PMID:11588042"", ""register_edge_ids"": ""M23B-E000513"", ""register_source_locator"": ""PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951""}"
SRC07535	EDGE04821	173			primary_experiment	human	contextual_support	medium	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000701"", ""paper_anchor"": ""PMID:11588042"", ""register_edge_ids"": ""M23B-E000514"", ""register_source_locator"": ""PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951""}"
SRC07536	EDGE04823	173			primary_experiment	human	contextual_support	medium	PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951	"{""canonicalization_batch"": ""module20_24_paper_provenance"", ""materialization_status"": ""paper_anchored_register_provenance"", ""module20_24_register_evidence_id"": ""M23B-EVID-000704"", ""paper_anchor"": ""PMID:11588042"", ""register_edge_ids"": ""M23B-E000516"", ""register_source_locator"": ""PMID:11588042; DOI:10.1182/blood.v98.8.2448; PMCID:PMC50951""}"
