route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	source_queue_id	source_evidence_record_id	route_linkage_status	causal_status	traversal_status	source_chain_id	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	source_scope
LITEXP:000647	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03531	FBLN2/fibulin-2	M21B-E003029	NODE05896	ITGAV:ITGB3 integrin												FBLN2/fibulin-2-ITGAV:ITGB3 integrin documented cellular_functional_readout			FBLN2-ITGAV-ITGB3-matricellular-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003029;M21B-EVID-002972;M21B-DOWNSTREAM-EVID:002029;PMID:7543056; DOI:10.1006/excr.1995.1208	M21B-DOWNSTREAM:01261	M21B-DOWNSTREAM-EVID:002029	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4766	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse	Recombinant mouse fibulin-2 from transfected kidney-cell clones; purified alphaVbeta3 and alphaIIbbeta3 binding assays; RGD-peptide competition; thrombin-stimulated platelet and established-cell adhesion assays				not_reported	unknown	direct_edge
LITEXP:000648	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03969	Galectin-3/LGALS3	M21B-E003030	NODE06870	MCAM/CD146												Galectin-3/LGALS3-MCAM/CD146 documented cellular_functional_readout			LGALS3-MCAM-CD146-glycan-activation	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003030;M21B-EVID-002973;M21B-DOWNSTREAM-EVID:002030;PMID:28364041; PMCID:PMC5437243; PMID:29741757; DOI:10.1002/1873-3468.13083	M21B-DOWNSTREAM:01262	M21B-DOWNSTREAM-EVID:002030	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4767	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human endothelial and melanoma-cell systems; recombinant galectin-3 and purified CD146 ectodomain; affinity purification, co-immunoprecipitation, pull-down, gel filtration, biolayer interferometry, glycosidase/domain deletion, CD146 knockdown and endothelial migration/cytokine or AKT readouts				not_reported	activating	direct_edge
LITEXP:000649	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03969	Galectin-3/LGALS3	M21B-E003031	NODE06102	KDR/VEGFR2												Galectin-3/LGALS3-KDR/VEGFR2 documented phosphorylation_or_activation_readout			LGALS3-KDR-VEGFR2-glycan-retention-angiogenesis	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003031;M21B-EVID-002974;M21B-DOWNSTREAM-EVID:002032;PMID:21715322; PMCID:PMC3191032; DOI:10.1074/jbc.M111.226423	M21B-DOWNSTREAM:01263	M21B-DOWNSTREAM-EVID:002032	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4768	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human endothelial cells with recombinant galectin-3; galectin-3/Mgat5 knockdown, cell-surface cross-linking and affinity capture, VEGFR2 phosphorylation, biotinylation/confocal internalization, endothelial sprouting and Gal3/Mgat5-null corneal-neovascularization assays				not_reported	unknown	direct_edge
LITEXP:000650	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03969	Galectin-3/LGALS3	M21B-E003032	NODE05896	ITGAV:ITGB3 integrin												Galectin-3/LGALS3-ITGAV:ITGB3 integrin documented cellular_functional_readout			LGALS3-ITGAV-ITGB3-glycan-clustering-angiogenesis	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003032;M21B-EVID-002975;M21B-DOWNSTREAM-EVID:002033;PMID:20713592; PMCID:PMC2931172; DOI:10.1084/jem.20090121	M21B-DOWNSTREAM:01264	M21B-DOWNSTREAM-EVID:002033	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4769	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human endothelial cells and Gal3/GnTV knockdown or knockout systems; galectin-3 affinity chromatography/mass-spectrometric integrin identification, alphaV/beta3 blocking, beta-lactose competition, integrin clustering, FAK activation, endothelial angiogenesis and mouse corneal/Matrigel assays				not_reported	activating	direct_edge
LITEXP:000651	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE03969	Galectin-3/LGALS3	M21B-E003033	NODE05768	ITGA3:ITGB1 integrin alpha3beta1												Galectin-3/LGALS3-ITGA3:ITGB1 integrin alpha3beta1 documented phosphorylation_or_activation_readout			LGALS3-ITGA3-ITGB1-glycan-lamellipodia	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003033;M21B-EVID-002976;M21B-DOWNSTREAM-EVID:002035;PMID:19755493; PMCID:PMC2758802; DOI:10.1242/jcs.045674	M21B-DOWNSTREAM:01265	M21B-DOWNSTREAM-EVID:002035	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4770	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	human	Human corneal-limbal epithelial cells; galectin-3 affinity-column identification of alpha3beta1, beta-lactose inhibition, alpha3-integrin blockade, MGAT5 knockdown, lamellipodia imaging, and Rac1/FAK activation assays				not_reported	activating	direct_edge
LITEXP:000652	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04760	HMGB1	M21B-E003034	NODE05875	ITGAM:ITGB2 Mac-1												HMGB1-ITGAM:ITGB2 Mac-1 documented cellular_functional_readout			HMGB1-Mac1-RAGE-neutrophil-recruitment	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003034;M21B-EVID-002977;M21B-DOWNSTREAM-EVID:002037;PMID:17268551; PMCID:PMC1852832; DOI:10.1038/sj.emboj.7601552	M21B-DOWNSTREAM:01266	M21B-DOWNSTREAM-EVID:002037	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4771	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human neutrophils and mouse in-vivo/bone-marrow-chimera models; recombinant HMGB1 recruitment assays, Mac-1-deficient and LFA-1-deficient mice, RAGE bone-marrow chimeras, Mac-1/RAGE interaction, adhesion/migration, and neutrophil NF-kappaB assays				not_reported	activating	direct_edge
LITEXP:000653	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01746	CCN1/CYR61	M21B-E003035	NODE05815	ITGA6:ITGB1 integrin												CCN1/CYR61-ITGA6:ITGB1 integrin documented cellular_functional_readout			CCN1-alpha6beta1-HSPG-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003035;M21B-EVID-002978;M21B-DOWNSTREAM-EVID:002038;PMID:10821835; PMID:12826661	M21B-DOWNSTREAM:01267	M21B-DOWNSTREAM-EVID:002038	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4772	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Primary human skin fibroblasts and unactivated endothelial cells; recombinant/immobilized CCN1 and T1 peptide, alpha6/beta1 blocking antibodies, HSPG perturbation, affinity chromatography, adhesion and tubule-formation assays				not_reported	unknown	direct_edge
LITEXP:000654	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01746	CCN1/CYR61	M21B-E003037	NODE05896	ITGAV:ITGB3 integrin												CCN1/CYR61-ITGAV:ITGB3 integrin documented cellular_functional_readout			CCN1-alphaVbeta3-endothelial-adhesion-angiogenesis	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003037;M21B-EVID-002980;M21B-DOWNSTREAM-EVID:002040;PMID:9446626; PMID:15308622	M21B-DOWNSTREAM:01269	M21B-DOWNSTREAM-EVID:002040	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4773	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human HUVECs and recombinant/immobilized CCN1; purified alphaVbeta3, V2 peptide and D125A mutants, RGD/LM609 blockade, solid-phase binding, adhesion, migration, DNA synthesis and angiogenesis assays				not_reported	unknown	direct_edge
LITEXP:000655	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01746	CCN1/CYR61	M21B-E003038	NODE05755	ITGA2B:ITGB3 integrin												CCN1/CYR61-ITGA2B:ITGB3 integrin documented cellular_functional_readout			CCN1-alphaIIbbeta3-platelet-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003038;M21B-EVID-002981;M21B-DOWNSTREAM-EVID:002041;PMID:10446209	M21B-DOWNSTREAM:01270	M21B-DOWNSTREAM-EVID:002041	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4774	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	Human platelets and purified human alphaIIbbeta3; ADP/thrombin/U46619 activation, immobilized Cyr61, anti-alphaIIbbeta3/RGDS/echistatin inhibition and solid-phase binding/adhesion assays				not_reported	unknown	direct_edge
LITEXP:000656	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE01746	CCN1/CYR61	M21B-E003039	NODE05849	ITGAD:ITGB2 integrin												CCN1/CYR61-ITGAD:ITGB2 integrin documented cellular_functional_readout			CCN1-alphaDbeta2-macrophage-foam-cell-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003039;M21B-EVID-002982;M21B-DOWNSTREAM-EVID:002043;PMID:16239428; PMCID:PMC1367263	M21B-DOWNSTREAM:01271	M21B-DOWNSTREAM-EVID:002043	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4775	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human	HEK293 cells stably expressing human alphaD beta2 or alphaM beta2; immobilized Cyr61, fibronectin, vitronectin, fibrinogen and plasminogen adhesion assays with mock-transfected controls				not_reported	unknown	direct_edge
LITEXP:000657	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11242	TNC/tenascin-C	M21B-E003040	NODE05837	ITGA8:ITGB1 integrin												TNC/tenascin-C-ITGA8:ITGB1 integrin documented cellular_functional_readout			TNC-alpha8beta1-neuronal-adhesion-outgrowth	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003040;M21B-EVID-002983;M21B-DOWNSTREAM-EVID:002044;PMID:7541634; PMCID:PMC2692383	M21B-DOWNSTREAM:01272	M21B-DOWNSTREAM-EVID:002044	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4776	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	chick	Embryonic chick motor and sensory neurons; K562 cells expressing alpha8beta1; substrate-bound tenascin-C, alpha8/beta1 function-blocking antibodies, neurite outgrowth and cell-attachment assays				not_reported	unknown	direct_edge
LITEXP:000658	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11242	TNC/tenascin-C	M21B-E003041	NODE05829	ITGA7:ITGB1 integrin												TNC/tenascin-C-ITGA7:ITGB1 integrin documented cellular_functional_readout			TNC-alpha7beta1-neuronal-neurite-outgrowth	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003041;M21B-EVID-002984;M21B-DOWNSTREAM-EVID:002045;PMID:14715956; PMCID:PMC6729556	M21B-DOWNSTREAM:01273	M21B-DOWNSTREAM-EVID:002045	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4777	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	mouse; rat	Postnatal rat and mouse cerebellar granule neurons; substrate-bound large tenascin-C, FNIII-D and VFDNFVLK peptide; alpha7/beta1 blockade, integrin clustering and peptide association assays				not_reported	unknown	direct_edge
LITEXP:000659	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11058	THBS4/TSP-4	M21B-E003043	NODE05874	ITGAM:ITGB2 integrin												THBS4/TSP-4-ITGAM:ITGB2 integrin documented cellular_functional_readout			TSP4-alphaMbeta2-leukocyte-adhesion-p38	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003043;M21B-EVID-002986;M21B-DOWNSTREAM-EVID:002047;PMID:20884877; PMID:16099885	M21B-DOWNSTREAM:01275	M21B-DOWNSTREAM-EVID:002047	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4778	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Human PMNs and HEK293 cells expressing alphaMbeta2; mouse RAW264.7/peritoneal macrophages and alphaM-deficient cells; purified recombinant TSP-4, adhesion/migration, blocking-antibody, knockout and p38MAPK assays				not_reported	unknown	direct_edge
LITEXP:000660	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11058	THBS4/TSP-4	M21B-E003045	NODE08195	NOTCH1 receptor												THBS4/TSP-4-NOTCH1 receptor documented phosphorylation_or_activation_readout			TSP4-NOTCH1-SVZ-astrogenesis	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003045;M21B-EVID-002988;M21B-DOWNSTREAM-EVID:002048;PMID:23615612; PMCID:PMC3667629	M21B-DOWNSTREAM:01276	M21B-DOWNSTREAM-EVID:002048	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4779	mechanism_evidence_v1	supports	not_evaluated	source_claim	phosphorylation_or_activation_readout	mouse	Mouse postnatal/adult SVZ neural stem cells and photothrombotic cortical injury; purified Thbs4 and Notch1-Fc EGF-repeat fragment pull-down/co-IP, Dynasore blockade, NICD/Nfia readouts and Thbs4 knockout astrogenesis/glial-scar assays				not_reported	activating	direct_edge
LITEXP:000661	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10698	STAB2/stabilin-2	M21B-E003048	NODE05874	ITGAM:ITGB2 integrin												STAB2/stabilin-2-ITGAM:ITGB2 integrin documented cellular_functional_readout			STAB2-alphaMbeta2-lymphocyte-adhesion	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003048;M21B-EVID-002991;M21B-DOWNSTREAM-EVID:002052;PMID:17675564; DOI:10.1189/jlb.0107052	M21B-DOWNSTREAM:01279	M21B-DOWNSTREAM-EVID:002052	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4780	mechanism_evidence_v1	supports	not_evaluated	source_claim	cellular_functional_readout	human; mouse	Mouse recombinant L-cells expressing stabilin-2, human hepatic sinusoidal endothelial cells and lymphocytes; stabilin-2 extracellular deletion mutants, alphaMbeta2 blocking antibodies, FAS1-domain mapping and adhesion under flow assays				not_reported	unknown	direct_edge
LITEXP:000662	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04684	HGFAC	M21B-E003072	NODE06536	LRP1/CD91												HGFAC-LRP1/CD91 documented translocation_or_localization_readout			HGFAC-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003072;M21B-EVID-003015;M21B-DOWNSTREAM-EVID:002057;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01282	M21B-DOWNSTREAM-EVID:002057	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4781	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000663	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04760	HMGB1	M21B-E003073	NODE06536	LRP1/CD91												HMGB1-LRP1/CD91 documented translocation_or_localization_readout			HMGB1-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003073;M21B-EVID-003016;M21B-DOWNSTREAM-EVID:002058;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01283	M21B-DOWNSTREAM-EVID:002058	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4782	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000664	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE04766	HMGB2	M21B-E003074	NODE06536	LRP1/CD91												HMGB2-LRP1/CD91 documented translocation_or_localization_readout			HMGB2-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003074;M21B-EVID-003017;M21B-DOWNSTREAM-EVID:002059;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01284	M21B-DOWNSTREAM-EVID:002059	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4783	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000665	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE02073	CEMIP	M21B-E003075	NODE06536	LRP1/CD91												CEMIP-LRP1/CD91 documented translocation_or_localization_readout			CEMIP-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003075;M21B-EVID-003018;M21B-DOWNSTREAM-EVID:002060;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01285	M21B-DOWNSTREAM-EVID:002060	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4784	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000666	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10400	SLIT2	M21B-E003076	NODE06536	LRP1/CD91												SLIT2-LRP1/CD91 documented translocation_or_localization_readout			SLIT2-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003076;M21B-EVID-003019;M21B-DOWNSTREAM-EVID:002061;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01286	M21B-DOWNSTREAM-EVID:002061	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4785	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000667	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE00252	ADAMTS1	M21B-E003077	NODE06536	LRP1/CD91												ADAMTS1-LRP1/CD91 documented translocation_or_localization_readout			ADAMTS1-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003077;M21B-EVID-003020;M21B-DOWNSTREAM-EVID:002062;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01287	M21B-DOWNSTREAM-EVID:002062	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4786	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000668	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE11482	TSG6	M21B-E003078	NODE06536	LRP1/CD91												TSG6-LRP1/CD91 documented translocation_or_localization_readout			TSG6-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003078;M21B-EVID-003021;M21B-DOWNSTREAM-EVID:002063;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01288	M21B-DOWNSTREAM-EVID:002063	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4787	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000669	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE05058	IGFBP7	M21B-E003079	NODE06536	LRP1/CD91												IGFBP7-LRP1/CD91 documented translocation_or_localization_readout			IGFBP7-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003079;M21B-EVID-003022;M21B-DOWNSTREAM-EVID:002064;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01289	M21B-DOWNSTREAM-EVID:002064	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4788	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000670	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE10547	SPARC	M21B-E003080	NODE06536	LRP1/CD91												SPARC-LRP1/CD91 documented translocation_or_localization_readout			SPARC-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003080;M21B-EVID-003023;M21B-DOWNSTREAM-EVID:002065;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01290	M21B-DOWNSTREAM-EVID:002065	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4789	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
LITEXP:000671	retained_evidence_route	ligand_receptor_output_missing_intracellular_and_tf	ligand>receptor>output	ligand|receptor|output	intracellular_continuation|transcription_factor|target_gene_expression	not_mapped	NODE06401	LIF	M21B-E003081	NODE06536	LRP1/CD91												LIF-LRP1/CD91 documented translocation_or_localization_readout			LIF-LRP1-cartilage-clearance	primary_literature_route_expansion	primary_ligand_receptor_and_documented_output	M21B-E003081;M21B-EVID-003024;M21B-DOWNSTREAM-EVID:002066;PMID:36028175; DOI:10.1016/j.matbio.2022.08.007	M21B-DOWNSTREAM:01291	M21B-DOWNSTREAM-EVID:002066	literature_expansion:direct_lr_output_with_intracellular_and_tf_unresolved	not_asserted	evidence_route_not_causal	M21B-LITEXP-4790	mechanism_evidence_v1	supports	not_evaluated	source_claim	translocation_or_localization_readout	human; mouse	Human articular chondrocytes, LRP1-deficient fibroblasts with rescue, purified human LRP1 and candidate ligands, and conditional Lrp1-knockout mouse cartilage; proteomic interactome, direct binding, uptake/localization and secretome assays				not_reported	unknown	direct_edge
