external_regulon_id	external_record_key	target_normalized_symbol	target_normalized_symbol_key	membership_basis	regulatory_effect	membership_status	confidence_tier	export_priority
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006020	CCL5	ccl5	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006021	CCL5	ccl5	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006022	CCNB1	ccnb1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006023	CCNB1	ccnb1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006024	CCND1	ccnd1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006025	CCND1	ccnd1	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006026	CCND1	ccnd1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006027	CCND2	ccnd2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006028	CCR2	ccr2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006029	CCR3	ccr3	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006030	CCR5	ccr5	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006031	CCR7	ccr7	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006032	CCR7	ccr7	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006033	CD28	cd28	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006034	CD38	cd38	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006035	CD40	cd40	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006036	CD40	cd40	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006037	CD40LG	cd40lg	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006038	CD58	cd58	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006039	CD69	cd69	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006040	CD74	cd74	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006041	CD80	cd80	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006042	CD83	cd83	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006043	CD86	cd86	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006044	CD86	cd86	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006045	CDH1	cdh1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006046	CDK4	cdk4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006047	CDK6	cdk6	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006048	CDKN1A	cdkn1a	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006049	CDKN1A	cdkn1a	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006050	CEACAM1	ceacam1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006051	CFI	cfi	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006052	CFLAR	cflar	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006053	CFLAR	cflar	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006054	CFLAR	cflar	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006055	CFTR	cftr	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006056	COL1A1	col1a1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006057	COL1A2	col1a2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006058	COL2A1	col2a1	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006059	COL7A1	col7a1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006060	COX1	cox1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006061	CR2	cr2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006062	CREB3	creb3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006063	CRHR1	crhr1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006064	CRP	crp	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006065	CRP	crp	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006066	CSF1	csf1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006067	CSF1	csf1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006068	CSF2	csf2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006069	CSNK2A1	csnk2a1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006070	CTSB	ctsb	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006071	CXCL1	cxcl1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006072	CXCL1	cxcl1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006073	CXCL10	cxcl10	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006074	CXCL10	cxcl10	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006075	CXCL12	cxcl12	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006076	CXCL2	cxcl2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006077	CXCL5	cxcl5	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006078	CXCL8	cxcl8	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006079	CXCL8	cxcl8	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006080	CXCL8	cxcl8	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006081	CXCR2	cxcr2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006082	CXCR2	cxcr2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006083	CXCR4	cxcr4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006084	CXCR4	cxcr4	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006085	CYP19A1	cyp19a1	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006086	CYP1A1	cyp1a1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006087	CYP27B1	cyp27b1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006088	CYP2E1	cyp2e1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006089	CYP3A4	cyp3a4	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006090	CYP3A7	cyp3a7	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006091	DEFB4A	defb4a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006092	DRD2	drd2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006093	E2F1	e2f1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006094	EBI3	ebi3	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006095	EDN1	edn1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006096	EGFR	egfr	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006097	EGR1	egr1	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006098	ELF3	elf3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006099	EPAS1	epas1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006100	EPCAM	epcam	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006101	ERAP1	erap1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006102	ERAP2	erap2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006103	F3	f3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006104	F8	f8	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006105	FAF1	faf1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006106	FAS	fas	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006107	FAS	fas	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006108	FAS	fas	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006109	FASLG	faslg	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006110	FASLG	faslg	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006111	FBP1	fbp1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006112	FGF7	fgf7	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006113	FGF8	fgf8	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006114	VEGFD	vegfd	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006115	FLT4	flt4	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006116	FN1	fn1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006117	FN1	fn1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006118	FOXO3	foxo3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006119	FOXP3	foxp3	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006120	FOXP3	foxp3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006121	GADD45G	gadd45g	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006122	GATA3	gata3	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006123	GCLC	gclc	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006124	GFAP	gfap	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006125	GFAP	gfap	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006126	GKN2	gkn2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006127	GNRH2	gnrh2	unresolved	repressing_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006128	GRIN1	grin1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006129	GSK3A	gsk3a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006130	GSTP1	gstp1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006131	GTF2B	gtf2b	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006132	HBEGF	hbegf	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006133	HDAC1	hdac1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006134	HDAC7	hdac7	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006135	HES1	hes1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006136	HIF1A	hif1a	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006137	HLA-A	hla-a	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006138	HLA-F	hla-f	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006139	HMOX1	hmox1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006140	HPSE	hpse	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006141	HSD11B2	hsd11b2	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006142	HYAL1	hyal1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006143	ICAM1	icam1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006144	ICAM1	icam1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006145	IER3	ier3	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006146	IFNA1	ifna1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006147	IFNA1	ifna1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006148	IFNB1	ifnb1	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006149	IFNB1	ifnb1	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006150	IFNG	ifng	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006151	IFNG	ifng	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006152	IGF2BP2	igf2bp2	unresolved	unknown	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006153	IL10	il10	unresolved	activating_target	candidate	uncertain	exclude
TRRUST|TRRUST_v2_snapshot_2026-08-25|human|rela	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006154	IL12A	il12a	unresolved	activating_target	candidate	uncertain	exclude
