mapping_id	source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status	frozen_canonical_name	frozen_gene_symbol	frozen_organism_scope	frozen_tf_role_present	frozen_target_role_present
11559	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	FXYD2	FXYD2	fxyd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11560	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	FZD1	FZD1	fzd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11561	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	G0S2	G0S2	g0s2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11562	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	G6PC	G6PC	g6pc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11563	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	G6PD	G6PD	g6pd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11564	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GABPA	GABPA	gabpa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11565	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GABRB3	GABRB3	gabrb3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11566	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GAD1	GAD1	gad1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11567	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GADD45A	GADD45A	gadd45a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11568	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GADD45G	GADD45G	gadd45g	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11569	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GALNT3	GALNT3	galnt3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11570	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GALT	GALT	galt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11571	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GAPDH	GAPDH	gapdh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11572	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GAS2	GAS2	gas2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11573	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GAST	GAST	gast	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12049	mapped_unique	Gast	Gast	\N	f	f
11574	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA1	GATA1	gata1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11575	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA2	GATA2	gata2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11576	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA3	GATA3	gata3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11577	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA4	GATA4	gata4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11578	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA5	GATA5	gata5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11579	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GATA6	GATA6	gata6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11580	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GBA	GBA	gba	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11581	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GBP1	GBP1	gbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11582	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GC	GC	gc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12052	mapped_unique	Gc	Gc	\N	f	f
11583	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCG	GCG	gcg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11584	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCGR	GCGR	gcgr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11585	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCK	GCK	gck	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11586	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCLC	GCLC	gclc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11587	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCM1	GCM1	gcm1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11588	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GCSAM	GCSAM	gcsam	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11589	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDA	GDA	gda	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11590	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDAP1	GDAP1	gdap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11591	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDF15	GDF15	gdf15	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12056	mapped_unique	Gdf15	Gdf15	\N	f	f
11592	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDF3	GDF3	gdf3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12058	mapped_unique	Gdf3	Gdf3	\N	f	f
11593	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDF5	GDF5	gdf5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12059	mapped_unique	Gdf5	Gdf5	\N	f	f
11594	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GDNF	GDNF	gdnf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12063	mapped_unique	Gdnf	Gdnf	\N	f	f
11595	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GFAP	GFAP	gfap	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11596	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GFER	GFER	gfer	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11597	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GFI1	GFI1	gfi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11598	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GFI1B	GFI1B	gfi1b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11599	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GGPS1	GGPS1	ggps1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11600	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GH1	GH1	gh1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11601	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GH2	GH2	gh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11602	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GHR	GHR	ghr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12067	mapped_unique	Ghr	Ghr	\N	f	f
11603	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GINS3	GINS3	gins3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11604	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GIPR	GIPR	gipr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12074	mapped_unique	Gipr	Gipr	\N	f	f
11605	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GJA1	GJA1	gja1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11606	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GJA5	GJA5	gja5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11607	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GJB1	GJB1	gjb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11608	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GJC2	GJC2	gjc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11609	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GJD2	GJD2	gjd2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11610	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GK	GK	gk	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11611	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GKN2	GKN2	gkn2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11612	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GLCE	GLCE	glce	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11613	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GLI1	GLI1	gli1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12023	mapped_unique	GLI1	GLI1	\N	t	f
11614	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GLI2	GLI2	gli2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11615	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GLRA1	GLRA1	glra1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11616	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GLS	GLS	gls	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11617	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GM2A	GM2A	gm2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11618	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GML	GML	gml	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11619	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GMPS	GMPS	gmps	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11620	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GNAS	GNAS	gnas	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11621	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GNLY	GNLY	gnly	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11622	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GNMT	GNMT	gnmt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11623	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GNRH1	GNRH1	gnrh1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12155	mapped_unique	Gnrh1	Gnrh1	\N	f	f
11624	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GNRH2	GNRH2	gnrh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11625	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GP1BA	GP1BA	gp1ba	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11626	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GP1BB	GP1BB	gp1bb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11627	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GP6	GP6	gp6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12158	mapped_unique	Gp6	Gp6	\N	f	f
11628	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GP9	GP9	gp9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11629	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GPA33	GPA33	gpa33	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11630	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GPNMB	GPNMB	gpnmb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11631	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GPR39	GPR39	gpr39	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11632	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GPX1	GPX1	gpx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11633	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GPX4	GPX4	gpx4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11634	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GREB1	GREB1	greb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11635	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRHL1	GRHL1	grhl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11636	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRHL2	GRHL2	grhl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11637	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRIN1	GRIN1	grin1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11638	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRIN2B	GRIN2B	grin2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11639	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRIP1	GRIP1	grip1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11640	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRK2	GRK2	grk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11641	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRM2	GRM2	grm2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11642	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GRPR	GRPR	grpr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12173	mapped_unique	Grpr	Grpr	\N	f	f
11643	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSC	GSC	gsc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11644	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSC2	GSC2	gsc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11645	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSK3A	GSK3A	gsk3a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11646	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSK3B	GSK3B	gsk3b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11647	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSPT1	GSPT1	gspt1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11648	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSS	GSS	gss	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11649	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSTA1	GSTA1	gsta1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11650	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSTM1	GSTM1	gstm1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11651	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GSTP1	GSTP1	gstp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11652	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GTF2B	GTF2B	gtf2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11653	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GTF2F1	GTF2F1	gtf2f1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11654	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GTF2I	GTF2I	gtf2i	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11655	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GTF3C1	GTF3C1	gtf3c1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11656	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GTF3C2	GTF3C2	gtf3c2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11657	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GUCA2B	GUCA2B	guca2b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12175	mapped_unique	Guca2b	Guca2b	\N	f	f
11658	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GUCY1B1	GUCY1B1	gucy1b1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11659	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GUCY2C	GUCY2C	gucy2c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	12176	mapped_unique	Gucy2c	Gucy2c	\N	f	f
11660	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GUSB	GUSB	gusb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11661	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GYPA	GYPA	gypa	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11662	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GYPB	GYPB	gypb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11663	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	GZMB	GZMB	gzmb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11664	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	H19	H19	h19	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11665	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	H2AFX	H2AFX	h2afx	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11666	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HAMP	HAMP	hamp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11667	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HAP1	HAP1	hap1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11668	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HAS2	HAS2	has2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11669	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HAX1	HAX1	hax1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11670	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBA1	HBA1	hba1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11671	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBA2	HBA2	hba2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11672	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBB	HBB	hbb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11673	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBD	HBD	hbd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11674	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBE1	HBE1	hbe1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11675	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBEGF	HBEGF	hbegf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11676	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBG1	HBG1	hbg1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11677	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBP1	HBP1	hbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11678	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HBZ	HBZ	hbz	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11679	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HCFC1	HCFC1	hcfc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11680	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HCK	HCK	hck	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11681	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HCN2	HCN2	hcn2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11682	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HCN4	HCN4	hcn4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11683	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC1	HDAC1	hdac1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11684	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC2	HDAC2	hdac2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11685	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC3	HDAC3	hdac3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11686	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC4	HDAC4	hdac4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11687	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC7	HDAC7	hdac7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
11688	TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	HDAC8	HDAC8	hdac8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	absent_from_frozen_graph	\N	\N	\N	f	f
