source_registry	source_version	species_context	identity_role	source_symbol	normalized_symbol	normalized_symbol_key	identity_decision	identity_reason	mscidblit_entity_id	frozen_entity_match_status
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM3	MCM3	mcm3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM4	MCM4	mcm4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM5	MCM5	mcm5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM6	MCM6	mcm6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM7	MCM7	mcm7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCM8	MCM8	mcm8	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCPH1	MCPH1	mcph1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MCTS1	MCTS1	mcts1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MDC1	MDC1	mdc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MDM2	MDM2	mdm2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MDM4	MDM4	mdm4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	ME1	ME1	me1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEAF6	MEAF6	meaf6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MECOM	MECOM	mecom	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MECP2	MECP2	mecp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MED1	MED1	med1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEF2A	MEF2A	mef2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEF2C	MEF2C	mef2c	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEF2D	MEF2D	mef2d	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEFV	MEFV	mefv	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEG3	MEG3	meg3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEIS1	MEIS1	meis1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MELTF	MELTF	meltf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEOX2	MEOX2	meox2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MEP1A	MEP1A	mep1a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MET	MET	met	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	METAP2	METAP2	metap2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MFN2	MFN2	mfn2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MFSD2A	MFSD2A	mfsd2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MGAT5	MGAT5	mgat5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MGMT	MGMT	mgmt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MGP	MGP	mgp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIA	MIA	mia	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MICA	MICA	mica	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MICB	MICB	micb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MID1	MID1	mid1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIF	MIF	mif	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIP	MIP	mip	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIR202	MIR202	mir202	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIR27A	MIR27A	mir27a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MIR708	MIR708	mir708	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MITF	MITF	mitf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MKI67	MKI67	mki67	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MKNK2	MKNK2	mknk2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MLANA	MLANA	mlana	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MLH1	MLH1	mlh1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MLYCD	MLYCD	mlycd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMACHC	MMACHC	mmachc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MME	MME	mme	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP1	MMP1	mmp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP10	MMP10	mmp10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP11	MMP11	mmp11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP12	MMP12	mmp12	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP13	MMP13	mmp13	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP14	MMP14	mmp14	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP17	MMP17	mmp17	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP2	MMP2	mmp2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP20	MMP20	mmp20	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP28	MMP28	mmp28	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP3	MMP3	mmp3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP7	MMP7	mmp7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMP9	MMP9	mmp9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MMRN1	MMRN1	mmrn1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MNAT1	MNAT1	mnat1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MNDA	MNDA	mnda	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MPG	MPG	mpg	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MPL	MPL	mpl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MPO	MPO	mpo	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MPZ	MPZ	mpz	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MRVI1	MRVI1	mrvi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MS4A1	MS4A1	ms4a1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MS4A2	MS4A2	ms4a2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSC	MSC	msc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSH2	MSH2	msh2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSH6	MSH6	msh6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSL1	MSL1	msl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSLN	MSLN	msln	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSMB	MSMB	msmb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSR1	MSR1	msr1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MST1	MST1	mst1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MSX1	MSX1	msx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MT1E	MT1E	mt1e	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MT1F	MT1F	mt1f	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MT1G	MT1G	mt1g	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MT2A	MT2A	mt2a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTA1	MTA1	mta1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTA3	MTA3	mta3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTDH	MTDH	mtdh	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTF1	MTF1	mtf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTF2	MTF2	mtf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTHFR	MTHFR	mthfr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MTTP	MTTP	mttp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC1	MUC1	muc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC17	MUC17	muc17	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC2	MUC2	muc2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC3A	MUC3A	muc3a	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC4	MUC4	muc4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC5AC	MUC5AC	muc5ac	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC5B	MUC5B	muc5b	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MUC6	MUC6	muc6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MVP	MVP	mvp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MX1	MX1	mx1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MXD1	MXD1	mxd1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MXI1	MXI1	mxi1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYB	MYB	myb	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYBL1	MYBL1	mybl1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYBL2	MYBL2	mybl2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYC	MYC	myc	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYCBP	MYCBP	mycbp	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYCN	MYCN	mycn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYD88	MYD88	myd88	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYEF2	MYEF2	myef2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYH10	MYH10	myh10	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYH11	MYH11	myh11	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYH6	MYH6	myh6	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYH9	MYH9	myh9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYL7	MYL7	myl7	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYL9	MYL9	myl9	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYOCD	MYOCD	myocd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MYOG	MYOG	myog	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	MZF1	MZF1	mzf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NAB2	NAB2	nab2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NAIP	NAIP	naip	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NAMPT	NAMPT	nampt	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NANOG	NANOG	nanog	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NAT1	NAT1	nat1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NBN	NBN	nbn	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCAM1	NCAM1	ncam1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCBP1	NCBP1	ncbp1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCF1	NCF1	ncf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCF2	NCF2	ncf2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCL	NCL	ncl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCOA2	NCOA2	ncoa2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCOR1	NCOR1	ncor1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NCOR2	NCOR2	ncor2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NDC80	NDC80	ndc80	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NDRG1	NDRG1	ndrg1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NDRG2	NDRG2	ndrg2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NDUFV1	NDUFV1	ndufv1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NDUFV2	NDUFV2	ndufv2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEAT1	NEAT1	neat1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEDD4	NEDD4	nedd4	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEDD4L	NEDD4L	nedd4l	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEFL	NEFL	nefl	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEIL1	NEIL1	neil1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NELFCD	NELFCD	nelfcd	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NELL2	NELL2	nell2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NES	NES	nes	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEUROD1	NEUROD1	neurod1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NEUROG3	NEUROG3	neurog3	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NF1	NF1	nf1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFAT5	NFAT5	nfat5	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFATC1	NFATC1	nfatc1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFE2	NFE2	nfe2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFKB1	NFKB1	nfkb1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFKB2	NFKB2	nfkb2	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFKBIA	NFKBIA	nfkbia	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFKBIB	NFKBIB	nfkbib	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NFKBIZ	NFKBIZ	nfkbiz	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NGF	NGF	ngf	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NGFR	NGFR	ngfr	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NKX2-1	NKX2-1	nkx2-1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
TRRUST	TRRUST_v2_snapshot_2026-08-25	human	target	NKX3-1	NKX3-1	nkx3-1	normalized_exact	Trimmed simple source symbol; no alias expansion applied.	\N	not_evaluated
