review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
4347	12	Gdf10	Bmpr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4348	12	Gdf11	Actr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4349	12	Gdf11	Acvr1b_Acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4350	12	Gdf11	Acvr1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4351	12	Gdf11	Acvr2b_Tgfbr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4352	12	Gdf11	Tgfbr1_acvr2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4353	12	Gdf15	Tgfbr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4354	12	Gdf2	Acvr2a_Acvrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4355	12	Gdf2	Acvr2b_Acvrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4356	12	Gdf2	Eng	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4357	12	Gdf3	Acvr1b_Acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4358	12	Gdf3	Acvr1b_Acvr2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4359	12	Gdf3	Acvr1c_Acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4360	12	Gdf3	Acvr1c_Acvr2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4361	12	Gdf5	Acvr2a_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4362	12	Gdf5	Acvr2a_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4363	12	Gdf5	Acvr2b_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4364	12	Gdf5	Acvr2b_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4365	12	Gdf5	Bmpr1b_acvr2a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4366	12	Gdf5	Bmpr1b_bmpr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4367	12	Gdf6	Acvr2a_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4368	12	Gdf6	Acvr2a_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4369	12	Gdf6	Acvr2b_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4370	12	Gdf6	Acvr2b_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4371	12	Gdf7	Acvr2a_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4372	12	Gdf7	Acvr2a_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4373	12	Gdf7	Acvr2b_Bmpr1a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4374	12	Gdf7	Acvr2b_Bmpr1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4375	12	Gdf9	Bmpr2_Tgfbr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4376	12	Gdnf	GFRA1_RET	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4377	12	Gdnf	Gfra2_Ret	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4378	12	GelE/Enterococcus faecalis extracellular gelatinase	C3/C3b/complement component 3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4379	12	GelE/Enterococcus faecalis extracellular gelatinase	C5a/complement fragment 5a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4380	12	Gh	Ghr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4381	12	Ghrh	Ghrhr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4382	12	Ghrl	Ghsr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4383	12	Gnrh1	Gnrhr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4384	12	Gpc3	Cd81	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4385	12	Gpc3	Igf1r	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4386	12	Gpc3	Lrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4387	12	Gpc3	Unc5c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4388	12	Gpc3	Unc5d	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4389	12	Gpha2	Tshr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4390	12	Gphb5	Tshr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4391	12	Gpi1	Amfr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4392	12	Grn	Sort1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4393	12	Grp	Grpr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4394	12	Guanosine + uridine-containing ssRNA	TLR7	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4395	12	Guca2a	Gucy2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4396	12	Guca2b	Gucy2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4397	12	Gzma	F2r	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4398	12	H2-Aa	Cd4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4399	12	H2-Ab1	Cd4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4400	12	H2-Eb1	Cd4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4401	12	H2-K1	Cd8a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4402	12	H2-K1	Cd8b1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4403	12	H2-K1/H-2K(b)	Ly49Q/Klra17	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4404	12	H2-M3	Cd8a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4405	12	H2-M3	Cd8b1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4406	12	H2-T23	Cd8a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4407	12	H2-T23	Cd8b1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4408	12	HBD3/DEFB103A/human beta-defensin-3	MC1R/MSHR	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4409	12	HBEGF	CD44v3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4410	12	HFE/beta2M	TFRC/TfR1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4411	12	HGF	CD44v6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4412	12	HHLA2/HERV-H LTR-associating 2	TMIGD2/CD28H	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4413	12	HLA-B*5701/beta2m/peptide complex	KIR3DL1/CD158e1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4414	12	HLA-B27 free heavy-chain dimer	LILRB5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4415	12	HLA-B7 heavy chain	LILRB5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4416	12	HLA-C free heavy chain	LILRA1/CD85i	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4417	12	HLA-C free heavy chain	LILRA3/CD85e	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4418	12	HLA-Cw3/beta2m/peptide complex	KIR2DL2/CD158b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4419	12	HLA-Cw3/beta2m/peptide complex	KIR2DL3/CD158c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4420	12	HLA-Cw4/beta2m/peptide complex	KIR2DL1/CD158a	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4421	12	HLA-E/peptide complex	CD94/NKG2C receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4422	12	HLA-E/peptide complex	CD94/NKG2E receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4423	12	HLA-F open conformer	KIR3DL1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4424	12	HLA-F open conformer	KIR3DL2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4425	12	HOMER1/Homer1 family scaffold	TRPC1/transient receptor potential canonical 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4426	12	HPV16 L1 VLP	ITGA6 integrin subunit	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4427	12	HRH3/H3 histamine receptor	GRIN1/GluN1 NMDA receptor subunit	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4428	12	HRH3/H3 histamine receptor	GRIN2B/GluN2B NMDA receptor subunit	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4429	12	HSF1 pS216	CDC20	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4430	12	HSF1 pS303/pS307 phosphosite set	YWHAE/14-3-3epsilon	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4431	12	HSP90AA1/HSP90alpha	P2RX1/P2X1 ATP-gated receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4432	12	HSPG2 perlecan/endorepellin	ITGA2:ITGB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4433	12	HSPG2/perlecan	CSPG4/NG2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4434	12	HSPG2/perlecan	DAG1/dystroglycan	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4435	12	Hbegf	Erbb4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4436	12	HcpA/Borrelia recurrentis multifunctional surface lipoprotein	FHR1/Factor H-related protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4437	12	Hcrt	Hcrtr1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4438	12	Hcrt	Hcrtr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4439	12	Heparan sulfate glycoform	NCR1/NKp46	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4440	12	Hgf	Cd44	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4441	12	Hgf	Nrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4442	12	Hp	Cd163	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4443	12	Hp	Itgam	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4444	12	Hp	Itgb2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4445	12	Hpx	Lrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4446	12	Hspg2	Dag1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4447	12	Hyaluronan/HA	HMMR/RHAMM	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4448	12	Hyaluronan/HA	LYVE1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4449	12	IBSP	ITGAV ITGB5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4450	12	ICAM1	ITGAL:ITGB2 (LFA-1; alias)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4451	12	ICAM1	ITGAM:ITGB2 (Mac-1)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4452	12	ICAM1	ITGAM:ITGB2/Mac1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4453	12	ICAM1	ITGAX:ITGB2 (αXβ2)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4454	12	ICAM4	ITGAM:ITGB2 (Mac-1)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4455	12	ICAM4	ITGB3-containing integrin complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4456	12	ICAM5/telencephalin	DCC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4457	12	ICAM5/telencephalin	IL-6Rα/IL6R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4458	12	ICAM5/telencephalin	ISLR2/LINX	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4459	12	ICAM5/telencephalin	NEO1/neogenin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4460	12	ICAM5/telencephalin	PUNC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4461	12	ICOSLG/ICOSL/B7-H2	ICOS/CD278	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4462	12	IFN-lambda1	IFNLR1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4463	12	IFNAR1 Y466/YVFF motif	AP2M1/AP50	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4464	12	IFNAR1 pY466	PTPN1/PTP1B	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4465	12	IFNAR1 pY466	STAT2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4466	12	IFNB1/interferon-beta	IFNAR1/interferon-alpha/beta receptor 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4467	12	IFNB1/interferon-beta	IFNAR2/interferon-alpha/beta receptor 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4468	12	IFNE/interferon-epsilon	IFNAR1/interferon-alpha/beta receptor 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4469	12	IFNE/interferon-epsilon	IFNAR2/interferon-alpha/beta receptor 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4470	12	IFNGR1	CD93	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4471	12	IFNGR1 pY440	STAT1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4472	12	IFNK/interferon-kappa	IFNAR1-IFNAR2 receptor complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4473	12	IFNK/interferon-kappa	IFNAR1/interferon-alpha/beta receptor 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4474	12	IFNK/interferon-kappa	IFNAR2/interferon-alpha/beta receptor 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4475	12	IFNL1	IFNLR1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4476	12	IFNW1/interferon-omega	IFNAR2/interferon alpha-beta receptor 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4477	12	IGF1/IGF-I	IGF1R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4478	12	IGF1/IGF-I	IGF1R receptor dimer	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4479	12	IGF1R pY950	IRS1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4480	12	IGF1R pY950	SHC1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4481	12	IGFBP7	DCC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4482	12	IGFBP7	IL-6Rα/IL6R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4483	12	IGFBP7	ISLR2/LINX	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4484	12	IGFBP7	NEO1/neogenin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4485	12	IGFBP7	PRTG/protogenin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4486	12	IGFBP7	PUNC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4487	12	IGFBP7	PUNC e11	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4488	12	IGFBPL1	DCC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4489	12	IGFBPL1	IL-6Rα/IL6R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4490	12	IGFBPL1	ISLR2/LINX	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4491	12	IGFBPL1	NEO1/neogenin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4492	12	IGFBPL1	PRTG/protogenin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4493	12	IGFBPL1	PUNC	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4494	12	IGFBPL1	PUNC e11	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4495	12	IGFL1	IGFLR1/TMEM149	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4496	12	IGFL3	IGFLR1/TMEM149	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4497	12	IGSF21/immunoglobulin superfamily member 21	NRXN2alpha	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4498	12	IGSF8/EWI-2	KIR3DL2/CD158k	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4499	12	IHH/Indian hedgehog	PTCH1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4500	12	IHH/indian hedgehog	PTCH2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4501	12	IL-11	IL-11Ralpha:gp130 hexamer	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4502	12	IL-1alpha	sIL1R2:sIL1RAP	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4503	12	IL-1beta	sIL1R2:sIL1RAP	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4504	12	IL-27	IL-27RA/WSX-1:gp130	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4505	12	IL-6	IL-6Rα/IL6R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4506	12	IL-6Rα/IL6R	CD248	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4507	12	IL-6Rα/IL6R	ISLR2/LINX	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4508	12	IL10	IL10RA/IL-10R1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4509	12	IL10	IL10RB/IL-10R2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4510	12	IL10/interleukin-10	developing hippocampal neuronal synapse formation	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4511	12	IL11	IL11R-alpha/IL11RA	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4512	12	IL12A/IL12B	IL12RB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4513	12	IL12A/IL12B	IL12RB2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4514	12	IL12B/IL23A	IL12RB1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4515	12	IL12B/IL23A	IL23R	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4516	12	IL13	IL13RA1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4517	12	IL13	IL13RA2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4518	12	IL15	IL15RA	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
