review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-1241	h2-t27 cd8b1	H2-T27 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T27%20Cd8b1;https://europepmc.org/search?query=H2-T27%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T27 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1242	h2-t3 cd8a	H2-T3 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T3%20Cd8a;https://europepmc.org/search?query=H2-T3%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T3 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1243	h2-t3 cd8b1	H2-T3 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T3%20Cd8b1;https://europepmc.org/search?query=H2-T3%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T3 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1244	h2-t9 cd8a	H2-T9 Cd8a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T9%20Cd8a;https://europepmc.org/search?query=H2-T9%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T9 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1245	h2-t9 cd8b1	H2-T9 Cd8b1	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=H2-T9%20Cd8b1;https://europepmc.org/search?query=H2-T9%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-T9 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0155	hbegf egfr_erbb2	Hbegf Egfr_erbb2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Hbegf%20Egfr_erbb2;https://europepmc.org/search?query=Hbegf%20Egfr_erbb2;https://pubmed.ncbi.nlm.nih.gov/9135143/;https://europepmc.org/article/MED/9135143;https://pubmed.ncbi.nlm.nih.gov/12621152/;https://europepmc.org/article/MED/12621152;https://pubmed.ncbi.nlm.nih.gov/25086039/;https://europepmc.org/article/MED/25086039;https://pubmed.ncbi.nlm.nih.gov/26016774/;https://europepmc.org/article/MED/26016774	human, mouse and recombinant ERBB systems	family/complex-level evidence with receptor-context uncertainty	HB-EGF directly engages EGFR/ERBB4 and can induce ERBB2-containing receptor complexes, but the located evidence did not establish the submitted HB-EGF→specific ERBB heterodimer as a direct pair-specific binding event.	ERBB2 is kinase-active mainly as a heterodimeric co-receptor and ligand-induced phosphorylation/complex formation is not equivalent to direct HB-EGF binding to the submitted heterodimer.	aliases=Hbegf Egfr_erbb2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0156	hbegf erbb2_erbb4	Hbegf Erbb2_erbb4	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Hbegf%20Erbb2_erbb4;https://europepmc.org/search?query=Hbegf%20Erbb2_erbb4;https://pubmed.ncbi.nlm.nih.gov/9135143/;https://europepmc.org/article/MED/9135143;https://pubmed.ncbi.nlm.nih.gov/12621152/;https://europepmc.org/article/MED/12621152;https://pubmed.ncbi.nlm.nih.gov/25086039/;https://europepmc.org/article/MED/25086039;https://pubmed.ncbi.nlm.nih.gov/26016774/;https://europepmc.org/article/MED/26016774	human, mouse and recombinant ERBB systems	family/complex-level evidence with receptor-context uncertainty	HB-EGF directly engages EGFR/ERBB4 and can induce ERBB2-containing receptor complexes, but the located evidence did not establish the submitted HB-EGF→specific ERBB heterodimer as a direct pair-specific binding event.	ERBB2 is kinase-active mainly as a heterodimeric co-receptor and ligand-induced phosphorylation/complex formation is not equivalent to direct HB-EGF binding to the submitted heterodimer.	aliases=Hbegf Erbb2_erbb4,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1262	icam1 itgal	Icam1 Itgal	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam1%20Itgal;https://europepmc.org/search?query=Icam1%20Itgal;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam1 Itgal,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1263	icam1 itgal_itgb2l	Icam1 ITGAL_ITGB2L	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam1%20ITGAL_ITGB2L;https://europepmc.org/search?query=Icam1%20ITGAL_ITGB2L;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam1 ITGAL_ITGB2L,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1264	icam1 itgam_itgb2l	Icam1 ITGAM_ITGB2L	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam1%20ITGAM_ITGB2L;https://europepmc.org/search?query=Icam1%20ITGAM_ITGB2L;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam1 ITGAM_ITGB2L,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1265	icam2 itgal_itgb2l	Icam2 ITGAL_ITGB2L	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam2%20ITGAL_ITGB2L;https://europepmc.org/search?query=Icam2%20ITGAL_ITGB2L;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam2 ITGAL_ITGB2L,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1266	icam2 itgam_itgb2l	Icam2 ITGAM_ITGB2L	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam2%20ITGAM_ITGB2L;https://europepmc.org/search?query=Icam2%20ITGAM_ITGB2L;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam2 ITGAM_ITGB2L,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1267	icam5 cd209a	Icam5 Cd209a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam5%20Cd209a;https://europepmc.org/search?query=Icam5%20Cd209a;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam5 Cd209a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1268	icam5 cd209f	Icam5 Cd209f	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Icam5%20Cd209f;https://europepmc.org/search?query=Icam5%20Cd209f;https://pubmed.ncbi.nlm.nih.gov/15795245/;https://europepmc.org/article/MED/15795245;https://www.uniprot.org/uniprotkb/P05362/entry;https://reactome.org/content/detail/R-HSA-198013	human and mouse ICAM/integrin or lectin-adhesion systems	family/complex-level adhesion evidence with exact complex uncertainty	ICAM family adhesion to integrins and, for ICAM-1/2/3, interactions with DC-SIGN-family lectins are documented, but the exact submitted ITGB2L complex or CD209A/CD209F/ICAM5 relationship was not unambiguously established as a qualifying direct pair.	Canonical beta2 integrin notation is ITGAL_ITGB2 or ITGAM_ITGB2 rather than ITGB2L; ICAM5/CD209 subtype evidence was insufficient for promotion and family transfer was not counted.	aliases=Icam5 Cd209f,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0159	ifna11 ifnar1_ifnar2	Ifna11 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Ifna11%20Ifnar1_ifnar2;https://europepmc.org/search?query=Ifna11%20Ifnar1_ifnar2;https://pubmed.ncbi.nlm.nih.gov/6320534/;https://europepmc.org/article/MED/6320534;https://pubmed.ncbi.nlm.nih.gov/10556041/;https://europepmc.org/article/MED/10556041;https://pubmed.ncbi.nlm.nih.gov/16479007/;https://europepmc.org/article/MED/16479007;https://pubmed.ncbi.nlm.nih.gov/7623815/;https://europepmc.org/article/MED/7623815	human IFN-alpha subtypes and human/recombinant IFNAR systems	family-level interferon-receptor evidence; exact subtype support limited	IFN-alpha subtypes share the IFNAR1/IFNAR2 receptor system and strong family-level evidence exists, but the located primary evidence did not unambiguously test the submitted rare IFNA subtype as an exact pair.	Subtype-specific affinity and antiviral potency vary; IFNAR1/2 is a ternary receptor complex and family-wide receptor usage does not prove identical affinity for every subtype.	aliases=Ifna11 Ifnar1_ifnar2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1270	ifna12 ifnar1_ifnar2	Ifna12 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Ifna12%20Ifnar1_ifnar2;https://europepmc.org/search?query=Ifna12%20Ifnar1_ifnar2;https://pubmed.ncbi.nlm.nih.gov/6320534/;https://europepmc.org/article/MED/6320534;https://pubmed.ncbi.nlm.nih.gov/10556041/;https://europepmc.org/article/MED/10556041;https://pubmed.ncbi.nlm.nih.gov/16479007/;https://europepmc.org/article/MED/16479007;https://pubmed.ncbi.nlm.nih.gov/7623815/;https://europepmc.org/article/MED/7623815	human IFN-alpha subtypes and human/recombinant IFNAR systems	family-level interferon-receptor evidence; exact subtype support limited	IFN-alpha subtypes share the IFNAR1/IFNAR2 receptor system and strong family-level evidence exists, but the located primary evidence did not unambiguously test the submitted rare IFNA subtype as an exact pair.	Subtype-specific affinity and antiviral potency vary; IFNAR1/2 is a ternary receptor complex and family-wide receptor usage does not prove identical affinity for every subtype.	aliases=Ifna12 Ifnar1_ifnar2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1271	ifna13 ifnar1_ifnar2	Ifna13 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Ifna13%20Ifnar1_ifnar2;https://europepmc.org/search?query=Ifna13%20Ifnar1_ifnar2;https://pubmed.ncbi.nlm.nih.gov/6320534/;https://europepmc.org/article/MED/6320534;https://pubmed.ncbi.nlm.nih.gov/10556041/;https://europepmc.org/article/MED/10556041;https://pubmed.ncbi.nlm.nih.gov/16479007/;https://europepmc.org/article/MED/16479007;https://pubmed.ncbi.nlm.nih.gov/7623815/;https://europepmc.org/article/MED/7623815	human IFN-alpha subtypes and human/recombinant IFNAR systems	family-level interferon-receptor evidence; exact subtype support limited	IFN-alpha subtypes share the IFNAR1/IFNAR2 receptor system and strong family-level evidence exists, but the located primary evidence did not unambiguously test the submitted rare IFNA subtype as an exact pair.	Subtype-specific affinity and antiviral potency vary; IFNAR1/2 is a ternary receptor complex and family-wide receptor usage does not prove identical affinity for every subtype.	aliases=Ifna13 Ifnar1_ifnar2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
