review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes
M20A-CELLCHAT-REMAINING-1287	il13 il4r_il13ra1	Il13 IL4R_IL13RA1	low_evidence	https://pubmed.ncbi.nlm.nih.gov/18243101/;https://pubmed.ncbi.nlm.nih.gov/15870068/;https://pubmed.ncbi.nlm.nih.gov/?term=Il13%20IL4R_IL13RA1	human;mouse;recombinant type-II IL-13 receptor systems	primary direct structure and receptor activation	The complete type-II IL-13/IL4R/IL13RA1 ternary complex was structurally resolved and shown to signal in response to IL-13.	The receptor is multichain and IL4R/IL13RA1 chain roles differ; species and receptor abundance affect signaling.	Exact IL13-IL4R_IL13RA1 complex confirmed. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1288	il13 il4r_il13ra2	Il13 IL4R_IL13RA2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il13%20IL4R_IL13RA2;https://europepmc.org/search?query=Il13%20IL4R_IL13RA2	human, mouse and recombinant IL-13 receptor systems	family/complex-level evidence with atypical receptor-context uncertainty	IL-13 receptor-family evidence is strong, but the submitted IL4R–IL13RA2 combination is an atypical/noncanonical context and was not established as a qualifying direct signaling receptor pair.	IL13RA2 generally functions as a decoy/clearance receptor; exact receptor assembly and signaling interpretation differ across species and cell systems.	aliases=Il13 IL4R_IL13RA2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1289	il15 il15ra_il2rb	Il15 IL15RA_IL2RB	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il15%20IL15RA_IL2RB;https://europepmc.org/search?query=Il15%20IL15RA_IL2RB	human and mouse IL-15 receptor systems	family/complex-level evidence with incomplete receptor-complex notation	IL-15 directly engages IL15RA and the common beta/gamma receptor system, but the submitted IL15RA_IL2RB pair omits IL2RG from the canonical signaling complex.	Binary IL15RA/IL2RB notation may represent an intermediate or trans-presentation context; exact pair-specific activation should be manually curated.	aliases=Il15 IL15RA_IL2RB,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1290	il17a il17ra_il17rc	Il17a Il17ra_il17rc	low_evidence	https://pubmed.ncbi.nlm.nih.gov/23695682/;https://pubmed.ncbi.nlm.nih.gov/20231694/;https://pubmed.ncbi.nlm.nih.gov/18684971/;https://pubmed.ncbi.nlm.nih.gov/17911633/;https://pubmed.ncbi.nlm.nih.gov/36260993/;https://pubmed.ncbi.nlm.nih.gov/24813051/	human;mouse;recombinant IL-17 receptor systems	primary direct binding, structure, and receptor activation	Structural, receptor-assembly, SPR/functional, and knockout studies support IL-17A engagement of IL17RA/IL17RC and receptor-dependent signaling.	IL-17 receptor stoichiometry is multimeric and IL-17A can also engage other IL-17 receptor assemblies in some contexts.	Exact IL17A-IL17RA_IL17RC relationship confirmed. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1291	il17af il17ra_il17rc	Il17af Il17ra_il17rc	low_evidence	https://pubmed.ncbi.nlm.nih.gov/23695682/;https://pubmed.ncbi.nlm.nih.gov/20231694/;https://pubmed.ncbi.nlm.nih.gov/18684971/;https://pubmed.ncbi.nlm.nih.gov/17911633/;https://pubmed.ncbi.nlm.nih.gov/36260993/;https://pubmed.ncbi.nlm.nih.gov/24813051/	human;mouse;recombinant IL-17 receptor systems	primary receptor assembly and receptor-dependent activation	The cited receptor-assembly and functional studies include the IL-17A/F heterodimer among ligands requiring/engaging IL17RA and IL17RC signaling contexts.	The heterodimer can have distinct affinity and receptor stoichiometry; IL17RC homomeric assemblies have also been reported.	Exact IL17A/F-IL17RA_IL17RC support confirmed with complex-context limitation. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1292	il17f il17ra_il17rc	Il17f Il17ra_il17rc	low_evidence	https://pubmed.ncbi.nlm.nih.gov/23695682/;https://pubmed.ncbi.nlm.nih.gov/20231694/;https://pubmed.ncbi.nlm.nih.gov/18684971/;https://pubmed.ncbi.nlm.nih.gov/17911633/;https://pubmed.ncbi.nlm.nih.gov/36260993/;https://pubmed.ncbi.nlm.nih.gov/24813051/	human;mouse;recombinant IL-17 receptor systems	primary direct receptor engagement and receptor-dependent activation	IL-17F is directly included in structural/receptor-assembly and IL17RC-dependent functional studies for the IL17RA/IL17RC signaling context.	IL-17F can also form IL17RC homomeric complexes, so the submitted heteromer should be interpreted as a documented, not exclusive, receptor assembly.	Exact IL17F-IL17RA_IL17RC relationship supported. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1293	il1f10 il1rl2_il1rap	Il1f10 Il1rl2_il1rap	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il1f10%20Il1rl2_il1rap;https://europepmc.org/search?query=Il1f10%20Il1rl2_il1rap;https://pubmed.ncbi.nlm.nih.gov/29180446/;https://europepmc.org/article/MED/29180446	human and recombinant IL-36/IL-1 receptor-family systems	family-level IL-1 receptor evidence; ligand alias and antagonist activity require curation	IL-1 family receptor-binding studies support IL1RL2/IL1RAP recognition by IL-36-family ligands and antagonism, but the exact IL1F10 alias-to-mature-protein mapping and submitted complex were not unambiguously resolved.	IL1F10 is an alias with antagonist/low-activity behavior; receptor recruitment and functional blockade should be checked against the exact species product.	aliases=Il1f10 Il1rl2_il1rap,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1294	il2 il2ra_il2rb	Il2 IL2RA_IL2RB	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il2%20IL2RA_IL2RB;https://europepmc.org/search?query=Il2%20IL2RA_IL2RB	human;mouse;recombinant IL-2 receptor systems	canonical receptor context;submitted chain evidence unresolved	IL-2 is known to bind IL2RA and IL2RB in the high-affinity receptor assembly and drive receptor-dependent signaling, but the packet provides no exact primary citation for the submitted alpha/beta notation.	Full high-affinity signaling generally requires IL2RG; the binary IL2RA_IL2RB notation is an intermediate assembly and needs a traceable primary assay.	Real relationship, retained low pending exact cited IL2RA_IL2RB chain-resolved evidence. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1295	il20 il22ra1_il20rb	Il20 Il22ra1_il20rb	low_evidence	https://pubmed.ncbi.nlm.nih.gov/31205408/;https://pubmed.ncbi.nlm.nih.gov/18599299/;https://pubmed.ncbi.nlm.nih.gov/11035029/	human;mouse;recombinant IL-20-family systems	contextual type-II receptor evidence	The checked sources identify IL22RA1/IL20RB as the type-II IL-20 receptor context, but the submitted source set does not provide a clean direct IL-20 binding assay to this exact two-chain complex.	IL-20-family receptor subunits are shared and the packet includes contextual/possibly misresolved citation metadata.	Real canonical pair, but retain low pending an exact primary IL20-IL22RA1_IL20RB binding/activation citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1296	il22 il22ra1_il10rb	Il22 Il22ra1_il10rb	low_evidence	https://pubmed.ncbi.nlm.nih.gov/11035029/;https://pubmed.ncbi.nlm.nih.gov/15120653/;https://pubmed.ncbi.nlm.nih.gov/31205408/	human;mouse;recombinant IL-22 receptor systems	primary direct binding and receptor activation	IL-22/IL-22R1/IL-10R2 binding and functional receptor assembly are directly demonstrated by radioligand cross-linking, ELISA, and signaling assays.	IL10RB is shared with other class-II cytokine receptors and IL-22 also has soluble binding-protein biology.	Exact IL22-IL22RA1_IL10RB receptor complex confirmed. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1297	il23 complex il23r_il12rb1	IL23 complex IL23R_IL12RB1	no_evidence	https://pubmed.ncbi.nlm.nih.gov/11114383/;https://pubmed.ncbi.nlm.nih.gov/?term=IL23%20complex%20IL23R_IL12RB1	human;mouse IL-23 systems	ligand-complex evidence without exact receptor-chain assay	PMID 11114383 establishes formation of the IL-23 p19/p40 ligand complex, but the cited source set does not directly establish the submitted IL23R/IL12RB1 receptor complex.	The canonical IL-23 receptor relationship is supported by other primary work, but it is not demonstrated by the cited PMID in this packet.	Cited source supports the ligand complex, not the exact ligand-receptor pair; no-evidence verdict. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1298	il24 il22ra1_il20rb	Il24 Il22ra1_il20rb	low_evidence	https://pubmed.ncbi.nlm.nih.gov/31205408/;https://pubmed.ncbi.nlm.nih.gov/18599299/;https://pubmed.ncbi.nlm.nih.gov/11035029/	human;mouse;recombinant IL-20-family systems	contextual type-II receptor evidence	The checked source set places IL-24 in the IL22RA1/IL20RB type-II receptor context and reports cytokine responses, but does not cleanly resolve a direct IL-24 binding assay for the exact two-chain complex.	IL-24 also uses IL20RA/IL20RB; shared subunits and incomplete citation resolution prevent a high-confidence chain assignment here.	Real canonical biology, retained low pending exact IL24-IL22RA1_IL20RB primary evidence. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1299	il27 complex il27ra_il6st	IL27 complex IL27RA_IL6ST	low_evidence	https://pubmed.ncbi.nlm.nih.gov/25861977/;https://pubmed.ncbi.nlm.nih.gov/?term=IL27%20complex%20IL27RA_IL6ST	human;mouse;IL-27 receptor systems	review-level receptor-complex context	The cited PMID is a review that describes IL-27/IL27RA/gp130 biology, but it is not a primary exact-pair binding or structure paper.	The ligand is an EBI3/IL27A heterodimer and IL6ST/gp130 is shared; a primary structure or binding paper is needed for approval.	Real canonical relationship, but the cited source is review-level rather than the required exact primary evidence. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1300	il3 il3ra_csf2rb	Il3 Il3ra_csf2rb	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il3%20Il3ra_csf2rb;https://europepmc.org/search?query=Il3%20Il3ra_csf2rb	human;mouse;recombinant cytokine-receptor systems	canonical receptor context;no exact primary citation in packet	IL-3 is a canonical ligand for the IL3RA/CSF2RB receptor system, but the submitted locators are search pages without a traceable exact primary binding/function citation.	CSF2RB is shared with IL-5 and GM-CSF and receptor assembly/stoichiometry matters.	Real relationship, retained low pending a usable exact citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1301	il31 il31ra_osmr	Il31 IL31RA_OSMR	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il31%20IL31RA_OSMR;https://europepmc.org/search?query=Il31%20IL31RA_OSMR	human;mouse;recombinant IL-31 receptor systems	canonical receptor complex context;chain-resolved evidence not cited	IL-31 signaling through IL31RA/OSMR is a real receptor-complex relationship, but the packet supplies only search pages rather than a directly traceable primary assay.	IL31RA and OSMR can show species-dependent independent binding contributions; exact human chain-resolved assay is needed.	Real relationship, retained low pending a usable exact primary citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1302	il33 il1rl1_il1rap	Il33 Il1rl1_il1rap	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il33%20Il1rl1_il1rap;https://europepmc.org/search?query=Il33%20Il1rl1_il1rap	human;mouse;recombinant IL-33 receptor systems	canonical receptor complex context;no exact primary citation in packet	IL-33 is known to assemble a signaling complex with ST2/IL1RL1 and IL1RAcP/IL1RAP, but the submitted locators are search pages without a cited primary exact-pair assay.	IL1RAcP is a shared co-receptor and IL-33 processing/soluble ST2 decoy biology can confound interpretation.	Real relationship, retained low pending a usable exact primary citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1303	il34 csf1r	Il34 Csf1r	no_evidence	https://pubmed.ncbi.nlm.nih.gov/22897080/;https://pubmed.ncbi.nlm.nih.gov/?term=Il34%20Csf1r;https://europepmc.org/search?query=Il34%20Csf1r	human;mouse;recombinant CSF1R systems	no exact support from cited locator set	The cited PMID 22897080 could not be matched to an IL-34/CSF1R primary record; the remaining locators are searches, not usable exact citations.	IL-34-CSF1R is a real canonical relationship in other primary studies, but that evidence is not present in the cited source set.	No usable exact IL34-CSF1R citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1304	il36a il1rl2_il1rap	Il36a Il1rl2_il1rap	low_evidence	https://pubmed.ncbi.nlm.nih.gov/29180446/;https://pubmed.ncbi.nlm.nih.gov/27307043/	human;recombinant IL-36 receptor systems	primary direct binding and receptor activation	SPR/TR-FRET and receptor-function studies directly show IL-36alpha binding IL1RL2/IL-36R and recruitment of IL1RAP/IL-1RAcP for activation.	IL-36 cytokines are processed for full activity and the receptor/co-receptor complex has weak basal interactions without ligand.	Exact IL36A-IL1RL2_IL1RAP evidence confirmed. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1305	il36b il1rl2_il1rap	Il36b Il1rl2_il1rap	low_evidence	https://pubmed.ncbi.nlm.nih.gov/29180446/;https://pubmed.ncbi.nlm.nih.gov/27307043/	human;recombinant IL-36 receptor systems	family/functional IL-36 receptor evidence;exact ligand binding unresolved	The cited studies establish the IL-36R/IL1RAP receptor mechanism and discuss IL-36beta as an agonist, but the quantitative direct-binding paper reports resolved alpha/gamma measurements rather than a clean beta-specific binding result.	IL-36beta requires N-terminal processing and its ligand-specific affinity/complex assembly is not resolved by the cited assays.	Real IL36B receptor biology, retained low pending a beta-specific direct binding or receptor-dependent assay. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1306	il36g il1rl2_il1rap	Il36g Il1rl2_il1rap	low_evidence	https://pubmed.ncbi.nlm.nih.gov/29180446/;https://pubmed.ncbi.nlm.nih.gov/27307043/	human;recombinant IL-36 receptor systems	primary direct binding and receptor activation	SPR/TR-FRET and cell-surface assays directly show IL-36gamma binding IL1RL2/IL-36R and formation/activation of the IL1RL2-IL1RAP receptor complex.	IL-36gamma has weaker direct IL1RL2 affinity than IL-36alpha and requires processed active ligand/context for signaling.	Exact IL36G-IL1RL2_IL1RAP evidence confirmed. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1307	il4 il4r_il13ra1	Il4 IL4R_IL13RA1	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il4%20IL4R_IL13RA1;https://europepmc.org/search?query=Il4%20IL4R_IL13RA1	human;mouse;recombinant type-II IL-4 receptor systems	canonical receptor complex context;no exact primary citation in packet	IL-4 is a documented ligand for the type-II IL4R/IL13RA1 complex, but the submitted locators are search pages without a traceable exact primary citation.	IL4R/IL13RA1 is shared with IL-13 signaling and receptor complex stoichiometry/species affect activity.	Real relationship, retained low pending a usable exact primary citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1308	il4 il4r_il13ra2	Il4 IL4R_IL13RA2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Il4%20IL4R_IL13RA2;https://europepmc.org/search?query=Il4%20IL4R_IL13RA2	human, mouse and recombinant IL-4 receptor systems	family/complex-level evidence with atypical receptor-context uncertainty	IL-4 receptor-family evidence is strong, but IL4R–IL13RA2 is a noncanonical context and was not established as a qualifying direct IL-4 signaling receptor pair.	IL13RA2 is primarily associated with IL-13 decoy biology; exact IL-4 binding and signaling for this composite was not demonstrated.	aliases=Il4 IL4R_IL13RA2,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-CELLCHAT-REMAINING-1309	il4 il4r_il2rg	Il4 IL4R_IL2RG	low_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=Il4%20IL4R_IL2RG;https://europepmc.org/search?query=Il4%20IL4R_IL2RG	human;mouse;recombinant type-I IL-4 receptor systems	canonical receptor complex context;no exact primary citation in packet	IL-4 is a documented ligand for the type-I IL4R/IL2RG complex, but the submitted locators are search pages without a traceable exact primary citation.	IL2RG is a shared common-gamma chain and receptor assembly/stoichiometry affects signaling.	Real relationship, retained low pending a usable exact primary citation. Candidate citation audit verdict=retain_low.
M20A-CELLCHAT-REMAINING-1310	il4 il4ra	Il4 Il4ra	low_evidence	https://pubmed.ncbi.nlm.nih.gov/10219247/;https://pubmed.ncbi.nlm.nih.gov/11874464/	human;recombinant receptor ectodomains	direct_binding_and_receptor_activation	Crystal structure and mutational analysis show IL-4 binding IL4R alpha and recruitment of the common gamma chain in the signaling receptor complex.	Mature IL-4 and assembled receptor complex are the tested entities; the submitted receptor label is the alpha-chain component.	Exact ligand and receptor-alpha evidence with a primary structural assay. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1311	il5 il5ra_csf2rb	Il5 Il5ra_csf2rb	low_evidence	https://pubmed.ncbi.nlm.nih.gov/8496674/;https://pubmed.ncbi.nlm.nih.gov/8940197/	human;mouse;recombinant receptor systems	direct_binding_and_receptor_activation	Reconstitution, biosensor binding, mutagenesis, and proliferation assays show IL-5 binding IL5R alpha and signaling through the alpha/beta-c heteromer.	IL5R alpha provides ligand specificity while CSF2RB completes the high-affinity signaling receptor.	Exact receptor complex supported by primary binding and functional assays. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1312	il6 il6r_il6st	Il6 Il6r_il6st	low_evidence	https://pubmed.ncbi.nlm.nih.gov/12829785/;https://pubmed.ncbi.nlm.nih.gov/2788034/;https://pubmed.ncbi.nlm.nih.gov/7744001/	human;recombinant proteins	direct_binding_and_receptor_activation	Structural, solution-binding, immunoprecipitation, and signaling studies show IL-6 first binds IL6R alpha and then recruits two gp130/IL6ST chains to form the hexameric signaling complex.	Hexameric stoichiometry and soluble versus membrane receptor context vary by assay.	Exact ligand, alpha receptor, and gp130 chain are directly tested. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1313	il7 il7r_il2rg	Il7 IL7R_IL2RG	low_evidence	https://pubmed.ncbi.nlm.nih.gov/19141282/;https://pubmed.ncbi.nlm.nih.gov/7718508/	human;mouse;recombinant proteins	direct_binding_and_receptor_activation	Structural and biophysical studies show IL-7 binding IL7R alpha and recruiting the common gamma chain; functional receptor studies support the heteromeric complex.	The structural work is human and receptor ectodomain based, with species-dependent functional follow-up.	Exact receptor alpha and gamma-chain complex supported. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1314	il9 il9r_il2rg	Il9 IL9R_IL2RG	low_evidence	https://pubmed.ncbi.nlm.nih.gov/1376929/;https://pubmed.ncbi.nlm.nih.gov/7718508/;https://pubmed.ncbi.nlm.nih.gov/9535918/	human;mouse;recombinant and cellular systems	direct_binding_and_receptor_activation	IL-9 receptor cloning used radiolabeled IL-9 binding, while cross-linking, immunoprecipitation, heteromerization, and signaling studies identify IL9R with the common gamma chain.	Some early studies establish receptor composition in murine or human systems separately.	Exact ligand and two-chain receptor complex supported by primary assays. Candidate citation audit verdict=approve_candidate.
M20A-CELLCHAT-REMAINING-1315	inhba acvr1b_acvr2a	Inhba Acvr1b_acvr2a	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin A/ACVR1B/ACVR2A binding or receptor-dependent assay; PMID 12385827 concerns inhibin binding, PMID 2457849 is an unrelated clinical case report, and PMID 22991378 is a review.	Biology of activin receptor complexes may be documented elsewhere, but the submitted citations do not establish this candidate.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1316	inhba acvr1b_acvr2b	Inhba Acvr1b_acvr2b	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin A/ACVR1B/ACVR2B binding or receptor-dependent assay; PMID 12385827 concerns inhibin binding, PMID 2457849 is unrelated, and PMID 22991378 is a review.	The candidate cannot be confirmed from the supplied citations.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1317	inhbb acvr1b_acvr2a	Inhbb Acvr1b_acvr2a	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin B/ACVR1B/ACVR2A binding or receptor-dependent assay; PMID 12385827 concerns inhibin, PMID 2457849 is unrelated, and PMID 22991378 is a review.	No exact-pair evidence is present in the submitted citations.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1318	inhbb acvr1b_acvr2b	Inhbb Acvr1b_acvr2b	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin B/ACVR1B/ACVR2B binding or receptor-dependent assay; PMID 12385827 concerns inhibin, PMID 2457849 is unrelated, and PMID 22991378 is a review.	No exact-pair evidence is present in the submitted citations.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1319	inhbb acvr1c_acvr2a	Inhbb Acvr1c_acvr2a	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin B/ACVR1C/ACVR2A binding or receptor-dependent assay; PMID 12385827 concerns inhibin, PMID 2457849 is unrelated, and PMID 22991378 is a review.	No exact-pair evidence is present in the submitted citations.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-CELLCHAT-REMAINING-1320	inhbb acvr1c_acvr2b	Inhbb Acvr1c_acvr2b	no_evidence	https://pubmed.ncbi.nlm.nih.gov/12385827/;https://pubmed.ncbi.nlm.nih.gov/2457849/;https://pubmed.ncbi.nlm.nih.gov/22991378/	none from cited sources	none	The cited sources do not provide an exact activin B/ACVR1C/ACVR2B binding or receptor-dependent assay; PMID 12385827 concerns inhibin, PMID 2457849 is unrelated, and PMID 22991378 is a review.	No exact-pair evidence is present in the submitted citations.	No usable exact-pair primary citation in the submitted sources. Candidate citation audit verdict=no_evidence.
M20A-LIANA-REMAINING-0169	inhbc acvr1b_acvr2a	Inhbc Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1b_acvr2a;https://europepmc.org/search?query=Inhbc%20Acvr1b_acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1b_acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0170	inhbc acvr1b_acvr2b	Inhbc Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1b_acvr2b;https://europepmc.org/search?query=Inhbc%20Acvr1b_acvr2b;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1b_acvr2b,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
M20A-LIANA-REMAINING-0171	inhbc acvr1c_acvr2a	Inhbc Acvr1c_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=Inhbc%20Acvr1c_acvr2a;https://europepmc.org/search?query=Inhbc%20Acvr1c_acvr2a;https://pubmed.ncbi.nlm.nih.gov/12385827/;https://europepmc.org/article/MED/12385827	human, mouse and recombinant activin/inhibin family systems	family-level TGF-beta receptor evidence; exact ligand specificity unresolved	Activin/inhibin family receptor evidence exists, but direct qualifying binding and activation of the submitted INHBC or INHBE ligand to each listed receptor complex was not unambiguously established.	INHBC/INHBE products can have antagonist or context-dependent activity; related INHBA/INHBB evidence was not transferred to these ligands.	aliases=Inhbc Acvr1c_acvr2a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.
