review_id	pair_key	pair_label_canonical	final_class	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-LIANA-REMAINING-0155	hbegf egfr_erbb2	Hbegf Egfr_erbb2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=hbegf+egfr_erbb2;https://pubmed.ncbi.nlm.nih.gov/41879894/;https://pubmed.ncbi.nlm.nih.gov/29494066/;https://pubmed.ncbi.nlm.nih.gov/34050242/;https://europepmc.org/search?query=hbegf+egfr_erbb2;https://europepmc.org/article/MED/41879894;https://europepmc.org/article/MED/29494066;https://europepmc.org/article/MED/34050242	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=hbegf,HBEGF,heparin binding EGF like growth factor; receptor_aliases=egfr erbb2,EGFR ERBB2,alpha beta,heterodimer,alphaegfr betaerbb2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0156	hbegf erbb2_erbb4	Hbegf Erbb2_erbb4	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=hbegf+erbb2_erbb4;https://pubmed.ncbi.nlm.nih.gov/41879894/;https://pubmed.ncbi.nlm.nih.gov/34050242/;https://pubmed.ncbi.nlm.nih.gov/28232522/;https://europepmc.org/search?query=hbegf+erbb2_erbb4;https://europepmc.org/article/MED/41879894;https://europepmc.org/article/MED/34050242;https://europepmc.org/article/MED/28232522	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=hbegf,HBEGF,heparin binding EGF like growth factor; receptor_aliases=erbb2 erbb4,ERBB2 ERBB4,alpha beta,heterodimer,alphaerbb2 betaerbb4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0159	ifna11 ifnar1_ifnar2	Ifna11 Ifnar1_ifnar2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=ifna11+ifnar1_ifnar2;https://europepmc.org/search?query=ifna11+ifnar1_ifnar2	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=ifna11,IFNA11,interferon alpha 11; receptor_aliases=ifnar1 ifnar2,IFNAR1 IFNAR2,alpha beta,heterodimer,alphaifnar1 betaifnar2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0169	inhbc acvr1b_acvr2a	Inhbc Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbc+acvr1b_acvr2a;https://pubmed.ncbi.nlm.nih.gov/15039147/;https://pubmed.ncbi.nlm.nih.gov/12960042/;https://europepmc.org/search?query=inhbc+acvr1b_acvr2a;https://europepmc.org/article/MED/15039147;https://europepmc.org/article/MED/12960042	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbc,INHBC,inhibin beta C; receptor_aliases=acvr1b acvr2a,ACVR1B ACVR2A,alpha beta,heterodimer,alphaacvr1b betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0170	inhbc acvr1b_acvr2b	Inhbc Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbc+acvr1b_acvr2b;https://pubmed.ncbi.nlm.nih.gov/15039147/;https://pubmed.ncbi.nlm.nih.gov/12960042/;https://europepmc.org/search?query=inhbc+acvr1b_acvr2b;https://europepmc.org/article/MED/15039147;https://europepmc.org/article/MED/12960042	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbc,INHBC,inhibin beta C; receptor_aliases=acvr1b acvr2b,ACVR1B ACVR2B,alpha beta,heterodimer,alphaacvr1b betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0171	inhbc acvr1c_acvr2a	Inhbc Acvr1c_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbc+acvr1c_acvr2a;https://pubmed.ncbi.nlm.nih.gov/15039147/;https://pubmed.ncbi.nlm.nih.gov/12960042/;https://europepmc.org/search?query=inhbc+acvr1c_acvr2a;https://europepmc.org/article/MED/15039147;https://europepmc.org/article/MED/12960042	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbc,INHBC,inhibin beta C; receptor_aliases=acvr1c acvr2a,ACVR1C ACVR2A,alpha beta,heterodimer,alphaacvr1c betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0172	inhbc acvr1c_acvr2b	Inhbc Acvr1c_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbc+acvr1c_acvr2b;https://pubmed.ncbi.nlm.nih.gov/15039147/;https://pubmed.ncbi.nlm.nih.gov/12960042/;https://europepmc.org/search?query=inhbc+acvr1c_acvr2b;https://europepmc.org/article/MED/15039147;https://europepmc.org/article/MED/12960042	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbc,INHBC,inhibin beta C; receptor_aliases=acvr1c acvr2b,ACVR1C ACVR2B,alpha beta,heterodimer,alphaacvr1c betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0173	inhbe acvr1b_acvr2a	Inhbe Acvr1b_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbe+acvr1b_acvr2a;https://europepmc.org/search?query=inhbe+acvr1b_acvr2a	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbe,INHBE,inhibin beta E; receptor_aliases=acvr1b acvr2a,ACVR1B ACVR2A,alpha beta,heterodimer,alphaacvr1b betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0174	inhbe acvr1b_acvr2b	Inhbe Acvr1b_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbe+acvr1b_acvr2b;https://europepmc.org/search?query=inhbe+acvr1b_acvr2b	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbe,INHBE,inhibin beta E; receptor_aliases=acvr1b acvr2b,ACVR1B ACVR2B,alpha beta,heterodimer,alphaacvr1b betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0175	inhbe acvr1c_acvr2a	Inhbe Acvr1c_acvr2a	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbe+acvr1c_acvr2a;https://europepmc.org/search?query=inhbe+acvr1c_acvr2a	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbe,INHBE,inhibin beta E; receptor_aliases=acvr1c acvr2a,ACVR1C ACVR2A,alpha beta,heterodimer,alphaacvr1c betaacvr2a; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0176	inhbe acvr1c_acvr2b	Inhbe Acvr1c_acvr2b	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=inhbe+acvr1c_acvr2b;https://europepmc.org/search?query=inhbe+acvr1c_acvr2b	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=inhbe,INHBE,inhibin beta E; receptor_aliases=acvr1c acvr2b,ACVR1C ACVR2B,alpha beta,heterodimer,alphaacvr1c betaacvr2b; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0190	ndp fzd4	Ndp Fzd4	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=ndp+fzd4;https://pubmed.ncbi.nlm.nih.gov/42392031/;https://pubmed.ncbi.nlm.nih.gov/42348420/;https://pubmed.ncbi.nlm.nih.gov/42155446/;https://europepmc.org/search?query=ndp+fzd4;https://europepmc.org/article/MED/42392031;https://europepmc.org/article/MED/42348420;https://europepmc.org/article/MED/42155446	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=ndp,NDP,Norrin,Norrie disease protein; receptor_aliases=fzd4,FZD4; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0197	pdgfa pdgfrb	Pdgfa Pdgfrb	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=pdgfa+pdgfrb;https://pubmed.ncbi.nlm.nih.gov/41254485/;https://pubmed.ncbi.nlm.nih.gov/39718738/;https://pubmed.ncbi.nlm.nih.gov/39569832/;https://europepmc.org/search?query=pdgfa+pdgfrb;https://europepmc.org/article/MED/41254485;https://europepmc.org/article/MED/39718738;https://europepmc.org/article/MED/39569832	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=pdgfa,PDGFA,PDGF AA,platelet derived growth factor A; receptor_aliases=pdgfrb,PDGFRB; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0200	pspn gfra4_ret	Pspn Gfra4_ret	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=pspn+gfra4_ret;https://europepmc.org/search?query=pspn+gfra4_ret	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=pspn,PSPN,persephin; receptor_aliases=gfra4 ret,GFRA4 RET,alpha beta,heterodimer,alphagfra4 betaret; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0205	rspo1 fzd8	Rspo1 Fzd8	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=rspo1+fzd8;https://pubmed.ncbi.nlm.nih.gov/41070826/;https://europepmc.org/search?query=rspo1+fzd8;https://europepmc.org/article/MED/41070826	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=rspo1,RSPO1,R spondin 1; receptor_aliases=fzd8,FZD8; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0206	rspo3 fzd8	Rspo3 Fzd8	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=rspo3+fzd8;https://europepmc.org/search?query=rspo3+fzd8	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=rspo3,RSPO3,R spondin 3; receptor_aliases=fzd8,FZD8; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0213	sema3a nrp2	Sema3a Nrp2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=sema3a+nrp2;https://pubmed.ncbi.nlm.nih.gov/42304476/;https://pubmed.ncbi.nlm.nih.gov/42207333/;https://pubmed.ncbi.nlm.nih.gov/39765561/;https://europepmc.org/search?query=sema3a+nrp2;https://europepmc.org/article/MED/42304476;https://europepmc.org/article/MED/42207333;https://europepmc.org/article/MED/39765561	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=sema3a,SEMA3A,semaphorin 3A; receptor_aliases=nrp2,NRP2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0215	sema4a plxnb2	Sema4a Plxnb2	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=sema4a+plxnb2;https://pubmed.ncbi.nlm.nih.gov/42327750/;https://pubmed.ncbi.nlm.nih.gov/42216457/;https://pubmed.ncbi.nlm.nih.gov/40818975/;https://europepmc.org/search?query=sema4a+plxnb2;https://europepmc.org/article/MED/42327750;https://europepmc.org/article/MED/42216457;https://europepmc.org/article/MED/40818975	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=sema4a,SEMA4A,semaphorin 4A; receptor_aliases=plxnb2,PLXNB2; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0216	sema4a plxnb3	Sema4a Plxnb3	manual_review	https://pubmed.ncbi.nlm.nih.gov/?term=sema4a+plxnb3;https://europepmc.org/search?query=sema4a+plxnb3	source-dependent; exact species/construct unresolved	complex, subunit, indirect, or unresolved primary evidence	Expanded PubMed and Europe PMC searches found related pair, family, complex, adhesion, or functional literature, but no clean primary assay unambiguously resolves the exact submitted notation.	Composite receptor notation, isolated-subunit decomposition, processed ligand form, species/isoform, co-receptor dependence, or indirect/database-only evidence prevents promotion without manual source-level adjudication.	aliases=sema4a,SEMA4A,semaphorin 4A; receptor_aliases=plxnb3,PLXNB3; processed_forms=mature/cleaved/fragment/precursor terms; complexes=subunits/heterodimers/holoreceptors/co-receptors; structures=binding/activation/adhesion/reconstitution/PDB terms; citation_trails=followed relevant primary/review leads; PubMed=queried; EuropePMC=queried; negative=expression/pathway/database/family-only hits not promoted. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0227	spon2 itgb1	Spon2 Itgb1	manual_review	https://pubmed.ncbi.nlm.nih.gov/16917498/;https://pubmed.ncbi.nlm.nih.gov/18818374/;https://pubmed.ncbi.nlm.nih.gov/?term=%22spon2%22%20AND%20%22itgb1%22;https://europepmc.org/search?query=%22spon2%22%20AND%20%22itgb1%22	mouse and human immune/cancer-cell systems	integrin-complex adhesion; receptor-dependent function	Mindin adhesion and migration were reduced by beta1-integrin deletion/blockade and beta1-dependent SPON2/PYK2 functions were reported, supporting an ITGB1-containing receptor complex.	The native receptors are alpha4beta1 or alpha5beta1 rather than standalone ITGB1; subunit-level notation remains unresolved.	aliases=official symbols, historical names, common protein names, and receptor aliases screened;processed_forms=mature/secreted/cleaved ligand forms and relevant peptide products screened;complexes=receptor subunits, holoreceptors, co-receptors, heterodimers, and receptor reconstitution screened;assays=binding, activation, adhesion, receptor-dependent function, structures, and citation trails screened;PubMed=exact and alias-expanded searches;EuropePMC=exact and full-text-oriented alias-expanded searches;negative=expression, pathway, family, database, co-mention, and noncognate findings were not transferred;exact_pair=spon2 itgb1 Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0404	wnt3 fzd7_lrp5	Wnt3 Fzd7_lrp5	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3 signaling through FZD7, but does not resolve whether the submitted LRP5/6 subunit is operative.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
M20A-LIANA-REMAINING-0405	wnt3 fzd7_lrp6	Wnt3 Fzd7_lrp6	manual_review	https://pubmed.ncbi.nlm.nih.gov/28733458/;https://europepmc.org/article/MED/28733458;https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22	human cells	direct WNT-FZD functional rescue;composite co-receptor unresolved	Primary CRISPR/rescue mapping supports WNT3 signaling through FZD7, but does not resolve whether the submitted LRP5/6 subunit is operative.	LRP5 versus LRP6, species/ortholog, or full-length receptor scope is unresolved; family similarity and pathway evidence were not promoted.	PubMed and Europe PMC exact and expanded searches: official/historical aliases, Wingless/Int-1 and Wnt-5A/Wnt-7A nomenclature, mature/lipidated or processed ligand forms, FZD/Frizzled names, LRP5/6, receptor subunits and holoreceptors, co-receptors/heterodimers, species terms, binding, activation, adhesion, reconstitution, structure, receptor-dependent function, full-text primary papers and citation trails; reviews, LIANA/CellChat, pathway/database and structure leads were not transferred as exact-pair evidence. Expanded search verdict=needs_manual_review.	Candidate or expanded search produced unresolved evidence requiring explicit curator review before low-evidence integration.
