species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
mouse	Gtf2h1	Keap1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001735	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20173742; no promotion asserted.
human	HAX1	ATP2A2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002581	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18971376; no promotion asserted.
human	HDAC10	TXNIP	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002671	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20680488; no promotion asserted.
human	HIF3A	HIF1A	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002937	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19755485; no promotion asserted.
human	HINFP	MBD2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002938	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=11553631; no promotion asserted.
human	HIRA	PLB1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002948	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=9809417; no promotion asserted.
human	HMG20B	BRCA2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:002961	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21399666; no promotion asserted.
mouse	Hmgn3	Slc2a2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001901	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19651901; no promotion asserted.
mouse	Hnrnpk	Slc1a2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001982	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19323997; no promotion asserted.
human	HNRNPR	ASCL1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003069	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25124043; no promotion asserted.
mouse	Hoxa3	Hoxd3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001997	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=9441667; no promotion asserted.
mouse	Hoxb3	Hoxb1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002012	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21320481; no promotion asserted.
mouse	Hoxb5	Foxd3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002017	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=25220476; no promotion asserted.
mouse	Hoxb8	Tagln	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002020	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=15886193; no promotion asserted.
human	HOXC10	HOXB8	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003129	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18534812; no promotion asserted.
human	HOXC9	HOXB8	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003137	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18534812; no promotion asserted.
human	HOXD1	ITGB1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003138	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21501586; no promotion asserted.
human	HOXD9	HOXD9	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003145	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=7926763; no promotion asserted.
mouse	Hspb1	Cdkn1a	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002037	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=12038984; no promotion asserted.
mouse	Ifi204	Bglap2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002073	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17439944; no promotion asserted.
mouse	Ifih1	Ifnb1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002074	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19108859; no promotion asserted.
mouse	Il17a	Tnf	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002111	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=16798734; no promotion asserted.
mouse	Ilk	Mmp9	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002117	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=11114721; no promotion asserted.
mouse	Irx3	Gja1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002225	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21825130; no promotion asserted.
mouse	Irx5	Kcnd2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002226	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23573265; no promotion asserted.
mouse	Jazf1	Myf6	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002238	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=26101156; no promotion asserted.
mouse	Jmjd1c	Cyp17a1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002243	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20530532; no promotion asserted.
human	KDM4C	JAG1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003642	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23698634; no promotion asserted.
mouse	Kdm6b	Eomes	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002432	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23584530; no promotion asserted.
mouse	Keap1	Nfe2l2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002433	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20416283; no promotion asserted.
human	KHSRP	RPL3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003646	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21705779; no promotion asserted.
human	KLF14	TGFBR2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003664	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19088080; no promotion asserted.
mouse	Kpna2	Klf4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002506	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21664354; no promotion asserted.
human	LCOR	CDKN1A	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003781	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22277651; no promotion asserted.
mouse	Ldb2	Fgf10	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002521	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22411555; no promotion asserted.
mouse	Lhx9	Rig1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002563	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=18701067; no promotion asserted.
human	LIMD1	HIF1A	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003821	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22286099; no promotion asserted.
human	LIN28A	CDC25A	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003823	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22467868; no promotion asserted.
human	LMO3	HES1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003836	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21573214; no promotion asserted.
mouse	Lmo7	Pax3	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002572	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21525034; no promotion asserted.
human	LRF	COMP	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003849	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=15337766; no promotion asserted.
human	MAL	MYL9	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003871	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19724058; no promotion asserted.
mouse	Map3k7	Nfkb1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002610	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=16186825; no promotion asserted.
mouse	Mapk1	Egr1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002611	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17327421; no promotion asserted.
mouse	Mapk14	Egr1	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002612	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17327421; no promotion asserted.
human	MCM2	SNF8	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003906	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19819239; no promotion asserted.
mouse	Mcm3	Il4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002628	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=10069428; no promotion asserted.
human	MCM5	STAT1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003907	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=11248027; no promotion asserted.
mouse	Mcm6	Cd40	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002629	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21538324; no promotion asserted.
human	MED15	NCF2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003927	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20025940; no promotion asserted.
mouse	Med6	Fabp4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002656	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20194623; no promotion asserted.
mouse	Med8	Fabp4	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002657	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20194623; no promotion asserted.
human	MEF2B	BCL6	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003943	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23974956; no promotion asserted.
mouse	Meox2	Myf5	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002724	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=17301086; no promotion asserted.
human	MLL2	HOXC6	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004010	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21683083; no promotion asserted.
human	MLL3	HOXC6	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004011	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=21683083; no promotion asserted.
human	MLL4	COX1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004012	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19570036; no promotion asserted.
human	MLLT10	MDM2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004015	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=15851483; no promotion asserted.
human	MLX	ODC1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004020	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19960435; no promotion asserted.
mouse	Mmp9	Jun	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002786	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23720741; no promotion asserted.
human	MTA3	SNAI1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004074	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=23510993; no promotion asserted.
human	MXD4	ODC1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004087	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=19789310; no promotion asserted.
mouse	Myef2	Myl2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002945	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=8589760; no promotion asserted.
mouse	Ncoa5	Myc	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003096	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=15073177; no promotion asserted.
human	NEAT1	CXCL8	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004380	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=24507715; no promotion asserted.
human	NELFCD	CTNNB1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004385	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=20735431; no promotion asserted.
mouse	Nfatc2ip	Il2	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003185	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=9547358; no promotion asserted.
mouse	Nfe2l3	Pla2g7	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:003266	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22247257; no promotion asserted.
human	NFKBIB	IFNB1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004926	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=10074115; no promotion asserted.
human	NFRKB	JUN	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:004928	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			none_identified	none_claimed	not verified; source database only	not verified	Database presence and linked PMIDs do not establish exact-pair direct binding or perturbation, effect direction, or species/context scope.	Conservative source lead only; source_registry=TRRUST; database_ref_count=1; ref_head=22291976; no promotion asserted.
