curation_id	pair_key	module	species	tf_symbol	target_symbol	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	external_record_keys	source_registries	public_reference_pmids	public_effect_polarities	public_verification_statuses	tf_entity_ids	target_entity_ids	tf_frozen_match_status	target_frozen_match_status	tf_role_present	target_role_present	cell_type_context	stimulus_context	shared_paper_status	cross_module_status	limitations	notes	graph_materialization_status
PUBTF-AGENT-00046	mouse|Sox2|Nanog	22B	mouse	Sox2	Nanog	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	unknown	15860457	20872845	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005426;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:005425	TRRUST	22745796;15860457;16541131;20872845;22787153	repressing_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15860457;20872845;22787153; direct_evidence_pmids=15860457;20872845;22787153; source_lead_pmids=15860457;16541131;20872845;22787153.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00047	mouse|Pou5f1|Nanog	22B	mouse	Pou5f1	Nanog	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	unknown	15860457	16541131	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004342;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001737:9ae95bef5680;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:004341	OmniPath_DoRothEA;TRRUST	15743839;15860457;16168501;16541131;16790525;16932739;17068183;17196549;17211451;17272500;17515932;17564582;17877610;18238855;18283123;18338330;18537119;18662995;18687992;18757296;18941526;19477878;19522013;19528230;19777066;19816951;20034424;20505756;20740651;20872845;20930529;21305674;21727128;21844352;21952072;21962512;22286766;22308265;22364277;22669820;22745796;22787153;22891678;23041284;23132827;23178592;23539445;23596564;23613252;23637628;23921511;24504341;24889158;24929238;25385323;25407680;25437870;25542179;25582194;25685732;25743411;25880909;27929731;28079892;28170287;28378634;28953884;29033320;29487166;29668859;29915126;31051141;31159871;31555818;32163393;32798382;35883229;36490339;36720532;37768037	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15860457;16541131;19816951;22787153;25743411; direct_evidence_pmids=15860457;16541131;19816951;22787153;25743411; source_lead_pmids=15860457;16541131;19528230;19816951;22787153;25743411.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00048	mouse|Lef1|Ptgs2	22B	mouse	Lef1	Ptgs2	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002549	TRRUST	14552705;17945188;19783677	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=14552705;17945188;19783677.	review_ledger_only
PUBTF-AGENT-00049	human|TP73|CDKN1A	22B	human	TP73	CDKN1A	database_only_unverified	22B	database_curated_unverified	database_assertion	positive			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008695;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000096:44758f99b853;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008696	OmniPath_DoRothEA;TRRUST	10207112;10435630;10873608;11115495;11172610;11193045;11275986;11804596;11895758;12163168;12241107;12427762;12594211;12639967;12676926;12841870;12934105;14614455;14627980;14676279;15031205;15113856;15161684;15281339;15483136;15572666;15609309;15678153;15790310;16014176;16169939;16193303;16481734;17018588;17575126;17611664;17700533;17982488;18026133;18026135;18350258;18418051;18421303;18644986;18663001;18951877;19067706;19177004;19620587;20665144;20798217;20818419;20922462;21036719;21245298;21329655;22076304;22762546;23805223;24041868;24225749;25071014;27105536;27671304;27959389;30487319;33168930;34314755;34912007;37131797;9664127;9802988;9823311	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12841870;17700533.	review_ledger_only
PUBTF-AGENT-00050	human|ZEB2|MEOX2	22B	human	ZEB2	MEOX2	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	negative	20516212	24155330	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:009310;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004871:f48dd8ff7d6b	OmniPath_DoRothEA;TRRUST	20516212;24155330	repressing_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	TGF-beta/cardiac myofibroblast context.	Supervised literature promotion round 2026-08-26: MEOX2 is independently reported to be repressed by ZEB2 in a primary cardiac myofibroblast model.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00051	human|CTNNB1|MYC	22B	human	CTNNB1	MYC	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	unknown	17724465	18679417	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001056;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:001055	TRRUST	20300972;21533051;17724465;18679417;19662654;19778454	activating_target;unknown	unverified_public_record	11506		mapped_unique	absent_from_frozen_graph	true	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=17724465;18679417;19662654;19778454; direct_evidence_pmids=17724465;18679417;19662654; source_lead_pmids=17724465;18679417;19662654;19778454.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00052	mouse|Esr2|Pparg	22B	mouse	Esr2	Pparg	database_only_unverified	22B	database_curated_unverified	database_assertion	negative			TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001072	TRRUST	12421816;15068509	repressing_target	unverified_public_record	11808		mapped_unique	absent_from_frozen_graph	true	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=12421816;15068509.	review_ledger_only
PUBTF-AGENT-00053	human|NR3C1|CALD1	22B	human	NR3C1	CALD1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	positive	18772142		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005143;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002379:50fdd1150e7c	OmniPath_DoRothEA;TRRUST	18772142;19564873;37573448	activating_target	unverified_public_record	12805		mapped_unique	absent_from_frozen_graph	true	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=18772142; direct_evidence_pmids=18772142; source_lead_pmids=18772142.	review_ledger_only
PUBTF-AGENT-00054	human|CDX2|VDR	22B	human	CDX2	VDR	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	unknown	16604479	16883525	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:000597	TRRUST	11450701;16604479;16883525;19960008	unknown	unverified_public_record		13602	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=16604479;16883525;19960008; direct_evidence_pmids=16604479;16883525; source_lead_pmids=11450701;16604479;16883525;19960008.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00055	human|POU2F1|HIST2H2BE	22B	human	POU2F1	HIST2H2BE	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005569	TRRUST	10064132;2007132	unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10064132;2007132.	review_ledger_only
PUBTF-AGENT-00056	human|JUND|PLAUR	22B	human	JUND	PLAUR	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:003606;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001472:16510879ef3c	OmniPath_DoRothEA;TRRUST	10471035;11234878;15040011;17510314;19276367;8798512	activating_target;unknown	unverified_public_record	12548	13023	mapped_unique	mapped_unique	true	false	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=10471035;11234878.	review_ledger_only
PUBTF-AGENT-00057	mouse|Clock|Per1	22B	mouse	Clock	Per1	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	positive	12397359	15147242	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000394;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000511:ed99e84bdc40;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000395	OmniPath_DoRothEA;TRRUST	10208599;10848603;12208516;12397359;12544823;12865428;12916720;15147242;15193144;16606840;17027273;17069763;17660446;17994337;19341811;19605937;20106950;20551151;20852621;20861012;20930143;21479263;22750052;22895791;9735336;15817303;16267380	activating_target;unknown	unverified_public_record		13013	absent_from_frozen_graph	mapped_unique	false	true	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=12397359;15147242;15817303; direct_evidence_pmids=12397359;15147242;15817303; source_lead_pmids=12397359;12544823;15147242;15817303.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00058	human|TCF7L2|CTNNB1	22B	human	TCF7L2	CTNNB1	hold_exact_pair	22B	abstract_verified_exact_pair_single_source	primary_literature_lead	unknown	24317174		TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:008300;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004766:c8be2faf3a4f	OmniPath_DoRothEA;TRRUST	14706452;17873903;19347947;24190507;24214913;24317174;27793772;28472810;29115863;30528456;32977947;34753394;35466691;37470018	unknown	unverified_public_record		11506	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=24317174; direct_evidence_pmids=24317174; source_lead_pmids=24317174.	review_ledger_only
PUBTF-AGENT-00059	human|BMAL1|PER2	22B	human	BMAL1	PER2	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	positive	10938103	11441147	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000822:4a79f3f75cf9	OmniPath_DoRothEA	10652231;10938103;11441147;11798163;12916720;15699353;15712105;17027273;17463251;17660446;18454201;19020302;19168071;19299583;20215567;20576619;20688499;20852621;21533189;21960634;22039518;22208286;22750052;23469106;23596172;23620290;24051492;24099911;24327317;25888034;26257703;26323038;27773696;28487473;28828400;30683868;32114021;33351992;33598947;34011974;34702951;34741025;35302984;35682995;36376366;36405557;36893964;38014083	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=10938103;11441147;11798163;15712105;17027273;17463251;17660446;18454201; direct_evidence_pmids=10938103;11441147;11798163;15712105;17027273;17463251;17660446;18454201; source_lead_pmids=10652231;10938103;11441147;11798163;12916720;15699353;15712105;17027273;17463251;17660446;18454201;19020302;19168071;19299583;20215567;20576619;20688499;20852621;21533189;21960634;22039518;22208286;22750052;23469106;23596172;23620290;24051492;24099911;24327317;25888034;26257703;26323038;27773696;28487473;28828400;30683868;32114021;33351992;33598947;34011974;34702951;34741025;35302984;35682995;36376366;36405557;36893964;38014083.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00060	human|SOX9|COL2A1	22B	human	SOX9	COL2A1	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	unknown	15623506	18759300	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006918;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006916;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006917	TRRUST	18636947;20529846;12713737;15623506;18759300;20039424	activating_target;repressing_target;unknown	unverified_public_record		11644	absent_from_frozen_graph	mapped_unique	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=15623506;18759300;20039424; direct_evidence_pmids=15623506;18759300;20039424; source_lead_pmids=15623506;18759300;20039424.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00061	human|PGR|IGFBP1	22B	human	PGR	IGFBP1	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	positive	15987820	11117526	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:005430;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000235:f945885db2a6	OmniPath_DoRothEA;TRRUST	10459849;11117526;12397212;12489992;15987820;17609436;25856298;34034233;37184079;38182066;7520702;9178756	activating_target;unknown	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Human endometrial stromal-cell/progestin context.	Supervised literature promotion round 2026-08-26: Human PGR-A/PGR-B transactivate the IGFBP1 promoter through progesterone-response elements.	staged_evidence_only;canonical_entity_role_gate_pending
PUBTF-AGENT-00062	human|RXRA|CYP3A4	22B	human	RXRA	CYP3A4	database_only_unverified	22B	database_curated_unverified	database_assertion	unknown			TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006575;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003836:30c4ecceed4e	OmniPath_DoRothEA;TRRUST	10403778;10908304;11090943;11723248;11868391;12369894;12781341;14611810;14978233;14989258;15499176;15832810;15833926;16608838;16632523;17392393;17585873;17640954;18256201;18400206;19074998;19176532;19686701;19712670;22310326;24832862;25451687;30848264;35417848	activating_target;unknown	unverified_public_record		11537	absent_from_frozen_graph	mapped_unique	false	true	not verified	not verified	not_assessed	none_claimed	TRRUST/DoRothEA source lead was not independently verified in the retrieved abstracts.	Abstract triage: exact_pair_pmids=none; direct_evidence_pmids=none; source_lead_pmids=16608838;18400206.	review_ledger_only
PUBTF-AGENT-00063	human|KMT2A|HOXA9	22B	human	KMT2A	HOXA9	promote_to_22B	22B	abstract_verified_exact_pair	primary_experiment_plus_independent_corroboration	positive	26594843	31413090	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003010:22d66711d7ea	OmniPath_DoRothEA	12637319;14522254;14713950;15160920;15851025;15960975;16357144;16518848;16981007;17047146;17671196;18483194;19393316;20010842;20460131;20541251;20541448;20541477;20565746;20677832;20854876;21518888;22902925;22960594;23210835;23318960;23818607;23900238;23908472;23988911;23990460;23994619;24089521;24445817;24488769;25016802;25531430;26594843;26642852;27258906;28978671;29774127;29777171;29972300;30059890;31031188;31413090;31755685;32233950;32378586;33001025;33054052;33967269;34196551;34310280;34502319;34743404;34877491;35947126;37891368;37958457	activating_target	unverified_public_record			absent_from_frozen_graph	absent_from_frozen_graph	false	false	as reported in abstract	as reported in abstract	not_assessed	none_claimed	Abstract-level adjudication; full-text details and species/context boundaries require manual follow-up.	Abstract triage: exact_pair_pmids=26594843;31413090;33001025;37891368; direct_evidence_pmids=26594843;31413090;33001025;37891368; source_lead_pmids=12637319;14522254;14713950;15160920;15851025;15960975;16357144;16518848;16981007;17047146;17671196;18483194;19393316;20010842;20460131;20541251;20541448;20541477;20565746;20677832;20854876;21518888;22902925;22960594;23210835;23318960;23818607;23900238;23908472;23988911;23990460;23994619;24089521;24445817;24488769;25016802;25531430;26594843;26642852;27258906;28978671;29774127;29777171;29972300;30059890;31031188;31413090;31755685;32233950;32378586;33001025;33054052;33967269;34196551;34310280;34502319;34743404;34877491;35947126;37891368;37958457.	staged_evidence_only;canonical_entity_role_gate_pending
