review_id	pair_key	pair_label_canonical	in_cellchat_priority	in_cellchat_full	in_liana_consensus	cellchat_priority_annotations	cellchat_priority_pathways	cellchat_priority_directness	complex_receptor_coverage	review_priority	review_priority_rationale	review_status	confidence_decision	evidence_register_ids	curator_notes
M20A-EXT-2932	rln1 rxfp2	Rln1 Rxfp2	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2891;M20A-HL-EVID-0172	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2933	rln1 rxfp3	Rln1 Rxfp3	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2892	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2934	rln1 rxfp4	Rln1 Rxfp4	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2893	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2935	rln3 adcyap1r1	Rln3 Adcyap1r1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2894	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2936	rln3 adra2a	Rln3 Adra2a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2895	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2937	rln3 adrb2	Rln3 Adrb2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2896	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2938	rln3 adrb3	Rln3 Adrb3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2897	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2939	rln3 gpr20	Rln3 Gpr20	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2898	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2940	rln3 gpr84	Rln3 Gpr84	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2899	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2941	rln3 grm7	Rln3 Grm7	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2900	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2942	rln3 mtnr1a	Rln3 Mtnr1a	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2901	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2943	rln3 pth1r	Rln3 Pth1r	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2902	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2944	rln3 ramp2	Rln3 Ramp2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2903	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2945	rln3 ramp3	Rln3 Ramp3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2904	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2946	rln3 rxfp1	Rln3 Rxfp1	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2905;M20A-EXT-BATCH008-EVID-006	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, processing, and context caveats are retained; no high-confidence call or SignalingEdge is created. Primary experiments are in male rats and compare RLN3 with an RXFP3-selective agonist; the supplied abstract does not provide a direct RXFP1 binding assay.
M20A-EXT-2947	rln3 rxfp2	Rln3 Rxfp2	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2906	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2948	rln3 rxfp3	Rln3 Rxfp3	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2907;M20A-EXT-BATCH002-EVID-080	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: human/mouse/rat; support label: receptor-dependent function. The evidence is behavioral/pharmacologic and sex-specific rather than a new quantitative binding assay.
M20A-EXT-2949	rln3 rxfp4	Rln3 Rxfp4	no	yes	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2908;M20A-EXTLR08-EVID-0162	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
M20A-EXT-2950	rln3 tshr	Rln3 Tshr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2909	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2951	rln3 vipr1	Rln3 Vipr1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2910	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2952	rps19 c5ar1	Rps19 C5ar1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2911;M20A-EXT-BATCH020-EVID-007	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, and tissue-context caveats are retained; no high-confidence call or SignalingEdge is created. The cited 2023 single-cell paper is computational; direct support comes from external primary literature.
M20A-EXT-2953	rspo1 lgr4	Rspo1 Lgr4	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2912;M20A-EXT-ITER-PROMO-EVID-072	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2954	rspo1 lgr5	Rspo1 Lgr5	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2913;M20A-EXT-ITER-PROMO-EVID-073	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2955	rspo1 lgr6	Rspo1 Lgr6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2914;M20A-EXT-ITER-PROMO-EVID-074	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2956	rspo1 lrp6	Rspo1 Lrp6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2915;M20A-EXTLR11-EVID-0053	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2957	rspo1 rnf43	Rspo1 Rnf43	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2916;M20A-EXTLR11-EVID-0054	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2958	rspo1 znrf3	Rspo1 Znrf3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2917;M20A-EXT-BATCH002-EVID-081	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted this agent flag because the retained primary literature lead explicitly supports the exact pair by direct binding, receptor pharmacology, or receptor-dependent function. No high-confidence call or SignalingEdge is created; species and role caveats remain explicit. Agent species posture: human; support label: direct_binding. E3/co-receptor complex context and micromolar affinity should be retained.
M20A-EXT-2959	rspo2 lgr4	Rspo2 Lgr4	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2918;M20A-EXT-ITER-PROMO-EVID-075	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2960	rspo2 lgr5	Rspo2 Lgr5	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2919;M20A-EXT-ITER-PROMO-EVID-076	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2961	rspo2 lgr6	Rspo2 Lgr6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2920;M20A-EXT-ITER-PROMO-EVID-077	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2962	rspo2 rnf43	Rspo2 Rnf43	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2921;M20A-EXTLR11-EVID-0055	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2963	rspo2 znrf3	Rspo2 Znrf3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2922;M20A-EXTLR11-EVID-0056	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2964	rspo3 lgr4	Rspo3 Lgr4	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2923;M20A-EXT-ITER-PROMO-EVID-078	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2965	rspo3 lgr5	Rspo3 Lgr5	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2924;M20A-EXT-ITER-PROMO-EVID-079	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2966	rspo3 lgr6	Rspo3 Lgr6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2925;M20A-EXT-ITER-PROMO-EVID-080	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator accepted the iterative worker flag because the retained primary locator supports the exact pair by binding, receptor pharmacology, or receptor-dependent function. Overall confidence is medium; species, complex, ligand-form, and context limitations remain explicit. No simulator-facing SignalingEdge is created.
M20A-EXT-2967	rspo3 lrp6	Rspo3 Lrp6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2926;M20A-HL-EVID-0173	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2968	rspo3 rnf43	Rspo3 Rnf43	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2927;M20A-EXTLR11-EVID-0057	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2969	rspo3 sdc4	Rspo3 Sdc4	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2928;M20A-EXT-BATCH012-EVID-006	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, uptake, adhesion, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. Sdc4 functions as a syndecan co-receptor/component rather than a standalone canonical receptor; signaling also requires Wnt5a, Fz7, Dvl, and JNK.
M20A-EXT-2970	rspo3 znrf3	Rspo3 Znrf3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2929;M20A-EXTLR11-EVID-0058	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2971	rspo4 lgr4_lrp5	Rspo4 Lgr4_Lrp5	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2930;M20A-HL-EVID-0174	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2972	rspo4 lgr4_lrp6	Rspo4 Lgr4_Lrp6	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2931;M20A-HL-EVID-0175	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2973	rspo4 lgr5_lrp5	Rspo4 Lgr5_Lrp5	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2932;M20A-HL-EVID-0176	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2974	rspo4 lgr5_lrp6	Rspo4 Lgr5_Lrp6	no	no	yes				no_components_present_as_separate_module_pairs	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2933;M20A-HL-EVID-0177	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Composite receptor notation or context-dependent receptor architecture remains unresolved. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2975	rspo4 lgr6	Rspo4 Lgr6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2934;M20A-EXTLR08-EVID-0163	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
M20A-EXT-2976	rspo4 rnf43	Rspo4 Rnf43	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2935;M20A-EXTLR11-EVID-0059	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2977	rspo4 znrf3	Rspo4 Znrf3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2936;M20A-EXTLR11-EVID-0060	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2978	rtn4 cntnap1	Rtn4 Cntnap1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2937	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2979	rtn4 gjb2	Rtn4 Gjb2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2938	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2980	rtn4 lingo1	Rtn4 Lingo1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2939;M20A-HL-EVID-0178	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2981	rtn4 ngfr	Rtn4 Ngfr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2940;M20A-EXTLR11-EVID-0061	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from final exact-pair adjudication and an anchored primary-literature locator; no high-confidence or SCI-specific inference made.
M20A-EXT-2982	rtn4 rtn4r	Rtn4 Rtn4r	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2941;M20A-EXTLR08-EVID-0164	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Curator-approved medium from an anchored primary-literature locator and non-lead exact-pair report; no high-confidence or SCI-specific inference made.
M20A-EXT-2983	rtn4 rtn4rl1	Rtn4 Rtn4rl1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2942	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2984	rtn4 s1pr2	Rtn4 S1pr2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2943;M20A-EXT-BATCH003-EVID-080	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact ligand-receptor or receptor-complex claim because the cited primary record provides direct binding or receptor-dependent functional evidence. Species, isoform, complex, and context limitations remain explicit; no high-confidence call or SignalingEdge is created. The active ligand is the Nogo-A-Delta20 domain and the receptor participates in a broader membrane signaling context; RTN4 isoform/domain specificity remains explicit.
M20A-EXT-2985	rtn4 tnfrsf19	Rtn4 Tnfrsf19	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2944;M20A-HL-EVID-0179	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2986	s100a1 ager	S100a1 Ager	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2945;M20A-HL-EVID-0180	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=promote_candidate; retained low pending curator approval.
M20A-EXT-2987	s100a1 ryr1	S100a1 Ryr1	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2946	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2988	s100a1 ryr2	S100a1 Ryr2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2947	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2989	s100a1 tlr4	S100a1 Tlr4	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2948;M20A-EXT-BATCH008-EVID-007	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, topology, processing, and context caveats are retained; no high-confidence call or SignalingEdge is created. The abstract establishes TLR4 dependence and extracellular activity but does not report a purified-protein S100A1-TLR4 affinity assay; evidence is cardiac-fibroblast and myocardial-injury context specific.
M20A-EXT-2990	s100a1 trpm3	S100a1 Trpm3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2949;M20A-HL-EVID-0181	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2991	s100a10 cftr	S100a10 Cftr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2950	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2992	s100a10 htr1b	S100a10 Htr1b	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2951;M20A-HL-EVID-0182	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=promote_candidate; retained low pending curator approval.
M20A-EXT-2993	s100a10 trpv6	S100a10 Trpv6	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2952	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2994	s100a4 ccr5	S100a4 Ccr5	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2953;M20A-HL-EVID-0183	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
M20A-EXT-2995	s100a4 egfr	S100a4 Egfr	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2954	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2996	s100a4 erbb2	S100a4 Erbb2	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2955	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added.
M20A-EXT-2997	s100a4 erbb3	S100a4 Erbb3	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	medium	M20A-EXTC-EVID-2956;M20A-EXT-BATCH012-EVID-007	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Final curator accepted the exact pair after primary-source review because the record supports direct binding, receptor activation, or receptor-dependent function. Species, complex, uptake, adhesion, topology, and context caveats are retained; no high-confidence call or SignalingEdge is created. ErbB3 binding is not shown to be sufficient for signaling or neuroprotection; ErbB2/ErbB4 complex participation complicates assignment of the functional receptor component across mixed species and cell systems.
M20A-EXT-2998	s100a8 cd36	S100a8 Cd36	no	no	yes				not_composite_or_not_in_gap_audit	8	liana_only_discovery	reviewed	low	M20A-EXTC-EVID-2957;M20A-HL-EVID-0184	LIANA mouse consensus lists the pair, but no pair-specific audited primary packet was available for this closure pass. Assign low until an exact primary evidence packet is added. Hold-low expansion verdict=hold_low; retained low pending curator approval.
