review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	review_status	search_attempt_count	last_search_iteration	agent_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	evidence_class	curator_status	next_review_trigger
M20A-EXT-0990	c1qa cd93	C1qa Cd93	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c1qa%20AND%20cd93;EuropePMC:https://europepmc.org/search?query=c1qa%20AND%20cd93;PMID:35356296 (PubMed/Europe PMC);PMID:33757183 (PubMed/Europe PMC);PMID:23023392 (PubMed/Europe PMC);PMID:35288707 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-0992	c1qb lrp1	C1qb Lrp1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c1qb%20AND%20lrp1;EuropePMC:https://europepmc.org/search?query=c1qb%20AND%20lrp1;PMID:42278663 (PubMed/Europe PMC);PMID:23023392 (PubMed/Europe PMC);PMID:36941614 (PubMed/Europe PMC);PMID:34798047 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-0996	c3 c5ar2	C3 C5ar2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20c5ar2;EuropePMC:https://europepmc.org/search?query=c3%20AND%20c5ar2;PMID:29631809 (PubMed/Europe PMC);PMID:38452744 (PubMed/Europe PMC);PMID:32585035 (PubMed/Europe PMC);PMID:32682912 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-0997	c3 cd19	C3 Cd19	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20cd19;EuropePMC:https://europepmc.org/search?query=c3%20AND%20cd19;PMID:22231479 (PubMed/Europe PMC);PMID:9597141 (PubMed/Europe PMC);PMID:12149415 (PubMed/Europe PMC);PMID:40042623 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-0998	c3 cd46	C3 Cd46	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20cd46;EuropePMC:https://europepmc.org/search?query=c3%20AND%20cd46;PMID:20301598 (PubMed/Europe PMC);PMID:26423932 (PubMed/Europe PMC);PMID:20301541 (PubMed/Europe PMC);PMID:29631809 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-0999	c3 cd81	C3 Cd81	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20cd81;EuropePMC:https://europepmc.org/search?query=c3%20AND%20cd81;PMID:26423932 (PubMed/Europe PMC);PMID:40801798 (PubMed/Europe PMC);PMID:15886112 (PubMed/Europe PMC);PMID:11367532 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1001	c3 itgam	C3 Itgam	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20itgam;EuropePMC:https://europepmc.org/search?query=c3%20AND%20itgam;PMID:37239465 (PubMed/Europe PMC);PMID:41324815 (PubMed/Europe PMC);PMID:40515808 (PubMed/Europe PMC);PMID:40727923 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1002	c3 itgax	C3 Itgax	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20itgax;EuropePMC:https://europepmc.org/search?query=c3%20AND%20itgax;PMID:41430698 (PubMed/Europe PMC);PMID:38452974 (PubMed/Europe PMC);PMID:31344254 (PubMed/Europe PMC);PMID:42468515 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1003	c3 lrp1	C3 Lrp1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c3%20AND%20lrp1;EuropePMC:https://europepmc.org/search?query=c3%20AND%20lrp1;PMID:41090515 (PubMed/Europe PMC);PMID:40714468 (PubMed/Europe PMC);PMID:17141748 (PubMed/Europe PMC);PMID:41005216 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1006	c4a c5ar2	C4a C5ar2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4a%20AND%20c5ar2;EuropePMC:https://europepmc.org/search?query=c4a%20AND%20c5ar2;PMID:36989901 (PubMed/Europe PMC);PMID:37933678 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1007	c4a cd46	C4a Cd46	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4a%20AND%20cd46;EuropePMC:https://europepmc.org/search?query=c4a%20AND%20cd46;PMID:25071773 (PubMed/Europe PMC);PMID:36911690 (PubMed/Europe PMC);PMID:15476920 (PubMed/Europe PMC);PMID:24973443 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1008	c4a cr2	C4a Cr2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4a%20AND%20cr2;EuropePMC:https://europepmc.org/search?query=c4a%20AND%20cr2;PMID:15476920 (PubMed/Europe PMC);PMID:37406469 (PubMed/Europe PMC);PMID:26849056 (PubMed/Europe PMC);PMID:20720586 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1009	c4a nrp1	C4a Nrp1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4a%20AND%20nrp1;EuropePMC:https://europepmc.org/search?query=c4a%20AND%20nrp1;PMID:31566909 (PubMed/Europe PMC);PMID:28007936 (PubMed/Europe PMC);PMID:33031383 (PubMed/Europe PMC);PMID:33008897 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1010	c4b c3ar1	C4b C3ar1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4b%20AND%20c3ar1;EuropePMC:https://europepmc.org/search?query=c4b%20AND%20c3ar1;PMID:27041370 (PubMed/Europe PMC);PMID:33658651 (PubMed/Europe PMC);PMID:23181358 (PubMed/Europe PMC);PMID:26849056 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1011	c4b c5ar2	C4b C5ar2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4b%20AND%20c5ar2;EuropePMC:https://europepmc.org/search?query=c4b%20AND%20c5ar2;PMID:27211870 (PubMed/Europe PMC);PMID:27782325 (PubMed/Europe PMC);PMID:31048789 (PubMed/Europe PMC);PMID:26489954 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1012	c4b cd46	C4b Cd46	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4b%20AND%20cd46;EuropePMC:https://europepmc.org/search?query=c4b%20AND%20cd46;PMID:15324743 (PubMed/Europe PMC);PMID:26054645 (PubMed/Europe PMC);PMID:34004375 (PubMed/Europe PMC);PMID:21529951 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1013	c4b nrp1	C4b Nrp1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=c4b%20AND%20nrp1;EuropePMC:https://europepmc.org/search?query=c4b%20AND%20nrp1;PMID:33396359 (PubMed/Europe PMC);PMID:28007936 (PubMed/Europe PMC);PMID:32238175 (PubMed/Europe PMC);PMID:36239734 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Complement-receptor literature was recovered, but it is fragment/opsinin-specific rather than unprocessed submitted C3/C4.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1016	cadm1 crtam	Cadm1 Crtam	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	approve_candidate	PMID:24687959 https://pubmed.ncbi.nlm.nih.gov/24687959/; PMID:19799932 https://pubmed.ncbi.nlm.nih.gov/19799932/	mouse gut and thymus immune systems	cell_adhesion/receptor-dependent_function	Primary mouse studies identify CADM1 as the CRTAM ligand and show that blocking or disrupting CRTAM-CADM1 interaction alters T-cell/DC residency or thymic growth.	The studies focus on immune-cell adhesion and residency, not a quantitative purified-protein affinity measurement.	exact_or_contextual_liana_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1017	cadm3 cadm1	Cadm3 Cadm1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	approve_candidate	PMID:21456004 https://pubmed.ncbi.nlm.nih.gov/21456004/; PMID:33397712 https://pubmed.ncbi.nlm.nih.gov/33397712/	zebrafish and mouse neural systems	direct_binding/cell_adhesion	Zebrafish molecular assays show heterophilic Cadm3 binding to Cadm1; mouse genetic/neural work further examines Cadm1-Cadm3 adhesion and function.	Species and tissue context differ, and the pair is homophilic/heterophilic adhesion-system dependent.	exact_or_contextual_liana_evidence	pending_manual_approval	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1026	calca ramp1	Calca Ramp1	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calca%20AND%20ramp1;EuropePMC:https://europepmc.org/search?query=calca%20AND%20ramp1;PMID:40596821 (PubMed/Europe PMC);PMID:37298078 (PubMed/Europe PMC);PMID:40528180 (PubMed/Europe PMC);PMID:17267696 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	CGRP/CALCA literature supports a CALCRL-RAMP complex; the submitted RAMP subunit alone is not a complete receptor.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1027	calca ramp2	Calca Ramp2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calca%20AND%20ramp2;EuropePMC:https://europepmc.org/search?query=calca%20AND%20ramp2;PMID:40528180 (PubMed/Europe PMC);PMID:25287861 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	CGRP/CALCA literature supports a CALCRL-RAMP complex; the submitted RAMP subunit alone is not a complete receptor.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1028	calca ramp3	Calca Ramp3	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calca%20AND%20ramp3;EuropePMC:https://europepmc.org/search?query=calca%20AND%20ramp3;PMID:40528180 (PubMed/Europe PMC);PMID:25287861 (PubMed/Europe PMC);PMID:29055040 (PubMed/Europe PMC);PMID:24517644 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	CGRP/CALCA literature supports a CALCRL-RAMP complex; the submitted RAMP subunit alone is not a complete receptor.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1032	calr itga2b	Calr Itga2b	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calr%20AND%20itga2b;EuropePMC:https://europepmc.org/search?query=calr%20AND%20itga2b;PMID:33599741 (PubMed/Europe PMC);PMID:31974159 (PubMed/Europe PMC);PMID:28822103 (PubMed/Europe PMC);PMID:32386542 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1033	calr itga3	Calr Itga3	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calr%20AND%20itga3;EuropePMC:https://europepmc.org/search?query=calr%20AND%20itga3;PMID:42289726 (PubMed/Europe PMC);PMID:33005184 (PubMed/Europe PMC);PMID:21752957 (PubMed/Europe PMC);PMID:22852084 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1034	calr itgav	Calr Itgav	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=calr%20AND%20itgav;EuropePMC:https://europepmc.org/search?query=calr%20AND%20itgav;PMID:34497421 (PubMed/Europe PMC);PMID:21752957 (PubMed/Europe PMC);PMID:22852084 (PubMed/Europe PMC);PMID:24583822 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1039	camp egfr	Camp Egfr	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=camp%20AND%20egfr;EuropePMC:https://europepmc.org/search?query=camp%20AND%20egfr;PMID:34589395 (PubMed/Europe PMC);PMID:35342363 (PubMed/Europe PMC);PMID:36172286 (PubMed/Europe PMC);PMID:39505776 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1040	camp fpr2	Camp Fpr2	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	retain_low	PMID:36923240 https://pubmed.ncbi.nlm.nih.gov/36923240/; PMID:23643932 https://pubmed.ncbi.nlm.nih.gov/23643932/; PMID:39154373 https://pubmed.ncbi.nlm.nih.gov/39154373/	mouse and human FPR2 studies	contextual_receptor_function	The cited mouse cathelicidin study discusses FPR2/ALX in cathelicidin-induced phagocytosis, but the other cited FPR2 studies test lipoxins or synthetic agonists rather than CAMP.	The cited set lacks a clean CAMP/LL-37-to-FPR2 loss-of-function or binding assay; species-specific CRAMP versus human LL-37 processing also matters.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1042	camp p2rx7	Camp P2rx7	8	liana_only_discovery	low	reviewed	1	liana_remaining_batch_001	hold_low	PubMed:https://pubmed.ncbi.nlm.nih.gov/?term=camp%20AND%20p2rx7;EuropePMC:https://europepmc.org/search?query=camp%20AND%20p2rx7;PMID:30847383 (PubMed/Europe PMC);PMID:26218841 (PubMed/Europe PMC);PMID:36107259 (PubMed/Europe PMC);PMID:26799652 (PubMed/Europe PMC)	mixed or unresolved; exact submitted species/pair not fully established	fragment_specific_or_complex_context_or_indirect_primary	Concrete alias-expanded co-occurrence or indirect receptor-function evidence was found, but exact pair binding/activation was not established.	Family/database/expression evidence was not treated as exact-pair proof; fragment, co-receptor, precursor, or heteromeric identity remains material.	exact_or_contextual_liana_evidence	retained_low	Review exact citation, species, and receptor-complex scope before any confidence promotion.
M20A-EXT-1215	col11a1 ddr1	Col11a1 Ddr1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://doi.org/10.1038/s41388-018-0297-x,https://pmc.ncbi.nlm.nih.gov/articles/PMC9569509/,https://pubmed.ncbi.nlm.nih.gov/?term=%22col11a1%22%20AND%20%22ddr1%22,https://europepmc.org/search?query=%22col11a1%22%20AND%20%22ddr1%22	reported species/model in cited primary sources, exact requested context unresolved	related collagen/receptor or fragment evidence	Primary collagen-family or fragment studies provide a concrete lead, but collagen-chain specificity, intact-ligand status, or complete integrin heterodimer identity is unresolved.	Model-dependent and conflicting receptor assignment, direct COL11A1-DDR1 binding remains unresolved.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1240	col15a1 itga2_itgb1	Col15a1 Itga2_Itgb1	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://pmc.ncbi.nlm.nih.gov/articles/PMC3750028/,https://pubmed.ncbi.nlm.nih.gov/?term=%22col15a1%22%20AND%20%22itga2_itgb1%22,https://europepmc.org/search?query=%22col15a1%22%20AND%20%22itga2_itgb1%22	reported species/model in cited primary sources, exact requested context unresolved	related collagen/receptor or fragment evidence	Primary collagen-family or fragment studies provide a concrete lead, but collagen-chain specificity, intact-ligand status, or complete integrin heterodimer identity is unresolved.	The study did not demonstrate direct COLXV-α2β1 binding, effects may be mediated through collagen I or pathway crosstalk.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1261	col1a1 cd36	Col1a1 Cd36	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	https://doi.org/10.1016/S0021-9258(18)83273-2,https://pubmed.ncbi.nlm.nih.gov/7504322/,https://pubmed.ncbi.nlm.nih.gov/12183336/,https://pubmed.ncbi.nlm.nih.gov/?term=%22col1a1%22%20AND%20%22cd36%22,https://europepmc.org/search?query=%22col1a1%22%20AND%20%22cd36%22	reported species/model in cited primary sources, exact requested context unresolved	related collagen/receptor or fragment evidence	Primary collagen-family or fragment studies provide a concrete lead, but collagen-chain specificity, intact-ligand status, or complete integrin heterodimer identity is unresolved.	Receptor redundancy and platelet-assay context create unresolved functional importance despite direct binding.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1267	col1a2 cd36	Col1a2 Cd36	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	hold_low	PMID:8526932,PMID:9245797,https://pubmed.ncbi.nlm.nih.gov/?term=%22col1a2%22%20AND%20%22cd36%22,https://europepmc.org/search?query=%22col1a2%22%20AND%20%22cd36%22	reported species/model in cited primary sources, exact requested context unresolved	related collagen/receptor or fragment evidence	Primary collagen-family or fragment studies provide a concrete lead, but collagen-chain specificity, intact-ligand status, or complete integrin heterodimer identity is unresolved.	COL1A2-specific binding was not demonstrated, type I collagen chain composition and assay species vary.	contextual_or_unresolved_evidence	retained_low	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1298	col2a1 mag	Col2a1 Mag	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/1370837/,PMID:1370837,https://pubmed.ncbi.nlm.nih.gov/?term=%22col2a1%22%20AND%20%22mag%22,https://europepmc.org/search?query=%22col2a1%22%20AND%20%22mag%22	species/model not explicit in abstract, collagen type II/III assays reported	direct collagen–MAG binding	Primary binding study reports MAG association with fibril-forming collagen type II (and other collagen types) by binding/Scatchard analysis.	The study tested collagen types as fibrillar/heterotrimeric substrates rather than isolating the submitted alpha chain, and did not establish SCI relevance.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
M20A-EXT-1306	col3a1 mag	Col3a1 Mag	8	liana_only_discovery	low	reviewed	2	holdlow_batches_013_014	promote_candidate	https://pubmed.ncbi.nlm.nih.gov/1370837/,PMID:1370837,https://pubmed.ncbi.nlm.nih.gov/?term=%22col3a1%22%20AND%20%22mag%22,https://europepmc.org/search?query=%22col3a1%22%20AND%20%22mag%22	species/model not explicit in abstract, collagen type II/III assays reported	direct collagen–MAG binding	Primary binding study reports MAG association with fibril-forming collagen type III (and other collagen types) by binding/Scatchard analysis.	The study tested collagen types as fibrillar/heterotrimeric substrates rather than isolating the submitted alpha chain, and did not establish SCI relevance.	exact_primary_candidate_pending_curator	pending_manual_approval	Manual curator review of exact pair, species, and assay scope before any confidence promotion.
