review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	last_worker_verdict	source_locators	support_kind	evidence_summary	limitations	disposition	decision_basis
M20A-EXT-2458	megf10 abca1	Megf10 Abca1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC1762421/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Forced-expression HeLa-cell system; interaction is atypical receptor cooperation rather than canonical ligand-receptor binding.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2476	mmp13 lrp1	Mmp13 Lrp1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/32694578/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	The study does not isolate binary MMP13-LRP1 binding; TIMP-3 is an intervening factor and exact species context is unresolved.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2482	mmp7 cd151	Mmp7 Cd151	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/16200075/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Cancer-cell and tissue context; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2483	mmp7 cd44	Mmp7 Cd44	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC155329/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	CD44 isoform and tissue context are specific; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2484	mmp7 erbb4	Mmp7 Erbb4	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17638887/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Functional proteolysis rather than canonical ligand binding; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2485	mmp7 sdc1	Mmp7 Sdc1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC2719060/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Shedding/substrate relationship, not a receptor-ligand complex; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2486	mmp9 cd44	Mmp9 Cd44	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC316376/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Cancer invasion context; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2487	mmp9 ephb2	Mmp9 Ephb2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC2570862/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	MMP9 is one of two MMPs implicated; exact in vivo contribution and SCI relevance require review.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2488	mmp9 ifnar1	Mmp9 Ifnar1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/28122987/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Viral-hepatitis context; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2490	mmp9 lrp1	Mmp9 Lrp1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC3837707/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Peripheral-nerve injury context; no SCI model.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2491	mmp9 reck	Mmp9 Reck	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pmc.ncbi.nlm.nih.gov/articles/PMC23764/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Cancer-cell context; exact binding interface and SCI relevance were not tested.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2496	mpz mpzl1	Mpz Mpzl1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=mpz+mpzl1;https://europepmc.org/search?query=mpz+mpzl1;https://pubmed.ncbi.nlm.nih.gov/?term=%28%22mpz%22%20OR%20%22myelin%20protein%20zero%20P0%22%29%20AND%20%28%22mpzl1%22%20OR%20%22myelin%20protein%20zero-like%201%20PZR%22%29;https://europepmc.org/search?query=%28%22mpz%22%20OR%20%22myelin%20protein%20zero%20P0%22%29%20AND%20%28%22mpzl1%22%20OR%20%22myelin%20protein%20zero-like%201%20PZR%22%29	wrong_pair_or_non_ligand_receptor	Conflict adjudication found no qualifying exact submitted-pair ligand–receptor evidence; the competing report was either a wrong-pair/non-LR interpretation or an exact-pair search negative.	Family, pathway, precursor, expression, database, and noncognate findings were not transferred to the submitted pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2497	mrc1 ptprc	Mrc1 Ptprc	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=mrc1+ptprc;https://europepmc.org/search?query=mrc1+ptprc;https://pubmed.ncbi.nlm.nih.gov/?term=%28%22mrc1%22%20OR%20%22mannose%20receptor%20CD206%22%29%20AND%20%28%22ptprc%22%20OR%20%22CD45%20leukocyte%20common%20antigen%22%29;https://europepmc.org/search?query=%28%22mrc1%22%20OR%20%22mannose%20receptor%20CD206%22%29%20AND%20%28%22ptprc%22%20OR%20%22CD45%20leukocyte%20common%20antigen%22%29	wrong_pair_or_non_ligand_receptor	Conflict adjudication found no qualifying exact submitted-pair ligand–receptor evidence; the competing report was either a wrong-pair/non-LR interpretation or an exact-pair search negative.	Family, pathway, precursor, expression, database, and noncognate findings were not transferred to the submitted pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2503	muc2 agr2	Muc2 Agr2	8	liana_only_discovery	low	completed_agent_review	reject_pair	PMCID:PMC2678445	non-ligand-receptor processing/complex/regulatory relationship	Primary work shows AGR2 forms mixed disulfide bonds with MUC2 during ER mucin processing; this is a chaperone/substrate relationship, not a ligand–receptor edge.	Intracellular ER processing relationship; reject as a ligand–receptor pair.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2511	nampt insr	Nampt Insr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/17983582/	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	No direct binding evidence; reported functional relationship is negative or indirect.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2520	ncan cdh2	Ncan Cdh2	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PMID:10851024	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	No direct neurocan-CDH2 binding; effect is receptor-mediated modulation.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2526	ngf kidins220	Ngf Kidins220	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=ngf+kidins220;https://europepmc.org/search?query=ngf+kidins220;https://pubmed.ncbi.nlm.nih.gov/?term=%28%22ngf%22%20OR%20%22nerve%20growth%20factor%20mature%20NGF%20proNGF%22%29%20AND%20%28%22kidins220%22%20OR%20%22KIDINS220%20ARMS%22%29;https://europepmc.org/search?query=%28%22ngf%22%20OR%20%22nerve%20growth%20factor%20mature%20NGF%20proNGF%22%29%20AND%20%28%22kidins220%22%20OR%20%22KIDINS220%20ARMS%22%29	wrong_pair_or_non_ligand_receptor	Conflict adjudication found no qualifying exact submitted-pair ligand–receptor evidence; the competing report was either a wrong-pair/non-LR interpretation or an exact-pair search negative.	Family, pathway, precursor, expression, database, and noncognate findings were not transferred to the submitted pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2527	ngf maged1	Ngf Maged1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=ngf+maged1;https://europepmc.org/search?query=ngf+maged1;https://pubmed.ncbi.nlm.nih.gov/?term=%28%22ngf%22%20OR%20%22nerve%20growth%20factor%20mature%20NGF%20proNGF%22%29%20AND%20%28%22maged1%22%20OR%20%22NRAGE%20Dlxin-1%22%29;https://europepmc.org/search?query=%28%22ngf%22%20OR%20%22nerve%20growth%20factor%20mature%20NGF%20proNGF%22%29%20AND%20%28%22maged1%22%20OR%20%22NRAGE%20Dlxin-1%22%29	wrong_pair_or_non_ligand_receptor	Conflict adjudication found no qualifying exact submitted-pair ligand–receptor evidence; the competing report was either a wrong-pair/non-LR interpretation or an exact-pair search negative.	Family, pathway, precursor, expression, database, and noncognate findings were not transferred to the submitted pair.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2531	ngf trpv1	Ngf Trpv1	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PMID:17324588;PMID:16319926;PMID:26041925	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	No direct NGF-TRPV1 ligand-receptor binding; TrkA, PI3K, MAPK, and Src pathways mediate the effect.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2620	nrtn gfra1_ret	Nrtn Gfra1_Ret	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	PMID:9697851; PMID:11018032	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Composite receptor architecture and context dependence require review.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2696	pdgfd pdgfra_pdgfrb	Pdgfd Pdgfra_Pdgfrb	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	NONE	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Composite receptor architecture and receptor-subunit specificity are unresolved; manual review required.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2698	pdx1 slc2a2	Pdx1 Slc2a2	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Expression/pathway/regulatory evidence is not promotion evidence and needs a pair-specific primary study.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2730	piga pigr	Piga Pigr	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=piga+pigr;https://europepmc.org/search?query=piga+pigr	wrong_ontology_or_non_ligand_receptor	PIGA is an intracellular GPI-anchor biosynthesis enzyme, whereas pIgA/polymeric IgA is the ligand transported by PIGR; symbol-level collision does not define a PIGA-PIGR edge.	Related pIgA-PIGR, PKM2-CD44 pathway or expression findings were excluded because they do not support the submitted molecular relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2734	pkm cd44	Pkm Cd44	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	https://pubmed.ncbi.nlm.nih.gov/?term=pkm+cd44;https://europepmc.org/search?query=pkm+cd44	wrong_ontology_or_non_ligand_receptor	PKM/PKM2 is an intracellular glycolytic enzyme and CD44 is a cell-surface adhesion receptor; this is not a valid extracellular ligand-receptor relationship.	Related pIgA-PIGR, PKM2-CD44 pathway or expression findings were excluded because they do not support the submitted molecular relationship.	not_ligand_receptor	Expanded search classified the submitted relationship as a wrong-pair or non-ligand-receptor relationship.
M20A-EXT-2786	pomc mrap	Pomc Mrap	8	liana_only_discovery	low	completed_final_adjudication	reject_pair	NONE	Non-ligand-receptor, intracellular/cis association, receptor cooperation, or wrong-pair relationship.	Re-search identified the submitted relationship as non-ligand-receptor, intracellular/cis/co-receptor modulation, or a different ligand/receptor pair; it is rejected under the contract.	Cofactor evidence is explicitly manual/held; no direct POMC–MRAP pair locator was verified.	not_ligand_receptor	Final adjudication classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation.
M20A-EXT-2827	prss2 pard3	Prss2 Pard3	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	PARD3 is a polarity/scaffold protein, not a protease-activated receptor substrate in a simple extracellular ligand-receptor pair.	Database/composite annotation does not establish an extracellular PRSS2-PARD3 edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2828	psap ar	Psap Ar	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	No qualifying exact PSAP-pair primary evidence was recovered; the proposed partner is not an established PSAP receptor in this search.	Do not transfer PSAP family/receptor evidence across unrelated proteins.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2829	psap celsr1	Psap Celsr1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	No qualifying exact PSAP-pair primary evidence was recovered; the proposed partner is not an established PSAP receptor in this search.	Do not transfer PSAP family/receptor evidence across unrelated proteins.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2834	psen1 cd44	Psen1 Cd44	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/substrate evidence is not ligand-receptor evidence; manual source verification required.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2835	psen1 ncstn	Psen1 Ncstn	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/21914807/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Composite protease-complex evidence cannot be promoted as a direct extracellular pair.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2836	psen1 notch1	Psen1 Notch1	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/24842903/;https://pubmed.ncbi.nlm.nih.gov/12119298/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/substrate processing is not a ligand-receptor edge; keep explicitly manual/complex.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2837	psen1 notch2	Psen1 Notch2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/24842903/;https://pubmed.ncbi.nlm.nih.gov/12119298/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/substrate processing is not a ligand-receptor edge; keep explicitly manual/complex.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2838	psen1 notch3	Psen1 Notch3	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/24842903/;https://pubmed.ncbi.nlm.nih.gov/12119298/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/substrate processing is not a ligand-receptor edge; keep explicitly manual/complex.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2839	psen1 notch4	Psen1 Notch4	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/24842903/;https://pubmed.ncbi.nlm.nih.gov/12119298/	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/substrate processing is not a ligand-receptor edge; keep explicitly manual/complex.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2844	ptdss1 jmjd6	Ptdss1 Jmjd6	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	PTDSS1 is a phosphatidylserine synthase and the proposed partners do not form an established extracellular ligand-receptor pair.	Do not treat coexpression, lipid biology or protein association as LR evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2845	ptdss1 scarb1	Ptdss1 Scarb1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	PTDSS1 is a phosphatidylserine synthase and the proposed partners do not form an established extracellular ligand-receptor pair.	Do not treat coexpression, lipid biology or protein association as LR evidence.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2846	ptgs2 alox5	Ptgs2 Alox5	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	enzyme_or_pathway_mismatch	PTGS2 is a prostaglandin-synthesis enzyme; the proposed partners are an enzyme, scaffold, or prostaglandin receptor rather than a PTGS2 ligand receptor.	Pathway/metabolite relationships do not establish a PTGS2 extracellular ligand edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2847	ptgs2 cav1	Ptgs2 Cav1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	enzyme_or_pathway_mismatch	PTGS2 is a prostaglandin-synthesis enzyme; the proposed partners are an enzyme, scaffold, or prostaglandin receptor rather than a PTGS2 ligand receptor.	Pathway/metabolite relationships do not establish a PTGS2 extracellular ligand edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2848	ptgs2 gpr44	Ptgs2 Gpr44	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	enzyme_or_pathway_mismatch	PTGS2 is a prostaglandin-synthesis enzyme; the proposed partners are an enzyme, scaffold, or prostaglandin receptor rather than a PTGS2 ligand receptor.	Pathway/metabolite relationships do not establish a PTGS2 extracellular ligand edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2896	ptpn6 cd300lf	Ptpn6 Cd300lf	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_phosphatase_mismatch	PTPN6/SHP-1 is an intracellular phosphatase, not the extracellular ligand in a simple LR edge with these membrane proteins.	Protein interaction or signaling-network associations do not establish a secreted ligand pair.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2897	ptpn6 clec12a	Ptpn6 Clec12a	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_phosphatase_mismatch	PTPN6/SHP-1 is an intracellular phosphatase, not the extracellular ligand in a simple LR edge with these membrane proteins.	Protein interaction or signaling-network associations do not establish a secreted ligand pair.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2898	ptpn6 egfr	Ptpn6 Egfr	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_phosphatase_mismatch	PTPN6/SHP-1 is an intracellular phosphatase, not the extracellular ligand in a simple LR edge with these membrane proteins.	Protein interaction or signaling-network associations do not establish a secreted ligand pair.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2900	pyy dpp4	Pyy Dpp4	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/clearance evidence cannot support direct ligand-receptor promotion.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2901	pyy fap	Pyy Fap	8	liana_only_discovery	low	completed_agent_review	reject_pair	NONE	non-ligand-receptor processing/complex/regulatory relationship	The located primary relationship is not a qualifying ligand–receptor interaction; it reflects processing, intracellular complex membership, substrate regulation, or gene regulation.	Protease/clearance evidence cannot support direct ligand-receptor promotion.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2908	qdpr dysf	Qdpr Dysf	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_enzyme_membrane_pair	QDPR is a metabolic enzyme and DYSF is a membrane-repair protein; no simple extracellular ligand-receptor relationship was recovered.	Do not promote composite or expression-based annotations.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2913	rbp3 notch1	Rbp3 Notch1	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	non_ligand_receptor_annotation	RBP3/IRBP is a retinoid-binding protein; no exact RBP3-NOTCH1 ligand-receptor evidence was recovered.	Retinoid transport and Notch pathway evidence are unrelated to this proposed edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2923	rgmb bmpr1b	Rgmb Bmpr1b	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/25938661/;https://pubmed.ncbi.nlm.nih.gov/32576689/	wrong-pair/non-ligand-receptor relationship	The exact rgmb bmpr1b relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2924	rgmb bmpr2	Rgmb Bmpr2	8	liana_only_discovery	low	completed_agent_review	reject_pair	https://pubmed.ncbi.nlm.nih.gov/25938661/;https://pubmed.ncbi.nlm.nih.gov/32576689/	wrong-pair/non-ligand-receptor relationship	The exact rgmb bmpr2 relationship is not a qualifying ligand–receptor edge: the entities are intracellular regulators/channels, a co-receptor component, a reversed selectin interaction, or the wrong molecular partner.	The relation fails the requested ligand–receptor definition or has reversed/wrong-pair orientation; related biology was not substituted.	not_ligand_receptor	Agent review classified the candidate as a non-ligand-receptor relationship or wrong ligand/receptor assignment.
M20A-EXT-2926	rims1 cacna1c	Rims1 Cacna1c	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_scaffold_or_transporter_pair	RIMS proteins are intracellular presynaptic scaffolds and the proposed partners are channels/transporters, not extracellular ligands or receptors.	Composite synaptic-complex or expression evidence is outside a simple LR edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2927	rims1 slc17a7	Rims1 Slc17a7	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_scaffold_or_transporter_pair	RIMS proteins are intracellular presynaptic scaffolds and the proposed partners are channels/transporters, not extracellular ligands or receptors.	Composite synaptic-complex or expression evidence is outside a simple LR edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2928	rims1 slc18a2	Rims1 Slc18a2	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_scaffold_or_transporter_pair	RIMS proteins are intracellular presynaptic scaffolds and the proposed partners are channels/transporters, not extracellular ligands or receptors.	Composite synaptic-complex or expression evidence is outside a simple LR edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
M20A-EXT-2929	rims1 slc18a3	Rims1 Slc18a3	8	liana_only_discovery	low	searched_pending_curator	reject_pair	NONE	intracellular_scaffold_or_transporter_pair	RIMS proteins are intracellular presynaptic scaffolds and the proposed partners are channels/transporters, not extracellular ligands or receptors.	Composite synaptic-complex or expression evidence is outside a simple LR edge.	not_ligand_receptor	The bounded source review classified the candidate as a non-ligand-receptor relationship or wrong-pair annotation; it is excluded from the no-evidence registry.
