review_id	pair_key	pair_label_canonical	review_priority	review_priority_rationale	original_confidence	search_status	search_attempt_count	last_search_iteration	last_worker_verdict	source_locators	species_support	support_kind	evidence_summary	limitations	no_evidence_category	decision_basis	next_review_trigger
M20A-LIANA-REMAINING-0437	wnt4 fzd3_lrp5	Wnt4 Fzd3_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0438	wnt4 fzd3_lrp6	Wnt4 Fzd3_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0439	wnt4 fzd4_lrp5	Wnt4 Fzd4_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd4%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0440	wnt4 fzd4_lrp6	Wnt4 Fzd4_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd4%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0441	wnt4 fzd5_lrp5	Wnt4 Fzd5_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0442	wnt4 fzd5_lrp6	Wnt4 Fzd5_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0445	wnt4 fzd7_lrp5	Wnt4 Fzd7_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0446	wnt4 fzd7_lrp6	Wnt4 Fzd7_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0447	wnt4 fzd8_lrp5	Wnt4 Fzd8_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0448	wnt4 fzd8_lrp6	Wnt4 Fzd8_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0449	wnt4 fzd9_lrp5	Wnt4 Fzd9_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0450	wnt4 fzd9_lrp6	Wnt4 Fzd9_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt4%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt4%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0451	wnt5a fzd1	Wnt5a Fzd1	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd1%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd1%22	none located	none	Expanded exact-pair searches did not locate qualifying primary binding, reconstitution, structural, or receptor-dependent functional evidence.	Related WNT/FZD family, pathway, expression, database, noncognate-receptor and co-mention findings were not transferred to the submitted pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0457	wnt5a fzd9	Wnt5a Fzd9	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5a%22%20AND%20%22fzd9%22;https://europepmc.org/search?query=%22wnt5a%22%20AND%20%22fzd9%22	none located	none	Expanded exact-pair searches did not locate qualifying primary binding, reconstitution, structural, or receptor-dependent functional evidence.	Related WNT/FZD family, pathway, expression, database, noncognate-receptor and co-mention findings were not transferred to the submitted pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0461	wnt5b fzd4	Wnt5b Fzd4	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt5b%22%20AND%20%22fzd4%22;https://europepmc.org/search?query=%22wnt5b%22%20AND%20%22fzd4%22	none located	none	Expanded exact-pair searches did not locate qualifying primary binding, reconstitution, structural, or receptor-dependent functional evidence.	Related WNT/FZD family, pathway, expression, database, noncognate-receptor and co-mention findings were not transferred to the submitted pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0462	wnt6 fzd10_lrp5	Wnt6 Fzd10_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0463	wnt6 fzd10_lrp6	Wnt6 Fzd10_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0464	wnt6 fzd1_lrp5	Wnt6 Fzd1_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0465	wnt6 fzd1_lrp6	Wnt6 Fzd1_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0466	wnt6 fzd2_lrp5	Wnt6 Fzd2_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd2%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd2%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0467	wnt6 fzd2_lrp6	Wnt6 Fzd2_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd2%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0468	wnt6 fzd3_lrp5	Wnt6 Fzd3_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd3%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0469	wnt6 fzd3_lrp6	Wnt6 Fzd3_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd3%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0472	wnt6 fzd5_lrp5	Wnt6 Fzd5_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd5%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0473	wnt6 fzd5_lrp6	Wnt6 Fzd5_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd5%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0474	wnt6 fzd6_lrp5	Wnt6 Fzd6_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd6%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0475	wnt6 fzd6_lrp6	Wnt6 Fzd6_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd6%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0476	wnt6 fzd7_lrp5	Wnt6 Fzd7_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd7%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0477	wnt6 fzd7_lrp6	Wnt6 Fzd7_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd7%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0478	wnt6 fzd8_lrp5	Wnt6 Fzd8_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd8%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0479	wnt6 fzd8_lrp6	Wnt6 Fzd8_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd8%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0480	wnt6 fzd9_lrp5	Wnt6 Fzd9_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd9%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0481	wnt6 fzd9_lrp6	Wnt6 Fzd9_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt6%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt6%22%20AND%20%22fzd9%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0482	wnt7a fzd10_lrp5	Wnt7a Fzd10_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd10%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0483	wnt7a fzd10_lrp6	Wnt7a Fzd10_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd10%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0484	wnt7a fzd1_lrp5	Wnt7a Fzd1_lrp5	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd1%22%20AND%20%22lrp5%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
M20A-LIANA-REMAINING-0485	wnt7a fzd1_lrp6	Wnt7a Fzd1_lrp6	8	liana_only_discovery	low	searched_pending_curator	1	liana_remaining_batch_001	no_evidence	https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt7a%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22;https://europepmc.org/search?query=%22wnt7a%22%20AND%20%22fzd1%22%20AND%20%22lrp6%22	none located	none	Expanded exact-pair searches did not locate qualifying primary evidence for the submitted three-component ligand-receptor composite.	FZD/LRP family, pathway, expression, database, co-mention and structurally related WNT complexes were not transferred to this exact pair.	no_evidence_after_expanded_liana_search	Expanded LIANA-pair search found no qualifying exact primary evidence.	Revisit if a new exact primary source or processed/receptor-complex source is identified.
