candidate_pair_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	source_method_count	source_record_count	source_methods_json	source_resource_keys_json	source_record_keys_json	ligand_components	receptor_components	ligand_node_id	receptor_node_id	mechanism_graph_status	graph_edge_ids_json	graph_exportable	route_status	route_tier	route_linkage_status	causal_status	traversal_status	evidence_status	unresolved_mapping_reason	source_snapshot_id	mechanism_graph_release	candidate_role
MSCICOMM-977c94d1bd8c4878992a1406	mouse	Slc1a7_Gls	Grm2	Slc1a7_Gls	Grm2	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM2""]"	Slc1a7|Gls	Grm2			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ac2c0088f10ea1a3389f3b47	mouse	Slc1a7_Gls	Grm3	Slc1a7_Gls	Grm3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM3""]"	Slc1a7|Gls	Grm3			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-bb9f31bc47f0c857c3ec008f	mouse	Slc1a7_Gls	Grm4	Slc1a7_Gls	Grm4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM4""]"	Slc1a7|Gls	Grm4			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-619738635034ff9469d5f655	mouse	Slc1a7_Gls	Grm5	Slc1a7_Gls	Grm5	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM5""]"	Slc1a7|Gls	Grm5			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9887da3961e39cb5bfa12938	mouse	Slc1a7_Gls	Grm6	Slc1a7_Gls	Grm6	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM6""]"	Slc1a7|Gls	Grm6			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-7a8b3786e427aa993312c511	mouse	Slc1a7_Gls	Grm7	Slc1a7_Gls	Grm7	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM7""]"	Slc1a7|Gls	Grm7			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-60982b35e3257f8b20a7a8e6	mouse	Slc1a7_Gls	Grm8	Slc1a7_Gls	Grm8	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS_GRM8""]"	Slc1a7|Gls	Grm8			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-24782933d32ec444ef4dddca	mouse	Slc1a7_Gls2	Gria1	Slc1a7_Gls2	Gria1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIA1""]"	Slc1a7|Gls2	Gria1			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6cb3294db5f89c6be2ee4a7f	mouse	Slc1a7_Gls2	Gria2	Slc1a7_Gls2	Gria2	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIA2""]"	Slc1a7|Gls2	Gria2			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2228735612d7ad2e23941153	mouse	Slc1a7_Gls2	Gria3	Slc1a7_Gls2	Gria3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIA3""]"	Slc1a7|Gls2	Gria3			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-6e0b1934f8cc8a41b9da288e	mouse	Slc1a7_Gls2	Gria4	Slc1a7_Gls2	Gria4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIA4""]"	Slc1a7|Gls2	Gria4		NODE04459	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-85bc18e514947682a088b2e2	mouse	Slc1a7_Gls2	Grik1	Slc1a7_Gls2	Grik1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK1""]"	Slc1a7|Gls2	Grik1			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f8520ee716fa6b237da026a7	mouse	Slc1a7_Gls2	Grik1_Grik4	Slc1a7_Gls2	Grik1_Grik4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK1_GRIK4""]"	Slc1a7|Gls2	Grik1|Grik4			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-a28909f5c1958667c74e3737	mouse	Slc1a7_Gls2	Grik1_Grik5	Slc1a7_Gls2	Grik1_Grik5	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK1_GRIK5""]"	Slc1a7|Gls2	Grik1|Grik5			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-74832fe8b253182d16ca8e48	mouse	Slc1a7_Gls2	Grik2	Slc1a7_Gls2	Grik2	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK2""]"	Slc1a7|Gls2	Grik2			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-66bbaf05665b54ea47b83a31	mouse	Slc1a7_Gls2	Grik2_Grik4	Slc1a7_Gls2	Grik2_Grik4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK2_GRIK4""]"	Slc1a7|Gls2	Grik2|Grik4			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ad51d95bd8297fcc949c9682	mouse	Slc1a7_Gls2	Grik2_Grik5	Slc1a7_Gls2	Grik2_Grik5	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK2_GRIK5""]"	Slc1a7|Gls2	Grik2|Grik5			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-df73143350929f05ff1bfbdf	mouse	Slc1a7_Gls2	Grik3	Slc1a7_Gls2	Grik3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK3""]"	Slc1a7|Gls2	Grik3			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-281b5f9e77aa1e268c1cbe76	mouse	Slc1a7_Gls2	Grik3_Grik4	Slc1a7_Gls2	Grik3_Grik4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK3_GRIK4""]"	Slc1a7|Gls2	Grik3|Grik4			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-afc90b8bc49afbb669d964eb	mouse	Slc1a7_Gls2	Grik3_Grik5	Slc1a7_Gls2	Grik3_Grik5	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIK3_GRIK5""]"	Slc1a7|Gls2	Grik3|Grik5			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-42dc59812a8a1cc304514921	mouse	Slc1a7_Gls2	Grin1_Grin2a	Slc1a7_Gls2	Grin1_Grin2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIN1_GRIN2A""]"	Slc1a7|Gls2	Grin1|Grin2a			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-30bb5e3c132dd9fdb164e1cb	mouse	Slc1a7_Gls2	Grin1_Grin2b	Slc1a7_Gls2	Grin1_Grin2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIN1_GRIN2B""]"	Slc1a7|Gls2	Grin1|Grin2b			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-dc46a22d064bf5abf74b98ab	mouse	Slc1a7_Gls2	Grin1_Grin2c	Slc1a7_Gls2	Grin1_Grin2c	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIN1_GRIN2C""]"	Slc1a7|Gls2	Grin1|Grin2c			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-75452a60f3f3908b44327175	mouse	Slc1a7_Gls2	Grin1_Grin2d	Slc1a7_Gls2	Grin1_Grin2d	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRIN1_GRIN2D""]"	Slc1a7|Gls2	Grin1|Grin2d			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-94c02b99ccda6024b97bdb83	mouse	Slc1a7_Gls2	Grm1	Slc1a7_Gls2	Grm1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM1""]"	Slc1a7|Gls2	Grm1			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-c91dd6572629f84a36c7a5c0	mouse	Slc1a7_Gls2	Grm2	Slc1a7_Gls2	Grm2	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM2""]"	Slc1a7|Gls2	Grm2			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-1207715dd3567b6509f26329	mouse	Slc1a7_Gls2	Grm3	Slc1a7_Gls2	Grm3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM3""]"	Slc1a7|Gls2	Grm3			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f58b3d4f0d884a30730283a2	mouse	Slc1a7_Gls2	Grm4	Slc1a7_Gls2	Grm4	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM4""]"	Slc1a7|Gls2	Grm4			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-5c0ecdcaf817d194a31e8528	mouse	Slc1a7_Gls2	Grm5	Slc1a7_Gls2	Grm5	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM5""]"	Slc1a7|Gls2	Grm5			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-99ad518a4e817afccb0b05b1	mouse	Slc1a7_Gls2	Grm6	Slc1a7_Gls2	Grm6	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM6""]"	Slc1a7|Gls2	Grm6			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-01edf9a3e0c17a171a243a50	mouse	Slc1a7_Gls2	Grm7	Slc1a7_Gls2	Grm7	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM7""]"	Slc1a7|Gls2	Grm7			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2ec850d90f2c13a99ab959ed	mouse	Slc1a7_Gls2	Grm8	Slc1a7_Gls2	Grm8	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Glutamate-Glu-SLC1A7_GLS2_GRM8""]"	Slc1a7|Gls2	Grm8			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-25c25e23bfa90027db23594c	mouse	Slc29a1_Nt5e	Adora1	Slc29a1_Nt5e	Adora1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A1_ADORA1""]"	Slc29a1|Nt5e	Adora1		NODE00315	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-3a84f65b4c98535466d00303	mouse	Slc29a1_Nt5e	Adora2a	Slc29a1_Nt5e	Adora2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A1_ADORA2A""]"	Slc29a1|Nt5e	Adora2a		NODE00317	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-d79f8d016465c40effb2a65f	mouse	Slc29a1_Nt5e	Adora2b	Slc29a1_Nt5e	Adora2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A1_ADORA2B""]"	Slc29a1|Nt5e	Adora2b		NODE00321	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2ea6072cd1d416bb69578112	mouse	Slc29a1_Nt5e	Adora3	Slc29a1_Nt5e	Adora3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A1_ADORA3""]"	Slc29a1|Nt5e	Adora3		NODE00324	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-bf3805d9a5b47901813c17c0	mouse	Slc29a2_Nt5e	Adora1	Slc29a2_Nt5e	Adora1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A2_ADORA1""]"	Slc29a2|Nt5e	Adora1		NODE00315	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-8670117691730b9e3b7204b7	mouse	Slc29a2_Nt5e	Adora2a	Slc29a2_Nt5e	Adora2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A2_ADORA2A""]"	Slc29a2|Nt5e	Adora2a		NODE00317	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-090f3b813936b5a1fb0a2d36	mouse	Slc29a2_Nt5e	Adora2b	Slc29a2_Nt5e	Adora2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A2_ADORA2B""]"	Slc29a2|Nt5e	Adora2b		NODE00321	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-05032d6dc6161709680ffc83	mouse	Slc29a2_Nt5e	Adora3	Slc29a2_Nt5e	Adora3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A2_ADORA3""]"	Slc29a2|Nt5e	Adora3		NODE00324	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-94cdc85bc332c2424d695e28	mouse	Slc29a3_Nt5e	Adora1	Slc29a3_Nt5e	Adora1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A3_ADORA1""]"	Slc29a3|Nt5e	Adora1		NODE00315	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-08e4da416cad492b08c82a4c	mouse	Slc29a3_Nt5e	Adora2a	Slc29a3_Nt5e	Adora2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A3_ADORA2A""]"	Slc29a3|Nt5e	Adora2a		NODE00317	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-29961d7e90aeb3d9bbea2648	mouse	Slc29a3_Nt5e	Adora2b	Slc29a3_Nt5e	Adora2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A3_ADORA2B""]"	Slc29a3|Nt5e	Adora2b		NODE00321	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-2524e8677793e65a7f0fbc23	mouse	Slc29a3_Nt5e	Adora3	Slc29a3_Nt5e	Adora3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A3_ADORA3""]"	Slc29a3|Nt5e	Adora3		NODE00324	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-9820d83aaa636cc02a9e01f8	mouse	Slc29a4_Nt5e	Adora1	Slc29a4_Nt5e	Adora1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A4_ADORA1""]"	Slc29a4|Nt5e	Adora1		NODE00315	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-18fb7f2fb029af5f3f7b210c	mouse	Slc29a4_Nt5e	Adora2a	Slc29a4_Nt5e	Adora2a	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A4_ADORA2A""]"	Slc29a4|Nt5e	Adora2a		NODE00317	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-b6b885ff80fa7f97d6ca1506	mouse	Slc29a4_Nt5e	Adora2b	Slc29a4_Nt5e	Adora2b	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A4_ADORA2B""]"	Slc29a4|Nt5e	Adora2b		NODE00321	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-f579d91de74dba144d32a9bd	mouse	Slc29a4_Nt5e	Adora3	Slc29a4_Nt5e	Adora3	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""Adenosine-ADO-NT5E_SLC29A4_ADORA3""]"	Slc29a4|Nt5e	Adora3		NODE00324	staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
MSCICOMM-ba5b4412bd700c22b390c3bf	mouse	Slc32a1_Gad1	Gabbr1	Slc32a1_Gad1	Gabbr1	complex_lr_candidate	1	1	"[""cellchat""]"	"[""mscs_phase2:cellchat_mouse.tsv""]"	"[""GABA-B-GAD1_SLC32A1_GABBR1""]"	Slc32a1|Gad1	Gabbr1			staged_unresolved	[]		not_present_in_route_evidence					method_resource_only	ligand_label_unresolved;receptor_label_unresolved	phase2_external_snapshot_2026-08-05	module20_24_mechanism_graph:2026-09-25-literature-expansion-627	candidate_universe_record
