source_system	source_database	source_record_type	source_record_key	source_version	modality	assay	source_artifact_path	source_artifact_sha256	source_locator	source_url	source_status	provenance_note	source_metadata_json
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_14D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_14D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_14D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":14.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_14D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_1D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_1D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_1D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":1.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_1D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_3D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_3D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_3D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":3.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_3D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_60D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_60D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_60D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":60.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_60D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_7D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":7.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_7D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000003__GFAP_IF__TP_90D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Results and immunofluorescence figures; astrocyte-state marker validation	https://faseb.onlinelibrary.wiley.com/doi/10.1096/fj.202200463R	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000003__GFAP_IF__TP_90D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic time course"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""Mouse hemisection SCI; astrocyte immunofluorescence validation near the lesion epicenter"",""doi_or_pmid"":""PMID:35816276; DOI:10.1096/fj.202200463R"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000003__GFAP_IF__TP_90D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000003_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":90.0,""study_id"":""FLOW_MSCS_ITDB_000003"",""study_title"":""Heterogeneity analysis of astrocytes following spinal cord injury at single-cell resolution"",""timepoint_id"":""FLOW_MSCS_ITDB_000003__TP_SPLIT_GFAP_IF_90D"",""timepoint_unit"":""day"",""tissue_region"":""near lesion epicenter""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000004__CD19_FLOW	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	flow_cytometry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	IHC, IF, flow cytometry methods and figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC9065023/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000004__CD19_FLOW; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic SCI"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""not_reported"",""doi_or_pmid"":""PMID:35504882; DOI:10.1038/s41419-022-04864-z"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000004__CD19_FLOW"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000004_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":-1.0,""study_id"":""FLOW_MSCS_ITDB_000004"",""study_title"":""Single-cell transcriptome analysis reveals the immune heterogeneity and the repopulation of microglia by Hif1alpha in mice after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000004_UNSPECIFIED_TIMEPOINT"",""timepoint_unit"":""unknown"",""tissue_region"":""unknown""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000004__GFAP_IHC	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunohistochemistry	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	IHC, IF, flow cytometry methods and figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC9065023/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000004__GFAP_IHC; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic SCI"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""not_reported"",""doi_or_pmid"":""PMID:35504882; DOI:10.1038/s41419-022-04864-z"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000004__GFAP_IHC"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000004_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":-1.0,""study_id"":""FLOW_MSCS_ITDB_000004"",""study_title"":""Single-cell transcriptome analysis reveals the immune heterogeneity and the repopulation of microglia by Hif1alpha in mice after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000004_UNSPECIFIED_TIMEPOINT"",""timepoint_unit"":""unknown"",""tissue_region"":""unknown""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000004__TMEM119_IF	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	IHC, IF, flow cytometry methods and figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC9065023/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000004__TMEM119_IF; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""acute and chronic SCI"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""not_reported"",""doi_or_pmid"":""PMID:35504882; DOI:10.1038/s41419-022-04864-z"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000004__TMEM119_IF"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000004_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":-1.0,""study_id"":""FLOW_MSCS_ITDB_000004"",""study_title"":""Single-cell transcriptome analysis reveals the immune heterogeneity and the repopulation of microglia by Hif1alpha in mice after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000004_UNSPECIFIED_TIMEPOINT"",""timepoint_unit"":""unknown"",""tissue_region"":""unknown""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""not_reported"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":-1.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005_UNSPECIFIED_TIMEPOINT"",""timepoint_unit"":""unknown"",""tissue_region"":""unknown""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_14D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_14D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_14D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":14.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_FIBRONECTIN_IF_14D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_1D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_1D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_1D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":1.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_FIBRONECTIN_IF_1D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_3D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_3D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_3D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":3.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_FIBRONECTIN_IF_3D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_7D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_7D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__FIBRONECTIN_IF__TP_7D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":7.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_FIBRONECTIN_IF_7D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__GFAP_RYK_IF	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__GFAP_RYK_IF; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""not_reported"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__GFAP_RYK_IF"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":-1.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005_UNSPECIFIED_TIMEPOINT"",""timepoint_unit"":""unknown"",""tissue_region"":""unknown""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_14D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_14D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_14D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":14.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_GFAP_RYK_IF_14D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
mSCS	flow_protein	protein_observation	FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_1D	sha256:db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	protein	immunofluorescence	mSCS/data/flow_protein/flow_protein.sqlite	db992d208fd37ed1483ff711ad05dc45ebf8254638f54b0a752d374c219e2aaf	Ryk/GFAP/fibronectin and scar-marker IHC/IF figures	https://pmc.ncbi.nlm.nih.gov/articles/PMC12012454/	candidate	Exact mSCS flow_protein protein_observations.observation_id=FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_1D; source status follows evidence_claims.evidence_status=candidate.	"{""acute_relevance"":""1, 3, 7, and 14 dpi"",""claim_evidence_status"":""candidate"",""claim_type"":""protein_observation"",""condition"":""C5 dorsal-column lesion; control and astrocyte-specific Ryk cKO groups"",""doi_or_pmid"":""PMID:40208942; DOI:10.1073/pnas.2417400122"",""estimand"":""differential_expression"",""evidence_id"":""EVIDENCE_FLOW_MSCS_ITDB_000005__GFAP_RYK_IF__TP_1D"",""inference_role"":""descriptive"",""injury_model"":""traumatic spinal cord injury"",""missingness_status"":""partial"",""organism"":""mouse"",""population_id"":""FLOW_MSCS_ITDB_000005_UNASSIGNED_POPULATION"",""population_label"":""unassigned or bulk sample"",""post_injury_value"":1.0,""study_id"":""FLOW_MSCS_ITDB_000005"",""study_title"":""Astrocytic Ryk signaling coordinates scarring and wound healing after spinal cord injury"",""timepoint_id"":""FLOW_MSCS_ITDB_000005__TP_SPLIT_GFAP_RYK_IF_1D"",""timepoint_unit"":""day"",""tissue_region"":""within 250 micrometres of lesion border""}"
