batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	dorothea_levels	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|gclc	mouse	Jun	Gclc	M22B-E008675	M22B-EVID-008848	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000601:2460bb42fe5f;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002288	30	PMID:10218647; PMID:10350652; PMID:10399958; PMID:10515588; PMID:10600876; PMID:10751553; PMID:10924859; PMID:11007940; PMID:11028671; PMID:11233143	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|gja1	mouse	Jun	Gja1	M22B-E008676	M22B-EVID-008849	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001046:6b49c884bfe3	43	PMID:10421804; PMID:10633228; PMID:11035987; PMID:12064606; PMID:14519646; PMID:14644504; PMID:14713573; PMID:15194466; PMID:15618352; PMID:16652385	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|gnrhr	mouse	Jun	Gnrhr	M22B-E008677	M22B-EVID-008850	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001532:7ea8041027ad;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002292	10	PMID:10194763; PMID:11014215; PMID:12145309; PMID:12586760; PMID:12644302; PMID:12943993; PMID:12947046; PMID:15226417; PMID:19812390; PMID:29409045	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|icam1	mouse	Jun	Icam1	M22B-E008678	M22B-EVID-008851	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003128:7edc302090a3;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002295	61	PMID:10425270; PMID:10479648; PMID:10484327; PMID:10549054; PMID:11162043; PMID:11356008; PMID:11401521; PMID:11557665; PMID:11786300; PMID:11788788	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ier5	mouse	Jun	Ier5	M22B-E008679	M22B-EVID-008852	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:006780:8a71a99a0118	0	public TF union source record	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ifnb1	mouse	Jun	Ifnb1	M22B-E008680	M22B-EVID-008853	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000516:4883568562e9	36	PMID:10024886; PMID:10357819; PMID:10848607; PMID:11972054; PMID:15355347; PMID:15510218; PMID:15955070; PMID:16452304; PMID:17376932; PMID:17513785	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|igf1	mouse	Jun	Igf1	M22B-E008681	M22B-EVID-008854	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003064:0b84f01add71	15	PMID:11566442; PMID:12697682; PMID:17108143; PMID:17553677; PMID:17702894; PMID:18193094; PMID:19103645; PMID:19920132; PMID:29531225; PMID:30293548	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il12a	mouse	Jun	Il12a	M22B-E008682	M22B-EVID-008855	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001933:270142f5c2bc	5	PMID:16600913; PMID:22904313; PMID:30117603; PMID:36916737; PMID:8647196	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il12b	mouse	Jun	Il12b	M22B-E008683	M22B-EVID-008856	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000754:7b80d57eb317;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002303;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002304	14	PMID:11279072; PMID:14688340; PMID:15123779; PMID:15187114; PMID:15270850; PMID:15292184; PMID:17347151; PMID:19893639; PMID:20121399; PMID:25567680	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il1a	mouse	Jun	Il1a	M22B-E008684	M22B-EVID-008857	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003421:f6748620bfab	20	PMID:10432220; PMID:10571731; PMID:10998154; PMID:12160224; PMID:14679213; PMID:19299558; PMID:21346229; PMID:22264792; PMID:22634325; PMID:23846687	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il1b	mouse	Jun	Il1b	M22B-E008685	M22B-EVID-008858	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000691:40d244a3c904;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002305	76	PMID:10226077; PMID:10936515; PMID:11000101; PMID:11052809; PMID:11145674; PMID:11155165; PMID:11306276; PMID:11795505; PMID:11930628; PMID:12114257	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il2	mouse	Jun	Il2	M22B-E008686	M22B-EVID-008859	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000138:49adb3be58f0;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002306;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002307	181	PMID:10022236; PMID:10077990; PMID:10320367; PMID:10395653; PMID:10421778; PMID:10472804; PMID:10640296; PMID:10670588; PMID:10671560; PMID:10683516	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il5	mouse	Jun	Il5	M22B-E008687	M22B-EVID-008860	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001874:cf7af8941ff2	19	PMID:10224353; PMID:10491186; PMID:11579103; PMID:12354764; PMID:12452838; PMID:15271374; PMID:15826950; PMID:15961692; PMID:16116958; PMID:16373364	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il5ra	mouse	Jun	Il5ra	M22B-E008688	M22B-EVID-008861	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003179:bd1c4e02c64e	2	PMID:8585949; PMID:9742933	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|il6	mouse	Jun	Il6	M22B-E008689	M22B-EVID-008862	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000107:3b13a74391d2;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002313;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002314	205	PMID:10037779; PMID:10188725; PMID:10202034; PMID:10212284; PMID:10342880; PMID:10389759; PMID:10405202; PMID:10542237; PMID:10623622; PMID:10925306	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|itgax	mouse	Jun	Itgax	M22B-E008690	M22B-EVID-008863	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003082:259e9fb5bf80	13	PMID:11713605; PMID:12576324; PMID:22990073; PMID:7579338; PMID:7678251; PMID:8621914; PMID:8631910; PMID:8649405; PMID:8649434; PMID:9250811	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|krt16	mouse	Jun	Krt16	M22B-E008691	M22B-EVID-008864	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001329:9a64e791c5f6	4	PMID:12954631; PMID:16214953; PMID:17215518; PMID:17623675	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|l7n257	mouse	Jun	L7N257	M22B-E008692	M22B-EVID-008865	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003418:abad9eec39d6	3	PMID:11451947; PMID:24796531; PMID:9651321	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|lbp	mouse	Jun	Lbp	M22B-E008693	M22B-EVID-008866	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004195:6eefe8231489	3	PMID:15114678; PMID:8668165; PMID:9442384	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mat2a	mouse	Jun	Mat2a	M22B-E008694	M22B-EVID-008867	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001351:7f73bdac9789	4	PMID:14530285; PMID:21406062; PMID:23588207; PMID:26418898	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mgp	mouse	Jun	Mgp	M22B-E008695	M22B-EVID-008868	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004196:085e5869c97b	2	PMID:11425864; PMID:15864013	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mmp12	mouse	Jun	Mmp12	M22B-E008696	M22B-EVID-008869	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003422:70caa9f94536;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002327	14	PMID:10807873; PMID:10825169; PMID:11444842; PMID:12622720; PMID:15702969; PMID:15781250; PMID:16359550; PMID:18823978; PMID:20051654; PMID:22652451	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mmp13	mouse	Jun	Mmp13	M22B-E008697	M22B-EVID-008870	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000475:1f7f71c3fed7;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002328	113	PMID:10190279; PMID:10444406; PMID:10449779; PMID:10521486; PMID:10601295; PMID:10613894; PMID:10671545; PMID:10779518; PMID:10830307; PMID:10891395	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mmp1a	mouse	Jun	Mmp1a	M22B-E008698	M22B-EVID-008871	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000545:ded8ecc2182e	194	PMID:10206959; PMID:10464329; PMID:10617637; PMID:10618718; PMID:10913304; PMID:10914841; PMID:10995748; PMID:11023661; PMID:11150324; PMID:11156425	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mmp2	mouse	Jun	Mmp2	M22B-E008699	M22B-EVID-008872	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001529:c1bd594b9893;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002330	79	PMID:10506168; PMID:11267971; PMID:11414701; PMID:12371906; PMID:14767528; PMID:15126605; PMID:15212943; PMID:15777790; PMID:15994927; PMID:16000878	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|mmp9	mouse	Jun	Mmp9	M22B-E008700	M22B-EVID-008873	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000776:0c3d32554287;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002333;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002334	350	PMID:10026175; PMID:10051290; PMID:10364303; PMID:10651310; PMID:10744729; PMID:10811139; PMID:10935492; PMID:11060311; PMID:11067938; PMID:11114721	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|myc	mouse	Jun	Myc	M22B-E008701	M22B-EVID-008874	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001294:14ec5c4e626e	34	PMID:12529655; PMID:14523011; PMID:15034932; PMID:17146436; PMID:1774959; PMID:17825481; PMID:18037408; PMID:18193094; PMID:18852287; PMID:20410304	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|nat2	mouse	Jun	Nat2	M22B-E008702	M22B-EVID-008875	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003410:2b354d6c7d1d	1	PMID:12946272	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ngf	mouse	Jun	Ngf	M22B-E008703	M22B-EVID-008876	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000918:efdba8886003;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002344	29	PMID:10204691; PMID:10704488; PMID:10940355; PMID:11146120; PMID:11733514; PMID:11905996; PMID:1333537; PMID:14632195; PMID:15945062; PMID:16025743	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|npy	mouse	Jun	Npy	M22B-E008704	M22B-EVID-008877	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003051:a3478840756a	8	PMID:10854907; PMID:12760745; PMID:17081520; PMID:17868324; PMID:24108115; PMID:8036020; PMID:8123590; PMID:9572272	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|nqo1	mouse	Jun	Nqo1	M22B-E008705	M22B-EVID-008878	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000621:8a5916ca6819	11	PMID:11035254; PMID:12818361; PMID:14550851; PMID:18752316; PMID:20833713; PMID:7896838; PMID:7957257; PMID:8004128; PMID:8065332; PMID:8375015	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ntrk1	mouse	Jun	Ntrk1	M22B-E008706	M22B-EVID-008879	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003423:dca45edea950	1	PMID:15870692	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|nts	mouse	Jun	Nts	M22B-E008707	M22B-EVID-008880	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003005:a79c8cddef4b	7	PMID:11093935; PMID:1436492; PMID:21508335; PMID:28477138; PMID:7476995; PMID:7791794; PMID:9288121	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|oxtr	mouse	Jun	Oxtr	M22B-E008708	M22B-EVID-008881	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000120:ef3990d7803f	4	PMID:10218980; PMID:15494465; PMID:16254027; PMID:16569740	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|pdha1	mouse	Jun	Pdha1	M22B-E008709	M22B-EVID-008882	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004198:f0add178df78	1	PMID:8476854	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|penk	mouse	Jun	Penk	M22B-E008710	M22B-EVID-008883	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003002:da444d602317;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002353	25	PMID:10762717; PMID:10825388; PMID:11113530; PMID:11295234; PMID:12269402; PMID:1491720; PMID:15814102; PMID:19912894; PMID:2512642; PMID:7477937	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|pgr	mouse	Jun	Pgr	M22B-E008711	M22B-EVID-008884	high	repressing_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001145:9a33861e9f29	5	PMID:12446585; PMID:14684847; PMID:15509581; PMID:29870755; PMID:7961858	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|pla2g4a	mouse	Jun	Pla2g4a	M22B-E008712	M22B-EVID-008885	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002196:d91ab8d78771	11	PMID:11559711; PMID:16636684; PMID:17215518; PMID:18025046; PMID:19280714; PMID:21268080; PMID:22231145; PMID:23549331; PMID:24069158; PMID:24101387	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|plaur	mouse	Jun	Plaur	M22B-E008713	M22B-EVID-008886	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000723:7a63a0fc2f0f;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002356	40	PMID:10417621; PMID:10447677; PMID:10471035; PMID:11223863; PMID:11234878; PMID:11313929; PMID:11688958; PMID:12384986; PMID:12817472; PMID:14550851	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|pold2	mouse	Jun	Pold2	M22B-E008714	M22B-EVID-008887	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004199:401b3f290ce7	1	PMID:10978529	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ppard	mouse	Jun	Ppard	M22B-E008715	M22B-EVID-008888	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002324:9329627195f3	5	PMID:11751632; PMID:14748722; PMID:15470497; PMID:16166081; PMID:18625220	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ptgs2	mouse	Jun	Ptgs2	M22B-E008716	M22B-EVID-008889	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000383:8840a750a5c9;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002360;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002361	244	PMID:10366004; PMID:10453032; PMID:10544022; PMID:10652293; PMID:10666498; PMID:10668496; PMID:10684635; PMID:10809726; PMID:10811116; PMID:10816557	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ptn	mouse	Jun	Ptn	M22B-E008717	M22B-EVID-008890	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001812:ad08caa37fa1	5	PMID:16199533; PMID:19058221; PMID:19059395; PMID:19331172; PMID:19577542	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ptx3	mouse	Jun	Ptx3	M22B-E008718	M22B-EVID-008891	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004887:aad2547e682d	7	PMID:12832416; PMID:18703503; PMID:21465531; PMID:25797258; PMID:26644796; PMID:34897684; PMID:7592730	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|rarb	mouse	Jun	Rarb	M22B-E008719	M22B-EVID-008892	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004200:d9b5f71b36cc	3	PMID:2161334; PMID:25628919; PMID:9377582	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|relb	mouse	Jun	Relb	M22B-E008720	M22B-EVID-008893	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001641:a926be84c864;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002365;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002366	3	PMID:15596805; PMID:17369819; PMID:17446175	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|ren1	mouse	Jun	Ren1	M22B-E008721	M22B-EVID-008894	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001534:df4833d5e89a	3	PMID:12136269; PMID:15238629; PMID:9690204	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|rhob	mouse	Jun	Rhob	M22B-E008722	M22B-EVID-008895	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002993:04d47f3eb3cf	5	PMID:21084431; PMID:21565167; PMID:24636898; PMID:26098773; PMID:9388198	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|runx2	mouse	Jun	Runx2	M22B-E008723	M22B-EVID-008896	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:004201:2962e0a00ae9	8	PMID:11604227; PMID:21325781; PMID:22886425; PMID:24024985; PMID:26189652; PMID:28981843; PMID:31512358; PMID:32198086	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|smad7	mouse	Jun	Smad7	M22B-E008724	M22B-EVID-008897	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001633:e19fa7be3f22	4	PMID:10843994; PMID:11716483; PMID:15579469; PMID:29695252	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|spi1	mouse	Jun	Spi1	M22B-E008725	M22B-EVID-008898	high	activating_target	A	OmniPath_DoRothEA;TRRUST	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000103:4922139ff372;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002369	8	PMID:10411939; PMID:12393465; PMID:17283046; PMID:17934488; PMID:18026136; PMID:34113102; PMID:9178763; PMID:9988737	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|sprr1a	mouse	Jun	Sprr1a	M22B-E008726	M22B-EVID-008899	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:000551:4de6c6d2a94a	7	PMID:10918063; PMID:11313996; PMID:11792626; PMID:12091247; PMID:12682075; PMID:15510217; PMID:9733767	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|stfa1	mouse	Jun	Stfa1	M22B-E008727	M22B-EVID-008900	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003417:c14294ac6b04	3	PMID:11451947; PMID:24796531; PMID:9651321	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|stfa2	mouse	Jun	Stfa2	M22B-E008728	M22B-EVID-008901	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003413:68a8963b7696	3	PMID:11451947; PMID:24796531; PMID:9651321	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|stfa3	mouse	Jun	Stfa3	M22B-E008729	M22B-EVID-008902	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:003411:e9bda3b27802	3	PMID:11451947; PMID:24796531; PMID:9651321	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|stmn1	mouse	Jun	Stmn1	M22B-E008730	M22B-EVID-008903	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:001609:4ef2129545bd	4	PMID:15474303; PMID:17182846; PMID:20594188; PMID:36608439	true	true	false	false
module22b-signed-public-tf-promotion-batch002-2026-09-03	mouse|jun|tff1	mouse	Jun	Tff1	M22B-E008731	M22B-EVID-008904	high	activating_target	A	OmniPath_DoRothEA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|mouse|omnipath_dorothea:mouse:002056:196602ea1c71	4	PMID:12021387; PMID:16452188; PMID:16651411; PMID:17317669	true	true	false	false
