batch_id	queue_key	species	tf_symbol	target_symbol	b_edge_id	b_evidence_id	confidence_tier	effect_polarity	source_registries	external_record_keys	reference_count	source_locator	module22b_register_changed	general_tf_target_claim	direct_binding_claim	upstream_sci_activation_claim
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|epo	mouse	Egr1	Epo	M22B-E009650	M22B-EVID-009823	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000797	1	PMID:24695083	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|icam1	mouse	Egr1	Icam1	M22B-E009651	M22B-EVID-009824	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000806	1	PMID:8666932	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|id3	mouse	Egr1	Id3	M22B-E009652	M22B-EVID-009825	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000807	1	PMID:17878368	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|il12a	mouse	Egr1	Il12a	M22B-E009653	M22B-EVID-009826	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000856	1	PMID:17117479	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|il1b	mouse	Egr1	Il1b	M22B-E009654	M22B-EVID-009827	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000810	1	PMID:12468449	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|il4	mouse	Egr1	Il4	M22B-E009655	M22B-EVID-009828	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000812	1	PMID:19915002	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|itga7	mouse	Egr1	Itga7	M22B-E009656	M22B-EVID-009829	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000813	1	PMID:9254668	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|itgb6	mouse	Egr1	Itgb6	M22B-E009657	M22B-EVID-009830	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000814	1	PMID:22094456	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|jund	mouse	Egr1	Jund	M22B-E009658	M22B-EVID-009831	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000816	1	PMID:1714380	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|mapk14	mouse	Egr1	Mapk14	M22B-E009659	M22B-EVID-009832	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000821	1	PMID:9671412	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|mapk8	mouse	Egr1	Mapk8	M22B-E009660	M22B-EVID-009833	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000822	1	PMID:9671412	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|met	mouse	Egr1	Met	M22B-E009661	M22B-EVID-009834	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000823	1	PMID:12569082	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|mmp9	mouse	Egr1	Mmp9	M22B-E009662	M22B-EVID-009835	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000825	1	PMID:20332214	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|ngfr	mouse	Egr1	Ngfr	M22B-E009663	M22B-EVID-009836	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000828;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000829	2	PMID:18378044; PMID:17916431	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|pdx1	mouse	Egr1	Pdx1	M22B-E009664	M22B-EVID-009837	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000832	1	PMID:17150967	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|ppp1r1b	mouse	Egr1	Ppp1r1b	M22B-E009665	M22B-EVID-009838	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000834	1	PMID:22593050	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|ptprz1	mouse	Egr1	Ptprz1	M22B-E009666	M22B-EVID-009839	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000840	1	PMID:18556777	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|tk1	mouse	Egr1	Tk1	M22B-E009667	M22B-EVID-009840	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000850	1	PMID:8035803	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|trp53	mouse	Egr1	Trp53	M22B-E009668	M22B-EVID-009841	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000853	1	PMID:15958557	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|egr1|trp73	mouse	Egr1	Trp73	M22B-E009669	M22B-EVID-009842	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:000854	2	PMID:16990849; PMID:23149912	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|ccl2	mouse	Ets1	Ccl2	M22B-E009670	M22B-EVID-009843	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001099;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001100	2	PMID:21372295; PMID:16888027	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|csf1r	mouse	Ets1	Csf1r	M22B-E009671	M22B-EVID-009844	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001105	1	PMID:7964503	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|ctgf	mouse	Ets1	Ctgf	M22B-E009672	M22B-EVID-009845	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001107	1	PMID:16469114	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|ighm	mouse	Ets1	Ighm	M22B-E009673	M22B-EVID-009846	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001116	1	PMID:8754855	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|ikzf1	mouse	Ets1	Ikzf1	M22B-E009674	M22B-EVID-009847	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001117	1	PMID:25301737	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|il7r	mouse	Ets1	Il7r	M22B-E009675	M22B-EVID-009848	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001120	1	PMID:21148801	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|itga2b	mouse	Ets1	Itga2b	M22B-E009676	M22B-EVID-009849	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001121	1	PMID:10210321	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|kdr	mouse	Ets1	Kdr	M22B-E009677	M22B-EVID-009850	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001122	2	PMID:11049987; PMID:12464608	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|mir126a	mouse	Ets1	Mir126a	M22B-E009678	M22B-EVID-009851	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001126	1	PMID:20671229	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|npr1	mouse	Ets1	Npr1	M22B-E009679	M22B-EVID-009852	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001133;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001134	4	PMID:16517010; PMID:19487584; PMID:20864529; PMID:18651838	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|nr2f1	mouse	Ets1	Nr2f1	M22B-E009680	M22B-EVID-009853	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001135	1	PMID:11784326	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|oprd1	mouse	Ets1	Oprd1	M22B-E009681	M22B-EVID-009854	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001137	1	PMID:11583993	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|pcyt1a	mouse	Ets1	Pcyt1a	M22B-E009682	M22B-EVID-009855	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001138;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001139	2	PMID:19168148; PMID:16157598	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|prdm1	mouse	Ets1	Prdm1	M22B-E009683	M22B-EVID-009856	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001140	1	PMID:24019486	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|retnla	mouse	Ets1	Retnla	M22B-E009684	M22B-EVID-009857	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001142	1	PMID:17127463	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|rnf11	mouse	Ets1	Rnf11	M22B-E009685	M22B-EVID-009858	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001143	1	PMID:15707580	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|runx2	mouse	Ets1	Runx2	M22B-E009686	M22B-EVID-009859	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001144	1	PMID:12560895	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|sell	mouse	Ets1	Sell	M22B-E009687	M22B-EVID-009860	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001146	1	PMID:19041738	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|serpinb5	mouse	Ets1	Serpinb5	M22B-E009688	M22B-EVID-009861	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001147	1	PMID:21187389	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|spp1	mouse	Ets1	Spp1	M22B-E009689	M22B-EVID-009862	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001149	1	PMID:16670084	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|tlr4	mouse	Ets1	Tlr4	M22B-E009690	M22B-EVID-009863	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001154	1	PMID:15537384	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|ets1|zeb1	mouse	Ets1	Zeb1	M22B-E009691	M22B-EVID-009864	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001157;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001158	2	PMID:17615296; PMID:21317430	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|crh	mouse	Fos	Crh	M22B-E009692	M22B-EVID-009865	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001262	1	PMID:10517666	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|gnrh1	mouse	Fos	Gnrh1	M22B-E009693	M22B-EVID-009866	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001270	1	PMID:9795199	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|ifne	mouse	Fos	Ifne	M22B-E009694	M22B-EVID-009867	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001275	1	PMID:15217985	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|il27	mouse	Fos	Il27	M22B-E009695	M22B-EVID-009868	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001280	1	PMID:21482740	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|krt18	mouse	Fos	Krt18	M22B-E009696	M22B-EVID-009869	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001283	1	PMID:1696235	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|nacc1	mouse	Fos	Nacc1	M22B-E009697	M22B-EVID-009870	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001288	1	PMID:14521994	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|nfe2l2	mouse	Fos	Nfe2l2	M22B-E009698	M22B-EVID-009871	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001292	1	PMID:19671797	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|ppp1r3b	mouse	Fos	Ppp1r3b	M22B-E009699	M22B-EVID-009872	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001301	1	PMID:11123319	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|spi1	mouse	Fos	Spi1	M22B-E009700	M22B-EVID-009873	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001302	1	PMID:9988737	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|src	mouse	Fos	Src	M22B-E009701	M22B-EVID-009874	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001305	1	PMID:15541355	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|srxn1	mouse	Fos	Srxn1	M22B-E009702	M22B-EVID-009875	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001307	1	PMID:18761713	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|tff2	mouse	Fos	Tff2	M22B-E009703	M22B-EVID-009876	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001310	1	PMID:19541923	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|tgfb1	mouse	Fos	Tgfb1	M22B-E009704	M22B-EVID-009877	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001311	1	PMID:16637060	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|fos|tpsab1	mouse	Fos	Tpsab1	M22B-E009705	M22B-EVID-009878	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001313	1	PMID:16730810	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|cdkn2c	mouse	Gata3	Cdkn2c	M22B-E009706	M22B-EVID-009879	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001600	1	PMID:24167278	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|fgf10	mouse	Gata3	Fgf10	M22B-E009707	M22B-EVID-009880	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001604	1	PMID:23220102	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|il10	mouse	Gata3	Il10	M22B-E009708	M22B-EVID-009881	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001607	1	PMID:17111354	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|il24	mouse	Gata3	Il24	M22B-E009709	M22B-EVID-009882	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001609	1	PMID:17111354	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|il3	mouse	Gata3	Il3	M22B-E009710	M22B-EVID-009883	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001610	1	PMID:17717199	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|rag2	mouse	Gata3	Rag2	M22B-E009711	M22B-EVID-009884	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001615	1	PMID:10845919	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|runx3	mouse	Gata3	Runx3	M22B-E009712	M22B-EVID-009885	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001616	1	PMID:23310955	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|gata3|tbx21	mouse	Gata3	Tbx21	M22B-E009713	M22B-EVID-009886	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001617;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001618	2	PMID:17717199; PMID:23232398	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|bace1	mouse	Hif1a	Bace1	M22B-E009714	M22B-EVID-009887	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001858	1	PMID:17303576	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|bsg	mouse	Hif1a	Bsg	M22B-E009715	M22B-EVID-009888	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001859	1	PMID:22678117	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|ctgf	mouse	Hif1a	Ctgf	M22B-E009716	M22B-EVID-009889	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001862	1	PMID:15315937	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|dll4	mouse	Hif1a	Dll4	M22B-E009717	M22B-EVID-009890	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001863	1	PMID:17045587	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|hey2	mouse	Hif1a	Hey2	M22B-E009718	M22B-EVID-009891	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001869	1	PMID:17045587	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|mdk	mouse	Hif1a	Mdk	M22B-E009719	M22B-EVID-009892	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001871	1	PMID:15197188	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|mt1	mouse	Hif1a	Mt1	M22B-E009720	M22B-EVID-009893	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001872	1	PMID:18337454	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|hif1a|snai1	mouse	Hif1a	Snai1	M22B-E009721	M22B-EVID-009894	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:001877	1	PMID:21257819	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|cfb	mouse	Irf1	Cfb	M22B-E009722	M22B-EVID-009895	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002126	1	PMID:11745388	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|cxcl11	mouse	Irf1	Cxcl11	M22B-E009723	M22B-EVID-009896	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002130	1	PMID:17202361	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|gbp2	mouse	Irf1	Gbp2	M22B-E009724	M22B-EVID-009897	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002132	1	PMID:17293456	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|hist2h4	mouse	Irf1	Hist2h4	M22B-E009725	M22B-EVID-009898	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002133	1	PMID:11278666	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|mapk14	mouse	Irf1	Mapk14	M22B-E009726	M22B-EVID-009899	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002143	1	PMID:12232043	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|myd88	mouse	Irf1	Myd88	M22B-E009727	M22B-EVID-009900	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002144	1	PMID:7567467	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|nos2	mouse	Irf1	Nos2	M22B-E009728	M22B-EVID-009901	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002145;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002146	2	PMID:25957166; PMID:9510192	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|sell	mouse	Irf1	Sell	M22B-E009729	M22B-EVID-009902	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002148	1	PMID:19041738	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|irf1|tnf	mouse	Irf1	Tnf	M22B-E009730	M22B-EVID-009903	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002152;TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002153	2	PMID:25957166; PMID:18802049	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|aldh1a1	mouse	Jun	Aldh1a1	M22B-E009731	M22B-EVID-009904	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002244	1	PMID:22740640	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|angpt2	mouse	Jun	Angpt2	M22B-E009732	M22B-EVID-009905	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002246	1	PMID:17287278	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|b4galnt1	mouse	Jun	B4galnt1	M22B-E009733	M22B-EVID-009906	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002249	1	PMID:24102378	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|bcl3	mouse	Jun	Bcl3	M22B-E009734	M22B-EVID-009907	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002250	1	PMID:10779330	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|cat	mouse	Jun	Cat	M22B-E009735	M22B-EVID-009908	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002253	1	PMID:7929191	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|cdkn2a	mouse	Jun	Cdkn2a	M22B-E009736	M22B-EVID-009909	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002263	1	PMID:15688012	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|col3a1	mouse	Jun	Col3a1	M22B-E009737	M22B-EVID-009910	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002266	1	PMID:2760041	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|crh	mouse	Jun	Crh	M22B-E009738	M22B-EVID-009911	high	repressing_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002267	1	PMID:10517666	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|csf1r	mouse	Jun	Csf1r	M22B-E009739	M22B-EVID-009912	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002268	1	PMID:9988737	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|ctsk	mouse	Jun	Ctsk	M22B-E009740	M22B-EVID-009913	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002271	1	PMID:17897792	true	true	false	false
module22b-trrust-signed-promotion-batch003-2026-09-03	mouse|jun|cxcl2	mouse	Jun	Cxcl2	M22B-E009741	M22B-EVID-009914	high	activating_target	TRRUST	TRRUST|TRRUST_v2_snapshot_2026-08-25|mouse|trrust:mouse:002274	3	PMID:12914794; PMID:14597166; PMID:15666090	true	true	false	false
