route_evidence_id	route_status	route_tier	path_expression	known_layers	missing_layers	intracellular_status	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	target_output_form_id	output_node_id	output_label	output_form_id	bridge_id	pathway_name	input_evidence_type	output_evidence_type	evidence_ids	causal_status	traversal_status	source_chain_id
ROUTE:05003	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09571	TIMP2/tissue inhibitor of metalloproteinase 2	M21B-E006702	NODE06415	MMP14/MT1-MMP															TIMP2-MMP14-cell-surface-inhibitory-complex	ligand_receptor_edge		M21B-EVID-006645	not_asserted	evidence_route_not_causal	
ROUTE:05004	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10261	WNT4	M21B-E006703	NODE03359	FZD5/Frizzled-5 cysteine-rich domain															WNT4-FZD5-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006646	not_asserted	evidence_route_not_causal	
ROUTE:05005	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10261	WNT4	M21B-E006704	NODE03369	FZD8/Frizzled-8 cysteine-rich domain															WNT4-FZD8-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006647	not_asserted	evidence_route_not_causal	
ROUTE:05006	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10263	WNT5A	M21B-E006705	NODE03346	FZD1/Frizzled-1 cysteine-rich domain															WNT5A-FZD1-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006648	not_asserted	evidence_route_not_causal	
ROUTE:05007	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10263	WNT5A	M21B-E006706	NODE03369	FZD8/Frizzled-8 cysteine-rich domain															WNT5A-FZD8-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006649	not_asserted	evidence_route_not_causal	
ROUTE:05008	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10282	WNT5B	M21B-E006707	NODE03359	FZD5/Frizzled-5 cysteine-rich domain															WNT5B-FZD5-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006650	not_asserted	evidence_route_not_causal	
ROUTE:05009	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10282	WNT5B	M21B-E006708	NODE03369	FZD8/Frizzled-8 cysteine-rich domain															WNT5B-FZD8-direct-CRD-binding	ligand_receptor_edge		M21B-EVID-006651	not_asserted	evidence_route_not_causal	
ROUTE:05010	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10285	WNT7A	M21B-E006709	NODE03360	FZD5/Frizzled-5 receptor															WNT7A-FZD5-receptor-binding-and-signaling	ligand_receptor_edge		M21B-EVID-006652	not_asserted	evidence_route_not_causal	
ROUTE:05011	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10285	WNT7A	M21B-E006710	NODE03366	FZD7/Frizzled-7 receptor															WNT7A-FZD7-PCP-satellite-cell-function	ligand_receptor_edge		M21B-EVID-006653	not_asserted	evidence_route_not_causal	
ROUTE:05012	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00996	BMP3	M21B-E006711	NODE00144	ACVR2A/ActRIIA															BMP3-ACVR2A-weak-typeII-receptor-binding	ligand_receptor_edge		M21B-EVID-006654	not_asserted	evidence_route_not_causal	
ROUTE:05013	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00996	BMP3	M21B-E006712	NODE00150	ACVR2B/ActRIIB															BMP3-ACVR2B-antagonist-binding	ligand_receptor_edge		M21B-EVID-006655	not_asserted	evidence_route_not_causal	
ROUTE:05014	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02437	DKK2/Dickkopf-related protein 2	M21B-E006713	NODE05428	KREMEN2/Krm2															DKK2-KREMEN2-WNT-inhibitory-complex	ligand_receptor_edge		M21B-EVID-006656	not_asserted	evidence_route_not_causal	
ROUTE:05015	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02614	EDN2/Endothelin-2	M21B-E006714	NODE02617	EDNRA/Endothelin receptor type A															EDN2-EDNRA-ovarian-contraction	ligand_receptor_edge		M21B-EVID-006657	not_asserted	evidence_route_not_causal	
ROUTE:05016	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09550	Thyrostimulin/GPHA2:GPHB5	M21B-E006715	NODE09923	TSHR/thyrotropin receptor															THYROSTIMULIN-TSHR-GPCR	ligand_receptor_edge		M21B-EVID-006658	not_asserted	evidence_route_not_causal	
ROUTE:05017	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08229	RAET1G/ULBP5	M21B-E006716	NODE05421	KLRK1/NKG2D															RAET1G-KLRK1-NKG2D-activation	ligand_receptor_edge		M21B-EVID-006659	not_asserted	evidence_route_not_causal	
ROUTE:05018	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08230	RAET1L/ULBP6	M21B-E006717	NODE05421	KLRK1/NKG2D															RAET1L-KLRK1-NKG2D-activation	ligand_receptor_edge		M21B-EVID-006660	not_asserted	evidence_route_not_causal	
ROUTE:05019	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04032	H60b	M21B-E006718	NODE05421	KLRK1/NKG2D															H60b-KLRK1-NKG2D-NK-activation	ligand_receptor_edge		M21B-EVID-006661	not_asserted	evidence_route_not_causal	
ROUTE:05020	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02658	EFNB2/ephrin-B2	M21B-E006719	NODE02816	EPHB1															EFNB2-EPHB1-dopaminergic-guidance	ligand_receptor_edge		M21B-EVID-006662	not_asserted	evidence_route_not_causal	
ROUTE:05021	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE10247	WNT11	M21B-E006720	NODE03364	FZD7															WNT11-FZD7-noncanonical-PCP-convergent-extension	ligand_receptor_edge		M21B-EVID-006663	not_asserted	evidence_route_not_causal	
ROUTE:05022	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02658	EFNB2/ephrin-B2	M21B-E006721	NODE02840	EPHB6/EphB6 pseudokinase															EFNB2-EPHB6-binding	ligand_receptor_edge		M21B-EVID-006664	not_asserted	evidence_route_not_causal	
ROUTE:05023	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03121	FGF21	M21B-E006722	NODE03164	FGFR4:beta-Klotho receptor complex															FGF21-betaKlotho-FGFR4-binding-only	ligand_receptor_edge		M21B-EVID-006665	not_asserted	evidence_route_not_causal	
ROUTE:05024	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03501	GDF11	M21B-E006723	NODE00144	ACVR2A/ActRIIA															GDF11-ACVR2A-binding	ligand_receptor_edge		M21B-EVID-006666	not_asserted	evidence_route_not_causal	
ROUTE:05025	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03211	FLRT2	M21B-E006724	NODE10014	UNC5C															FLRT2-UNC5C-retinal-repulsion	ligand_receptor_edge		M21B-EVID-006667	not_asserted	evidence_route_not_causal	
ROUTE:05026	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04108	HGF	M21B-E006725	NODE08673	SDC1/Syndecan-1															HGF-SDC1-MET-coreceptor	ligand_receptor_edge		M21B-EVID-006668	not_asserted	evidence_route_not_causal	
ROUTE:05027	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04430	IGFBP4	M21B-E006726	NODE03368	FZD8/Frizzled-8															IGFBP4-FZD8-WNT-inhibition	ligand_receptor_edge		M21B-EVID-006669	not_asserted	evidence_route_not_causal	
ROUTE:05028	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04430	IGFBP4	M21B-E006727	NODE05745	LRP6/low-density lipoprotein receptor-related protein 6															IGFBP4-LRP6-WNT-inhibition	ligand_receptor_edge		M21B-EVID-006670	not_asserted	evidence_route_not_causal	
ROUTE:05029	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02439	DKK3/Dickkopf-3	M21B-E006728	NODE00091	ACKR3/CXCR7															DKK3-ACKR3-vascular-progenitor-migration	ligand_receptor_edge		M21B-EVID-006671	not_asserted	evidence_route_not_causal	
ROUTE:05030	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00612	ASIP/Agouti signaling protein	M21B-E006729	NODE00792	ATRN/Attractin															ASIP-ATRN-accessory-receptor	ligand_receptor_edge		M21B-EVID-006672	not_asserted	evidence_route_not_causal	
ROUTE:05031	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02260	CXCL4/PF4	M21B-E006730	NODE09513	THBD/Thrombomodulin															PF4-THBD-protein-C-modulation	ligand_receptor_edge		M21B-EVID-006673	not_asserted	evidence_route_not_causal	
ROUTE:05032	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09944	TUB/Tubby	M21B-E006731	NODE06055	MERTK/MerTK															TUB-MerTK-microglial-phagocytosis	ligand_receptor_edge		M21B-EVID-006674	not_asserted	evidence_route_not_causal	
ROUTE:05033	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01100	C1q/complement component 1q	M21B-E006732	NODE01570	CD44/hyaluronan receptor															C1q-CD44-CNS-repair-microglia	ligand_receptor_edge		M21B-EVID-006675	not_asserted	evidence_route_not_causal	
ROUTE:05034	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00466	ANGPTL4/cANGPTL4	M21B-E006733	NODE07115	NRP1/neuropilin-1															ANGPTL4-NRP1-vascular-permeability	ligand_receptor_edge		M21B-EVID-006676	not_asserted	evidence_route_not_causal	
ROUTE:05035	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00466	ANGPTL4/cANGPTL4	M21B-E006734	NODE07134	NRP2/neuropilin-2															ANGPTL4-NRP2-vascular-permeability	ligand_receptor_edge		M21B-EVID-006677	not_asserted	evidence_route_not_causal	
ROUTE:05036	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06587	NAMPT/eNAMPT/PBEF	M21B-E006735	NODE09608	TLR4															NAMPT-TLR4-DAMP-inflammatory-signaling	ligand_receptor_edge		M21B-EVID-006678	not_asserted	evidence_route_not_causal	
ROUTE:05037	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06591	NAPRT/eNAPRT	M21B-E006736	NODE09608	TLR4															NAPRT-TLR4-DAMP-inflammatory-signaling	ligand_receptor_edge		M21B-EVID-006679	not_asserted	evidence_route_not_causal	
ROUTE:05038	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00839	B2M/beta-2-microglobulin	M21B-E006737	NODE04107	HFE/hemochromatosis protein															B2M-HFE-cell-surface-complex	ligand_receptor_edge		M21B-EVID-006680	not_asserted	evidence_route_not_causal	
ROUTE:05039	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE00192	ADAMTS13	M21B-E006738	NODE01470	CD163															ADAMTS13-CD163-macrophage-clearance	ligand_receptor_edge		M21B-EVID-006681	not_asserted	evidence_route_not_causal	
ROUTE:05040	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08968	SLURP2/secreted Ly6/uPAR-related protein 2	M21B-E006739	NODE01801	CHRNA7/alpha7 nicotinic acetylcholine receptor															SLURP2-CHRNA7-allosteric-modulation	ligand_receptor_edge		M21B-EVID-006682	not_asserted	evidence_route_not_causal	
ROUTE:05041	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08968	SLURP2/secreted Ly6/uPAR-related protein 2	M21B-E006740	NODE01791	CHRNA3:CHRNB2 alpha3beta2 nicotinic acetylcholine receptor															SLURP2-CHRNA3-CHRNB2-allosteric-modulation	ligand_receptor_edge		M21B-EVID-006683	not_asserted	evidence_route_not_causal	
ROUTE:05042	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01146	C4d/complement C4 split product	M21B-E006741	NODE07115	NRP1/neuropilin-1															C4d-NRP1-complement-receptor-binding	ligand_receptor_edge		M21B-EVID-006684	not_asserted	evidence_route_not_causal	
ROUTE:05043	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01138	C3d/complement C3 split product	M21B-E006742	NODE07115	NRP1/neuropilin-1															C3d-NRP1-complement-receptor-binding	ligand_receptor_edge		M21B-EVID-006685	not_asserted	evidence_route_not_causal	
ROUTE:05044	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04323	iC3b/complement C3 split product	M21B-E006743	NODE07115	NRP1/neuropilin-1															iC3b-NRP1-complement-receptor-binding	ligand_receptor_edge		M21B-EVID-006686	not_asserted	evidence_route_not_causal	
ROUTE:05045	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01946	COL13A1/collagen XIII ectodomain	M21B-E006744	NODE06904	NID2/nidogen-2															COL13A1-NID2-basement-membrane-binding	ligand_receptor_edge		M21B-EVID-006687	not_asserted	evidence_route_not_causal	
ROUTE:05046	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01946	COL13A1/collagen XIII ectodomain	M21B-E006745	NODE04253	HSPG2/perlecan															COL13A1-HSPG2-perlecan-basement-membrane-binding	ligand_receptor_edge		M21B-EVID-006688	not_asserted	evidence_route_not_causal	
ROUTE:05047	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01946	COL13A1/collagen XIII ectodomain	M21B-E006746	NODE03243	FN1/fibronectin															COL13A1-FN1-fibronectin-matrix-binding	ligand_receptor_edge		M21B-EVID-006689	not_asserted	evidence_route_not_causal	
ROUTE:05048	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE06904	NID2/nidogen-2	M21B-E006747	NODE05485	Laminin-111/LAMA1:LAMB1:LAMC1															NID2-laminin-1-basement-membrane-binding	ligand_receptor_edge		M21B-EVID-006690	not_asserted	evidence_route_not_causal	
ROUTE:05049	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01990	COL6A1/Collagen VI	M21B-E006748	NODE02169	CSPG4/NG2															CollagenVI-CSPG4-NG2-adhesion	ligand_receptor_edge		M21B-EVID-006691	not_asserted	evidence_route_not_causal	
ROUTE:05050	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01984	COL5A1/collagen V	M21B-E006749	NODE02169	CSPG4/NG2															CollagenV-CSPG4-NG2-binding	ligand_receptor_edge		M21B-EVID-006692	not_asserted	evidence_route_not_causal	
ROUTE:05051	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04253	HSPG2/perlecan	M21B-E006750	NODE02169	CSPG4/NG2															Perlecan-CSPG4-NG2-basement-membrane-adhesion	ligand_receptor_edge		M21B-EVID-006693	not_asserted	evidence_route_not_causal	
ROUTE:05052	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE01969	COL2A1/collagen II	M21B-E006751	NODE02169	CSPG4/NG2															CollagenII-CSPG4-NG2-binding	ligand_receptor_edge		M21B-EVID-006694	not_asserted	evidence_route_not_causal	
ROUTE:05053	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09700	TNC/tenascin-C	M21B-E006752	NODE02169	CSPG4/NG2															TenascinC-CSPG4-NG2-binding	ligand_receptor_edge		M21B-EVID-006695	not_asserted	evidence_route_not_causal	
ROUTE:05054	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05485	Laminin-111/LAMA1:LAMB1:LAMC1	M21B-E006753	NODE02169	CSPG4/NG2															Laminin111-CSPG4-NG2-binding	ligand_receptor_edge		M21B-EVID-006696	not_asserted	evidence_route_not_causal	
ROUTE:05055	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE07556	PDGFA/PDGF-AA	M21B-E006754	NODE02169	CSPG4/NG2															PDGFAA-CSPG4-NG2-growth-factor-binding	ligand_receptor_edge		M21B-EVID-006697	not_asserted	evidence_route_not_causal	
ROUTE:05056	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE03443	Galectin-3/LGALS3	M21B-E006755	NODE02169	CSPG4/NG2															Galectin3-CSPG4-NG2-binding	ligand_receptor_edge		M21B-EVID-006698	not_asserted	evidence_route_not_causal	
ROUTE:05057	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02169	CSPG4/NG2	M21B-E006756	NODE03144	FGFR1															CSPG4-FGFR1-coreceptor-association	ligand_receptor_edge		M21B-EVID-006699	not_asserted	evidence_route_not_causal	
ROUTE:05058	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE02169	CSPG4/NG2	M21B-E006757	NODE03157	FGFR3															CSPG4-FGFR3-coreceptor-association	ligand_receptor_edge		M21B-EVID-006700	not_asserted	evidence_route_not_causal	
ROUTE:05059	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE09523	THBS1/TSP1	M21B-E006758	NODE06921	NLGN1/neuroligin-1															TSP1-NLGN1-synaptogenesis	ligand_receptor_edge		M21B-EVID-006701	not_asserted	evidence_route_not_causal	
ROUTE:05060	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05879	MADD-4/Punctin	M21B-E006759	NODE06917	NLG-1/neuroligin-1															MADD4-NLG1-GABAergic-postsynapse	ligand_receptor_edge		M21B-EVID-006702	not_asserted	evidence_route_not_causal	
ROUTE:05061	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05879	MADD-4/Punctin	M21B-E006760	NODE07150	NRX-1/neurexin-1															MADD4-NRX1-GABAergic-postsynapse	ligand_receptor_edge		M21B-EVID-006703	not_asserted	evidence_route_not_causal	
ROUTE:05062	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE05879	MADD-4/Punctin	M21B-E006761	NODE08693	SDN-1/syndecan															MADD4-SDN1-HSPG-synapse-organization	ligand_receptor_edge		M21B-EVID-006704	not_asserted	evidence_route_not_causal	
ROUTE:05063	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08693	SDN-1/syndecan	M21B-E006762	NODE05879	MADD-4/Punctin															SDN1-MADD4-HSPG-synapse-organization	ligand_receptor_edge		M21B-EVID-006705	not_asserted	evidence_route_not_causal	
ROUTE:05064	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08676	SDC2/syndecan-2	M21B-E006763	NODE03123	FGF22															SDC2-FGF22-transsynaptic-synapse-formation	ligand_receptor_edge		M21B-EVID-006706	not_asserted	evidence_route_not_causal	
ROUTE:05065	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08676	SDC2/syndecan-2	M21B-E006773	NODE08148	PTPRJ/CD148															SDC2-PTPRJ-CD148-adhesion-signaling	ligand_receptor_edge		M21B-EVID-006716	not_asserted	evidence_route_not_causal	
ROUTE:05066	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04082	HDL/high-density lipoprotein	M21B-E006781	NODE06055	MERTK/MerTK															HDL-MERTK-endothelial-uptake	ligand_receptor_edge		M21B-EVID-006724	not_asserted	evidence_route_not_causal	
ROUTE:05067	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE04082	HDL/high-density lipoprotein	M21B-E006783	NODE00477	ANPEP/aminopeptidase N/CD13															HDL-ANPEP-endothelial-uptake	ligand_receptor_edge		M21B-EVID-006726	not_asserted	evidence_route_not_causal	
ROUTE:05068	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08615	SARS-CoV-2 spike/RBD	M21B-E006785	NODE00080	ACE2															SARS-CoV-2-spike-ACE2-binding-entry	ligand_receptor_edge		M21B-EVID-006728	not_asserted	evidence_route_not_causal	
ROUTE:05069	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08615	SARS-CoV-2 spike/RBD	M21B-E006786	NODE01911	CNTN1/contactin-1															SARS-CoV-2-spike-CNTN1-binding-entry-cofactor	ligand_receptor_edge		M21B-EVID-006729	not_asserted	evidence_route_not_causal	
ROUTE:05070	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08615	SARS-CoV-2 spike/RBD	M21B-E006787	NODE04633	IL12RB1															SARS-CoV-2-spike-IL12RB1-binding	ligand_receptor_edge		M21B-EVID-006730	not_asserted	evidence_route_not_causal	
ROUTE:05071	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08615	SARS-CoV-2 spike/RBD	M21B-E006788	NODE04722	IL1RAPL2															SARS-CoV-2-spike-IL1RAPL2-binding	ligand_receptor_edge		M21B-EVID-006731	not_asserted	evidence_route_not_causal	
ROUTE:05072	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08615	SARS-CoV-2 spike/RBD	M21B-E006789	NODE07134	NRP2/Neuropilin-2															SARS-CoV-2-spike-RBD-NRP2-binding	ligand_receptor_edge		M21B-EVID-006732	not_asserted	evidence_route_not_causal	
ROUTE:05073	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08613	SARS-CoV-2 spike S1 CendR motif	M21B-E006790	NODE07115	NRP1/Neuropilin-1															SARS-CoV-2-spike-S1-CendR-NRP1-entry	ligand_receptor_edge		M21B-EVID-006733	not_asserted	evidence_route_not_causal	
ROUTE:05074	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08612	SARS-CoV-2 spike protein	M21B-E006791	NODE00604	ASGR1															SARS-CoV-2-spike-ASGR1-entry	ligand_receptor_edge		M21B-EVID-006734	not_asserted	evidence_route_not_causal	
ROUTE:05075	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08612	SARS-CoV-2 spike protein	M21B-E006792	NODE05426	KREMEN1/Krm1															SARS-CoV-2-spike-KREMEN1-entry	ligand_receptor_edge		M21B-EVID-006735	not_asserted	evidence_route_not_causal	
ROUTE:05076	retained_evidence_route	ligand_receptor_entry_only	ligand>receptor	ligand|receptor	intracellular_continuation|transcription_factor|target_gene_expression	not_assessed	NODE08611	SARS-CoV-2 spike NTD	M21B-E006793	NODE05571	LDLRAD3/LRAD3															SARS-CoV-2-spike-NTD-LDLRAD3-entry	ligand_receptor_edge		M21B-EVID-006736	not_asserted	evidence_route_not_causal	
