candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	unique_reference_pmids	catalog_profile_count	tflink_target_count	current_sets	current_entity_ids	current_module_codes	in_existing_public_pair_union	in_canonical_tf_role_any_species	in_canonical_tf_role_exact_species	in_module_22B_exact_species	in_current_canonical_any_species	dedupe_status	review_status	notes
vertebrates|nfix	vertebrates	NFIX	nfix	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nfkb1	vertebrates	NFKB1	nfkb1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	13927	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nfkb2	vertebrates	NFKB2	nfkb2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16859	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nfya	vertebrates	NFYA	nfya	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nfyb	vertebrates	NFYB	nfyb	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nfyc	vertebrates	NFYC	nfyc	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nhlh1	vertebrates	NHLH1	nhlh1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nhlh2	vertebrates	NHLH2	nhlh2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-1	vertebrates	Nkx2-1	nkx2-1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-2	vertebrates	NKX2-2	nkx2-2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-3	vertebrates	NKX2-3	nkx2-3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-4	vertebrates	NKX2-4	nkx2-4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-5	vertebrates	NKX2-5	nkx2-5	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx2-8	vertebrates	NKX2-8	nkx2-8	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx3-1	vertebrates	Nkx3-1	nkx3-1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx3-2	vertebrates	Nkx3-2	nkx3-2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx6-1	vertebrates	NKX6-1	nkx6-1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx6-2	vertebrates	NKX6-2	nkx6-2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nkx6-3	vertebrates	NKX6-3	nkx6-3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nobox	vertebrates	Nobox	nobox	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|noto	vertebrates	NOTO	noto	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|npas2	vertebrates	Npas2	npas2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|npas3	vertebrates	NPAS3	npas3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|npas4	vertebrates	Npas4	npas4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr1d1	vertebrates	NR1D1	nr1d1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr1d2	vertebrates	NR1D2	nr1d2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr1h2	vertebrates	Nr1H2	nr1h2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16861	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr1h3	vertebrates	Nr1h3	nr1h3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr1h4	vertebrates	Nr1H4	nr1h4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role	12802		false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr1i2	vertebrates	NR1I2	nr1i2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16862	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr1i3	vertebrates	NR1I3	nr1i3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16863	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr2c1	vertebrates	NR2C1	nr2c1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr2c2	vertebrates	NR2C2	nr2c2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr2e1	vertebrates	Nr2e1	nr2e1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16864	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr2e3	vertebrates	Nr2e3	nr2e3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr2f1	vertebrates	NR2F1	nr2f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	3	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr2f2	vertebrates	NR2F2	nr2f2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr2f6	vertebrates	Nr2F6	nr2f6	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	3	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr3c1	vertebrates	NR3C1	nr3c1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role	12805		false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr3c2	vertebrates	NR3C2	nr3c2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role	12806		false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr4a1	vertebrates	NR4A1	nr4a1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr4a2	vertebrates	NR4A2	nr4a2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nr5a1	vertebrates	Nr5a1	nr5a1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16865	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr5a2	vertebrates	Nr5a2	nr5a2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16972	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nr6a1	vertebrates	NR6A1	nr6a1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|nrf1	vertebrates	Nrf1	nrf1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16866	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|nrl	vertebrates	NRL	nrl	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|olig1	vertebrates	OLIG1	olig1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|olig2	vertebrates	OLIG2	olig2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|olig3	vertebrates	OLIG3	olig3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|onecut1	vertebrates	ONECUT1	onecut1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|onecut2	vertebrates	ONECUT2	onecut2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|onecut3	vertebrates	ONECUT3	onecut3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|osr1	vertebrates	OSR1	osr1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|osr2	vertebrates	OSR2	osr2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|otx1	vertebrates	OTX1	otx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|otx2	vertebrates	OTX2	otx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|ovol1	vertebrates	OVOL1	ovol1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|ovol2	vertebrates	OVOL2	ovol2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|patz1	vertebrates	PATZ1	patz1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pax1	vertebrates	PAX1	pax1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pax2	vertebrates	PAX2	pax2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16867	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pax3	vertebrates	PAX3	pax3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16923	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pax4	vertebrates	PAX4	pax4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pax5	vertebrates	PAX5	pax5	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16868	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pax6	vertebrates	PAX6	pax6	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16869	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pax7	vertebrates	Pax7	pax7	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pax8	vertebrates	PAX8	pax8	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16870	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pax9	vertebrates	PAX9	pax9	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pbx1	vertebrates	PBX1	pbx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pbx2	vertebrates	PBX2	pbx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pbx3	vertebrates	PBX3	pbx3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pdx1	vertebrates	PDX1	pdx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pgr	vertebrates	Pgr	pgr	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	2	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16781	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|phox2a	vertebrates	PHOX2A	phox2a	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|phox2b	vertebrates	PHOX2B	phox2b	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16871	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pitx1	vertebrates	PITX1	pitx1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pitx2	vertebrates	PITX2	pitx2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pitx3	vertebrates	PITX3	pitx3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pknox1	vertebrates	PKNOX1	pknox1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pknox2	vertebrates	PKNOX2	pknox2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|plag1	vertebrates	PLAG1	plag1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16873	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|plagl1	vertebrates	Plagl1	plagl1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|plagl2	vertebrates	PLAGL2	plagl2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16874	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pogk	vertebrates	POGK	pogk	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou1f1	vertebrates	POU1F1	pou1f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0	canonical_tf_edge;canonical_tf_role;module_22B_regulon	16876	22B	false	true	false	false	true	canonical_name_or_species_scope_match	cross_referenced	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.; Current-set flags include any-species canonical matches; exact-species matches are reported separately.
vertebrates|pou2f1	vertebrates	POU2F1	pou2f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou2f2	vertebrates	POU2F2	pou2f2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou2f3	vertebrates	POU2F3	pou2f3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou3f1	vertebrates	POU3F1	pou3f1	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou3f2	vertebrates	POU3F2	pou3f2	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou3f3	vertebrates	POU3F3	pou3f3	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
vertebrates|pou3f4	vertebrates	POU3F4	pou3f4	JASPAR_CORE	JASPAR2026_CORE_vertebrates_nonredundant		1	0	0	1	0				false	false	false	false	false	new_candidate	new_candidate	JASPAR/profile scope is vertebrate-level; no human/mouse evidence is merged from this row.
