candidate_id	review_record_path	review_source_namespace	review_evidence_id	source_edge_ids	review_handoff_ids	review_status	tf_entity	target_or_program_label	target_class	relation_type	evidence_layer	stable_citations	species	cell_type_model	assay_or_perturbation	output_evidence_class	output_language	output_product_labels	gene_form_id	product_form_id	product_form_ids	transition_id	transition_ids	traversal_status	causal_status	candidate_status	context_limitations
OUT:00069	work/module22a/module22a_batch033_review.tsv	module22a	M22A-B033-EVID-041;M22A-B033-EVID-043;M22A-B033-EVID-045;M22A-B033-EVID-047;M22A-B033-EVID-049		M22A-HANDOFF-000532;M22A-HANDOFF-000533;M22A-HANDOFF-000534;M22A-HANDOFF-000535;M22A-HANDOFF-000536	reviewed_program_association	ATF4/CREB2;CREB	GABA_B-ERK/CREB and receptor-associated ATF4 activity-dependent transcriptional program	cell_state_program	GABA_B activation drives ERK-dependent CREB phosphorylation and baclofen-stimulated CREB2/ATF4 nuclear translocation/reporter activity	program_association	PMID:11087824;PMCID:PMC17684;DOI:10.1073/pnas.240452197;PMID:17582742;DOI:10.1016/j.cellsig.2007.05.004;PMID:21255015;DOI:10.1111/j.1471-4159.2011.07192.x	rat	Primary rat cerebellar granule neurons and rat cortical neurons; recombinant CHO cells expressing GABA_B receptors	GABA or baclofen; CGP7930 positive allosteric stimulation; pertussis toxin, ERK/PI3K/Gbeta-gamma perturbations; pCREB; yeast-two-hybrid and pull-down receptor-tail interaction; CREB2 nuclear translocation/reporter; BDNF secretion sensor	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Bdnf		PROTEIN:NODE00767	PROTEIN:NODE00767			requires_output_evidence	not_asserted	review_required	The functional GABA_B1/GABA_B2 heterodimer is required, so attribution to either subunit alone is not independent. The ATF4/CREB2 result is a demonstrated receptor-C-terminal association with receptor-stimulated reporter output, but no endogenous downstream target locus; ERK/pCREB/BDNF outputs remain program association. GAD1/SLC6A11/SLC6A12 were not manipulated as receptor components, and models were neuronal or recombinant rather than SCI receiver cells.
OUT:00070	work/module22a/module22a_batch046_review.tsv	module22a	M22A-B046-EVID-014		M22A-HANDOFF-000852	reviewed_phenotype_only	none_identified	Glu-SLC17A7_GLS2 Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1293;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/?term=GRM4+astrocyte+oligodendrocyte+transcription	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and source-composite coupling were not isolated.
OUT:00071	work/module22a/module22a_batch047_review.tsv	module22a	M22A-B047-EVID-014		M22A-HANDOFF-000877	reviewed_phenotype_only	none_identified	Glu-SLC17A8_GLS GRM4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation produces an astrocyte/TGF-beta-associated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1318;PMID:37546908;PMID:12657674;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4/PHCCC; CPPG; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP/branching and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	Exact mGlu4 pharmacology and phenotype are supported, but no TF or TF-target regulation was measured. TGF-beta is a pathway mediator, not a TF; the SLC17A8_GLS source composite was not manipulated.
OUT:00072	work/module22a/module22a_batch048_review.tsv	module22a	M22A-B048-EVID-014		M22A-HANDOFF-000902	reviewed_phenotype_only	none_identified	Glu-SLC17A8_GLS2 Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1343;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/?term=GRM4+astrocyte+oligodendrocyte+transcription	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and source-composite coupling were not isolated.
OUT:00073	work/module22a/module22a_batch049_review.tsv	module22a	M22A-B049-EVID-014		M22A-HANDOFF-000927	reviewed_phenotype_only	none_identified	Glu-SLC1A1_GLS Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1368;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/?term=GRM4+astrocyte+oligodendrocyte+transcription	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and source-composite coupling were not isolated.
OUT:00074	work/module22a/module22a_batch051_review.tsv	module22a	M22A-B051-EVID-014		M22A-HANDOFF-000977	reviewed_phenotype_only	none_identified	Glu-SLC1A2_GLS Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1418;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and source-composite coupling were not isolated.
OUT:00075	work/module22a/module22a_batch054_review.tsv	module22a	M22A-B054-EVID-014		M22A-HANDOFF-001052	reviewed_phenotype_only	none_identified	Glu-SLC1A3_GLS2 Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-mediated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1493;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/25642169/	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and SLC1A3_GLS2 source coupling were not isolated.
OUT:00076	work/module22a/module22a_batch055_review.tsv	module22a	M22A-B055-EVID-014		M22A-HANDOFF-001077	reviewed_phenotype_only	none_identified	Glu-SLC1A6_GLS Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1518;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/25642169/	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and SLC1A6/GLS source coupling were not isolated.
OUT:00077	work/module22a/module22a_batch056_review.tsv	module22a	M22A-B056-EVID-014		M22A-HANDOFF-001102	reviewed_phenotype_only	none_identified	Glu-SLC1A6_GLS2 Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1543;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;URL:https://reactome.org/content/detail/R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/25642169/	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and SLC1A6/GLS2 source coupling were not isolated.
OUT:00078	work/module22a/module22a_batch057_review.tsv	module22a	M22A-B057-EVID-014		M22A-HANDOFF-001127	reviewed_phenotype_only	none_identified	Glu-SLC1A7_GLS Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-dependent oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1568;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/25642169/	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and SLC1A7/GLS source coupling were not isolated.
OUT:00079	work/module22a/module22a_batch058_review.tsv	module22a	M22A-B058-EVID-014		M22A-HANDOFF-001152	reviewed_phenotype_only	none_identified	Glu-SLC1A7_GLS2 Grm4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation is associated with astrocyte-mediated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1593;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/25642169/	rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures	L-AP4 or PHCCC; CPPG antagonism; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP, branching, and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	The exact mGlu4 pharmacology and phenotype are supported, but no TF, TF target, or chromatin endpoint was measured. TGF-beta is a cytokine, not a TF; group-III receptor context and SLC1A7/GLS2 source coupling were not isolated.
OUT:00080	work/module22a/module22a_batch005_review.tsv	module22a	M22A-B005-EVID-009		M22A-HANDOFF-003964	reviewed_program_association	STAT3	IL-21/STAT3-dependent plasma-cell differentiation and BLIMP1 program	cell_state_program	IL-21 receptor signaling through STAT3 supports a plasma-cell differentiation program	program_association	PMID:18354204;PMID:20048285	human	Primary human B cells and patient-derived IL-21 response models	IL-21 stimulation; STAT3 loss-of-function or STAT3-estrogen-receptor activation; BLIMP1 expression; plasma-cell phenotype and immunoglobulin secretion	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Immunoglobulin						requires_output_evidence	not_asserted	review_required	The evidence supports an IL-21/STAT3-associated B-cell program, not direct STAT3 binding to a BLIMP1 regulatory element. The model is human B-cell differentiation rather than an SCI receiver cell.
OUT:00081	work/module22a/module22a_batch020b_review.tsv	module22a	M22A-B020B-EVID-001		M22A-HANDOFF-000173	reviewed_regulatory_support	NF-kB	IL6	target_gene	Alpha1A-adrenergic activation enhances NF-kB-linked IL6 transcription and secretion	tf_target_regulation	PMID:19363165;PMCID:PMC2701459;DOI:10.1124/mol.108.054320	rat;mouse	Rat-1 fibroblasts stably expressing human alpha1A-AR; primary mouse neonatal cardiomyocytes; alpha1A-AR transgenic mouse	Epinephrine or alpha1A-AR stimulation; IL6 promoter deletion luciferase assays; p38 and NF-kB inhibition; dominant-negative p38; IL6 mRNA and secretion measurements	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Il6	GENE:NODE04051	PROTEIN:NODE03873		TRN:00008	TRN:00008	requires_secretion_evidence	not_asserted	review_required	Exact support is for the alpha1A-AR branch, not Adra1B or Adra1D. IL6 mRNA stability and transcription both contribute; promoter deletion and inhibitor data do not show NF-kB occupancy at endogenous Il6. Mature catecholamine pharmacology did not test PNMT or SLC18A2 as the source branch, and the models are not SCI receiver cells.
OUT:00082	work/module22a/module22a_batch013_review.tsv	module22a	M22A-B013-EVID-031		M22A-HANDOFF-005516	reviewed_regulatory_support	RELA/p65	IL6 inflammatory target gene	target_gene	SAA1-TLR2 signaling supports NF-kB/p65-dependent IL6 induction	tf_target_regulation	PMID:24476318;PMID:31441598;PMCID:PMC7015249	mouse;human	Primary human dermal fibroblasts;mouse C2C12 myotubes and skeletal-muscle sepsis model	SAA or recombinant SAA1;TLR2 blockade or siRNA;NF-kB inhibition;phospho-p65;IL6 expression and secretion	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Il6	GENE:NODE04052	PROTEIN:NODE03873		TRN:00009	TRN:00009	requires_secretion_evidence	not_asserted	review_required	The studies support TLR2/TLR4-dependent NF-kB/p65 regulation of IL6 and atrophy outputs but do not establish p65 occupancy at the endogenous IL6 locus in the matched SAA1-TLR2 model. SAA receptor usage is context dependent.
OUT:00083	work/module22a/module22a_batch003_review.tsv	module22a	M22A-B003-EVID-005		M22A-HANDOFF-003268	reviewed_regulatory_support	STAT1;STAT3	Il10	target_gene	IL-27-induced Il10 expression requires STAT1 and STAT3	tf_target_regulation	PMID:17994025;DOI:10.1038/ni1537	mouse	Murine CD4 T helper cells differentiated under Th1, Th2, or Th17 conditions	IL-27 or IL-6 stimulation; STAT1/STAT3 loss-of-function; cytokine secretion and Il10-expression assays	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Il10	GENE:NODE03880	PROTEIN:NODE03880	PROTEIN:NODE03880	TRN:00004	TRN:00004	requires_output_evidence	not_asserted	review_required	The primary study supports cytokine-dependent regulatory output and STAT1/STAT3 requirement but does not establish direct binding of either factor to the Il10 regulatory sequence. It is a T-cell context and does not establish a universal IL-27-to-Il10 route in SCI receiver cells.
OUT:00084	work/module22a/module22a_batch041_review.tsv	module22a	M22A-B041-EVID-015		M22A-HANDOFF-000724	reviewed_program_association	SMAD2;SMAD3	Nodal-GDF1/EGF-CFC-dependent endoderm and embryonic-patterning program	cell_state_program	GDF1-containing Nodal complexes with Activin type-II receptors and EGF-CFC context activate SMAD2/3-associated developmental transcription	program_association	PMCID:PMC4067217; DOI:10.1074/jbc.M113.504779; PMID:16368929; DOI:10.1242/dev.02210; URL:https://reactome.org/content/detail/R-HSA-1181150; URL:https://pubmed.ncbi.nlm.nih.gov/?term=GDF1+ACVR1C+ACVR2B+CFC1+SMAD2+SMAD3+target+gene	mouse; human embryonic-stem-cell comparator; zebrafish	Human Nodal-GDF1 heterodimer reporter and endoderm-differentiation systems; mouse/zebrafish Nodal/Cripto comparator models	Nodal-GDF1 heterodimer production; ACVR2A/ACVR2B inhibition and receptor-Fc pull-down; Cripto-dependent SMAD reporter; endoderm differentiation	target_proximal_production_language	target_proximal_production_language:production	Gdf1;Nodal		PROTEIN:NODE03017	PROTEIN:NODE03017;PROTEIN:NODE05715			requires_output_evidence	not_asserted	review_required	The primary studies support GDF1-containing Nodal signaling and SMAD2/3-associated transcription, but the submitted ACVR1C-CFC1 stoichiometry and direct GDF1 binding to that exact composite were not isolated. No exact target gene was assigned.
OUT:00085	work/module22a/module22a_batch011_review.tsv	module22a	M22A-B011-EVID-053		M22A-HANDOFF-004584	reviewed_phenotype_only	CREB	PRLH-PRLHR-associated pituitary hormone and neuroendocrine output phenotype	phenotype	PRLH-PRLHR signaling is associated with pituitary hormone release and neuroendocrine cellular output	phenotype_association	PMID:21185342;PMCID:PMC1572376;PMID:23467899	rat;human comparator	pituitary cell lines and recombinant PRLHR systems	PrRP or analog stimulation;PRLHR expression;second-messenger, ERK/JNK, CREB, and hormone-release assays	target_proximal_release_language	target_proximal_release_language:release	Hormone						requires_output_evidence	not_asserted	review_required	The endocrine phenotype is cell-context dependent and does not establish direct CREB binding or SCI relevance.
OUT:00086	work/module22a/module22a_batch062B_review.tsv	module22a	M22A-B062B-EVID-1064		M22A-HANDOFF-003533	reviewed_program_association	SMAD2/3;SMAD4	SMAD transcriptional program	cell_state_program	The exact reviewed branch is associated with SMAD2/3;SMAD4 activity and a downstream transcriptional program; no single TF-target edge is claimed	program_association	M21A-PAIR-EVID-5253;PMID:12514096;PMCID:PMC195969;PMID:24798330;PMCID:PMC4067217;https://pubmed.ncbi.nlm.nih.gov/?term=Gdf1+Acvr1b_Acvr2b+terminal+TF+transcription+factor+target+gene+promoter	zebrafish; Xenopus; mouse/human recombinant systems	Xenopus and zebrafish developmental models; mammalian Nodal/GDF1 reporter cells; recombinant ACVR1B/ACVR2B/Cripto systems	GDF1/Nodal heterodimer production, receptor binding/crosslinking, ACVR1B and ACVR2B perturbation, Cripto-dependent reporter assays, and endoderm readouts; downstream TF/program search for Gdf1 Acvr1b_Acvr2b with SMAD2/3;SMAD4, target-gene, promoter, ChIP/CUT&RUN, and occupancy terms	target_proximal_production_language	target_proximal_production_language:production	Gdf1;Nodal		PROTEIN:NODE03017	PROTEIN:NODE03017;PROTEIN:NODE05715			requires_output_evidence	not_asserted	review_required	The primary evidence supports a bounded SMAD2/3;SMAD4 pathway/program association in the cited model, not direct TF binding or TF-target regulation. The exact positive evidence is strongest for a CFC1/Cripto-dependent complex and often uses GDF1 as a Nodal co-ligand or heterodimer. ACVR2A/B usage and native stoichiometry vary by context; no terminal TF was directly measured. It does not establish the same program in an SCI receiver cell or prove that every component of the submitted Gdf1 Acvr1b_Acvr2b handoff has the same downstream TF context.
OUT:00087	work/module22a/module22a_batch062D_review.tsv	module22a	M22A-B062D-EVID-0301		M22A-HANDOFF-005074	reviewed_phenotype_only	none_identified	TIMP1 -> CD63/beta1-integrin complex -> PI3K and ERK survival signaling -> anoikis resistance and tumor-cell function	phenotype	TIMP1 directly engages CD63 in a cell-surface complex and supports CD63-associated survival signaling, often with beta1 integrin as a co-receptor; phenotype-only; no terminal TF or target gene assigned	phenotype_association	PMID:32034211;PMID:23522389;URL:https://pubmed.ncbi.nlm.nih.gov/?term=Timp1+Cd63+transcription+factor+target+gene	human; mouse comparator	Human live-cell/cancer-cell CD63 systems; murine melanocyte-to-melanoma progression model; human melanoma cells	Exact-pair PubMed/PMC/publisher/pathway-resource search with Timp1 Cd63, TF, promoter, ChIP/CUT&RUN, occupancy, target-gene, and program terms; source-level assays: TIMP1-CD63 protein-complementation/live-cell interaction and co-immunoprecipitation; CD63 extracellular-loop and TIMP1 C-terminal deletion mapping; beta1-integrin complex analysis; PI3K/ERK/anoikis assays; no qualifying terminal-TF assay.	target_proximal_extracellular_language	target_proximal_extracellular_language:extracellular	Timp1		PROTEIN:NODE07952	PROTEIN:NODE07952			requires_output_evidence	not_asserted	review_required	Handoff limitation: CD63 is a tetraspanin complex component rather than a kinase receptor; beta1-integrin, cancer-cell state, and TIMP1 domain context influence the output, and no terminal TF was measured. No direct molecular TF interaction is inferred from receptor-proximal, pathway, functional, phenotype, binding, or expression evidence.
OUT:00088	work/module22a/module22a_batch021a_review.tsv	module22a	M22A-B021A-EVID-010		M22A-HANDOFF-000192	reviewed_program_association	NF-kB	TNF-induced NF-kB/IL6 inflammatory program	cell_state_program	Endogenous ANXA1-FPR2 signaling modulates TNF-induced NF-kB activity and IL6 inflammatory output	program_association	PMID:22777765;DOI:10.1002/jcp.24156	human	Primary human normal lung fibroblasts	ANXA1 siRNA; FPR2 antagonist WRW4; TNF stimulation; NF-kB and ERK activity assays; IL6 production and proliferation readouts	target_proximal_production_language	target_proximal_production_language:production	Il6		PROTEIN:NODE03873				requires_output_evidence	not_asserted	review_required	The study supports FPR2-dependent modulation of a TNF-induced inflammatory program but does not demonstrate NF-kB occupancy at the IL6 locus or direct addition of purified ANXA1 as the sole initiating stimulus. It is a lung-fibroblast model and not an SCI receiver-cell assay.
OUT:00089	work/module22a/module22a_batch011_review.tsv	module22a	M22A-B011-EVID-001		M22A-HANDOFF-001735	reviewed_program_association	AR	Testosterone-HSD17B3 androgen-biosynthesis and AR transcriptional-response program	cell_state_program	HSD17B3-dependent testosterone production supplies ligand for AR-mediated transcriptional responses	program_association	PMID:1730684;PMID:31614207;PMID:32557858	human;mouse	CV-1 AR-reporter cells;HEK293 cells expressing HSD17B3;mouse testis models	AR binding and transactivation assays coupled to androstenedione-to-testosterone conversion;HSD17B3 perturbation or knockout;testosterone production assays	target_proximal_production_language	target_proximal_production_language:production	Testosterone						requires_output_evidence	not_asserted	review_required	The studies support mature testosterone-AR activation and HSD17B3 source context, not an HSD17B3-AR physical interaction or a specific AR-bound target in the submitted context.
OUT:00090	work/module22a/module22a_batch018_review.tsv	module22a	M22A-B018-EVID-009		M22A-HANDOFF-000117;M22A-HANDOFF-000127	reviewed_program_association	RELA	alpha7-nAChR-NF-kB/RELA-NGF inflammatory program	cell_state_program	Nicotine activation of alpha7 nicotinic receptors is associated with RELA/p65 binding at the NGF promoter and NGF induction	program_association	PMID:25296021	mouse	primary mouse lung fibroblasts from wild-type and Chrna7-deficient mice;human airway comparator material	Nicotine stimulation;Chrna7 deficiency;NF-kB nuclear translocation and transcriptional activity;RELA/p65 ChIP at the NGF promoter;RELA knockdown;and NGF secretion assays	target_proximal_secretion_language	target_proximal_secretion_language:secretion	Ngf		PROTEIN:NODE05632	PROTEIN:NODE05632			requires_output_evidence	not_asserted	review_required	The primary study provides direct RELA/p65 occupancy and functional NGF regulation in an alpha7-nAChR context, but the ligand is nicotine rather than acetylcholine and neither submitted CHAT-SLC10A4 nor CHAT-SLC18A3 production or release is manipulated. The row is therefore a receptor-family program comparator, not an exact ACh-source-to-CHRNA7 direct edge; the lung-fibroblast model is not an SCI receiver cell.
OUT:00091	work/module22a/module22a_batch044_review.tsv	module22a	M22A-B044-EVID-014		M22A-HANDOFF-000802	reviewed_phenotype_only	none_identified	mGluR4-associated astrocyte-mediated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype	mGlu4 activation produces astrocyte/TGF-beta-associated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1243;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075	rat; mouse	Primary rat astrocyte, oligodendrocyte, and microglial cultures; mouse EAE model	L-AP4/PHCCC; CPPG; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP/branching and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	Exact mGlu4 pharmacology and cellular phenotype are supported, but no TF or TF-target regulation was measured. TGF-beta is a secreted signaling mediator rather than a TF, and the SLC17A6_GLS2 source composite was not manipulated.
OUT:00092	work/module22a/module22a_batch043_review.tsv;work/module22a/module22a_batch045_review.tsv;work/module22a/module22a_batch050_review.tsv	module22a	M22A-B043-EVID-014;M22A-B045-EVID-014;M22A-B050-EVID-014		M22A-HANDOFF-000777;M22A-HANDOFF-000827;M22A-HANDOFF-000952	reviewed_phenotype_only	none_identified	mGluR4-associated astrocyte-mediated oligodendrocyte maturation and survival	phenotype	mGlu4 activation produces astrocyte/TGF-beta-associated oligodendrocyte maturation and excitotoxic-survival phenotype	phenotype_association	M21A-PAIR-EVID-1218;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075;M21A-PAIR-EVID-1268;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075;M21A-PAIR-EVID-1393;PMID:25642169;PMCID:PMC4294134;DOI:10.3389/fncel.2014.00462;Reactome:R-HSA-373075;URL:https://pubmed.ncbi.nlm.nih.gov/?term=GRM4+oligodendrocyte+survival	rat;mouse;rat	Primary rat astrocyte, oligodendrocyte, and microglial cultures;Primary rat astrocyte, oligodendrocyte, and microglial cultures; mouse EAE comparator	L-AP4/PHCCC; CPPG; astrocyte silencing and conditioned medium; TGF-beta neutralization; MBP/branching and survival assays	target_proximal_conditioned_medium_language	target_proximal_conditioned_medium_language:conditioned medium	Tgfb						requires_output_evidence	not_asserted	review_required	Exact mGlu4 pharmacology and phenotype are supported, but no TF or TF-target regulation was measured; TGF-beta is not a TF and source composite was not manipulated.;Exact mGlu4 pharmacology and phenotype are supported, but no TF or TF-target regulation was measured; TGF-beta is not a TF and the Glu-SLC17A7_GLS source composite was not manipulated.;Exact mGlu4 pharmacology and phenotype are supported, but no TF or TF-target regulation was measured; TGF-beta is a cytokine, not a TF, and the SLC1A1/GLS2 source composite was not manipulated.
