staging_evidence_id	module	b_evidence_id	b_edge_ids	source_a_evidence_id	source_kind	source_locator	support_kind	species_support	source_scope	confidence_tier	citation_note	evidence_summary	limitations	evidence_layer	exportable	promotion_specific	staging_status
23B-EVID-STAGE-00087	23B	M23B-EVID-000380	M23B-E000261	M23A-B012-EVID-045	primary_research_paper	PMID:34070790; PMID:17332338	primary_experiment	human; mouse comparator	contextual_support	medium-high	PMID:34070790; PMID:17332338	SPP1-CD44v signaling supports adhesion, migration, and context-specific immune/tumor functions.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00088	23B	M23B-EVID-PROMO-20260826-030	M23B-E000261	PROMO-23A-L01-M23A-E292	promotion_round_primary_corroboration	PMID:34070790; https://pubmed.ncbi.nlm.nih.gov/34070790/; PMID:17332338; https://pubmed.ncbi.nlm.nih.gov/17332338/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 34070790; independent corroboration PMIDs 17332338	SPP1/osteopontin engages CD44 variant isoforms in direct adhesion/signaling studies.	CD44 variant and glycosylation context matter; do not generalize to all CD44 forms.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00089	23B	M23B-EVID-000386	M23B-E000264	M23A-B012-EVID-051	primary_research_paper	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	primary_experiment	human; mouse comparator	contextual_support	medium-high	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	TG2 associates with syndecan-4 in matrix and osteoblast/fibroblast systems.	Matrix and proteolytic state affect complex composition.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00090	23B	M23B-EVID-000387	M23B-E000264	M23A-B012-EVID-052	primary_research_paper	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	primary_experiment	human; mouse comparator	pathway_membership	medium	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	SDC4 links TG2 matrix engagement to PKC/FAK and integrin-associated relay.	Exact receptor complex is matrix-context dependent.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00091	23B	M23B-EVID-000388	M23B-E000264	M23A-B012-EVID-053	primary_research_paper	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	primary_experiment	human; mouse comparator	contextual_support	medium	PMID:19398782; PMID:22442151; PMID:20929862; PMCID:PMC3001003	TG2-SDC4-associated matrix signaling supports adhesion and cell-function outputs.	No SCI-specific validation.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00092	23B	M23B-EVID-PROMO-20260826-031	M23B-E000264	PROMO-23A-L01-M23A-E295	promotion_round_primary_corroboration	PMID:19398782; https://pubmed.ncbi.nlm.nih.gov/19398782/; PMID:22442151; https://pubmed.ncbi.nlm.nih.gov/22442151/; PMID:20929862; https://pubmed.ncbi.nlm.nih.gov/20929862/	primary_experiment_plus_independent_corroboration	human; mouse comparator	2026-08-26 supervised lane-01 exact-pair corroboration; human; mouse comparator	high	Lane-01 promotion; primary PMIDs 19398782; independent corroboration PMIDs 22442151;20929862	TGM2 associates with syndecan-4 and supports defined adhesion/FAK-linked signaling across independent studies.	Matrix crosslinking and SDC4 presentation are context-dependent; no purified binary affinity was required for this adhesion-complex promotion.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00093	23B	M23B-EVID-000395	M23B-E000269	M23A-B012-EVID-060	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	contextual_support	medium-high	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN C-terminal G3 engages beta1-containing integrin systems.	Domain-specific; full-length versican context can differ.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00094	23B	M23B-EVID-000396	M23B-E000269	M23A-B012-EVID-061	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	pathway_membership	medium	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN G3-beta1 engagement couples to integrin-proximal adhesion signaling.	Relay evidence is less resolved than binding.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00095	23B	M23B-EVID-000397	M23B-E000269	M23A-B012-EVID-062	primary_research_paper	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	primary_experiment	human; mammalian	contextual_support	medium	PMID:11805102; DOI:10.1074/jbc.M110748200; URL:https://pubmed.ncbi.nlm.nih.gov/11805102/	VCAN C-terminal beta1-integrin signaling affects adhesion and glioma-cell behavior.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00096	23B	M23B-EVID-PROMO-20260826-032	M23B-E000269	PROMO-23A-L01-M23A-E300	promotion_round_primary_corroboration	PMID:11805102; https://pubmed.ncbi.nlm.nih.gov/11805102/; PMID:25451625; https://pubmed.ncbi.nlm.nih.gov/25451625/	primary_experiment_plus_independent_corroboration	human; mammalian	2026-08-26 supervised lane-01 exact-pair corroboration; human; mammalian	high	Lane-01 promotion; primary PMIDs 11805102; independent corroboration PMIDs 25451625	The versican G3 domain supports a defined beta1-integrin interface and adhesion/FAK signaling, with independent rat ECM-interface evidence.	Promotion is domain/isoform-specific; do not generalize G3 evidence to all versican forms or infer a single alpha partner.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00097	23B	M23B-EVID-000420	M23B-E000280	M23A-B012-EVID-085	primary_research_paper	PMCID:PMC6782661; PMID:10366629	primary_experiment	rat	contextual_support	medium-high	PMCID:PMC6782661; PMID:10366629	EFNA1 binds EPHA4 in neural tissue/receptor systems.	Native tissue context; no SCI-specific model.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00098	23B	M23B-EVID-000421	M23B-E000280	M23A-B012-EVID-086	primary_research_paper	PMID:17143272; DOI:10.1038/nn1811	primary_experiment	mouse	pathway_membership	medium-high	PMID:17143272; DOI:10.1038/nn1811	EPHA4 perturbation produces receptor-proximal cytoskeletal signaling in neurons.	Ephrin ligand presentation and neuronal context are required.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00099	23B	M23B-EVID-000422	M23B-E000280	M23A-B012-EVID-087	primary_research_paper	PMID:17143272; DOI:10.1038/nn1811	primary_experiment	mouse	contextual_support	medium-high	PMID:17143272; DOI:10.1038/nn1811	EFNA1-EPHA4-associated signaling regulates neuronal morphology.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00100	23B	M23B-EVID-PROMO-20260826-033	M23B-E000280	PROMO-23A-L01-M23A-E311	promotion_round_primary_corroboration	PMID:10366629; https://pubmed.ncbi.nlm.nih.gov/10366629/; PMID:17143272; https://pubmed.ncbi.nlm.nih.gov/17143272/; PMID:23707953; https://pubmed.ncbi.nlm.nih.gov/23707953/	primary_experiment_plus_independent_corroboration	rat; mouse	2026-08-26 supervised lane-01 exact-pair corroboration; rat; mouse	high	Lane-01 promotion; primary PMIDs 10366629;17143272; independent corroboration PMIDs 23707953	EFNA1-EPHA4 binding and EphA4-proximal cytoskeletal/adhesion signaling are supported by receptor-selectivity and independent monocyte/neural studies.	Ephrin ligand presentation and receptor clustering are required; no SCI-specific validation.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00101	23B	M23B-EVID-000435	M23B-E000288	M23A-B012-EVID-100	primary_research_paper	PMID:15713841; PMID:18562299; PMCID:PMC2438395	primary_experiment	mouse; human comparator	contextual_support	medium-high	PMID:15713841; PMID:18562299; PMCID:PMC2438395	EFNA2 binds and activates EPHA7 in neural/heterologous systems.	EphA7 isoform and receptor-processing context matter.	contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00102	23B	M23B-EVID-000436	M23B-E000288	M23A-B012-EVID-101	primary_research_paper	PMID:15713841; PMID:18562299; PMCID:PMC2438395	primary_experiment	mouse; human comparator	pathway_membership	medium	PMID:15713841; PMID:18562299; PMCID:PMC2438395	EFNA2-EPHA7 engagement produces EphA7-proximal signaling.	Branch and cell context are not fully resolved.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00103	23B	M23B-EVID-000437	M23B-E000288	M23A-B012-EVID-102	primary_research_paper	PMID:15713841; PMCID:PMC548947	primary_experiment	mouse; human comparator	contextual_support	medium	PMID:15713841; PMCID:PMC548947	EFNA2-EPHA7 signaling contributes to neuronal morphology/axon-guidance outputs.	Not SCI-specific.	downstream_or_functional	true	false	staged_high_confidence_pending_canonical_review
23B-EVID-STAGE-00104	23B	M23B-EVID-PROMO-20260826-034	M23B-E000288	PROMO-23A-L01-M23A-E319	promotion_round_primary_corroboration	PMID:15713841; https://pubmed.ncbi.nlm.nih.gov/15713841/; PMID:18562299; https://pubmed.ncbi.nlm.nih.gov/18562299/	primary_experiment_plus_independent_corroboration	mouse; human comparator	2026-08-26 supervised lane-01 exact-pair corroboration; mouse; human comparator	high	Lane-01 promotion; primary PMIDs 15713841; independent corroboration PMIDs 18562299	EFNA2 binds EPHA7 in direct receptor-selectivity work and independent neural signaling studies.	EphA7 isoform/processing and membrane presentation matter; no SCI-specific validation.	contextual_or_unresolved	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00001	24B	M24B-EVID-000008	M24B-E000004	M24A-B001-EVID-008	primary_research_paper	PMID:15258577; DOI:10.1038/nm1082	primary_experiment	rat	pathway_membership	medium	Wang et al.; primary P2X7R SCI pharmacology	Sustained extracellular ATP and P2X7R antagonism were associated with calcium overload, neuronal death, histological injury, and functional deficits.	The study uses ATP exposure and pharmacologic antagonists rather than purified ATP-P2X7 binding; PPADS is not P2X7-specific and direct receptor selectivity is bounded.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00002	24B	M24B-EVID-000047	M24B-E000004	M24A-B004-EVID-038	primary_research_paper	PMID:15258577; DOI:10.1038/nm1082; PMCID:PMC2718350; PMID:19666625	primary_experiment	rat; mouse	direct_edge	medium-high	Primary SCI purinergic pharmacology	The batch-004 queue target is supported by existing ATP/P2X7R evidence and edges.	Antagonists have selectivity limitations; BBG is not receptor-exclusive.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00003	24B	M24B-EVID-PROMO-20260826-001	M24B-E000004	PROMO-24A-L02-M24A-E004	promotion_round_primary_corroboration	PMID:15258577; https://pubmed.ncbi.nlm.nih.gov/15258577/; PMID:19666625; https://pubmed.ncbi.nlm.nih.gov/19666625/; PMID:11549725; https://pubmed.ncbi.nlm.nih.gov/11549725/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 15258577; independent corroboration PMIDs 19666625;11549725	Rat impact SCI shows sustained extracellular ATP, ATP-evoked calcium injury, and OxATP or PPADS protection; independent SCI and spinal-slice studies support ATP-gated P2X7 pharmacology.	OxATP, PPADS, and BBG have selectivity limits; pharmacology does not establish purified binding or exclude contributions from other ATP receptors.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00004	24B	M24B-EVID-000018	M24B-E000018	M24A-B003-EVID-018	primary_research_paper	PMID:30622226; DOI:10.14348/molcells.2018.0028	primary_experiment	rat	pathway_membership	medium-high	Primary SCI purinergic pharmacology	ATP-evoked P2X4-associated calcium signaling was linked to neuropathic pain after contusion SCI.	The study uses P2X4 expression, pharmacologic perturbation, and ATP-evoked calcium assays rather than purified ATP-P2X4 binding; receptor selectivity remains bounded.	receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00005	24B	M24B-EVID-PROMO-20260826-002	M24B-E000018	PROMO-24A-L02-M24A-E018	promotion_round_primary_corroboration	PMID:30622226; https://pubmed.ncbi.nlm.nih.gov/30622226/; PMID:35972649; https://pubmed.ncbi.nlm.nih.gov/35972649/; PMID:18240312; https://pubmed.ncbi.nlm.nih.gov/18240312/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 30622226; independent corroboration PMIDs 35972649;18240312	SCI ATP-evoked calcium and P2X4-associated pain signaling are supported by an independent SCI study showing excess ATP and P2X4 inhibition reduce neuropathic pain.	Evidence is pharmacologic rather than purified binding; P2X4 selectivity and ATP receptor-family contributions remain bounded.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00006	24B	M24B-EVID-000038	M24B-E000029	M24A-B004-EVID-029	primary_research_paper	PMID:30257241; DOI:10.1159/000493825	primary_experiment	rat	direct_edge	medium-high	Primary spinal ischemia-reperfusion receptor study	CXCL10/CXCR3 pharmacologic blockade altered sequential glial activation and inflammatory pain.	Ischemia-reperfusion rather than contusion; no purified binding.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00007	24B	M24B-EVID-PROMO-20260826-003	M24B-E000029	PROMO-24A-L02-M24A-E029	promotion_round_primary_corroboration	PMID:30257241; https://pubmed.ncbi.nlm.nih.gov/30257241/; PMID:30448292; https://pubmed.ncbi.nlm.nih.gov/30448292/; PMID:32265928; https://pubmed.ncbi.nlm.nih.gov/32265928/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 30257241; independent corroboration PMIDs 30448292;32265928	Recombinant CXCL10 and CXCR3 antagonist AMD487 altered glial activation and inflammatory pain after spinal ischemia-reperfusion; independent CCI studies reproduce CXCL10-CXCR3 pharmacology with AMG487 or anti-CXCL10.	No purified binding; most SCI corroboration is ischemia-reperfusion or CCI rather than contusion; antagonist specificity remains a limitation.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00008	24B	M24B-EVID-000040	M24B-E000031	M24A-B004-EVID-031	primary_research_paper	PMID:41407981; DOI:10.1007/s12035-025-05477-1	primary_experiment	mouse	direct_edge	medium-high	Primary SCI scar relay study	CXCL3/CXCR2-associated signaling promoted macrophage-fibroblast crosstalk and fibrous scar formation.	No purified binding; inhibitor specificity and administration route limit causality.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00009	24B	M24B-EVID-PROMO-20260826-004	M24B-E000031	PROMO-24A-L02-M24A-E031	promotion_round_primary_corroboration	PMID:41407981; https://pubmed.ncbi.nlm.nih.gov/41407981/; PMID:12230122; https://pubmed.ncbi.nlm.nih.gov/12230122/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 41407981; independent corroboration PMIDs 12230122	Mouse traumatic SCI CXCL3 administration and CXCR2 inhibition link the pair to macrophage-fibroblast scar signaling; independent CINC-3/CXCL3 receptor pharmacology shows CXCR2-dependent chemotaxis and calcium responses.	No purified binding; CXCR2 inhibitor specificity and administration route limit causal interpretation; scar output remains downstream of the receptor edge.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00010	24B	M24B-EVID-000055	M24B-E000038	M24A-B001-EVID-043	primary_research_paper	PMID:26634895; PMCID:PMC4753273; DOI:10.1113/JP271152	primary_experiment	mouse	direct_edge	medium-high	Primary spinal kinin study	Bradykinin disrupted spinal motor-network activity and induced microglial GDNF expression through B2R-associated signaling in an SCI-related model.	Neonatal and microglial model; not adult lesion-core vascular signaling; BDKRB1 was not established in this record.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00011	24B	M24B-EVID-PROMO-20260826-005	M24B-E000038	PROMO-24A-L02-M24A-E038	promotion_round_primary_corroboration	PMID:26634895; https://pubmed.ncbi.nlm.nih.gov/26634895/; PMID:33621043; https://pubmed.ncbi.nlm.nih.gov/33621043/; PMID:18255230; https://pubmed.ncbi.nlm.nih.gov/18255230/; PMID:7508324; https://pubmed.ncbi.nlm.nih.gov/7508324/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 26634895; independent corroboration PMIDs 33621043;18255230;7508324	Neonatal mouse spinal preparation and microglia assays support bradykinin/B2R effects; independent rat spinal ischemia and spinal-slice antagonist studies support B2R-dependent bradykinin responses.	Primary spinal study is neonatal and not adult lesion-core tissue; receptor assignment is pharmacologic and no purified bradykinin-B2R binding or endogenous lesion release was shown.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00012	24B	M24B-EVID-000081	M24B-E000060	M24A-B001-EVID-066	primary_research_paper	PMID:18204471; PMCID:PMC2437904; DOI:10.1038/sj.bjp.0707692; PMID:22673622; PMCID:PMC3468347	primary_experiment	human comparator	direct_edge	medium	Primary P2Y14 pharmacology	UDP-N-acetylglucosamine activated P2Y14 and Rho-associated signaling in comparator systems.	No SCI release or lesion-context evidence.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00013	24B	M24B-EVID-PROMO-20260826-006	M24B-E000060	PROMO-24A-L02-M24A-E060	promotion_round_primary_corroboration	PMID:18204471; https://pubmed.ncbi.nlm.nih.gov/18204471/; PMID:22673622; https://pubmed.ncbi.nlm.nih.gov/22673622/; PMID:17407275; https://pubmed.ncbi.nlm.nih.gov/17407275/; PMID:37955640; https://pubmed.ncbi.nlm.nih.gov/37955640/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 18204471; independent corroboration PMIDs 22673622;17407275;37955640	Recombinant P2Y14 and differentiated HL60 or neutrophil studies show UDP-N-acetylglucosamine activation of Gi/Rho and chemotaxis, with independent pharmacology and newer structure-function work reproducing receptor-specific activity.	High confidence is molecular only; no endogenous SCI release or lesion-context evidence; efficacy and partial agonism vary by cell state and assay.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00014	24B	M24B-EVID-000082	M24B-E000061	M24A-B001-EVID-067	primary_research_paper	PMID:18204471; PMCID:PMC2437904; DOI:10.1038/sj.bjp.0707692; PMID:22673622; PMCID:PMC3468347	primary_experiment	human comparator	direct_edge	medium-high	Primary P2Y14 pharmacology	UDP-galactose activated P2Y14-associated Gi/Rho signaling with cell-state-dependent efficacy.	No endogenous SCI release evidence.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00015	24B	M24B-EVID-PROMO-20260826-007	M24B-E000061	PROMO-24A-L02-M24A-E061	promotion_round_primary_corroboration	PMID:18204471; https://pubmed.ncbi.nlm.nih.gov/18204471/; PMID:22673622; https://pubmed.ncbi.nlm.nih.gov/22673622/; PMID:35385339; https://pubmed.ncbi.nlm.nih.gov/35385339/; PMID:37955640; https://pubmed.ncbi.nlm.nih.gov/37955640/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 18204471; independent corroboration PMIDs 22673622;35385339;37955640	Recombinant P2Y14 and differentiated HL60 or neutrophil studies show UDP-galactose-associated Gi/Rho signaling, independently reproduced by receptor-structure/function and cell-death release studies.	High confidence is molecular only; no endogenous SCI release; receptor efficacy is cell-state-dependent and the ligand can show partial activity in native cells.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00016	24B	M24B-EVID-000084	M24B-E000063	M24A-B001-EVID-069	primary_research_paper	PMID:18204471; PMCID:PMC2437904; DOI:10.1038/sj.bjp.0707692; PMID:22673622; PMCID:PMC3468347	primary_experiment	human comparator	direct_edge	medium	Primary P2Y14 pharmacology	UDP-glucuronic acid activated P2Y14/Rho signaling in recombinant and differentiated HL-60 systems with weak primary-neutrophil activity.	No SCI release evidence and efficacy depends on assay/cell state.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00017	24B	M24B-EVID-PROMO-20260826-008	M24B-E000063	PROMO-24A-L02-M24A-E063	promotion_round_primary_corroboration	PMID:18204471; https://pubmed.ncbi.nlm.nih.gov/18204471/; PMID:17407275; https://pubmed.ncbi.nlm.nih.gov/17407275/; PMID:22673622; https://pubmed.ncbi.nlm.nih.gov/22673622/; PMID:37955640; https://pubmed.ncbi.nlm.nih.gov/37955640/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 18204471; independent corroboration PMIDs 17407275;22673622;37955640	Recombinant P2Y14 and differentiated HL60 assays support UDP-glucuronic acid receptor activity, with independent human neutrophil and newer structure-function studies testing the same ligand-receptor edge.	High confidence is molecular only; no SCI release evidence; activity is weaker or partial in native neutrophils and depends on cell state.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00018	24B	M24B-EVID-000104	M24B-E000068	M24A-B002-EVID-086	primary_research_paper	PMID:21075851	primary_experiment	mouse	direct_edge	medium-high	Primary spinal PGE2 receptor study	EP2/EP4 activation limited inflammatory cytokine and prostaglandin production in spinal cultures, supporting an EP4 branch distinct from EP2 pain signaling.	Spinal culture/neuroinflammation context rather than contusive SCI; receptor effects are context-dependent.	ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00019	24B	M24B-EVID-PROMO-20260826-009	M24B-E000068	PROMO-24A-L02-M24A-E068	promotion_round_primary_corroboration	PMID:21075851; https://pubmed.ncbi.nlm.nih.gov/21075851/; PMID:9283702; https://pubmed.ncbi.nlm.nih.gov/9283702/; PMID:11597569; https://pubmed.ncbi.nlm.nih.gov/11597569/; PMID:30510193; https://pubmed.ncbi.nlm.nih.gov/30510193/; PMID:33643295; https://pubmed.ncbi.nlm.nih.gov/33643295/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 21075851; independent corroboration PMIDs 9283702;11597569;30510193;33643295	PGE2-EP4 activity is supported in primary spinal cultures and by independent recombinant EP4 binding, desensitization, structural, and myeloid functional studies.	High confidence is the molecular/receptor branch; EP2 and other prostanoid receptors remain separate; the primary SCI evidence is spinal culture or neuroinflammation rather than contusion.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00020	24B	M24B-EVID-000114	M24B-E000078	M24A-B002-EVID-096	primary_research_paper	PMID:19754671; PMCID:PMC3829009; DOI:10.1111/j.1582-4934.2009.00899.x	primary_experiment	human;mouse	pathway_membership	Primary resistin-TLR4 study	TLR4/MD2 signaling mediated resistin-associated inflammatory outputs.	No SCI model.		receptor_proximal_or_pathway	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00021	24B	M24B-EVID-PROMO-20260826-010	M24B-E000078	PROMO-24A-L02-M24A-E078	promotion_round_primary_corroboration	PMID:19754671; https://pubmed.ncbi.nlm.nih.gov/19754671/; PMID:22961082; https://pubmed.ncbi.nlm.nih.gov/22961082/; PMID:28286252; https://pubmed.ncbi.nlm.nih.gov/28286252/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 19754671; independent corroboration PMIDs 22961082;28286252	Primary human or mouse TLR4 reconstitution and blockade studies support resistin-TLR4/MD2 inflammatory signaling; independent central binding and macrophage studies reproduce TLR4-dependent resistin effects.	High confidence is a molecular complex edge, not SCI evidence; TLR4/MD2 context and tissue-specific resistin biology remain limitations.	receptor_proximal_or_pathway	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00022	24B	M24B-EVID-000124	M24B-E000087	M24A-B002-EVID-105	primary_research_paper	PMID:25374360; PMCID:PMC4210639; DOI:10.1016/j.neuron.2014.10.008	primary_experiment	mouse;human comparator	contextual_support	Primary FLRT structure study	FLRT3 oligomerization and full-length cell aggregation support a homophilic adhesion interface.	Non-SCI developmental comparator; no intracellular relay.		contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00023	24B	M24B-EVID-PROMO-20260826-011	M24B-E000087	PROMO-24A-L02-M24A-E087	promotion_round_primary_corroboration	PMID:25374360; https://pubmed.ncbi.nlm.nih.gov/25374360/; PMID:16872596; https://pubmed.ncbi.nlm.nih.gov/16872596/; PMID:16440004; https://pubmed.ncbi.nlm.nih.gov/16440004/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 25374360; independent corroboration PMIDs 16872596;16440004	FLRT3 LRR interface mutants and full-length aggregation support FLRT3-FLRT3 homophilic adhesion, with independent developmental studies showing FLRT3-family homophilic contact localization.	This promotes a molecular adhesion edge only; some studies find no soluble or trans homophilic binding, and heterophilic FLRT3-ADGRL3/UNC5 edges must remain separate from adhesion and SCI function.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00024	24B	M24B-EVID-000135	M24B-E000098	M24A-B002-EVID-116	primary_research_paper	PMID:31539874; DOI:10.1016/j.cmet.2019.08.001	primary_experiment	rat;mouse	contextual_support	Primary LEAP2/GHSR study	LEAP2 specifically antagonized ghrelin actions, with GHSR-null specificity.	Non-SCI comparator; pharmacologic antagonism is not purified binding.		contextual_or_unresolved	true	false	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00025	24B	M24B-EVID-PROMO-20260826-012	M24B-E000098	PROMO-24A-L02-M24A-E098	promotion_round_primary_corroboration	PMID:31539874; https://pubmed.ncbi.nlm.nih.gov/31539874/; PMID:29233536; https://pubmed.ncbi.nlm.nih.gov/29233536/; PMID:31499133; https://pubmed.ncbi.nlm.nih.gov/31499133/	primary_experiment_plus_independent_corroboration	mixed primary human/mouse/rat systems	2026-08-26 supervised lane-02 exact-pair corroboration	high	Lane-02 promotion; primary PMIDs 31539874; independent corroboration PMIDs 29233536;31499133	GHSR-null specificity and ghrelin-challenge experiments establish LEAP2 antagonism; independent discovery and fluorescent-LEAP2 studies show GHSR binding, antagonism, and inverse agonism.	High confidence is molecular/pharmacologic; no SCI evidence and the evidence is not a purified structural binding assay.	ligand_receptor_or_direct_molecular	true	true	staged_high_confidence_pending_canonical_review
24B-EVID-STAGE-00026	24B	M24B-EVID-000145	M24B-E000103	M24A-B003-EVID-121	primary_research_paper	PMID:35247611	primary_experiment	human;mouse	direct_edge	Primary SAA1-TLR4 comparator	Supports direct TLR4/MD2 binding and inflammatory signaling.	No SCI model.		ligand_receptor_or_direct_molecular	true	false	staged_high_confidence_pending_canonical_review
