edge_id	source_node_id	target_node_id	pathway_label	relation_type	effect_polarity	species_context	cell_type_context	compartment_context	injury_context	evidence_status	context_scope	export_priority	notes
EDGE04827	NODE11951	NODE12424	FGF2-alpha-v-beta-3-FGFR1 adhesion, ERK/angiogenesis branch	activates/modulates	activating	human;bovine	cultured human and bovine endothelial cells; recombinant alpha-v-beta-3-expressing cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04828	NODE11951	NODE12424	FGF2-alpha-v-beta-3-FGFR1 adhesion, ERK/angiogenesis branch	promotes/modulates	activating	human;bovine	cultured human and bovine endothelial cells; recombinant alpha-v-beta-3-expressing cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04829	NODE11955	NODE11964	FGF23-FGFR2 -> PKA -> Rap1 inhibition -> beta2-integrin deactivation and impaired neutrophil recruitment	binds_receptor	activating	human; mouse	Primary human neutrophils; HL60 promyelocytic cells; mouse CKD and pneumonia models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04830	NODE11955	NODE11964	FGF23-FGFR2 -> PKA -> Rap1 inhibition -> beta2-integrin deactivation and impaired neutrophil recruitment	activates/modulates	activating	human; mouse	Primary human neutrophils; HL60 promyelocytic cells; mouse CKD and pneumonia models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04831	NODE11955	NODE11964	FGF23-FGFR2 -> PKA -> Rap1 inhibition -> beta2-integrin deactivation and impaired neutrophil recruitment	promotes/modulates	activating	human; mouse	Primary human neutrophils; HL60 promyelocytic cells; mouse CKD and pneumonia models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04832	NODE11968	NODE11779	FGL1/hepassocin-EGFR -> NOX1/ROS and p38 -> endothelial injury and monocyte adhesion	activates/modulates	activating	human; mouse	Human HUVECs; primary hepatocytes; high-fat-diet mouse vascular models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04833	NODE11968	NODE11779	FGL1/hepassocin-EGFR -> NOX1/ROS and p38 -> endothelial injury and monocyte adhesion	promotes/modulates	activating	human; mouse	Human HUVECs; primary hepatocytes; high-fat-diet mouse vascular models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04834	NODE11972	NODE13587	FLRT2 -> UNC5D cell-recognition/adhesion antagonism -> elimination of mistargeted dendrites and inappropriate synapses	binds_receptor	activating	species: mouse	Mouse retinal inner-plexiform-layer neurons; direction-selective and non-direction-selective retinal circuits	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04835	NODE11972	NODE13587	FLRT2 -> UNC5D cell-recognition/adhesion antagonism -> elimination of mistargeted dendrites and inappropriate synapses	promotes/modulates	activating	species: mouse	Mouse retinal inner-plexiform-layer neurons; direction-selective and non-direction-selective retinal circuits	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04836	NODE11973	NODE11244	FLRT3 -> ADGRL3 adhesion-GPCR context -> G-protein/actin-associated synapse organization and excitatory connectivity	binds_receptor	activating	human; mouse comparator	Mouse hippocampal neurons and dentate granule cells; HEK293/heterologous ADGRL3-FLRT3 ectodomain systems; human/mouse ADGRL3 variant signaling systems	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04837	NODE11973	NODE11244	FLRT3 -> ADGRL3 adhesion-GPCR context -> G-protein/actin-associated synapse organization and excitatory connectivity	promotes/modulates	activating	human; mouse comparator	Mouse hippocampal neurons and dentate granule cells; HEK293/heterologous ADGRL3-FLRT3 ectodomain systems; human/mouse ADGRL3 variant signaling systems	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04838	NODE11973	NODE13585	FLRT3 -> UNC5B cell-adhesion/guidance interface -> context-dependent embryonic cell positioning and morphogenesis	binds_receptor	activating	xenopus; zebrafish; human comparator sequence systems	Zebrafish cell-surface ectodomain interaction screen; Xenopus embryonic expression and morpholino/adhesion assays; purified FLRT3 and UNC5B ectodomains	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04839	NODE11973	NODE13585	FLRT3 -> UNC5B cell-adhesion/guidance interface -> context-dependent embryonic cell positioning and morphogenesis	promotes/modulates	activating	xenopus; zebrafish; human comparator sequence systems	Zebrafish cell-surface ectodomain interaction screen; Xenopus embryonic expression and morpholino/adhesion assays; purified FLRT3 and UNC5B ectodomains	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04840	NODE11978	NODE11588	FN1-CD44 adhesion/cytoskeletal branch	binds_receptor	activating	human	lymphoid and prostate cancer cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04841	NODE11978	NODE11588	FN1-CD44 adhesion/cytoskeletal branch	promotes/modulates	activating	human	lymphoid and prostate cancer cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04842	NODE11978	NODE12317	FN1-CS1-alpha4beta1 leukocyte adhesion branch	binds_receptor	activating	human	peripheral T lymphocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04843	NODE11978	NODE12317	FN1-CS1-alpha4beta1 leukocyte adhesion branch	promotes/modulates	activating	human	peripheral T lymphocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04844	NODE11978	NODE12321	FN1-CS1-alpha4beta7 lymphocyte adhesion branch	binds_receptor	activating	mouse and human	TK-1 and activated T cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04845	NODE11978	NODE12321	FN1-CS1-alpha4beta7 lymphocyte adhesion branch	promotes/modulates	activating	mouse and human	TK-1 and activated T cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04846	NODE11978	NODE12355	FN1-RGD-alpha8beta1 adhesion/neurite branch	binds_receptor	activating	human and chick	alpha8 transfectants and fibroblasts	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04847	NODE11978	NODE12355	FN1-RGD-alpha8beta1 adhesion/neurite branch	promotes/modulates	activating	human and chick	alpha8 transfectants and fibroblasts	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04848	NODE11978	NODE12379	FN1-alphaVbeta1 adhesion branch	binds_receptor	activating	human engineered cells	CHO-B2 alphaV cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04849	NODE11978	NODE12379	FN1-alphaVbeta1 adhesion branch	promotes/modulates	activating	human engineered cells	CHO-B2 alphaV cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04850	NODE11978	NODE12383	FN1-alphaVbeta3-RGD/RhoA focal adhesion branch	binds_receptor	activating	human and mouse	reconstituted alphaVbeta3/K562/GD25 cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04851	NODE11978	NODE12383	FN1-alphaVbeta3-RGD/RhoA focal adhesion branch	activates/modulates	activating	human and mouse	reconstituted alphaVbeta3/K562/GD25 cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04852	NODE11978	NODE12383	FN1-alphaVbeta3-RGD/RhoA focal adhesion branch	promotes/modulates	activating	human and mouse	reconstituted alphaVbeta3/K562/GD25 cells	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04853	NODE11978	NODE12404	FN1-RGD-alphaVbeta6-PKC adhesion/migration branch	binds_receptor	activating	human and mouse	FG-2, beta6-CHO and keratinocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04854	NODE11978	NODE12404	FN1-RGD-alphaVbeta6-PKC adhesion/migration branch	activates/modulates	activating	human and mouse	FG-2, beta6-CHO and keratinocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04855	NODE11978	NODE12404	FN1-RGD-alphaVbeta6-PKC adhesion/migration branch	promotes/modulates	activating	human and mouse	FG-2, beta6-CHO and keratinocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04856	NODE11978	NODE13297	TG2-FN matrix -> SDC4/SDC2-beta1 integrin/PKCalpha co-signaling -> focal adhesion and FN deposition	activates/modulates	activating	human; mammalian fibroblast comparator systems	fibroblasts with tissue-transglutaminase/FN matrix; alpha5-null and beta1-blockade controls; syndecan-2 knockdown	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04857	NODE11978	NODE13297	TG2-FN matrix -> SDC4/SDC2-beta1 integrin/PKCalpha co-signaling -> focal adhesion and FN deposition	promotes/modulates	activating	human; mammalian fibroblast comparator systems	fibroblasts with tissue-transglutaminase/FN matrix; alpha5-null and beta1-blockade controls; syndecan-2 knockdown	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04858	NODE12027	NODE12930	P2RY12 -> Gi2 -> adenylyl-cyclase inhibition and Gβγ-PI3K/Rap1b/Akt -> integrin activation	activates/modulates	activating	human;mouse	human and mouse platelets; purified/reconstituted human platelet ADP-receptor systems	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04859	NODE12027	NODE12930	P2RY12 -> Gi2 -> adenylyl-cyclase inhibition and Gβγ-PI3K/Rap1b/Akt -> integrin activation	promotes/modulates	activating	human;mouse	human and mouse platelets; purified/reconstituted human platelet ADP-receptor systems	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04860	NODE12433	NODE12377	IBSP-RGD-alphaVbeta5 cancer-cell adhesion branch	binds_receptor	activating	human	MDA-MB-231, PC-3 and NCI-H460	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04861	NODE12433	NODE12377	IBSP-RGD-alphaVbeta5 cancer-cell adhesion branch	promotes/modulates	activating	human	MDA-MB-231, PC-3 and NCI-H460	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04862	NODE12434	NODE12365	LFA-1; talin/kindlin-integrin activation, actin polymerization and leukocyte adhesion	binds_receptor	activating	Human/mouse	Purified LFA-1/ICAM-1 systems, lymphocytes, monocytes and Jurkat integrin transfectants	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04863	NODE12434	NODE12365	LFA-1; talin/kindlin-integrin activation, actin polymerization and leukocyte adhesion	activates/modulates	activating	Human/mouse	Purified LFA-1/ICAM-1 systems, lymphocytes, monocytes and Jurkat integrin transfectants	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04864	NODE12434	NODE12365	LFA-1; talin/kindlin-integrin activation, actin polymerization and leukocyte adhesion	promotes/modulates	activating	Human/mouse	Purified LFA-1/ICAM-1 systems, lymphocytes, monocytes and Jurkat integrin transfectants	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04865	NODE12434	NODE12371	ICAM1 -> Mac-1/ITGAM-ITGB2 -> integrin outside-in cytoskeletal/phagocytic and migration branch	binds_receptor	activating	human; mouse comparator	Purified Mac-1/ICAM-1 systems, primary neutrophils/monocytes, CD11b-transfected cells, and flow-adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04866	NODE12434	NODE12371	ICAM1 -> Mac-1/ITGAM-ITGB2 -> integrin outside-in cytoskeletal/phagocytic and migration branch	activates/modulates	activating	human; mouse comparator	Purified Mac-1/ICAM-1 systems, primary neutrophils/monocytes, CD11b-transfected cells, and flow-adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04867	NODE12434	NODE12371	ICAM1 -> Mac-1/ITGAM-ITGB2 -> integrin outside-in cytoskeletal/phagocytic and migration branch	promotes/modulates	activating	human; mouse comparator	Purified Mac-1/ICAM-1 systems, primary neutrophils/monocytes, CD11b-transfected cells, and flow-adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04868	NODE12434	NODE12414	alphaXbeta2 activation–adhesion/transmigration and antigen-presenting-cell recruitment	binds_receptor	activating	human and mouse	monocytes/macrophages, dendritic-cell models, inflamed human aortic endothelium, and mouse delayed-type hypersensitivity	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04869	NODE12434	NODE12414	alphaXbeta2 activation–adhesion/transmigration and antigen-presenting-cell recruitment	promotes/modulates	activating	human and mouse	monocytes/macrophages, dendritic-cell models, inflamed human aortic endothelium, and mouse delayed-type hypersensitivity	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04870	NODE12435	NODE12364	ICAM2 -> LFA-1/ITGAL-ITGB2 -> integrin avidity, actin remodeling, and leukocyte transmigration	binds_receptor	activating	human; mouse comparator	L-cell integrin transfectants, purified ICAM-2/LFA-1 systems, endothelial monolayers, and primary leukocyte adhesion/crawling models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04871	NODE12435	NODE12364	ICAM2 -> LFA-1/ITGAL-ITGB2 -> integrin avidity, actin remodeling, and leukocyte transmigration	activates/modulates	activating	human; mouse comparator	L-cell integrin transfectants, purified ICAM-2/LFA-1 systems, endothelial monolayers, and primary leukocyte adhesion/crawling models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04872	NODE12435	NODE12364	ICAM2 -> LFA-1/ITGAL-ITGB2 -> integrin avidity, actin remodeling, and leukocyte transmigration	promotes/modulates	activating	human; mouse comparator	L-cell integrin transfectants, purified ICAM-2/LFA-1 systems, endothelial monolayers, and primary leukocyte adhesion/crawling models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04873	NODE12435	NODE12371	alphaMbeta2 activation–ICAM2 adhesion and chemokine-dependent migration/extravasation	binds_receptor	activating	human and mouse	primary human neutrophils/monocytes, CD11b-transfected cells, THP-1/U937 cells, and Balb/c mice	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04874	NODE12435	NODE12371	alphaMbeta2 activation–ICAM2 adhesion and chemokine-dependent migration/extravasation	promotes/modulates	activating	human and mouse	primary human neutrophils/monocytes, CD11b-transfected cells, THP-1/U937 cells, and Balb/c mice	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04875	NODE12436	NODE12371	beta2-integrin adhesion, erythrocyte clearance, and phagocytic-cell contact	binds_receptor	activating	human	human erythrocytes, monocyte/macrophage cells, and integrin-transfectant models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04876	NODE12436	NODE12371	beta2-integrin adhesion, erythrocyte clearance, and phagocytic-cell contact	promotes/modulates	activating	human	human erythrocytes, monocyte/macrophage cells, and integrin-transfectant models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04877	NODE12436	NODE12424	alphaIIb/beta3 platelet adhesion and thrombus-related erythrocyte contact	binds_receptor	activating	human	human red blood cells, activated human platelets, and alphaIIb/beta3-expressing CHO transfectants	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04878	NODE12436	NODE12424	alphaIIb/beta3 platelet adhesion and thrombus-related erythrocyte contact	promotes/modulates	activating	human	human red blood cells, activated human platelets, and alphaIIb/beta3-expressing CHO transfectants	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04879	NODE12483	NODE11427	CD53 co-stimulation and IL-2-dependent lymphocyte proliferation/adhesion	promotes/modulates	activating	rat	primary rat NK cells and IL-2-cultured NK/T lymphocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04880	NODE13628	NODE12317	VCAM1-alpha4beta1-VLA4-paxillin/talin-adhesion-strengthening branch	binds_receptor	activating	human; mouse	primary human T lymphocytes, Jurkat cells and mouse embryonic fibroblasts	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04881	NODE13628	NODE12317	VCAM1-alpha4beta1-VLA4-paxillin/talin-adhesion-strengthening branch	activates/modulates	activating	human; mouse	primary human T lymphocytes, Jurkat cells and mouse embryonic fibroblasts	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04882	NODE13628	NODE12317	VCAM1-alpha4beta1-VLA4-paxillin/talin-adhesion-strengthening branch	promotes/modulates	activating	human; mouse	primary human T lymphocytes, Jurkat cells and mouse embryonic fibroblasts	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04883	NODE11172	NODE12383	ADGRE5-CD97-RGD-alphaVbeta3-adhesion/angiogenesis branch	binds_receptor	activating	human	purified human CD97 alpha extracellular domains, HUVEC adhesion/angiogenesis assays and HT1080 CD97-expression/adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04884	NODE11172	NODE12383	ADGRE5-CD97-RGD-alphaVbeta3-adhesion/angiogenesis branch	promotes/modulates	activating	human	purified human CD97 alpha extracellular domains, HUVEC adhesion/angiogenesis assays and HT1080 CD97-expression/adhesion models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04885	NODE13548	NODE12371	THY1–alphaMbeta2/Mac-1 adhesion and integrin outside-in cytoskeletal signaling	binds_receptor	activating	human	activated human dermal microvascular endothelial cells with human monocytes and polymorphonuclear leukocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04886	NODE13548	NODE12371	THY1–alphaMbeta2/Mac-1 adhesion and integrin outside-in cytoskeletal signaling	activates/modulates	activating	human	activated human dermal microvascular endothelial cells with human monocytes and polymorphonuclear leukocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04887	NODE13548	NODE12371	THY1–alphaMbeta2/Mac-1 adhesion and integrin outside-in cytoskeletal signaling	promotes/modulates	activating	human	activated human dermal microvascular endothelial cells with human monocytes and polymorphonuclear leukocytes	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04888	NODE12426	NODE12422	ITGB3 inside-out activation and adhesion-complex regulation	binds_receptor	activating	human	platelet-integrin and reconstituted cytoplasmic-tail systems	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04889	NODE12426	NODE12422	ITGB3 inside-out activation and adhesion-complex regulation	activates/modulates	activating	human	platelet-integrin and reconstituted cytoplasmic-tail systems	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04890	NODE12426	NODE12422	ITGB3 inside-out activation and adhesion-complex regulation	promotes/modulates	activating	human	platelet-integrin and reconstituted cytoplasmic-tail systems	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04891	NODE12426	NODE12428	PKCtheta–TAP20–alphaVbeta5 adhesion, focal-adhesion, migration, and angiogenic branch	binds_receptor	activating	rat; human	primary rat capillary endothelial cells, ECV endothelial cells, and beta3-deficient MV3 cells	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04892	NODE12426	NODE12428	PKCtheta–TAP20–alphaVbeta5 adhesion, focal-adhesion, migration, and angiogenic branch	activates/modulates	activating	rat; human	primary rat capillary endothelial cells, ECV endothelial cells, and beta3-deficient MV3 cells	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04893	NODE12426	NODE12428	PKCtheta–TAP20–alphaVbeta5 adhesion, focal-adhesion, migration, and angiogenic branch	promotes/modulates	activating	rat; human	primary rat capillary endothelial cells, ECV endothelial cells, and beta3-deficient MV3 cells	intracellular adaptor/receptor-tail signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04894	NODE12431	NODE11433	IZUMO1–JUNO adhesion followed by CD9-dependent sperm-oocyte fusion and membrane remodeling	promotes/modulates	activating	mouse	mouse sperm-oocyte systems and Izumo1-expressing K562 cells with eggs	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04895	NODE12540	NODE12317	JAM2–JAM3–alpha4beta1 leukocyte rolling, firm adhesion, and extravasation	binds_receptor	activating	human; mouse	human T lymphocytes and murine leukocyte/endothelial rolling models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04896	NODE12540	NODE12317	JAM2–JAM3–alpha4beta1 leukocyte rolling, firm adhesion, and extravasation	promotes/modulates	activating	human; mouse	human T lymphocytes and murine leukocyte/endothelial rolling models	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
EDGE04897	NODE12541	NODE12371	JAM3–Mac-1 adhesion and junctional-complex control of leukocyte recruitment	binds_receptor	activating	human	platelet JAM3, MDCK junctional-complex cells, human leukocytes, and neutrophils	cell surface/adhesion or signaling compartment	non-SCI comparator unless otherwise stated	staged_primary_review	bounded primary comparator; no SCI transfer	medium	Direct, pathway, program, and functional layers remain distinct.
