review_priority_rank	review_priority_score	ligand_label	receptor_label	route_record_count	unique_evidence_id_count	output_annotated_route_count	tf_annotated_route_count	intracellular_annotated_route_count	missing_intracellular_count	missing_tf_count	route_tiers	selection_note
4077	12	Efna1	Epha8	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4078	12	Efna1	Epha8 ectodomain	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4079	12	Efna2	Epha7 ectodomain	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4080	12	Efna3	Epha1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4081	12	Efna3	Epha3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4082	12	Efna3	Epha7	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4083	12	Efna3	Epha8	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4084	12	Efna4	Epha10	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4085	12	Efna4	Epha8 ectodomain	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4086	12	Efna5	Epha3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4087	12	Efnb2	Ephb4 ectodomain	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4088	12	Efnb2	Ephb6 ectodomain	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4089	12	Endothelin-3/EDN3/ET-3	EDNRA/ETA endothelin receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4090	12	Endothelin-3/EDN3/ET-3	EDNRB/ETB endothelin receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4091	12	Epo	Ephb4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4092	12	Ereg	ERBB2_ERBB4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4093	12	ErpA/Borrelia burgdorferi outer surface protein A	FHR1/Factor H-related protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4094	12	ErpC/Borrelia burgdorferi outer surface protein C	FHR1/Factor H-related protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4095	12	ErpP/Borrelia burgdorferi outer surface protein P	FHR1/Factor H-related protein 1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4096	12	EspP/Escherichia coli O157:H7 serine protease	C5/complement component 5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4097	12	F10	F3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4098	12	F10/factor X	ITGAM:ITGB2 Mac-1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4099	12	F11R	ITGAL:ITGB2 (LFA-1)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4100	12	F2	F2r	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4101	12	F2	F2rl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4102	12	F2	F2rl2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4103	12	F2	F2rl3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4104	12	F2	Thbd	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4105	12	F2/thrombin	GP1BA/GPIbα-containing GPIb-IX-V complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4106	12	F7	F3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4107	12	F7/factor VIIa	F3/tissue factor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4108	12	F8	Ldlr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4109	12	F8	Lrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4110	12	F9	Lrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4111	12	FADD	CASP8/procaspase-8	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4112	12	FAM19A1/TAFA1	NRXN1/2/3 alpha-beta neureins (NRXN1gamma excluded)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4113	12	FAM19A2/TAFA2	KIR2DL5A/CD158f	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4114	12	FAM19A2/TAFA2	KIR3DL1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4115	12	FAM19A2/TAFA2	KIR3DL2/CD158k	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4116	12	FAM19A2/TAFA2	KIR3DL3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4117	12	FAM19A2/TAFA2	NRXN1/2/3 alpha-beta neureins (NRXN1gamma excluded)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4118	12	FAM19A2/TAFA2	RNF167	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4119	12	FAM19A3/TAFA3	NRXN1/2/3 alpha-beta neureins (NRXN1gamma excluded)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4120	12	FAM19A4/TAFA4	NRXN1/2/3 alpha-beta neureins (NRXN1gamma excluded)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4121	12	FAM19A5/TAFA5	RNF167	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4122	12	FAT4	DCHS1 homophilic complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4123	12	FBN1	ITGB6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4124	12	FCER2/CD23	FGFR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4125	12	FCGR2A/FcgammaRIIA phosphorylated ITAM	SYK	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4126	12	FCGR2B/FcgammaRIIB pY292 ITIM	INPP5D/SHIP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4127	12	FCGR2B/FcγRIIB pY292	INPP5D/SHIP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4128	12	FCGR2B/FcγRIIB pY292 ITIM	INPP5D/SHIP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4129	12	FCGR3B/FcγRIIIB/CD16b	ITGAM:ITGB2/CR3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4130	12	FCN1/M-ficolin	MASP2/MBL-associated serine protease 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4131	12	FCN2/L-ficolin	MASP2/MBL-associated serine protease 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4132	12	FCN3/H-ficolin	MASP2/MBL-associated serine protease 2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4133	12	FCRL3 pY662 ITIM-like motif	INPP5D/SHIP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4134	12	FCRL3 pY692 ITIM	PTPN11/SHP2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4135	12	FCRL3 pY692 ITIM	PTPN6/SHP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4136	12	FGA	ITGAM	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4137	12	FGA	ITGAX	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4138	12	FGA RGD motif / fibrinogen Aalpha-chain feature	ITGA2B:ITGB3 (alphaIIbbeta3)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4139	12	FGB	CDH5/VE-cadherin	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4140	12	FGF1	CD44	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4141	12	FGF1	FGFR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4142	12	FGF1	NRP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4143	12	FGF10	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4144	12	FGF12B/FGF homologous factor 1	SCN5A/Nav1.5 cardiac voltage-gated sodium channel	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4145	12	FGF13/FGF homologous factor 2	SCN5A/Nav1.5 cardiac voltage-gated sodium channel	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4146	12	FGF14/FGF homologous factor 4	SCN8A/Nav1.6 voltage-gated sodium channel	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4147	12	FGF16	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4148	12	FGF16	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4149	12	FGF16	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4150	12	FGF16	FGFR4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4151	12	FGF17b	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4152	12	FGF17b	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4153	12	FGF17b	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4154	12	FGF17b	FGFR4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4155	12	FGF18	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4156	12	FGF18/FGF-18	GLG1/CFR/MG-160	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4157	12	FGF19	KLB/beta-Klotho	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4158	12	FGF2	CD44v3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4159	12	FGF2	CSPG4/NG2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4160	12	FGF2	FGFR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4161	12	FGF2	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4162	12	FGF2	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4163	12	FGF2	GPC6/glypican-6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4164	12	FGF2	ITGB3-containing integrin complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4165	12	FGF20	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4166	12	FGF20	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4167	12	FGF20	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4168	12	FGF20	FGFR4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4169	12	FGF21	FGFR2c:beta-Klotho receptor complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4170	12	FGF21	FGFR4:beta-Klotho receptor complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4171	12	FGF21	KLB/beta-Klotho	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4172	12	FGF22	FGFR1b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4173	12	FGF22	FGFR2b	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4174	12	FGF22	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4175	12	FGF23	FGFR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4176	12	FGF23	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4177	12	FGF23	FGFR4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4178	12	FGF23	alpha-Klotho	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4179	12	FGF3	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4180	12	FGF4	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4181	12	FGF4	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4182	12	FGF4	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4183	12	FGF4	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4184	12	FGF5	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4185	12	FGF6	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4186	12	FGF6	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4187	12	FGF7	Perlecan/HSPG2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4188	12	FGF8	FGFRL1/FGFR5	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4189	12	FGF9	FGFR1c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4190	12	FGF9	FGFR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4191	12	FGF9	FGFR2c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4192	12	FGF9	FGFR3c	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4193	12	FGF9	FGFR4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4194	12	FGFR1	PLCγ1/PLCG1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4195	12	FGFR1 pY766	PLCG1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4196	12	FGFR3 pY724/pY760 tandem site-set	SH2B1/SH2-Bbeta	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4197	12	FGFR3 pY760	PLCG1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4198	12	FGFR4	TGFBR3/betaglycan	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4199	12	FGFRL1 intracellular pY471/pY475 tandem motif	PTPN6/SHP1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4200	12	FGFRL1 pY471/pY475 tandem SH2-binding motif	PTPN6	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4201	12	FGG gammaC peptide / fibrinogen gamma-chain feature	ITGA2B:ITGB3 (alphaIIbbeta3)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4202	12	FLRT1	ADGRL1/Latrophilin-1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4203	12	FLRT1	ADGRL3/Latrophilin-3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4204	12	FLRT2	ADGRL1/Latrophilin-1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4205	12	FLRT2	ADGRL3/Latrophilin-3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4206	12	FLRT2	UNC5D	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4207	12	FLRT3	ADGRL1/Latrophilin-1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4208	12	FLRT3	ADGRL3	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4209	12	FLT3 ligand/FLT3L	FLT3 receptor	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4210	12	FLT3 ligand/FLT3L	FLT3 receptor dimer	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4211	12	FLT3 pY572	GRB10	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4212	12	FLT3 pY589	SRC family kinases	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4213	12	FLT3 pY599	PTPN11/SHP2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4214	12	FLT3 pY768	GRB2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4215	12	FLT3 pY793	GRB10	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4216	12	FLT3 pY955	GRAP2/GADS	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4217	12	FLT3 pY955	GRB2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4218	12	FLT3 pY969	GRAP2/GADS	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4219	12	FLT3 pY969	GRB2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4220	12	FN1	CD44	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4221	12	FN1	ITGA4:ITGB1 (α4β1/VLA-4)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4222	12	FN1	ITGA4:ITGB7 (α4β7)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4223	12	FN1	ITGA8:ITGB1 (α8β1)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4224	12	FN1	ITGAV:ITGB1 (αVβ1)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4225	12	FN1	ITGAV:ITGB6 (αVβ6)	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4226	12	FN1 EIIIA domain	ITGA9:ITGB1/alpha9beta1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4227	12	FN1 HepII fragment	SDC4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4228	12	FN1/fibronectin	DPP4/CD26	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4229	12	FRRS1L/C9orf4 ferric-chelate reductase 1-like protein	GRIA1:GRIA2:GRIA3:GRIA4/GluA1:GluA2:GluA3:GluA4 AMPA receptor complex	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4230	12	Factor Xa/F10a	F2RL1/PAR2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4231	12	Fam3c	Lifr	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4232	12	Fat4	Dchs1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4233	12	Fcer2a	Cr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4234	12	Fgf1	Cd44	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4235	12	Fgf1	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4236	12	Fgf10	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4237	12	Fgf10	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4238	12	Fgf15	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4239	12	Fgf15	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4240	12	Fgf16	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4241	12	Fgf16	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4242	12	Fgf17	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4243	12	Fgf18	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4244	12	Fgf18	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4245	12	Fgf2	Fgfr2	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4246	12	Fgf2	Fgfr4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4247	12	Fgf2	Fgfrl1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4248	12	Fgf2	Gpc4	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
4249	12	Fgf2	Nrp1	1	1	0	0	0	1	1	ligand_receptor_entry_only:1	Workflow prioritization only; mSCS determines route plausibility and confidence.
