review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-0869	glu-slc17a8_gls grik3_grik5	Glu-SLC17A8_GLS GRIK3_GRIK5	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC17A8_GLS%20GRIK3_GRIK5;https://europepmc.org/search?query=Glu-SLC17A8_GLS%20GRIK3_GRIK5;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK5 heteromer. The submitted Glu-SLC17A8_GLS GRIK3_GRIK5 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc17a8_gls grik3_grik5;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK5/GluK3-5/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0893	glu-slc17a8_gls2 grik3_grik4	Glu-SLC17A8_GLS2 GRIK3_GRIK4	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC17A8_GLS2%20GRIK3_GRIK4;https://europepmc.org/search?query=Glu-SLC17A8_GLS2%20GRIK3_GRIK4;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK4 heteromer. The submitted Glu-SLC17A8_GLS2 GRIK3_GRIK4 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc17a8_gls2 grik3_grik4;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK4/GluK3-4/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0894	glu-slc17a8_gls2 grik3_grik5	Glu-SLC17A8_GLS2 GRIK3_GRIK5	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC17A8_GLS2%20GRIK3_GRIK5;https://europepmc.org/search?query=Glu-SLC17A8_GLS2%20GRIK3_GRIK5;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK5 heteromer. The submitted Glu-SLC17A8_GLS2 GRIK3_GRIK5 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc17a8_gls2 grik3_grik5;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK5/GluK3-5/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0918	glu-slc1a1_gls grik3_grik4	Glu-SLC1A1_GLS GRIK3_GRIK4	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A1_GLS%20GRIK3_GRIK4;https://europepmc.org/search?query=Glu-SLC1A1_GLS%20GRIK3_GRIK4;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK4 heteromer. The submitted Glu-SLC1A1_GLS GRIK3_GRIK4 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc1a1_gls grik3_grik4;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK4/GluK3-4/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0919	glu-slc1a1_gls grik3_grik5	Glu-SLC1A1_GLS GRIK3_GRIK5	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A1_GLS%20GRIK3_GRIK5;https://europepmc.org/search?query=Glu-SLC1A1_GLS%20GRIK3_GRIK5;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK5 heteromer. The submitted Glu-SLC1A1_GLS GRIK3_GRIK5 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc1a1_gls grik3_grik5;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK5/GluK3-5/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0943	glu-slc1a1_gls2 grik3_grik4	Glu-SLC1A1_GLS2 GRIK3_GRIK4	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A1_GLS2%20GRIK3_GRIK4;https://europepmc.org/search?query=Glu-SLC1A1_GLS2%20GRIK3_GRIK4;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK4 heteromer. The submitted Glu-SLC1A1_GLS2 GRIK3_GRIK4 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc1a1_gls2 grik3_grik4;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK4/GluK3-4/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0944	glu-slc1a1_gls2 grik3_grik5	Glu-SLC1A1_GLS2 GRIK3_GRIK5	https://pubmed.ncbi.nlm.nih.gov/?term=Glu-SLC1A1_GLS2%20GRIK3_GRIK5;https://europepmc.org/search?query=Glu-SLC1A1_GLS2%20GRIK3_GRIK5;https://pubmed.ncbi.nlm.nih.gov/20007474/;https://europepmc.org/article/MED/20007474;https://pubmed.ncbi.nlm.nih.gov/34706237/;https://europepmc.org/article/MED/34706237	rat; mouse; recombinant HEK/Xenopus and neuronal systems	family_or_subunit_direct_function_with_unresolved_heteromer_scope; composite ligand-context evidence	Expanded searches found direct glutamate binding/activation evidence for GluK3 and family-level evidence that GluK4/GluK5 are kainate-receptor subunits, but no qualifying primary assay unambiguously established the exact GluK3/GluK5 heteromer. The submitted Glu-SLC1A1_GLS2 GRIK3_GRIK5 label therefore remains a concrete but unresolved glutamate-receptor-context candidate.	The submitted ligand is a composite of glutamate production, transport, or release components (SLC17A6/SLC17A7/SLC17A8 or SLC1A1 with GLS/GLS2), not the molecular agonist tested in the cited assays; exact source-cell release context, receptor stoichiometry/isoform, species transfer, and CellChat complex semantics remain unresolved. Expression, pathway, database, family-only, and review-only evidence was not transferred to the exact composite pair.	aliases=glu-slc1a1_gls2 grik3_grik5;ligand_aliases=glutamate;L-glutamic acid;Glu;excitatory amino acid;source_components=SLC17A6/SLC17A7/SLC17A8;SLC1A1;GLS;GLS2;receptor_aliases=GRIK3_GRIK5/GluK3-5/kainate receptor;processed_forms=searched L-glutamate;D-glutamate;glutamate analogs;precursor and transporter terms;complexes=searched homomers;heteromers;tetramers;NMDAR glycine/D-serine co-agonist context;auxiliary/co-receptor terms;structures=searched ligand-binding domains;reconstitution;binding interfaces;cryo-EM/X-ray;assays=primary binding;electrophysiology;activation;receptor-dependent function;species-context studies;PubMed=queried;EuropePMC=queried;targeted_web=queried;negative=expression;pathway;computational;database;family-only;review-only;and noncognate hits were not transferred Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1165	gm10499 cd8a	Gm10499 Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=Gm10499%20Cd8a;https://europepmc.org/search?query=Gm10499%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I family and human/recombinant CD8 structural systems	family-level MHC–co-receptor evidence; exact ligand/allele unresolved	MHC-I alpha3-domain/CD8 binding and CD8-dependent cytotoxicity are well established for related class-I molecules, but no unambiguous primary evidence was located that the Gm10499 product itself is the cognate CD8A or CD8B1 ligand.	Gm10499 is an allele/family-specific MHC-I entry and CD8 binding depends on the assembled MHC-I complex; related H2/HLA evidence cannot be transferred automatically.	aliases=Gm10499 Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1166	gm10499 cd8b1	Gm10499 Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=Gm10499%20Cd8b1;https://europepmc.org/search?query=Gm10499%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I family and human/recombinant CD8 structural systems	family-level MHC–co-receptor evidence; exact ligand/allele unresolved	MHC-I alpha3-domain/CD8 binding and CD8-dependent cytotoxicity are well established for related class-I molecules, but no unambiguous primary evidence was located that the Gm10499 product itself is the cognate CD8A or CD8B1 ligand.	Gm10499 is an allele/family-specific MHC-I entry and CD8 binding depends on the assembled MHC-I complex; related H2/HLA evidence cannot be transferred automatically.	aliases=Gm10499 Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1168	h2-bl cd8a	H2-Bl Cd8a	https://pubmed.ncbi.nlm.nih.gov/?term=H2-Bl%20Cd8a;https://europepmc.org/search?query=H2-Bl%20Cd8a;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-Bl Cd8a,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-1169	h2-bl cd8b1	H2-Bl Cd8b1	https://pubmed.ncbi.nlm.nih.gov/?term=H2-Bl%20Cd8b1;https://europepmc.org/search?query=H2-Bl%20Cd8b1;https://pubmed.ncbi.nlm.nih.gov/19625641/;https://europepmc.org/article/MED/19625641;https://pubmed.ncbi.nlm.nih.gov/8127870/;https://europepmc.org/article/MED/8127870;https://pubmed.ncbi.nlm.nih.gov/8482843/;https://europepmc.org/article/MED/8482843;https://pubmed.ncbi.nlm.nih.gov/2462676/;https://europepmc.org/article/MED/2462676	mouse MHC-I/MHC-II family and human/recombinant CD8 or NK-receptor systems	family-level MHC–co-receptor or receptor evidence; exact allele/complex unresolved	Primary studies support MHC-I/CD8 or MHC-I/KIR-family recognition for related alleles, but the exact submitted H2 allele and receptor/subunit combination was not unambiguously established as a direct pair in the located literature.	MHC recognition depends on peptide-loaded assembled complexes, beta2-microglobulin or partner chains, and allele-specific interfaces; family-level evidence was not counted as exact-pair proof.	aliases=H2-Bl Cd8b1,gene symbols,protein names and canonical complex notation;processed_forms=searched mature ligands, precursors, cleavage products, peptide chains and isoforms;complexes=searched receptor subunits, holoreceptors, co-receptors, heterodimers and adaptor complexes;structures=searched receptor reconstitution, binding interfaces, affinity, SPR, co-IP and functional receptor-dependence;PubMed+EuropePMC=exact-symbol, alias, processed-form and family-aware queries;citation_trails=followed relevant primary-paper and review references;negative=expression, pathway, network and noncognate-family co-occurrence were not counted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
