review_id	pair_key	pair_label_canonical	source_locators	species_support	support_kind	evidence_summary	limitations	search_notes	manual_reason
M20A-CELLCHAT-REMAINING-0610	gaba-gad2_slc32a1 gabr_a3b3q	GABA-GAD2_SLC32A1 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc32a1+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc32a1%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0625	gaba-gad2_slc6a1 gabr_a3b3e	GABA-GAD2_SLC6A1 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a1+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a1%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0627	gaba-gad2_slc6a1 gabr_a3b3q	GABA-GAD2_SLC6A1 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a1+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a1%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0642	gaba-gad2_slc6a11 gabr_a3b3e	GABA-GAD2_SLC6A11 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a11+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a11%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0644	gaba-gad2_slc6a11 gabr_a3b3q	GABA-GAD2_SLC6A11 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a11+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a11%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0659	gaba-gad2_slc6a12 gabr_a3b3e	GABA-GAD2_SLC6A12 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a12+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a12%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0661	gaba-gad2_slc6a12 gabr_a3b3q	GABA-GAD2_SLC6A12 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a12+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a12%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0676	gaba-gad2_slc6a13 gabr_a3b3e	GABA-GAD2_SLC6A13 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a13+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a13%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0678	gaba-gad2_slc6a13 gabr_a3b3q	GABA-GAD2_SLC6A13 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a13+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a13%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0693	gaba-gad2_slc6a6 gabr_a3b3e	GABA-GAD2_SLC6A6 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a6+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a6%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0695	gaba-gad2_slc6a6 gabr_a3b3q	GABA-GAD2_SLC6A6 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a6+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a6%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0710	gaba-gad2_slc6a8 gabr_a3b3e	GABA-GAD2_SLC6A8 GABR_A3B3E	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a8+gabr_a3b3e;https://europepmc.org/search?query=gaba-gad2_slc6a8%20gabr_a3b3e	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3e combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0712	gaba-gad2_slc6a8 gabr_a3b3q	GABA-GAD2_SLC6A8 GABR_A3B3Q	https://pubmed.ncbi.nlm.nih.gov/?term=gaba-gad2_slc6a8+gabr_a3b3q;https://europepmc.org/search?query=gaba-gad2_slc6a8%20gabr_a3b3q	human; mouse; rat; recombinant Xenopus/oocyte or mammalian cells	direct recombinant GABA-A subtype activation or subtype-specific pharmacology; composite ligand-context evidence	Expanded searches found GABA-A receptor family and related subunit evidence, but no clean primary assay unambiguously resolved the submitted a3b3q combination.	The CellChat ligand label is a GABA-GAD1/2-SLC6A composite. GAD1/2 synthesize GABA and SLC6A proteins mediate transport or reuptake; the literature supports GABA→GABA-A receptor activity, not physical binding of that composite to the receptor. Rare alpha3-beta3-epsilon/theta combinations remain unresolved.	PubMed and Europe PMC queried; aliases GABA, gamma-aminobutyric acid, GABA(A), GABAAR, Gabra/GABRA, Gabrb/GABRB, Gabrg/GABRG, Gabrd/GABRD, Gabre/GABRE, Gabrq/GABRQ; recombinant binding/electrophysiology/stoichiometry and citation trails checked; expression/review-only evidence not treated as exact-pair proof. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0135	gdf1 acvr1b_acvr2a_cfc1	Gdf1 Acvr1b_acvr2a_cfc1	https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1b_acvr2a_cfc1;https://europepmc.org/search?query=gdf1%20acvr1b_acvr2a_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF1 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0136	gdf1 acvr1b_acvr2b_cfc1	Gdf1 Acvr1b_acvr2b_cfc1	https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1b_acvr2b_cfc1;https://europepmc.org/search?query=gdf1%20acvr1b_acvr2b_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF1 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0137	gdf1 acvr1c_acvr2a_cfc1	Gdf1 Acvr1c_acvr2a_cfc1	https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1c_acvr2a_cfc1;https://europepmc.org/search?query=gdf1%20acvr1c_acvr2a_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF1 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0724	gdf1 acvr1c_acvr2b_cfc1	Gdf1 Acvr1c_acvr2b_cfc1	https://pubmed.ncbi.nlm.nih.gov/31210006/;https://pubmed.ncbi.nlm.nih.gov/30446628/;https://pubmed.ncbi.nlm.nih.gov/16522726/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf1+acvr1c_acvr2b_cfc1;https://europepmc.org/search?query=gdf1%20acvr1c_acvr2b_cfc1	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF1 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0138	gdf10 acvr1b_acvr2a	Gdf10 Acvr1b_acvr2a	https://pubmed.ncbi.nlm.nih.gov/25100713/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf10+acvr1b_acvr2a;https://europepmc.org/search?query=gdf10%20acvr1b_acvr2a	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF10 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-LIANA-REMAINING-0139	gdf11 acvr1b_acvr2b	Gdf11 Acvr1b_acvr2b	https://pubmed.ncbi.nlm.nih.gov/31315975/;https://pubmed.ncbi.nlm.nih.gov/28257634/;https://pubmed.ncbi.nlm.nih.gov/28270449/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf11+acvr1b_acvr2b;https://europepmc.org/search?query=gdf11%20acvr1b_acvr2b	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF11 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0725	gdf11 tgfbr1_acvr2a	Gdf11 Tgfbr1_acvr2a	https://pubmed.ncbi.nlm.nih.gov/31315975/;https://pubmed.ncbi.nlm.nih.gov/28257634/;https://pubmed.ncbi.nlm.nih.gov/28270449/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf11+tgfbr1_acvr2a;https://europepmc.org/search?query=gdf11%20tgfbr1_acvr2a	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF11 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
M20A-CELLCHAT-REMAINING-0726	gdf11 tgfbr1_acvr2b	Gdf11 Tgfbr1_acvr2b	https://pubmed.ncbi.nlm.nih.gov/31315975/;https://pubmed.ncbi.nlm.nih.gov/28257634/;https://pubmed.ncbi.nlm.nih.gov/28270449/;https://pubmed.ncbi.nlm.nih.gov/?term=gdf11+tgfbr1_acvr2b;https://europepmc.org/search?query=gdf11%20tgfbr1_acvr2b	human; mouse; rat; recombinant mammalian systems	TGF-beta/GDF family, receptor-subunit, complex, or structural evidence; exact submitted composite unresolved	Expanded PubMed and Europe PMC searches found pair-specific or close primary evidence for GDF11 receptor usage, including processed mature ligand, type-I/type-II receptor subunits, complexes, structures, and functional signaling, but did not cleanly resolve the exact submitted composite receptor notation.	The packet encodes multicomponent receptor complexes as a single receptor label. Related paralogs, type-I/type-II receptor interchange, co-receptors, processed ligand forms, and family-level pathway studies cannot be collapsed into exact composite-pair proof.	PubMed and Europe PMC queried; aliases and historical names (GDF/BMP/NODAL/activin nomenclature, ALK/ACVR/BMPR/TGFBR names), mature/pro-domain forms, receptor subunits, ternary complexes, structural and functional evidence, and citation trails checked; expression/pathway/database-only hits not promoted. Expanded CellChat search verdict=needs_manual_review.	Evidence remains unresolved after CellChat search or citation audit; curator review is required before ledger classification.
