pmid	public_unique_item_count	public_record_count	existing_module_count	existing_modules	public_item_keys	cross_module_overlap	corroboration_status
9030555	4	4	0		human|ets1|pthlh;human|sp1|pthlh;mouse|a0a979hlr9|\N;mouse|ets1|\N	false	reference_reuse_review
9030601	2	2	0		human|cebpa|lep;mouse|cebpa|lep	false	reference_reuse_review
9030636	2	2	0		human|creb1|fos;mouse|creb1|fos	false	reference_reuse_review
9030690	2	2	0		human|e2f1|mycn;mouse|e2f1|mycn	false	reference_reuse_review
9030974	8	9	0		human|cebpb|bts1;human|etv4|bts1;human|nfkb1|bst1;human|rela|bts1;human|sp1|bts1;human|tcf3|bts1;human|tp53|bts1;mouse|nfkb1|a0a0r4j190	false	reference_reuse_review
9032231	2	2	0		human|e2f1|tp53;mouse|e2f1|tp53	false	reference_reuse_review
9032233	4	4	0		human|ets1|prl;human|pou1f1|gh1;human|pou1f1|prl;mouse|pou1f1|gh1	false	reference_reuse_review
9032255	2	2	0		human|ctcf|myc;mouse|ctcf|myc	false	reference_reuse_review
9032275	2	2	0		human|nr0b1|nr5a1;mouse|nr0b1|nr5a1	false	reference_reuse_review
9032283	2	2	0		human|cebpa|pparg;human|cebpb|pparg	false	reference_reuse_review
9032292	2	3	0		human|pou3f1|gnrh1;mouse|pou3f1|gnrh1	false	reference_reuse_review
9032300	4	5	0		human|srf|dmd;human|srf|fos;mouse|srf|dmd;mouse|srf|fos	false	reference_reuse_review
9032301	2	2	0		human|cebpb|fos;mouse|cebpb|fos	false	reference_reuse_review
9034317	2	2	0		human|pou1f1|gh1;mouse|pou1f1|gh1	false	reference_reuse_review
9035283	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
9036990	10	10	0		human|nfkb1|il6;human|nfkb1|sod2;human|nfkb2|il6;human|rela|sod2;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb1|sod2;mouse|nfkb2|il6;mouse|rela|sod2;mouse|relb|il6	false	reference_reuse_review
9037208	2	2	0		human|jun|fos;mouse|jun|fos	false	reference_reuse_review
9037530	6	6	0		human|fos|penk;human|jun|fos;human|jun|penk;mouse|fos|penk;mouse|jun|fos;mouse|jun|penk	false	reference_reuse_review
9038135	2	2	0		human|hif1a|hmox1;mouse|hif1a|hmox1	false	reference_reuse_review
9038229	2	2	0		human|creb1|th;mouse|creb1|th	false	reference_reuse_review
9038623	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9039941	6	6	0		human|nfkb1|il6;human|nfkb2|il6;human|relb|il6;mouse|nfkb1|il6;mouse|nfkb2|il6;mouse|relb|il6	false	reference_reuse_review
9040935	4	4	0		human|wt1|egfr;human|wt1|igf1r;mouse|f6y2t6|e9qnx9;mouse|f6y2t6|egfr	false	reference_reuse_review
9040943	2	2	0		human|cebpb|abcb1;mouse|cebpb|abcb1a	false	reference_reuse_review
9041188	6	6	0		human|tp53|bax;human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|bax;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9041934	4	4	0		human|nfkb1|ptgs2;human|rela|ptgs2;mouse|nfkb1|ptgs2;mouse|rela|ptgs2	false	reference_reuse_review
9042572	0	0	1	22B		false	reference_reuse_review
9042660	5	5	0		human|jun|ccl2;mouse|jun|ccl12;mouse|jun|ccl2;mouse|nfkb1|ccl2;mouse|sp1|ccl2	false	reference_reuse_review
9042861	2	2	0		human|pax5|cd19;mouse|pax5|cd19	false	reference_reuse_review
9044850	15	15	0		human|ar|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9	false	reference_reuse_review
9045650	0	0	1	20B		true	reference_reuse_review
9045712	0	0	2	22B;23B		true	reference_reuse_review
9045873	0	0	1	20B		true	reference_reuse_review
9045878	2	2	0		human|egr1|f3;mouse|egr1|a0a0r4j088	false	reference_reuse_review
9045910	2	2	0		human|jun|il2;mouse|jun|il2	false	reference_reuse_review
9046256	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9047238	2	2	0		human|rel|il2;mouse|a4qpd3|il2	false	reference_reuse_review
9047239	5	5	0		human|nfatc2|il2;human|pou2f1|il2;human|pou2f1|il3;mouse|a0a0r4j1z4|il2;mouse|nfatc2|il2	false	reference_reuse_review
9049201	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9049255	0	0	1	23B		true	reference_reuse_review
9049304	2	4	0		human|egr1|vegfa;human|tfap2a|vegfa	false	reference_reuse_review
9050885	2	2	0		human|runx1|csf1r;mouse|a0a087wr05|csf1r	false	reference_reuse_review
9050992	4	4	0		human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9052414	30	32	0		human|ar|klk3;human|pgr|klk3;mouse|ar|klk1;mouse|ar|klk1b1;mouse|ar|klk1b11;mouse|ar|klk1b16;mouse|ar|klk1b21;mouse|ar|klk1b22;mouse|ar|klk1b24;mouse|ar|klk1b26;mouse|ar|klk1b27;mouse|ar|klk1b3;mouse|ar|klk1b4;mouse|ar|klk1b5;mouse|ar|klk1b8;mouse|ar|klk1b9;mouse|pgr|klk1;mouse|pgr|klk1b1;mouse|pgr|klk1b11;mouse|pgr|klk1b16;mouse|pgr|klk1b21;mouse|pgr|klk1b22;mouse|pgr|klk1b24;mouse|pgr|klk1b26;mouse|pgr|klk1b27;mouse|pgr|klk1b3;mouse|pgr|klk1b4;mouse|pgr|klk1b5;mouse|pgr|klk1b8;mouse|pgr|klk1b9	false	reference_reuse_review
9052469	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9052741	2	2	0		human|hnf1a|ugt1a1;human|hnf1a|ugt2b7	false	reference_reuse_review
9053305	2	2	0		human|hnf4a|afp;mouse|hnf4a|afp	false	reference_reuse_review
9053449	2	2	0		human|egr1|nfkb1;mouse|egr1|nfkb1	false	reference_reuse_review
9053851	0	0	1	23B		true	reference_reuse_review
9054613	2	2	0		human|sp1|e2f1;mouse|a0a979hlr9|e2f1	false	reference_reuse_review
9054614	2	2	0		human|sp1|jun;mouse|a0a979hlr9|jun	false	reference_reuse_review
9054634	4	4	0		human|ahr|cyp1a1;human|ahr|cyp1b1;mouse|\N|cyp1a1;mouse|\N|cyp1b1	false	reference_reuse_review
9054665	2	3	0		human|irf1|irf2;mouse|irf1|irf2	false	reference_reuse_review
9056636	4	4	0		mouse|nfia|fam89b;mouse|nfib|fam89b;mouse|nfic|fam89b;mouse|nfix|fam89b	false	reference_reuse_review
9056676	10	10	0		human|nfkb1|icam1;human|nfkb1|nfkb2;human|rela|icam1;human|rela|nfkb2;human|rel|icam1;mouse|a4qpd3|icam1;mouse|nfkb1|icam1;mouse|nfkb1|nfkb2;mouse|rela|icam1;mouse|rela|nfkb2	false	reference_reuse_review
9058209	2	2	0		human|cebpa|cps1;mouse|cebpa|cps1	false	reference_reuse_review
9058376	4	4	0		human|creb1|cyp19a1;human|nr5a1|cyp19a1;mouse|creb1|cyp19a1;mouse|nr5a1|cyp19a1	false	reference_reuse_review
9058379	2	2	0		human|esr1|pgr;mouse|esr1|pgr	false	reference_reuse_review
9058597	6	6	0		human|fos|nqo1;human|jun|nqo1;human|nfkb1|nqo1;mouse|fos|nqo1;mouse|jun|nqo1;mouse|nfkb1|nqo1	false	reference_reuse_review
9058643	6	8	0		human|jun|il1b;human|nfkb1|il1b;human|rela|il1b;mouse|jun|il1b;mouse|nfkb1|il1b;mouse|rela|il1b	false	reference_reuse_review
9059565	2	2	0		human|nr5a1|amh;mouse|nr5a1|a0a8q0p8a2	false	reference_reuse_review
9059991	2	2	0		human|hsf1|hspa4;mouse|hsf1|\N	false	reference_reuse_review
9059994	2	2	0		human|stat1|ifng;mouse|a0a087wsp5|ifng	false	reference_reuse_review
9062372	4	6	0		human|egr1|alox5;human|sp1|alox5;mouse|a0a979hlr9|alox5;mouse|egr1|alox5	false	reference_reuse_review
9063444	2	2	0		human|elk1|fos;mouse|elk1|fos	false	reference_reuse_review
9063748	2	2	0		human|tp53|fancc;mouse|tp53|e0cxc4	false	reference_reuse_review
9064279	2	2	0		human|myc|cbfb;human|sp1|cbfb	false	reference_reuse_review
9065432	4	4	0		human|nfkb1|il2;human|rela|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
9065466	5	5	0		human|nr5a1|hsd3b2;mouse|nr5a1|hsd3b1;mouse|nr5a1|hsd3b2;mouse|nr5a1|hsd3b3;mouse|nr5a1|hsd3b6	false	reference_reuse_review
9065593	0	0	1	20B		true	reference_reuse_review
9065784	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9066592	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9067605	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9067734	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9068062	5	5	0		human|creb1|ptgs2;human|jun|ptgs2;human|tfap2a|ptgs2;mouse|creb1|ptgs2;mouse|jun|ptgs2	false	reference_reuse_review
9068120	2	2	0		human|creb1|fos;mouse|creb1|fos	false	reference_reuse_review
9069288	2	2	0		human|stat1|cdkn1a;mouse|a0a087wsp5|cdkn1a	false	reference_reuse_review
9069290	2	2	0		human|mef2c|jun;mouse|a0a0g2jem8|jun	false	reference_reuse_review
9070260	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9070651	4	4	0		human|tp53|bax;human|tp53|bcl2;mouse|tp53|bax;mouse|tp53|bcl2	false	reference_reuse_review
9070653	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9070662	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9071474	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
9071998	2	3	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9072003	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9072438	0	0	1	22B		false	reference_reuse_review
9076342	4	5	0		human|wt1|igf1;human|wt1|igf1r;mouse|f6y2t6|e9qnx9;mouse|f6y2t6|igf1	false	reference_reuse_review
9077483	2	2	0		human|vdr|cyp24a1;mouse|vdr|cyp24a1	false	reference_reuse_review
9078237	2	2	0		human|tp53|casp3;mouse|tp53|casp3	false	reference_reuse_review
9078282	2	2	0		human|cebpa|pck2;mouse|cebpa|pck2	false	reference_reuse_review
9078371	10	15	0		human|irf1|ifna1;mouse|irf1|\N;mouse|irf1|b1ayh7;mouse|irf1|ifna1;mouse|irf1|ifna11;mouse|irf1|ifna12;mouse|irf1|ifna13;mouse|irf1|ifna4;mouse|irf1|ifna9;mouse|irf1|l7mtu6	false	reference_reuse_review
9079634	9	9	0		human|nfkb1|il1b;human|nfkb1|tnf;human|rela|il1b;human|rela|tnf;mouse|nfkb1|il1b;mouse|nfkb1|rel;mouse|nfkb1|tnf;mouse|rela|il1b;mouse|rela|tnf	false	reference_reuse_review
9079666	2	2	0		human|sp1|kdr;mouse|a0a979hlr9|kdr	false	reference_reuse_review
9079671	0	0	1	22B		false	reference_reuse_review
9081680	2	2	0		human|rel|f3;mouse|a4qpd3|a0a0r4j088	false	reference_reuse_review
9081693	12	12	0		human|egr1|f3;human|jun|f3;human|nfkb1|f3;human|rela|f3;human|rel|f3;human|sp1|f3;mouse|a0a979hlr9|a0a0r4j088;mouse|a4qpd3|a0a0r4j088;mouse|egr1|a0a0r4j088;mouse|jun|a0a0r4j088;mouse|nfkb1|a0a0r4j088;mouse|rela|a0a0r4j088	false	reference_reuse_review
9083085	0	0	1	22B		false	reference_reuse_review
9084506	2	2	0		human|nfkb1|icam1;mouse|nfkb1|icam1	false	reference_reuse_review
9084874	4	4	0		human|nfkb1|il2;human|rela|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
9088063	2	2	0		human|vdr|pth;mouse|vdr|pth	false	reference_reuse_review
9089390	0	0	1	20B		true	reference_reuse_review
9090124	2	2	0		human|myc|odc1;mouse|myc|odc1	false	reference_reuse_review
9092517	4	4	0		human|nfkb1|agt;human|rela|agt;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
9092567	2	3	0		human|sp1|col7a1;mouse|a0a979hlr9|col7a1	false	reference_reuse_review
9092569	3	3	0		human|nfkb1|sele;human|stat6|sele;mouse|nfkb1|\N	false	reference_reuse_review
9092574	0	0	1	20B		true	reference_reuse_review
9092580	4	4	0		human|nfkb1|f3;human|rela|f3;mouse|nfkb1|a0a0r4j088;mouse|rela|a0a0r4j088	false	reference_reuse_review
9094091	2	2	0		human|fos|ccnd1;mouse|fos|ccnd1	false	reference_reuse_review
909520199	0	0	1	22B		false	reference_reuse_review
9095577	6	6	0		human|nfkb1|icam1;human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|nfkb1|icam1;mouse|rela|\N	false	reference_reuse_review
9096302	2	2	0		human|e2f1|dhfr;mouse|e2f1|dhfr	false	reference_reuse_review
9096323	2	2	0		human|rela|sele;mouse|rela|\N	false	reference_reuse_review
9096387	2	2	0		human|myb|bcl2;mouse|a0a087wpa7|bcl2	false	reference_reuse_review
9099677	0	0	1	23B		true	reference_reuse_review
9099698	2	2	0		human|usf2|atp5f1a;mouse|usf2|atp5f1a	false	reference_reuse_review
9099943	0	0	1	23B		true	reference_reuse_review
9100069	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9102211	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9103269	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9103451	4	4	0		human|jun|sele;human|nfkb1|sele;mouse|jun|\N;mouse|nfkb1|\N	false	reference_reuse_review
9105415	2	2	0		human|tp53|e2f1;mouse|tp53|e2f1	false	reference_reuse_review
9105716	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9108419	4	4	0		human|tp53|bax;human|tp53|bcl2;mouse|tp53|bax;mouse|tp53|bcl2	false	reference_reuse_review
9108440	6	6	0		human|tp53|cdkn1a;human|wt1|cdkn1a;human|wt1|egfr;mouse|f6y2t6|cdkn1a;mouse|f6y2t6|egfr;mouse|tp53|cdkn1a	false	reference_reuse_review
9108446	2	2	0		human|rara|rarb;mouse|rara|rarb	false	reference_reuse_review
9108451	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9109380	2	2	0		human|tp53|bcl2;mouse|tp53|bcl2	false	reference_reuse_review
9109500	2	2	0		human|egr1|tgfb1;mouse|egr1|tgfb1	false	reference_reuse_review
9110315	6	6	0		human|myc|ccna2;human|myc|odc1;human|myc|ptma;mouse|myc|ccna2;mouse|myc|odc1;mouse|myc|ptma	false	reference_reuse_review
9110979	2	2	0		human|prdm1|myc;mouse|prdm1|myc	false	reference_reuse_review
9111003	3	3	0		human|jun|mmp1;mouse|jun|g5e8a9;mouse|jun|mmp1a	false	reference_reuse_review
9111208	2	2	0		human|jun|fos;mouse|jun|fos	false	reference_reuse_review
9111305	6	6	0		human|elk1|fos;human|elk4|fos;human|srf|fos;mouse|elk1|fos;mouse|elk4|fos;mouse|srf|fos	false	reference_reuse_review
9111322	3	4	0		human|myc|cad;mouse|max|cad;mouse|myc|cad	false	reference_reuse_review
9111329	2	2	0		human|foxa2|pdx1;mouse|foxa2|pdx1	false	reference_reuse_review
9111330	6	6	0		human|nfatc2|il2;human|nfkb1|il2;human|rela|il2;mouse|nfatc2|il2;mouse|nfkb1|il2;mouse|rela|il2	false	reference_reuse_review
9112400	2	2	0		human|sp1|cyp17a1;mouse|a0a979hlr9|cyp17a1	false	reference_reuse_review
9112432	4	4	0		human|tp53|abcb1;human|tp53|mdm2;mouse|tp53|abcb1a;mouse|tp53|mdm2	false	reference_reuse_review
9113979	4	4	0		human|epas1|epo;human|epas1|vegfa;human|hif1a|vegfa;mouse|epas1|epo	false	reference_reuse_review
9113991	2	2	0		human|tfap2c|esr1;mouse|tfap2c|esr1	false	reference_reuse_review
9114433	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9115216	0	0	1	24B		true	reference_reuse_review
9115299	2	2	0		human|hif1a|nos2;mouse|hif1a|nos2	false	reference_reuse_review
9115370	2	2	0		human|sp1|odc1;mouse|a0a979hlr9|odc1	false	reference_reuse_review
9115639	6	7	0		human|nfkb1|il2ra;human|nfkb2|il2ra;human|rela|il2ra;mouse|nfkb1|il2ra;mouse|nfkb2|il2ra;mouse|rela|il2ra	false	reference_reuse_review
9116296	4	4	0		human|rara|rarb;human|rara|rarg;mouse|rara|rarb;mouse|rara|rarg	false	reference_reuse_review
9116298	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9118802	2	2	0		human|gli2|foxa2;mouse|gli2|foxa2	false	reference_reuse_review
9118940	4	4	0		human|creb1|fos;human|srf|fos;mouse|creb1|fos;mouse|srf|fos	false	reference_reuse_review
9119377	2	2	0		human|klf1|hbb;mouse|a0a6i8mwy6|a8duk4	false	reference_reuse_review
9119388	2	2	0		human|jun|mmp13;mouse|jun|mmp13	false	reference_reuse_review
9120274	2	2	0		human|pax5|prdm1;mouse|pax5|prdm1	false	reference_reuse_review
9120285	2	2	0		human|nfkb1|nfkbia;mouse|nfkb1|nfkbia	false	reference_reuse_review
9120300	4	4	0		human|nfkb1|vcam1;human|rela|vcam1;mouse|nfkb1|\N;mouse|rela|\N	false	reference_reuse_review
9120310	3	5	0		human|nfkb1|ccl5;human|rela|ccl5;human|rel|ccl5	false	reference_reuse_review
9120716	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9121439	2	2	0		human|hnf1a|hnf4a;human|hnf4a|hnf1a	false	reference_reuse_review
9121444	4	4	0		human|e2f1|dhfr;human|e2f4|dhfr;mouse|e2f1|dhfr;mouse|e2f4|dhfr	false	reference_reuse_review
9121477	2	2	0		human|srf|tagln;mouse|srf|tagln	false	reference_reuse_review
9121484	2	2	0		human|stat5a|il2ra;mouse|stat5a|il2ra	false	reference_reuse_review
9121493	2	2	0		human|nr5a1|nr0b1;mouse|nr5a1|nr0b1	false	reference_reuse_review
9122197	4	4	0		human|tp53|bax;human|tp53|bcl2;mouse|tp53|bax;mouse|tp53|bcl2	false	reference_reuse_review
9122217	0	0	1	20B		true	reference_reuse_review
9122255	4	4	0		human|nfkb1|nos2;human|rela|nos2;mouse|nfkb1|nos2;mouse|rela|nos2	false	reference_reuse_review
9124240	0	0	1	22B		false	reference_reuse_review
9124579	2	2	0		human|jun|tgfb1;mouse|jun|tgfb1	false	reference_reuse_review
9124608	5	5	0		human|cebpb|cxcl8;human|jun|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9125213	6	6	0		human|jun|serpine1;human|smad3|serpine1;mouse|junb|serpine1;mouse|jun|g5e899;mouse|jun|serpine1;mouse|smad3|g5e899	false	reference_reuse_review
9125224	4	4	0		human|jun|cxcl8;human|nfkb1|cxcl8;human|nfkb2|cxcl8;human|rela|cxcl8	false	reference_reuse_review
9125308	2	2	0		human|jun|vcam1;mouse|jun|\N	false	reference_reuse_review
9126360	2	2	0		human|myc|ptma;mouse|myc|ptma	false	reference_reuse_review
9126706	4	4	0		human|nfkb1|ccl2;human|rela|ccl2;mouse|nfkb1|ccl12;mouse|rela|ccl12	false	reference_reuse_review
9126929	0	0	1	22B		false	reference_reuse_review
9127318	2	2	0		human|tp53|abcb1;mouse|tp53|abcb1a	false	reference_reuse_review
9127741	0	0	1	20B		true	reference_reuse_review
9129017	3	3	1	22B	human|stat5a|osm;mouse|epor|cish;mouse|stat5a|osm	false	needs_corroboration
9129141	6	6	0		human|tp53|bax;human|tp53|bcl2;human|tp53|fas;mouse|tp53|bax;mouse|tp53|bcl2;mouse|tp53|fas	false	reference_reuse_review
9129150	2	2	0		human|rela|tnf;mouse|rela|tnf	false	reference_reuse_review
9129155	2	2	0		human|jun|ivl;mouse|jun|g3x9d9	false	reference_reuse_review
9129663	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9130478	4	4	0		human|jun|il5;human|jun|tnf;mouse|jun|il5;mouse|jun|tnf	false	reference_reuse_review
9130707	4	4	0		human|elk1|fos;human|elk4|fos;mouse|elk1|fos;mouse|elk4|fos	false	reference_reuse_review
9131264	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9133423	2	2	0		human|spi1|ikzf1;mouse|spi1|g5e8h3	false	reference_reuse_review
9133600	2	2	0		human|nfatc2|il4;mouse|nfatc2|il4	false	reference_reuse_review
9134685	2	2	0		human|ahr|cyp1a1;mouse|\N|cyp1a1	false	reference_reuse_review
9135153	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9135552	13	18	0		human|nfkb1|il2;human|nfkb1|il2ra;human|nfkb2|il2ra;human|pou2f1|il2;human|pou2f1|il2ra;human|rela|il2;human|rela|il2ra;mouse|a0a0r4j1z4|il2;mouse|nfkb1|il2;mouse|nfkb1|il2ra;mouse|nfkb2|il2ra;mouse|rela|il2;mouse|rela|il2ra	false	reference_reuse_review
9136080	4	4	0		human|spi1|mnda;mouse|spi1|ifi204;mouse|spi1|ifi205a;mouse|spi1|mndal	false	reference_reuse_review
9136900	2	2	0		human|tp53|ckm;mouse|tp53|ckm	false	reference_reuse_review
9136992	4	4	0		human|fos|mmp9;human|jun|mmp9;mouse|fos|mmp9;mouse|jun|mmp9	false	reference_reuse_review
9137421	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9137486	4	4	0		human|tp53|cdkn1a;human|tp53|mdm2;mouse|tp53|cdkn1a;mouse|tp53|mdm2	false	reference_reuse_review
9137491	2	2	0		human|tp53|abcb1;mouse|tp53|abcb1a	false	reference_reuse_review
9138113	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9138284	4	4	0		human|ets1|mmp13;human|jun|mmp13;mouse|ets1|mmp13;mouse|jun|mmp13	false	reference_reuse_review
9138481	2	2	0		human|tp53|cdkn1a;mouse|tp53|cdkn1a	false	reference_reuse_review
9141200	2	2	0		human|atf2|jun;mouse|atf2|jun	false	reference_reuse_review
9141616	2	2	0		human|esr1|bcl2;mouse|esr1|bcl2	false	reference_reuse_review
9142901	2	2	0		human|elk1|fos;mouse|elk1|fos	false	reference_reuse_review
9143355	8	8	0		human|vdr|bglap;human|vdr|cyp24a1;human|vdr|pth;mouse|vdr|bglap;mouse|vdr|bglap2;mouse|vdr|bglap3;mouse|vdr|cyp24a1;mouse|vdr|pth	false	reference_reuse_review
9143363	3	3	0		human|sp1|col1a2;mouse|a0a979hlr9|col1a2;mouse|sp1|col1a2	false	reference_reuse_review
9144241	2	3	0		human|hes1|ascl1;mouse|hes1|ascl1	false	reference_reuse_review
9144414	2	2	0		human|sp1|gast;mouse|a0a979hlr9|gast	false	reference_reuse_review
9145328	0	0	1	23B		true	reference_reuse_review
9145912	4	4	0		human|vdr|cyp3a4;mouse|vdr|\N;mouse|vdr|cyp3a11;mouse|vdr|cyp3a13	false	reference_reuse_review
9147818	4	4	0		human|fos|penk;human|jun|penk;mouse|fos|penk;mouse|jun|penk	false	reference_reuse_review
9148757	2	3	0		human|cdx2|lct;mouse|cdx2|f8vpt3	false	reference_reuse_review
9149906	2	3	0		human|e2f4|e2f2;mouse|e2f4|e2f2	false	reference_reuse_review
9150367	4	4	0		human|jun|mmp9;human|sp1|mmp9;mouse|a0a979hlr9|mmp9;mouse|jun|mmp9	false	reference_reuse_review
9150392	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9151677	0	0	1	23B		true	reference_reuse_review
9151819	2	2	0		human|atf2|fn1;mouse|atf2|fn1	false	reference_reuse_review
9151857	4	6	0		human|sp1|nfkb1;human|sp1|rela;mouse|a0a979hlr9|nfkb1;mouse|a0a979hlr9|rela	false	reference_reuse_review
9153222	0	0	1	23B		true	reference_reuse_review
9153249	4	4	0		human|hnf4a|apoa1;human|hnf4a|apoc3;mouse|hnf4a|a0a0r4j1n3;mouse|hnf4a|apoa1	false	reference_reuse_review
9153395	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9153396	2	2	0		human|tp53|mdm2;mouse|tp53|mdm2	false	reference_reuse_review
9153399	0	0	1	23B		true	reference_reuse_review
9154804	16	16	0		human|sp1|klk3;human|tfap2a|sp1;mouse|a0a979hlr9|klk1;mouse|a0a979hlr9|klk1b1;mouse|a0a979hlr9|klk1b11;mouse|a0a979hlr9|klk1b16;mouse|a0a979hlr9|klk1b21;mouse|a0a979hlr9|klk1b22;mouse|a0a979hlr9|klk1b24;mouse|a0a979hlr9|klk1b26;mouse|a0a979hlr9|klk1b27;mouse|a0a979hlr9|klk1b3;mouse|a0a979hlr9|klk1b4;mouse|a0a979hlr9|klk1b5;mouse|a0a979hlr9|klk1b8;mouse|a0a979hlr9|klk1b9	false	reference_reuse_review
9154806	4	4	0		human|tp53|cdkn1a;human|tp53|gadd45a;mouse|tp53|cdkn1a;mouse|tp53|gadd45a	false	reference_reuse_review
9154817	6	8	0		human|nr3c1|ccnd3;human|nr3c1|cdk4;human|nr3c1|cdk6;mouse|nr3c1|ccnd3;mouse|nr3c1|cdk4;mouse|nr3c1|cdk6	false	reference_reuse_review
9154819	6	8	0		human|jun|tnc;human|nfkb1|tnc;human|rela|tnc;mouse|jun|tnc;mouse|nfkb1|tnc;mouse|rela|tnc	false	reference_reuse_review
9154827	4	4	0		human|rela|ccnd1;human|tp53|ccnd1;mouse|rela|ccnd1;mouse|tp53|ccnd1	false	reference_reuse_review
9155642	8	8	0		human|nfkb1|il2;human|nfkb1|il4;human|rela|il2;human|rela|il4;mouse|nfkb1|il2;mouse|nfkb1|il4;mouse|rela|il2;mouse|rela|il4	false	reference_reuse_review
9157999	2	2	0		human|ets1|plau;mouse|ets1|plau	false	reference_reuse_review
9158138	2	3	0		human|mitf|tyr;mouse|mitf|tyr	false	reference_reuse_review
9159130	3	3	0		human|hif1a|epo;human|hif1a|vegfa;mouse|hif1a|epo	false	reference_reuse_review
9159131	2	2	0		human|ar|serpinb5;mouse|ar|serpinb5	false	reference_reuse_review
9160673	2	2	0		human|jun|tnf;mouse|jun|tnf	false	reference_reuse_review
9160750	2	2	0		human|gata3|il4;mouse|gata3|il4	false	reference_reuse_review
9162297	2	2	0		human|tp53|bcl2;mouse|tp53|bcl2	false	reference_reuse_review
9162900	4	4	0		human|max|odc1;human|myc|odc1;mouse|max|odc1;mouse|myc|odc1	false	reference_reuse_review
9163609	4	4	0		human|tp53|bax;human|tp53|fas;mouse|tp53|bax;mouse|tp53|fas	false	reference_reuse_review
