species	tf_symbol	target_symbol	external_record_keys	decision	module_assignment	evidence_status	support_kind	effect_polarity	primary_pmids	corroborating_pmids	shared_paper_status	cross_module_status	cell_type_context	stimulus_context	limitations	notes
human	SP1	ST6GAL1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004657:8e26b4c55518;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007425	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	STAR	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000554:edf55de91b57;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007426	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	STARD3	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001281:c449c2119808;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007427	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	STK11	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002883:7e3ad1b565dc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007428	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	SYP	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007429	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TAF7	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001111:37e87a991eed;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007430;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007431	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TAL1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004938:1f811eb1da1d	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TBC1D14	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:013027:338d95708a04	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TBX21	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007432	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TBXA2R	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001166:2d4dfd8fdd8a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007433	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TCN2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003235:5e7ebb56c90a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007434	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TERF2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007435	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TERT	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000460:ca68dda056a2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007436;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007437	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TF	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007438	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TFPI2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004658:98f91f0a1875;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007439	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TGFA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001466:67f31ccbb178;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007440	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TGFB1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000101:b864d0f2d4ac;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007441;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007442	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TGFBR2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000447:17edcdb848e9;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007443	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TGM4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004659:30a1698100bc;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007444	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TH	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007445	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	THBD	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003858:2be3040967f2;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007446;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007447	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TICAM1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007448	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	repressing_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TIMP1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000789:f0933c0488c9;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007449;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007450	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TIMP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001705:c00334408c07;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007451	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TIMP3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007452;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007453	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TINF2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002812:0cb3f6e189ec;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007454	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TK1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007455	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TLR2	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007456;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007457	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TMPO	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002547:2e9a06752ab6;OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002548:bf23631d37df;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007458	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNC	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007459;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007460	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNF	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000318:6f6b6989fb09;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007461;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007462	hold_direction_conflict	22B	database_direction_conflict	conflicting_database_assertions	activating_target;repressing_target			shared_source_citation_not_adjudicated				Public records report both activating and repressing directions; no exact-pair primary review resolved the conflict.	Contradictory public direction labels; hold directionally and do not resolve from citation overlap or database consensus.
human	SP1	TNFRSF10B	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001368:2f0d78ef4d68;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007463;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007464	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNFRSF8	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000471:0690ce7e0a06	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNFSF10	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002368:915ac48a2b53;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007465	hold_direction_conflict	22B	database_direction_conflict	conflicting_database_assertions	activating_target;repressing_target			shared_source_citation_not_adjudicated				Public records report both activating and repressing directions; no exact-pair primary review resolved the conflict.	Contradictory public direction labels; hold directionally and do not resolve from citation overlap or database consensus.
human	SP1	TNFSF14	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004660:0b746766391d;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007466	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNNC1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:006751:c2bb1a6e8875	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TNNI3	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007467	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TP53	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000657:adc595837ee8	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TPI1	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004939:da8964ba434c	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TPMT	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003257:c92189c392c5;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007468	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TYMP	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007469	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	TYMS	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000970:ba6d8e065f41;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007470	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UBC	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000983:79d2ff0319a9;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007471	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UGCG	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007472	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UGDH	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:001242:b17a3f1c641f;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007473;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007474	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UGT1A4	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:002518:cdd176507eb4;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007475	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UGT1A6	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:005436:7c171b6f01b3	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UGT2B15	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007476	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UNG	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:004940:b5f4a4e228e5	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	USP7	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007477	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	UTRN	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000527:6c177e3f0028;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007478	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	VAMP2	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:003160:6ecbd9803e79;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007479	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	VDR	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000502:8269da983c6a;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007480	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target;unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	VEGFA	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000481:d5e41605a44b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007481;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007482;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007483	hold_direction_conflict	22B	database_direction_conflict	conflicting_database_assertions	activating_target;repressing_target;unknown			shared_source_citation_not_adjudicated				Public records report both activating and repressing directions; no exact-pair primary review resolved the conflict.	Contradictory public direction labels; hold directionally and do not resolve from citation overlap or database consensus.
human	SP1	VIM	OmniPath_DoRothEA|OmniPath_DoRothEA_snapshot_2026-08-25|human|omnipath_dorothea:human:000457:1c341c853e5b;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007484	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	activating_target			shared_source_citation_not_adjudicated				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	WAS	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007485	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	WIF1	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007486	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	repressing_target			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
human	SP1	WRN	TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007487	database_only_unverified	22B	database_only_unverified	database_curated_regulon_assertion	unknown			no_pair_primary_review				OmniPath/DoRothEA or TRRUST record retained as a literature lead; exact pair-level primary evidence was not verified in this lane.	Public TF-target/regulon assertion retained for provenance; do not treat database presence or shared citation as pair-level evidence.
