boundary_id	source_a_evidence_id	source_a_edge_ids	boundary_type	source_locator	species_support	source_scope	summary	limitations
M23B-BOUNDARY-001088	M23A-B019-NE-010		no_evidence_boundary	PMID:33643791; https://pubmed.ncbi.nlm.nih.gov/33643791/; PMCID:PMC7887579; https://pmc.ncbi.nlm.nih.gov/articles/PMC7887579/; DOI:10.1002/advs.202002500	Mus musculus; human cell comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for NID1/NID1-G2 domain-ITGAV:ITGB3 (alphaVbeta3).	No isolated NID1-ITGAV/ITGB3 edge; alphaVbeta3 complex dependence is retained.
M23B-BOUNDARY-001094	M23A-B019-NE-011		no_evidence_boundary	PMID:33643791; https://pubmed.ncbi.nlm.nih.gov/33643791/; PMCID:PMC7887579; https://pmc.ncbi.nlm.nih.gov/articles/PMC7887579/; DOI:10.1002/advs.202002500	Mus musculus; human cell comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for NID1/NID1-G2 domain-ITGAV:ITGB3 (alphaVbeta3).	No isolated NID1-ITGB3 edge; alphaVbeta3 complex dependence is retained.
M23B-BOUNDARY-001127	M23A-B019-NE-012		no_evidence_boundary	PMID:15684035; DOI:10.1083/jcb.200404112; PMID:19411312; PMCID:PMC2711805	human; mouse comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for PLAU/uPA-ITGA5.	No direct PLAU-ITGA5 binding; uPAR-alpha5beta1 is the direct complex.
M23B-BOUNDARY-001130	M23A-B019-NE-013		no_evidence_boundary	PMID:8874219; DOI:10.1182/blood.V88.8.3185.bloodjournal8883185; PMID:8621779; PMCID:PMC507264; DOI:10.1172/JCI118626	human; mouse comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for PLAU/uPA-PLAUR/uPAR-Mac-1 (ITGAM:ITGB2).	No direct PLAU-ITGAM binding; uPAR-Mac-1 complex function is retained.
M23B-BOUNDARY-001132	M23A-B019-NE-014		no_evidence_boundary	PMID:22470492; https://pubmed.ncbi.nlm.nih.gov/22470492/	Homo sapiens	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for PLAU/uPA-ITGB5.	No direct PLAU-ITGB5 binding or unique proximal relay; uPA/uPAR regulates ITGB5 abundance/function.
M23B-BOUNDARY-001133	M23A-B019-NE-015		no_evidence_boundary	PMID:22470492; https://pubmed.ncbi.nlm.nih.gov/22470492/	Homo sapiens	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for PLAU/uPA-ITGB5.	No direct PLAU-ITGB5 binding or unique proximal relay; uPA/uPAR regulates ITGB5 abundance/function.
M23B-BOUNDARY-001142	M23A-B019-NE-016		no_evidence_boundary	PMID:12626582; DOI:10.4049/jimmunol.170.6.3233; https://pubmed.ncbi.nlm.nih.gov/12626582/; https://doi.org/10.4049/jimmunol.170.6.3233	mouse; human comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for S100A8-containing preparation-ITGAM:ITGB2 (Mac-1).	No direct S100A8-ITGB2 binary edge; S100A8/A9 preparations activate Mac-1.
M23B-BOUNDARY-001143	M23A-B019-NE-017		no_evidence_boundary	PMID:12626582; DOI:10.4049/jimmunol.170.6.3233; https://pubmed.ncbi.nlm.nih.gov/12626582/; https://doi.org/10.4049/jimmunol.170.6.3233	mouse; human comparator	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for S100A8-containing preparation-ITGAM:ITGB2 (Mac-1).	No direct S100A8-ITGB2 binary edge; S100A8/A9 preparations activate Mac-1.
M23B-BOUNDARY-001145	M23A-B019-NE-018		no_evidence_boundary	PMID:12626582; DOI:10.4049/jimmunol.170.6.3233; https://pubmed.ncbi.nlm.nih.gov/12626582/; https://doi.org/10.4049/jimmunol.170.6.3233	mouse; human comparator	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for S100A9-containing preparation-ITGAM:ITGB2 (Mac-1).	No direct S100A9-ITGB2 binary edge; S100A8/A9 preparations activate Mac-1.
M23B-BOUNDARY-001146	M23A-B019-NE-019		no_evidence_boundary	PMID:12626582; DOI:10.4049/jimmunol.170.6.3233; https://pubmed.ncbi.nlm.nih.gov/12626582/; https://doi.org/10.4049/jimmunol.170.6.3233	mouse; human comparator	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for S100A9-containing preparation-ITGAM:ITGB2 (Mac-1).	No direct S100A9-ITGB2 binary edge; S100A8/A9 preparations activate Mac-1.
M23B-BOUNDARY-001161	M23A-B019-NE-020		no_evidence_boundary	PMID:17318185; PMCID:PMC1817636; PMID:32971928; PMCID:PMC7555002; DOI:10.3390/ijms21186965; URL:https://pubmed.ncbi.nlm.nih.gov/17318185/	human; mouse comparator systems	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SEMA4A-PLXND1.	No unified Plexin-D1-to-TF branch; TBX21/GATA3/RORC changes are from a separate T-cell context.
M23B-BOUNDARY-001172	M23A-B019-NE-021		no_evidence_boundary	PMID:23345436; PMCID:PMC3593915; PMID:29934346; PMCID:PMC6705959	rat neurons and heterologous synapse assays	negative_evidence	No qualifying exact-primary binding_or_activation edge promoted for SLITRK1-PTPRS family synaptic adhesion complex.	No binding or proximal relay promoted for grouped SLITRK1/2/6-PTPRS; primary support is synaptogenic function.
M23B-BOUNDARY-001173	M23A-B019-NE-022		no_evidence_boundary	PMID:23345436; PMCID:PMC3593915; PMID:29934346; PMCID:PMC6705959	rat neurons and heterologous synapse assays	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SLITRK1-PTPRS family synaptic adhesion complex.	No binding or proximal relay promoted for grouped SLITRK1/2/6-PTPRS; primary support is synaptogenic function.
M23B-BOUNDARY-001176	M23A-B019-NE-023		no_evidence_boundary	https://pmc.ncbi.nlm.nih.gov/articles/PMC3288805/	mouse and rat	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SLITRK3-PTPRD.	No unique PTPRD cytosolic relay or terminal TF; splice/synapse context is required.
M23B-BOUNDARY-001179	M23A-B019-NE-024		no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/23345436/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3593915/	rat	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SLITRK4-PTPRS.	No unique PTPRS cytosolic relay or terminal TF; splice/synapse context is required.
M23B-BOUNDARY-001182	M23A-B019-NE-025		no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/23345436/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3593915/	rat	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SLITRK5-PTPRS.	No unique PTPRS cytosolic relay or terminal TF; splice/synapse context is required.
M23B-BOUNDARY-001191	M23A-B019-NE-026		no_evidence_boundary	PMID:9547293; DOI:10.1242/jcs.111.9.1165; PMID:10896785; PMID:19417209; DOI:10.1182/blood-2009-01-197988	bovine; human; mouse comparator	negative_evidence	No qualifying exact-primary receptor_proximal_relay edge promoted for SPP1/osteopontin-ITGA4:ITGB1.	No unique receptor-proximal kinase or terminal TF was measured for SPP1-alpha4beta1.
M23B-BOUNDARY-001199	M23A-B021-EVID-008		no_evidence_boundary	PMID:12820653	human	negative_evidence	M23A-Q1006: Vitronectin supports an alphaVbeta3 matrix context that cooperates with VEGF/KDR signaling, but the primary study does not show direct vitronectin–KDR binding or a KDR-specific VTN relay.	This is an explicit bounded no-evidence case, not biological absence; do not substitute VEGF–KDR evidence for VTN–KDR.
M23B-BOUNDARY-001211	M23A-B021-EVID-020		no_evidence_boundary	PMID:12613546; PMID:10985345	mouse	negative_evidence	M23A-Q1011: Primary evidence supports Sema3A signaling through NRP1/Plexin-A complexes with L1CAM modulation, but no qualifying exact Sema3A–CNTN2 ligand/receptor assay was recovered.	Bounded non-recovery, not biological absence; do not transfer L1CAM or NRP1 evidence to CNTN2.
M23B-BOUNDARY-001217	M23A-B021-EVID-026		no_evidence_boundary	PMID:37002363; PMID:17897628	mouse candidate; human comparator	negative_evidence	M23A-Q1014: No qualifying primary Sema6C–NRCAM binding or receptor-specific perturbation was recovered; the Sema6C c-Abl/FAK/YAP study is a cis intracellular pathway, not an NRCAM edge.	Bounded non-recovery; do not transfer Sema6D–NRCAM/Plexin-A1 evidence to Sema6C.
M23B-BOUNDARY-001221	M23A-B021-EVID-030		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1016: No qualifying primary LAMA1–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA1–SV2A.
M23B-BOUNDARY-001222	M23A-B021-EVID-031		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1017: No qualifying primary LAMA1–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA1–SV2B.
M23B-BOUNDARY-001223	M23A-B021-EVID-032		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1018: No qualifying primary LAMA1–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA1–SV2C.
M23B-BOUNDARY-001224	M23A-B021-EVID-033		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1019: No qualifying primary LAMA2–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA2–SV2A.
M23B-BOUNDARY-001225	M23A-B021-EVID-034		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1020: No qualifying primary LAMA2–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA2–SV2B.
M23B-BOUNDARY-001226	M23A-B021-EVID-035		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1021: No qualifying primary LAMA2–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA2–SV2C.
M23B-BOUNDARY-001227	M23A-B021-EVID-036		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1022: No qualifying primary LAMA3–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA3–SV2A.
M23B-BOUNDARY-001228	M23A-B021-EVID-037		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1023: No qualifying primary LAMA3–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA3–SV2B.
M23B-BOUNDARY-001229	M23A-B021-EVID-038		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1024: No qualifying primary LAMA3–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA3–SV2C.
M23B-BOUNDARY-001230	M23A-B021-EVID-039		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1025: No qualifying primary LAMA4–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA4–SV2A.
M23B-BOUNDARY-001231	M23A-B021-EVID-040		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1026: No qualifying primary LAMA4–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA4–SV2B.
M23B-BOUNDARY-001232	M23A-B021-EVID-041		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1027: No qualifying primary LAMA4–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA4–SV2C.
M23B-BOUNDARY-001233	M23A-B021-EVID-042		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1028: No qualifying primary LAMA5–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA5–SV2A.
M23B-BOUNDARY-001234	M23A-B021-EVID-043		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1029: No qualifying primary LAMA5–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA5–SV2B.
M23B-BOUNDARY-001235	M23A-B021-EVID-044		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1030: No qualifying primary LAMA5–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMA5–SV2C.
M23B-BOUNDARY-001236	M23A-B021-EVID-045		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1031: No qualifying primary LAMB1–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB1–SV2A.
M23B-BOUNDARY-001237	M23A-B021-EVID-046		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1032: No qualifying primary LAMB1–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB1–SV2B.
M23B-BOUNDARY-001238	M23A-B021-EVID-047		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1033: No qualifying primary LAMB1–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB1–SV2C.
M23B-BOUNDARY-001239	M23A-B021-EVID-048		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1034: No qualifying primary LAMB2–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB2–SV2A.
M23B-BOUNDARY-001240	M23A-B021-EVID-049		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1035: No qualifying primary LAMB2–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB2–SV2B.
M23B-BOUNDARY-001241	M23A-B021-EVID-050		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1036: No qualifying primary LAMB2–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB2–SV2C.
M23B-BOUNDARY-001242	M23A-B021-EVID-051		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1037: No qualifying primary LAMB3–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB3–SV2A.
M23B-BOUNDARY-001243	M23A-B021-EVID-052		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1038: No qualifying primary LAMB3–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB3–SV2B.
M23B-BOUNDARY-001244	M23A-B021-EVID-053		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1039: No qualifying primary LAMB3–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMB3–SV2C.
M23B-BOUNDARY-001245	M23A-B021-EVID-054		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1040: No qualifying primary LAMC1–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC1–SV2A.
M23B-BOUNDARY-001246	M23A-B021-EVID-055		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1041: No qualifying primary LAMC1–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC1–SV2B.
M23B-BOUNDARY-001247	M23A-B021-EVID-056		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1042: No qualifying primary LAMC1–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC1–SV2C.
M23B-BOUNDARY-001248	M23A-B021-EVID-057		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1043: No qualifying primary LAMC2–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC2–SV2A.
M23B-BOUNDARY-001249	M23A-B021-EVID-058		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1044: No qualifying primary LAMC2–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC2–SV2B.
M23B-BOUNDARY-001250	M23A-B021-EVID-059		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1045: No qualifying primary LAMC2–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC2–SV2C.
M23B-BOUNDARY-001251	M23A-B021-EVID-060		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1046: No qualifying primary LAMC3–SV2A binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC3–SV2A.
M23B-BOUNDARY-001252	M23A-B021-EVID-061		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1047: No qualifying primary LAMC3–SV2B binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC3–SV2B.
M23B-BOUNDARY-001253	M23A-B021-EVID-062		no_evidence_boundary	PMID:7618109; PMID:17598176	mouse candidate; experimental species unresolved	negative_evidence	M23A-Q1048: No qualifying primary LAMC3–SV2C binding, receptor-proximal relay, or causal function assay was recovered in this pass.	CellChatDB seed is not evidence; do not substitute laminin alpha7beta1/dystroglycan or synaptic localization evidence for LAMC3–SV2C.
M23B-BOUNDARY-001359	M23A-B022-NE-001		no_evidence_boundary	PMID:7528215; PMID:11773078; PMID:17355965; PMID:23327926	unresolved	negative_evidence	No qualifying purified or exact binary VTN-PLAUR binding assay was retained; evidence remains uPAR-integrin complex function/relay.	Keep VTN-uPAR-integrin as context-dependent complex; no free PLAUR or direct VTN-PLAUR edge. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001360	M23A-B022-NE-002		no_evidence_boundary	PMID:15467833; PMCID:PMC518664	unresolved	negative_evidence	CEACAM1 is supported as an EGFR substrate/co-regulator, not as a ligand that directly binds EGFR.	Preserve EGFR phosphorylation of CEACAM1; do not create a binding edge. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001361	M23A-B022-NE-003		no_evidence_boundary	PMID:22351760; PMCID:PMC3320998; PMID:19578119; PMCID:PMC2782004; PMID:28873464; PMCID:PMC5584928	unresolved	negative_evidence	Cited studies support IGF1R-integrin crosstalk, not direct extracellular IGF1/2 binding to the integrin heterodimers.	Retain integrin heterodimer with IGF1R as receptor complex; no free-integrin ligand edge. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001362	M23A-B022-NE-004		no_evidence_boundary	PMCID:PMC4046268	unresolved	negative_evidence	NCAM1 is retained as guidance-complex/substrate context; no qualifying purified NCAM1-ROBO1 binary assay was recovered.	Do not convert guidance-machinery association into a direct ligand-receptor edge. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001363	M23A-B022-NE-005		no_evidence_boundary	PMID:16326706; PMID:18721821; PMCID:PMC2574962	unresolved	negative_evidence	Primary evidence resolves TIMP2 to assembled ITGA3:ITGB1 rather than isolated ITGB1.	Keep Q1086 as duplicate/alias of alpha3beta1 complex and do not export free ITGB1. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001364	M23A-B022-NE-006		no_evidence_boundary	PMID:39333870; PMID:21079779	unresolved	negative_evidence	Primary studies support VCAN isoform/domain-dependent EGFR transactivation, not a direct VCAN-EGFR binary interaction.	Keep processed VCAN domains, ADAMTS1 proteolysis, and EGFR transactivation distinct. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001365	M23A-B022-NE-007		no_evidence_boundary	PMCID:PMC3895427; PMID:35660866	unresolved	negative_evidence	Vinculin/ITGB5 association is functional adhesome context; direct molecular VCL-ITGB5 binding was not established.	VCL is intracellular and ITGB5 is a receptor subunit; retain function only. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001366	M23A-B022-NE-008		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; primary citations in B022 records	unresolved	negative_evidence	No matched SCI receiver-state primary study was recovered for these comparator branches.	Mechanistic comparators remain scoped anchors; do not assign SCI cell-state weights or terminal TFs. No evidence means bounded non-recovery, not biological absence.
M23B-BOUNDARY-001367	M23A-B001-NE-001		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:14970227; PMCID:PMC3297637; DOI:10.1074/jbc.M400180200	unresolved	negative_evidence	No qualifying exact ADAM17–ITGA6 ligand/receptor or complex-specific relay evidence was retained. The cited ADAM17 study concerns alpha5beta1 context, not ITGA6.	Do not transfer ADAM17–alpha5beta1 evidence to free ITGA6 or infer FAK/SRC/ILK/TF output.
M23B-BOUNDARY-001368	M23A-B001-NE-002		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:14970227; PMCID:PMC3297637; DOI:10.1074/jbc.M400180200	unresolved	negative_evidence	No qualifying exact ADAM17–ITGB1 free-subunit edge was retained; available primary evidence resolves alpha5beta1-associated context.	Do not treat beta1 subunit context as a standalone ADAM17 receptor or infer downstream pathway/TF.
M23B-BOUNDARY-001369	M23A-B001-NE-003		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10518536; PMCID:PMC18372; DOI:10.1073/pnas.96.21.11830; PMID:18728192; PMCID:PMC2525563	unresolved	negative_evidence	Primary studies support an ADAM2–alpha6beta1–CD9 membrane complex in reproductive systems, not a free ITGA6 ligand/receptor edge.	Retain the assembled complex; do not split alpha6 or transfer reproductive adhesion to SCI.
M23B-BOUNDARY-001370	M23A-B001-NE-004		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:10518536; PMCID:PMC18372; DOI:10.1073/pnas.96.21.11830; PMID:18728192; PMCID:PMC2525563	unresolved	negative_evidence	No qualifying free ADAM2–ITGB1 edge was retained. The cited evidence is for the assembled alpha6beta1/CD9 complex.	Do not convert complex-level adhesion into a standalone beta1 receptor claim or infer a universal relay.
M23B-BOUNDARY-001371	M23A-B001-NE-005		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:11346644; PMID:16157706; PMID:19379779; PMCID:PMC2730485	unresolved	negative_evidence	Primary evidence supports ANGPT1 crosstalk with alpha5beta1/Tie2 complexes and beta1-dependent function, not direct ANGPT1 binding to free ITGB1.	Preserve alpha5beta1/Tie2 complex resolution; do not infer free-subunit binding or terminal TF transfer.
M23B-BOUNDARY-001372	M23A-B001-NE-006		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:31581797; PMCID:PMC8804837; PMID:27402837; PMCID:PMC5009257	unresolved	negative_evidence	Primary studies support ANGPTL2 engagement and signaling in an assembled ITGA5:ITGB1 alpha5beta1 context, not a free ITGA5 ligand/receptor edge.	Canonical M23A-E506–E508 retain the assembled-complex evidence; do not split alpha5beta1 or transfer its MAPK/AKT/NFkB outputs to free ITGA5.
M23B-BOUNDARY-001373	M23A-B001-NE-007		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:31581797; PMCID:PMC8804837; PMID:27402837; PMCID:PMC5009257	unresolved	negative_evidence	Primary studies support ANGPTL2 engagement and signaling in an assembled ITGA5:ITGB1 alpha5beta1 context, not a free ITGB1 ligand/receptor edge.	Canonical M23A-E506–E508 retain the assembled-complex evidence; do not treat beta1 as a standalone ANGPTL2 receptor or infer a universal relay.
M23B-BOUNDARY-001374	M23A-B001-NE-008		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMID:27400128; PMCID:PMC4966320; DOI:10.1172/JCI86610	unresolved	negative_evidence	The primary study supports functional dependence of triglyceride-rich-lipoprotein clearance on the LDLR/LRP1 axis but does not show direct ApoC3-LRP1 binding or a defined receptor-proximal relay.	Retain M23A-E1068 as a functional axis only; do not infer direct binding, ERK, or a terminal TF.
M23B-BOUNDARY-001382	M23A-B001-NE-009		no_evidence_boundary	local:work/module23a/module23a_extraction_queue.tsv; PMCID:PMC3179320; PMCID:PMC6015535	unresolved	negative_evidence	Primary CCN4/WISP1 studies support assembled alpha5beta1 interaction and signaling, not a standalone free ITGA5 receptor edge.	Preserve M23A-E1069–E1071 at alpha5beta1 resolution; do not transfer ERK/JNK or functional output to free ITGA5.
