candidate_key	species_scope	tf_symbol	tf_key	source_registries	source_versions	reported_contributor_labels	identity_source_count	regulon_record_count	records_with_reference	unique_reference_pmids	catalog_profile_count	tflink_target_count	evidence_kinds	independence_statuses	candidate_class	review_status	notes
mouse|zbtb7b	mouse	Zbtb7b	zbtb7b	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zbtb7c	mouse	Zbtb7c	zbtb7c	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zbtb8a	mouse	Zbtb8a	zbtb8a	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zbtb8b	mouse	Zbtb8b	zbtb8b	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zc3h11a	mouse	Zc3h11a	zc3h11a	TFLink	TFLink_v1.0_snapshot		1	0	0	0	0	1143	aggregated_tf_gateway_identity	integrated_aggregator_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zeb1	mouse	Zeb1	zeb1	AnimalTFDB3;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ENCODE-distal;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;JASPAR_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno_DoRothEA;ReMap_DoRothEA;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	4	29	24	252	0	11373	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zeb2	mouse	Zeb2	zeb2	AnimalTFDB3;OmniPath_DoRothEA;TFLink;TRRUST	AnimalTFDB3_git_snapshot;OmniPath_DoRothEA_snapshot_2026-08-25;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	ARACNe-GTEx_DoRothEA;CollecTRI;CollecTRI2;DoRothEA;DoRothEA-A_CollecTRI;DoRothEA-A_CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;GOA_CollecTRI2;HTRI_CollecTRI;HTRIdb;HTRIdb_CollecTRI2;HTRIdb_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;ORegAnno;ORegAnno_DoRothEA;ReMap_DoRothEA;SIGNOR;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;TRRUST;TRRUST_CollecTRI;TRRUST_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2	4	6	6	133	0	2	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfat	mouse	Zfat	zfat	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot		2	0	0	0	0	3086	aggregated_tf_gateway_identity;domain_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfhx2	mouse	Zfhx2	zfhx2	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfhx3	mouse	Zfhx3	zfhx3	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfhx4	mouse	Zfhx4	zfhx4	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp1	mouse	Zfp1	zfp1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp101	mouse	Zfp101	zfp101	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp105	mouse	Zfp105	zfp105	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp108	mouse	Zfp108	zfp108	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp109	mouse	Zfp109	zfp109	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp11	mouse	Zfp11	zfp11	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp110	mouse	Zfp110	zfp110	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp111	mouse	Zfp111	zfp111	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp112	mouse	Zfp112	zfp112	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp113	mouse	Zfp113	zfp113	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp114	mouse	Zfp114	zfp114	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp119a	mouse	Zfp119a	zfp119a	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp119b	mouse	Zfp119b	zfp119b	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp12	mouse	Zfp12	zfp12	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp120	mouse	Zfp120	zfp120	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp128	mouse	Zfp128	zfp128	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp13	mouse	Zfp13	zfp13	AnimalTFDB3;TFLink;TRRUST	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	1	1	1	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp131	mouse	Zfp131	zfp131	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp14	mouse	Zfp14	zfp14	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp141	mouse	Zfp141	zfp141	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp142	mouse	Zfp142	zfp142	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp143	mouse	Zfp143	zfp143	AnimalTFDB3;TRRUST	AnimalTFDB3_git_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	2	0	0	domain_curated_tf_identity;tf_regulon_record	primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	
mouse|zfp146	mouse	Zfp146	zfp146	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp148	mouse	Zfp148	zfp148	AnimalTFDB3;TRRUST	AnimalTFDB3_git_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	6	6	5	0	0	domain_curated_tf_identity;tf_regulon_record	primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	
mouse|zfp157	mouse	Zfp157	zfp157	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp160	mouse	Zfp160	zfp160	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp169	mouse	Zfp169	zfp169	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp174	mouse	Zfp174	zfp174	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp180	mouse	Zfp180	zfp180	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp182	mouse	Zfp182	zfp182	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp184	mouse	Zfp184	zfp184	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp189	mouse	Zfp189	zfp189	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp2	mouse	Zfp2	zfp2	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp202	mouse	Zfp202	zfp202	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp207	mouse	Zfp207	zfp207	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp212	mouse	Zfp212	zfp212	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp213	mouse	Zfp213	zfp213	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp217	mouse	Zfp217	zfp217	AnimalTFDB3;TFLink	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot		2	0	0	0	0	7903	aggregated_tf_gateway_identity;domain_curated_tf_identity	integrated_aggregator_snapshot;primary_identity_catalog	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp219	mouse	Zfp219	zfp219	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp229	mouse	Zfp229	zfp229	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp235	mouse	Zfp235	zfp235	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp236	mouse	Zfp236	zfp236	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp239	mouse	Zfp239	zfp239	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp24	mouse	Zfp24	zfp24	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp248	mouse	Zfp248	zfp248	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp251	mouse	Zfp251	zfp251	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp26	mouse	Zfp26	zfp26	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp260	mouse	Zfp260	zfp260	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp263	mouse	Zfp263	zfp263	AnimalTFDB3;TFLink;TRRUST	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	1	1	1	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp266	mouse	Zfp266	zfp266	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp27	mouse	Zfp27	zfp27	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp273	mouse	Zfp273	zfp273	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp275	mouse	Zfp275	zfp275	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp276	mouse	Zfp276	zfp276	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp277	mouse	Zfp277	zfp277	AnimalTFDB3;TFLink;TRRUST	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	1	1	1	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp28	mouse	Zfp28	zfp28	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp280b	mouse	Zfp280b	zfp280b	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp280c	mouse	Zfp280c	zfp280c	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp280d	mouse	Zfp280d	zfp280d	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp281	mouse	Zfp281	zfp281	AnimalTFDB3;TRRUST	AnimalTFDB3_git_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	1	0	0	domain_curated_tf_identity;tf_regulon_record	primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	
mouse|zfp282	mouse	Zfp282	zfp282	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp286	mouse	Zfp286	zfp286	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp287	mouse	Zfp287	zfp287	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp292	mouse	Zfp292	zfp292	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp296	mouse	Zfp296	zfp296	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp3	mouse	Zfp3	zfp3	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp30	mouse	Zfp30	zfp30	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp300	mouse	Zfp300	zfp300	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp316	mouse	Zfp316	zfp316	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp317	mouse	Zfp317	zfp317	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp318	mouse	Zfp318	zfp318	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp319	mouse	Zfp319	zfp319	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp322a	mouse	Zfp322a	zfp322a	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp324	mouse	Zfp324	zfp324	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp326	mouse	Zfp326	zfp326	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp329	mouse	Zfp329	zfp329	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp334	mouse	Zfp334	zfp334	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp335	mouse	Zfp335	zfp335	AnimalTFDB3;TRRUST	AnimalTFDB3_git_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	1	1	1	0	0	domain_curated_tf_identity;tf_regulon_record	primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	
mouse|zfp341	mouse	Zfp341	zfp341	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp345	mouse	Zfp345	zfp345	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp35	mouse	Zfp35	zfp35	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp352	mouse	Zfp352	zfp352	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp354a	mouse	Zfp354a	zfp354a	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp354b	mouse	Zfp354b	zfp354b	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp354c	mouse	Zfp354c	zfp354c	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp358	mouse	Zfp358	zfp358	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp36	mouse	Zfp36	zfp36	TFLink;TRRUST	TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	2	2	2	0	2	aggregated_tf_gateway_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	regulon_tf	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp362	mouse	Zfp362	zfp362	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp366	mouse	Zfp366	zfp366	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp367	mouse	Zfp367	zfp367	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp369	mouse	Zfp369	zfp369	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp36l1	mouse	Zfp36l1	zfp36l1	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp36l2	mouse	Zfp36l2	zfp36l2	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp37	mouse	Zfp37	zfp37	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp382	mouse	Zfp382	zfp382	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp383	mouse	Zfp383	zfp383	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp384	mouse	Zfp384	zfp384	AnimalTFDB3;TFLink;TRRUST	AnimalTFDB3_git_snapshot;TFLink_v1.0_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	3	1	1	1	0	1	aggregated_tf_gateway_identity;domain_curated_tf_identity;tf_regulon_record	integrated_aggregator_snapshot;primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	TFLink target count is from GMT summary; target-level source/assay/PMID provenance is not available in this file.
mouse|zfp385a	mouse	Zfp385a	zfp385a	AnimalTFDB3;TRRUST	AnimalTFDB3_git_snapshot;TRRUST_v2_snapshot_2026-08-25	TRRUST	2	3	3	3	0	0	domain_curated_tf_identity;tf_regulon_record	primary_identity_catalog;repository_snapshot	tf_identity_and_regulon	new_candidate	
mouse|zfp386	mouse	Zfp386	zfp386	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp39	mouse	Zfp39	zfp39	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp395	mouse	Zfp395	zfp395	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp397	mouse	Zfp397	zfp397	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp398	mouse	Zfp398	zfp398	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp40	mouse	Zfp40	zfp40	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp407	mouse	Zfp407	zfp407	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
mouse|zfp408	mouse	Zfp408	zfp408	AnimalTFDB3	AnimalTFDB3_git_snapshot		1	0	0	0	0	0	domain_curated_tf_identity	primary_identity_catalog	tf_catalog	new_candidate	
