source_lane	source_register	source_record_id	locator_component	locator_class	reason
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004390	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn1+nrxn1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004391	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn1+nrxn2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004392	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn2+nrxn1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004393	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn2+nrxn2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004394	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn3+nrxn1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004395	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nlgn3+nrxn2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004396	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmb+brs3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004396	https://pubmed.ncbi.nlm.nih.gov/?term=NMB+BRS3	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004397	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmb+grpr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004398	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmb+nmbr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004399	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nms+adra2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004399	https://pubmed.ncbi.nlm.nih.gov/?term=NMS+alpha2+adrenergic+receptor	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004399	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+S+ADRA2A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004400	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nms+grm7+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004400	https://pubmed.ncbi.nlm.nih.gov/?term=NMS+metabotropic+glutamate+receptor+7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004400	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+S+GRM7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004401	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nms+mtnr1a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004401	https://pubmed.ncbi.nlm.nih.gov/?term=NMS+melatonin+receptor+1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004401	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+S+MTNR1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004402	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nms+nmur1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004403	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nms+nmur2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004404	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmu+adra2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004404	https://pubmed.ncbi.nlm.nih.gov/?term=NMU+alpha2+adrenergic+receptor	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004404	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+U+ADRA2A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004405	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmu+grm7+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004405	https://pubmed.ncbi.nlm.nih.gov/?term=NMU+metabotropic+glutamate+receptor+7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004405	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+U+GRM7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004406	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmu+mtnr1a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004406	https://pubmed.ncbi.nlm.nih.gov/?term=NMU+melatonin+receptor+1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004406	https://pubmed.ncbi.nlm.nih.gov/?term=neuromedin+U+MTNR1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004407	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmu+nmur1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004408	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nmu+nmur2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004409	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nodal+acvr1b_acvr2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004410	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nodal+acvr1b_acvr2b+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004411	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nodal+acvr1b_acvr2b_tdgf1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004412	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npb+adra2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004412	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+B+ADRA2A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004413	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npb+grm7+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004413	https://pm.ncbi.nlm.nih.gov/articles/PMC3600615/	database_or_local_record	database, accession, or local source record without an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004413	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+B+GRM7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004414	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npb+mtnr1a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004414	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+B+MTNR1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004415	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npb+npbwr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004416	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npff+npffr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004417	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npff+npffr2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004418	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppa+npr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004419	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppa+npr2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004420	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppa+npr3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004421	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppc+npr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004421	https://pubmed.ncbi.nlm.nih.gov/?term=CNP+NPR1+cross-activation	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004422	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppc+npr2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004423	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nppc+npr3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004424	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+adcyap1r1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004424	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+ADCYAP1R1	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004425	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+adrb2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004425	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+ADRB2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004426	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+adrb3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004426	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+ADRB3	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004427	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+gpr20+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004427	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+GPR20	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004428	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+gpr84+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004428	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+GPR84	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004429	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+npsr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004430	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+pth1r+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004430	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+PTH1R	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004431	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+ramp2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004431	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+RAMP2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004432	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+ramp3+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004432	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+RAMP3	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004433	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+tshr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004433	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+TSHR	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004434	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nps+vipr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004434	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+S+VIPR1	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004435	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nptx1+nptxr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004436	URL:https://pubmed.ncbi.nlm.nih.gov/?term=nptx2+nptxr+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004437	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npvf+npffr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004438	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npvf+npffr2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004439	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npw+adra2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004439	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+W+ADRA2A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004440	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npw+grm7+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004440	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+W+GRM7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004441	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npw+mtnr1a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004441	https://pubmed.ncbi.nlm.nih.gov/?term=neuropeptide+W+MTNR1A	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004442	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npw+npbwr1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004443	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+adra2a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004444	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+adrb1+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004444	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+ADRB1	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004445	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+adrb2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004445	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+ADRB2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004446	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+dpp4+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004447	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+fap+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004448	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+gpr83+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004448	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+GPR83	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004449	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+grm7+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004449	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+GRM7	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004450	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+mc4r+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004450	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+MC4R+direct+binding	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004451	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+mtnr1a+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004451	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+MTNR1A+binding	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004452	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+npffr2+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004452	https://pubmed.ncbi.nlm.nih.gov/?term=NPY+NPFFR2	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004453	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+npy1r+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004454	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+npy2r+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
module22b_evidence_register	work/module_b_consolidation/module22b/module22b_evidence_register.tsv	module22b_evidence_register:M22B-EVID-004455	URL:https://pubmed.ncbi.nlm.nih.gov/?term=npy+npy5r+downstream+transcription+factor+target+gene	search_query	URL contains a query/search locator, not an exact paper identifier
