record_id	source_queue_id	module	edge_id	record_type	evidence_node_id	evidence_node_label	output_term	claim_status	linkage_status	edge_semantic_class	confidence_tier	source_locator	source_evidence_ids	citation_note	evidence_summary	limitations	missing_layers	causal_status	traversal_status
M21B-DOWNSTREAM-EVID:004324	M21B-DOWNSTREAM:02949	21B	M21B-E004991	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-004934	Review lead: PMCID: PMC7538779, Tick Salivary Compounds for Targeted Immunomodulatory Therapy; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The reviews identify TSGP3 as a soft-tick lipocalin that binds complement C5; the cited primary reports direct C5 binding by TSGP3 and places the interaction in the C5-inhibitory moubatin-clade context. Primary model/assay: Recombinant TSGP2 and TSGP3 lipocalins; surface-plasmon-resonance C5 binding, sequence/loop analysis, and tick-lipocalin complement-binding assays.	Preserve TSGP3 soft-tick lipocalin and direct C5-binding boundary; the primary distinguishes TSGP3 from moubatin and does not establish a host-cell receptor relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004325	M21B-DOWNSTREAM:02950	21B	M21B-E004994	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:15617517; PMID:16807644	M21B-EVID-004937	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:15617517; PMID:16807644; primary locator: PMID:15617517; PMID:16807644	Primary-supported claim: The reviews identify Ixolaris as a two-Kunitz tick anticoagulant that binds factor X/FXa as scaffolds; the cited primary demonstrates tight interaction with factor X and plasma anticoagulant activity. Primary model/assay: Recombinant Ixolaris with human and rat factor X, active-site-blocked FXa, plasma-binding assays, tissue-factor/FVIIa inhibition, clotting-time assays, and rat venous-thrombosis model.	Preserve factor X as a scaffold target and the two-Kunitz Ixolaris context; direct binding to active-site-blocked FXa does not imply catalytic-site inhibition or a host-cell receptor relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004326	M21B-DOWNSTREAM:02951	21B	M21B-E004995	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:15617517; PMID:16807644	M21B-EVID-004938	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:15617517; PMID:16807644; primary locator: PMID:15617517; PMID:16807644	Primary-supported claim: The reviews identify Ixolaris as a factor-X(a)-scaffold anticoagulant; the cited primaries show binding to active-site-blocked FXa/exosite regions and inhibition of tissue-factor/FVIIa-dependent coagulation. Primary model/assay: Recombinant Ixolaris with active-site-blocked FXa and factor X binding, TF/FVIIa inhibition, plasma clotting assays, and rat thrombosis model.	Encode the exosite/scaffold and TF/FVIIa-inhibitory context; do not claim canonical active-site blockade or a host-cell signaling relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004327	M21B-DOWNSTREAM:02952	21B	M21B-E004996	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:8947023	M21B-EVID-004939	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:8947023; primary locator: PMID:8947023	Primary-supported claim: The reviews identify ornithodorin as a selective soft-tick thrombin inhibitor; the cited primary solves the ornithodorin-thrombin complex and maps N-terminal active-site plus C-terminal exosite-I engagement. Primary model/assay: Purified ornithodorin and thrombin; 3.1-A crystal structure, structural interface analysis, and thrombin-inhibition context.	Preserve the two-domain ornithodorin mechanism and thrombin active-site/exosite-I binding; no platelet-receptor or downstream host-cell claim is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004328	M21B-DOWNSTREAM:02953	21B	M21B-E004998	intracellular_cascade_evidence	NODE02953	F2/thrombin		explicit_exported_receptor_proximal_edge	candidate_unlinked	receptor_proximal_edge_needing_lr_pair_resolution	high	PMID:18286181; PMCID:PMC2230226	M21B-EVID-004941	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:18286181; PMCID:PMC2230226; primary locator: PMID:18286181; PMCID:PMC2230226	Primary-supported claim: The reviews identify boophilin as a multifunctional tick protease inhibitor; the cited primary solves the bovine thrombin-boophilin complex and demonstrates thrombin inhibition. Primary model/assay: Recombinant boophilin with bovine alpha-thrombin; 2.35-A crystal structure, kinetic inhibition, and serine-protease specificity assays.	Preserve the two-Kunitz boophilin and noncanonical thrombin-binding context; no platelet-receptor or downstream host-cell relay is inferred.	ligand_receptor_input_pair|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004329	M21B-DOWNSTREAM:02954	21B	M21B-E005001	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:2333510	M21B-EVID-004944	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:2333510; primary locator: PMID:2333510	Primary-supported claim: The reviews identify TAP as a highly specific soft-tick factor Xa inhibitor; the cited primary reports purified TAP inhibition of factor Xa with tight-binding kinetics and anticoagulant activity in human plasma assays. Primary model/assay: Purified 60-residue TAP from Ornithodoros moubata; human factor Xa kinetic inhibition and multiple plasma clotting assays with specificity controls against other proteases.	Preserve TAP as a specific factor Xa inhibitor and its mature peptide context; no host-cell receptor or downstream signaling relay is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004330	M21B-DOWNSTREAM:02955	21B	M21B-E005006	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:15116248	M21B-EVID-004949	Review lead: PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMID:15116248; primary locator: PMID:15116248	Primary-supported claim: The reviews identify Penthalaris as a tick TFPI-like anticoagulant; the cited primary demonstrates tight binding to enzyme FXa at an exosite and stoichiometric inhibition of TF/FVIIa activity using FXa as scaffold. Primary model/assay: Recombinant Penthalaris with zymogen FX and enzyme FXa gel-filtration binding; DEGR-FXa scaffolded TF/FVIIa inhibition and endothelial/HL-60 cell-surface coagulation assays.	Preserve FXa exosite/scaffold binding and the TF/FVIIa-inhibitory complex context; do not claim active-site blockade or host-cell receptor signaling.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004331	M21B-DOWNSTREAM:02956	21B	M21B-E005008	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:29555911	M21B-EVID-004951	Review lead: PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; review-cited primary: PMID:29555911; primary locator: PMID:29555911	Primary-supported claim: The reviews identify Ixonnexin as a salivary basic-tail fibrinolysis modulator; the cited primary demonstrates direct plasminogen binding and acceleration of tissue-plasminogen-activator-mediated plasmin generation. Primary model/assay: Synthetic/folded Ixonnexin with human plasminogen; surface-plasmon-resonance binding, tPA-mediated plasmin-generation kinetics, lysine-analogue perturbation, and arterial-thrombosis assays.	Preserve Ixonnexin as a direct plasminogen-binding fibrinolysis modulator; no urokinase interaction or host-cell receptor relay is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004332	M21B-DOWNSTREAM:02957	21B	M21B-E005010	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:29555911	M21B-EVID-004953	Review lead: PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; PMCID: PMC3747359, Tick salivary compounds: their role in modulation of host defences and pathogen transmission; review-cited primary: PMID:29555911; primary locator: PMID:29555911	Primary-supported claim: The reviews identify Ixonnexin as homologous to the salivary FXa anticoagulant SALP14; the cited primary reports Ixonnexin interaction with FXa in addition to its direct fibrinolysis interactions. Primary model/assay: Synthetic/folded Ixonnexin with human FXa, plasminogen, and tPA; interaction and fibrinolysis assays with arterial-thrombosis readout.	Preserve the reported FXa interaction as an auxiliary direct binding edge; do not infer the FXa catalytic mechanism from the fibrinolysis readout.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004333	M21B-DOWNSTREAM:02958	21B	M21B-E005013	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMCID:PMC4089096; PMID:23933135	M21B-EVID-004956	Review lead: PMCID: PMC5438962, Serine Protease Inhibitors in Ticks: An Overview of Their Role in Tick Biology and Tick-Borne Pathogen Transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMCID:PMC4089096; PMID:23933135; primary locator: PMCID:PMC4089096; PMID:23933135	Primary-supported claim: The reviews identify IxscS-1E1 as a salivary serpin that inhibits thrombin; the cited primary reports thrombin inhibition and stable inhibitor-enzyme complex formation with platelet-aggregation and plasma-clotting effects. Primary model/assay: Native and recombinant IxscS-1E1 from Ixodes scapularis; purified-protease inhibition profiling, thrombin/trypsin complex assays, human platelet aggregation, and plasma clotting assays.	Preserve the salivary serpin and thrombin-inhibition/complex context; no thrombin receptor or intracellular signaling edge is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004334	M21B-DOWNSTREAM:02959	21B	M21B-E005014	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMCID:PMC4089096; PMID:23933135	M21B-EVID-004957	Review lead: PMCID: PMC5438962, Serine Protease Inhibitors in Ticks: An Overview of Their Role in Tick Biology and Tick-Borne Pathogen Transmission; PMCID: PMC8966233, Host Immune Responses to Salivary Components - A Critical Facet of Tick-Host Interactions; review-cited primary: PMCID:PMC4089096; PMID:23933135; primary locator: PMCID:PMC4089096; PMID:23933135	Primary-supported claim: The reviews identify IxscS-1E1 as a salivary serpin that inhibits trypsin; the cited primary reports trypsin inhibition and inhibitor-enzyme complex formation in a purified-protease panel. Primary model/assay: Native and recombinant IxscS-1E1; purified trypsin inhibition and complex assays with broader serine-protease profiling.	Preserve the purified trypsin-inhibition context; no host-cell receptor or downstream signaling relay is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004335	M21B-DOWNSTREAM:02960	21B	M21B-E005020	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:15711755	M21B-EVID-004963	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; PMCID: PMC5438962, Serine Protease Inhibitors in Ticks: An Overview of Their Role in Tick Biology and Tick-Borne Pathogen Transmission; review-cited primary: PMID:15711755; primary locator: PMID:15711755	Primary-supported claim: The reviews identify haemaphysalin as a contact-system inhibitor that recognizes high-molecular-weight kininogen; the cited primary demonstrates direct interaction with HK domain D5 and inhibition of surface association. Primary model/assay: Purified haemaphysalin with human high-molecular-weight kininogen; direct binding/domain-mapping assays, zinc-dependent conformational tests, and contact-system reconstitution.	Preserve HK domain-D5/cell-binding context and the contact-system inhibition boundary; no cleavage of HK or bradykinin-receptor signaling is inferred.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004336	M21B-DOWNSTREAM:02961	21B	M21B-E005076	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:8120028; PMID:33537548	M21B-EVID-005019	Review lead: PMCID: PMC7845065, Inhibition of platelet adhesion, thrombus formation, and fibrin formation by a potent αIIbβ3 integrin inhibitor from ticks; review-cited primary: PMID:8120028; PMID:33537548; primary locator: PMID:8120028; PMID:33537548	Primary-supported claim: The review identifies Disagregin as a tick αIIbβ3 antagonist; cited primary studies show selective fibrinogen-receptor binding to both glycoprotein IIb and IIIa and inhibition of platelet aggregation/thrombus formation. Primary model/assay: Purified or synthetic Disagregin and RGD-disagregin; human platelets, purified platelet fibrinogen receptor/crosslinking and whole-blood flow-thrombus assays.	Direct αIIbβ3 integrin-complex binding and antiplatelet function; preserve RED/RGD variant and activated-platelet context, with no autonomous ITGA2B or ITGB3 claim.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004337	M21B-DOWNSTREAM:02962	21B	M21B-E005077	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-005020	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The review identifies Moubatin as a lipocalin that inhibits collagen-induced platelet aggregation; the cited primary attributes this effect to thromboxane A2 scavenging. Primary model/assay: Recombinant/isolated Moubatin-clade lipocalins; thromboxane A2-scavenging and collagen-induced platelet-aggregation assays with sequence/functional comparisons.	Small-molecule scavenging/antiplatelet modulation only; preserve Moubatin and TXA2 context and do not infer direct TBXA2R occupancy.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004338	M21B-DOWNSTREAM:02963	21B	M21B-E005078	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-005021	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The review identifies Moubatin as a lipocalin; the cited primary reports high-affinity binding of Moubatin to leukotriene B4. Primary model/assay: Recombinant/isolated Moubatin-clade lipocalins; leukotriene B4 binding assays and functional platelet/neutrophil aggregation comparator assays.	Direct lipid scavenging/binding only; preserve Moubatin and LTB4 context and do not infer BLT receptor occupancy or a canonical relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004339	M21B-DOWNSTREAM:02964	21B	M21B-E005079	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-005022	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The review identifies TSGP2 as a moubatin-clade lipocalin; the cited primary reports high-affinity binding of TSGP2 to leukotriene B4. Primary model/assay: Recombinant TSGP2; leukotriene B4 binding assays and moubatin-clade functional comparisons.	Direct lipid scavenging/binding only; preserve TSGP2 and LTB4 context and do not infer BLT receptor occupancy or a canonical relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004340	M21B-DOWNSTREAM:02965	21B	M21B-E005080	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-005023	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The review identifies TSGP3 as a moubatin-clade lipocalin; the cited primary attributes its antiplatelet effect to thromboxane A2 scavenging. Primary model/assay: Recombinant TSGP3; thromboxane A2-scavenging and collagen-induced platelet-aggregation assays with clade functional comparisons.	Small-molecule scavenging/antiplatelet modulation only; preserve TSGP3 and TXA2 context and do not infer direct TBXA2R occupancy.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004341	M21B-DOWNSTREAM:02966	21B	M21B-E005081	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:18694828; PMCID:PMC2613973	M21B-EVID-005024	Review lead: PMCID: PMC3383439, Tick salivary secretion as a source of antihemostatics; review-cited primary: PMID:18694828; PMCID:PMC2613973; primary locator: PMID:18694828; PMCID:PMC2613973	Primary-supported claim: The review identifies TSGP3 as a moubatin-clade lipocalin; the cited primary reports high-affinity binding of TSGP3 to leukotriene B4. Primary model/assay: Recombinant TSGP3; leukotriene B4 binding assays and moubatin-clade functional comparisons.	Direct lipid scavenging/binding only; preserve TSGP3 and LTB4 context and do not infer BLT receptor occupancy or a canonical relay.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004342	M21B-DOWNSTREAM:02967	21B	M21B-E005096	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:1694443; PMID:8381365; https://pubmed.ncbi.nlm.nih.gov/1694443/	M21B-EVID-005039	Review lead: PMID:16003489, Multitasking with neurotensin in the central nervous system; PMCID:PMC11563118, Neurotensin receptors: Binding properties, transduction pathways, and structure; review-cited primary: PMID:1694443; PMID:8381365; https://pubmed.ncbi.nlm.nih.gov/1694443/; primary locator: PMID:1694443; PMID:8381365; https://pubmed.ncbi.nlm.nih.gov/1694443/	Primary-supported claim: The reviews identify NTSR1 as the high-affinity neurotensin receptor; the cited cloned-rat and human-receptor primary studies demonstrate selective high-affinity neurotensin-peptide binding and receptor-linked second-messenger/desensitization responses. Primary model/assay: Rat NTSR1 cloned receptor expressed in Xenopus oocytes and mammalian cells with selective high-affinity neurotensin-peptide binding, G-protein-associated second-messenger function and desensitization; human NTSR1 COS-cell comparator with pharmacological binding characterization.	Preserve full-length Neurotensin versus NT(8-13), rat NTSR1/NTR nomenclature, receptor desensitization and heterologous-cell limits; no universal G-protein route, SCI branch or terminal-TF inference.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004343	M21B-DOWNSTREAM:02968	21B	M21B-E005104	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:11239433; https://pubmed.ncbi.nlm.nih.gov/11239433/	M21B-EVID-005047	Review lead: PMCID:PMC3389612, Receptor complexes for each of the Class 3 Semaphorins; PMCID:PMC5160038, Class 3 semaphorins in cardiovascular development; review-cited primary: PMID:11239433; https://pubmed.ncbi.nlm.nih.gov/11239433/; primary locator: PMID:11239433; https://pubmed.ncbi.nlm.nih.gov/11239433/	Primary-supported claim: The review identifies NRP2 with PlexinA2 as a functional SEMA3F receptor context; the cited primary receptor-reconstitution study reports SEMA3F-dependent contraction in COS-7 cells expressing NRP2 and PlexinA2, but not with either component alone. Primary model/assay: COS-7 cells transfected with NRP2 or NRP2 plus full-length PlexinA1/A2/A3; alkaline-phosphatase-tagged SEMA3A/3C/3F binding and cell-contraction assays with plexin-domain deletion constructs.	Promote only SEMA3F-dependent NRP2/PlexinA2 complex activation/function in the heterologous COS-7 assay. Preserve NRP2 as the ligand-binding component, PlexinA2 as signal-transducing component, and the absence of purified ternary stoichiometry or SCI/terminal-TF inference.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004344	M21B-DOWNSTREAM:02969	21B	M21B-E005109	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ligand_receptor_edge_with_unlinked_downstream_claim	high	PMID:17588941; https://pubmed.ncbi.nlm.nih.gov/17588941/	M21B-EVID-005052	Review lead: PMCID:PMC11412186, Netrin-4: Focus on Its Role in Axon Guidance, Tissue Stability, Angiogenesis and Tumors; PMCID:PMC9788559, Laminin N-terminus (LaNt) proteins, laminins and basement membrane regulation; review-cited primary: PMID:17588941; https://pubmed.ncbi.nlm.nih.gov/17588941/; primary locator: PMID:17588941; https://pubmed.ncbi.nlm.nih.gov/17588941/	Primary-supported claim: The reviews identify the primary study showing that netrin-4 binds laminin gamma-3 as well as laminin gamma-1 short arms and regulates laminin-polymer organization; the primary directly supports NTN4-laminin gamma-3 binding and bounded basement-membrane function. Primary model/assay: Mouse recombinant netrin-4 and laminin gamma-3 short-arm fragments; protein-binding and domain-mapping assays, laminin-111 self-assembly/polymerization assays, and salivary-gland explant branching morphogenesis.	Promote only direct NTN4 association with extracellular laminin gamma-3 and bounded basement-membrane assembly/disruption. Laminin gamma-3 is an extracellular-matrix scaffold, not an autonomous signaling receptor; preserve the laminin short-arm/domain and matrix-organization context, with no SCI or terminal-TF inference.	intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004345	M21B-DOWNSTREAM:02970	21B	M21B-E005119	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:16715077; DOI:10.1038/ncb1416; https://pubmed.ncbi.nlm.nih.gov/16715077/	M21B-EVID-005062	Review lead: PMCID: PMC5485854, TREM2-ligand interactions in health and disease; PMCID: PMC3081170, Semaphorins and their receptors: Novel features of neural guidance molecules; review-cited primary: PMID:16715077; DOI:10.1038/ncb1416; https://pubmed.ncbi.nlm.nih.gov/16715077/; primary locator: PMID:16715077; DOI:10.1038/ncb1416; https://pubmed.ncbi.nlm.nih.gov/16715077/	Primary-supported claim: The reviews identify Sema6D signaling through the Plexin-A1/TREM2/DAP12 receptor complex; Takegahara et al. show Plexin-A1 association with TREM2, linkage to DAP12, Sema6D-dependent dendritic-cell and osteoclast responses, and receptor-deficient phenotypes. Primary model/assay: Mouse dendritic cells and osteoclast precursors; Sema6D stimulation; Plexin-A1/TREM2 association and DAP12-linked signaling with cytokine and osteoclastogenesis readouts; Plxna1/Trem2/Dap12 perturbation and knockout mouse phenotypes.	Promote only the SEMA6D-PLXNA1/TREM2/DAP12 receptor-complex context. Preserve SEMA6D as the Plexin-A1 ligand, TREM2 as the bridge to DAP12, and dendritic-cell/osteoclast models; do not infer direct SEMA6D-TREM2 or SEMA6D-DAP12 binary binding, CNS/SCI receiver state, or terminal-TF output.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
M21B-DOWNSTREAM-EVID:004346	M21B-DOWNSTREAM:02971	21B	M21B-E005120	unresolved_downstream_claim				no_explicit_node_or_output_term_extracted	not_extractable_from_current_evidence_summary	ambiguous_edge_needing_manual_topology_review	high	PMID:24560577; DOI:10.1016/j.cub.2014.01.042; https://pubmed.ncbi.nlm.nih.gov/24560577/	M21B-EVID-005063	Review lead: PMCID: PMC8456978, New insights into the molecular mechanisms of axon guidance receptor regulation and signaling; PMCID: PMC4189993, Control of Neural Circuit Formation by Leucine-Rich Repeat Proteins; review-cited primary: PMID:24560577; DOI:10.1016/j.cub.2014.01.042; https://pubmed.ncbi.nlm.nih.gov/24560577/; primary locator: PMID:24560577; DOI:10.1016/j.cub.2014.01.042; https://pubmed.ncbi.nlm.nih.gov/24560577/	Primary-supported claim: The reviews identify FLRT3 as a Robo1 coreceptor in rostral thalamocortical axons; Leyva-Díaz et al. demonstrate a cis FLRT3-Robo1 interaction and show that Slit1-dependent signaling with FLRT3 and Robo1 increases surface DCC through PKA to enable Netrin-1 attraction. Primary model/assay: Mouse rostral and intermediate thalamocortical axons; FLRT3/Robo1 domain-deletion and co-immunoprecipitation assays; Slit1 and Netrin-1 stimulation; DCC surface trafficking, PKA, axon-attraction assays, FLRT3 loss/rescue and in-vivo axon-guidance phenotypes.	Promote only the cis FLRT3-Robo1 coreceptor association and bounded Slit1/Netrin-1 thalamocortical guidance function. Preserve the intracellular-domain interaction and mouse developmental axon context; do not infer FLRT3 as a Slit ligand, direct FLRT3-DCC binding, a universal Robo1 relay, CNS injury/SCI receiver state, or terminal-TF output.	ligand_receptor_pair_validation|intracellular_continuation|transcription_factor|target_gene_expression_or_output	not_asserted	evidence_record_not_causal
