promotion_id	a_edge_id	b_edge_id	source_a_evidence_ids	source_locator	decision	edge_status_after	exportable	reason	limitations
EXPAND23A-BULK-0567	M23A-E915	M23B-E000879	M23A-B019-EVID-127;M23A-B019-EVID-130	PMID:16105980; PMCID:PMC1895097; DOI:10.1182/blood-2005-04-1658; PMID:19153605; DOI:10.1091/mbc.9.6.1425; PMID:30869196; PMCID:PMC6484411; DOI:10.1111/jcmm.14236	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (2 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	ITGAM is interpreted as the alphaM subunit of the Mac-1 heterodimer, not an isolated beta2-independent receptor; downstream kinase and NF-kB findings are macrophage-context dependent. | ITGB2 is interpreted as the beta2 subunit of the Mac-1 heterodimer, not an isolated alphaM-independent receptor; downstream kinase and NF-kB findings are macrophage-context dependent.
EXPAND23A-BULK-0568	M23A-E916	M23B-E000880	M23A-B019-EVID-128;M23A-B019-EVID-131	PMID:16105980; PMCID:PMC1895097; DOI:10.1182/blood-2005-04-1658; PMID:19153605; DOI:10.1091/mbc.9.6.1425; PMID:30869196; PMCID:PMC6484411; DOI:10.1111/jcmm.14236	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (2 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	ITGAM is interpreted as the alphaM subunit of the Mac-1 heterodimer, not an isolated beta2-independent receptor; downstream kinase and NF-kB findings are macrophage-context dependent. | ITGB2 is interpreted as the beta2 subunit of the Mac-1 heterodimer, not an isolated alphaM-independent receptor; downstream kinase and NF-kB findings are macrophage-context dependent.
EXPAND23A-BULK-0569	M23A-E920	M23B-E000881	M23A-B019-EVID-132	PMID:9547293; DOI:10.1242/jcs.111.9.1165; PMID:10896785; PMID:19417209; DOI:10.1182/blood-2009-01-197988	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Direct ligand binding and adhesion/migration are established, including activation-state and thrombin-cleaved OPN context, but no single downstream kinase or terminal TF was measured.
EXPAND23A-BULK-0570	M23A-E921	M23B-E000882	M23A-B019-EVID-133	PMID:9547293; DOI:10.1242/jcs.111.9.1165; PMID:10896785; PMID:19417209; DOI:10.1182/blood-2009-01-197988	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Direct ligand binding and adhesion/migration are established, including activation-state and thrombin-cleaved OPN context, but no single downstream kinase or terminal TF was measured.
EXPAND23A-BULK-0571	M23A-E922	M23B-E000883	M23A-B021-EVID-001	PMID:7559467; DOI:10.1074/jbc.270.39.23196	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	No SCI receiver model; no direct FAK/SRC kinase assay.
EXPAND23A-BULK-0572	M23A-E923	M23B-E000884	M23A-B021-EVID-002	PMID:7559467; DOI:10.1074/jbc.270.39.23196	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Functional adhesion does not establish a universal intracellular relay or TF endpoint.
EXPAND23A-BULK-0573	M23A-E924	M23B-E000885	M23A-B021-EVID-003	PMID:14766759; PMID:1690718	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Cell-state and developmental-stage specific; direct purified affinity was not the main assay.
EXPAND23A-BULK-0574	M23A-E925	M23B-E000886	M23A-B021-EVID-004	PMID:9028792; PMCID:PMC2288998	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Do not collapse alphaVbeta5 with alphaVbeta3; receptor abundance and activation state matter.
EXPAND23A-BULK-0575	M23A-E926	M23B-E000887	M23A-B021-EVID-005	PMID:9028792; PMCID:PMC2288998	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	Spreading/migration are more strongly assigned to alphaVbeta3 in the cited panel; no SCI or TF endpoint.
EXPAND23A-BULK-0576	M23A-E927	M23B-E000888	M23A-B021-EVID-006	PMCID:PMC4882426; PMCID:PMC4059974; PMCID:PMC3239846	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-low); exact A-to-B mapping resolved.	Retain as function/complex context only; no direct binary interaction, relay sequence, SCI model, or TF endpoint.
EXPAND23A-BULK-0577	M23A-E928	M23B-E000889	M23A-B021-EVID-007	PMID:9664040; DOI:10.1242/jcs.111.15.2189	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	The queued ITGB6 is not a complete receptor; no purified VTN-alphaVbeta6 binding or SCI/TF endpoint.
EXPAND23A-BULK-0578	M23A-E929	M23B-E000890	M23A-B021-EVID-009	PMID:18647229; PMCID:PMC295673	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Shear/ristocetin/botrocetin and multimeric receptor presentation are required; do not assign VWF to free GP1BB.
EXPAND23A-BULK-0579	M23A-E930	M23B-E000891	M23A-B021-EVID-010	PMID:17003372; DOI:10.1172/JCI115468	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	The receptor is multimeric and force-dependent; no terminal TF endpoint.
EXPAND23A-BULK-0580	M23A-E931	M23B-E000892	M23A-B021-EVID-011	PMID:18647229; PMID:17003372	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	No SCI model; avoid isolated GP1BA or GP1BB functional edges.
EXPAND23A-BULK-0581	M23A-E932	M23B-E000893	M23A-B021-EVID-012	PMID:7505120; PMCID:PMC2644087	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Multimeric VWF, shear and matrix presentation matter; no free ITGAV/ITGB3 edge.
EXPAND23A-BULK-0582	M23A-E933	M23B-E000894	M23A-B021-EVID-013	PMID:7505120; PMCID:PMC2644087	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium); exact A-to-B mapping resolved.	No terminal TF or SCI receiver state.
EXPAND23A-BULK-0583	M23A-E934	M23B-E000895	M23A-B021-EVID-014	PMID:17804197; DOI:10.1016/j.cellsig.2007.07.023	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Exact receptor complex/adaptor sequence is not fully resolved; no SCI receiver or TF endpoint.
EXPAND23A-BULK-0584	M23A-E935	M23B-E000896	M23A-B021-EVID-015	PMID:17804197; DOI:10.1016/j.cellsig.2007.07.023	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Relay is model-specific; do not infer a terminal TF.
EXPAND23A-BULK-0585	M23A-E936	M23B-E000897	M23A-B021-EVID-016	PMID:17804197; DOI:10.1016/j.cellsig.2007.07.023	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Cellular output is non-SCI and does not identify a terminal TF.
EXPAND23A-BULK-0586	M23A-E937	M23B-E000898	M23A-B021-EVID-017	PMCID:PMC3616423; PMID:23318582; PMID:21460838; DOI:10.1038/nature09874	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Directionality and cis/trans organization are context-dependent; no SCI receiver model.
EXPAND23A-BULK-0587	M23A-E938	M23B-E000899	M23A-B021-EVID-018	PMID:21460838; DOI:10.1038/nature09874	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	The relay is a multi-receptor complex; do not assign all Reelin signaling to EFNB3 alone.
EXPAND23A-BULK-0588	M23A-E939	M23B-E000900	M23A-B021-EVID-019	PMID:21460838; DOI:10.1038/nature09874	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Developmental neural function; no SCI receiver weighting or terminal TF.
EXPAND23A-BULK-0589	M23A-E940	M23B-E000901	M23A-B021-EVID-021	PMID:10985345; PMID:12613546; PMCID:PMC8610419	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Do not model Sema3A as a direct binary ligand of L1CAM; retain NRP1/Plexin-A complex requirement.
EXPAND23A-BULK-0590	M23A-E941	M23B-E000902	M23A-B021-EVID-022	PMID:10985345; PMID:12613546	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Complex-level function only; no SCI receiver model or terminal TF endpoint.
EXPAND23A-BULK-0591	M23A-E942	M23B-E000903	M23A-B021-EVID-023	DOI:10.1038/nature01037; PMID:12893810	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Tim-2 is mouse-restricted in the cited system; do not transfer to human TIMD2 without matched evidence.
EXPAND23A-BULK-0592	M23A-E943	M23B-E000904	M23A-B021-EVID-024	DOI:10.1038/nature01037; PMID:16147531	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Retain as proximal/complex relay; no SCI receiver or terminal TF transfer.
EXPAND23A-BULK-0593	M23A-E944	M23B-E000905	M23A-B021-EVID-025	DOI:10.1038/nature01037; PMID:16147531	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Immune comparator rather than SCI; direction may vary with disease stage and Tim-2 context.
EXPAND23A-BULK-0594	M23A-E945	M23B-E000906	M23A-B021-EVID-027	PMCID:PMC3361695; PMID:22685427	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Retain the tripartite complex and cis/trans topology; no direct isolated Sema6D–NRCAM binary edge beyond complex assays.
EXPAND23A-BULK-0595	M23A-E946	M23B-E000907	M23A-B021-EVID-028	PMCID:PMC3361695; PMID:22685427	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Complex-level relay; no universal kinase cascade or terminal TF.
EXPAND23A-BULK-0596	M23A-E947	M23B-E000908	M23A-B021-EVID-029	PMCID:PMC3361695; PMID:22685427	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Developmental neural comparator; no SCI receiver state.
EXPAND23A-BULK-0597	M23A-E948	M23B-E000909	M23A-B021-EVID-063	PMID:10571240; PMID:14729980; PMCID:PMC1317641	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	These are duplicate aliases of the canonical B012 Reelin branches; preserve receptor-specific and fragment context.
EXPAND23A-BULK-0598	M23A-E949	M23B-E000910	M23A-B021-EVID-064	PMID:14729980; PMCID:PMC1317641	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	No SCI receiver model or universal terminal TF; do not merge LRP8 and VLDLR into one receptor edge.
EXPAND23A-BULK-0599	M23A-E950	M23B-E000911	M23A-B021-EVID-065	PMID:10571240; PMID:14729980	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Duplicate alias; downstream outputs are developmental-neural comparators, not SCI evidence.
EXPAND23A-BULK-0600	M23A-E951	M23B-E000912	M23A-B021-EVID-066	PMID:10571240; PMID:14729980; PMCID:PMC1317641	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	These are duplicate aliases of the canonical B012 Reelin branches; preserve receptor-specific and fragment context.
EXPAND23A-BULK-0601	M23A-E952	M23B-E000913	M23A-B021-EVID-067	PMID:14729980; PMCID:PMC1317641	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	No SCI receiver model or universal terminal TF; do not merge LRP8 and VLDLR into one receptor edge.
EXPAND23A-BULK-0602	M23A-E953	M23B-E000914	M23A-B021-EVID-068	PMID:10571240; PMID:14729980	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Duplicate alias; downstream outputs are developmental-neural comparators, not SCI evidence.
EXPAND23A-BULK-0603	M23A-E954	M23B-E000915	M23A-B022-EVID-001	PMID:7528215; PMID:11773078; PMID:17355965; PMID:23327926	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0604	M23A-E955	M23B-E000916	M23A-B022-EVID-002	PMID:7528215; PMID:11773078; PMID:17355965; PMID:23327926	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0605	M23A-E956	M23B-E000917	M23A-B022-EVID-003	PMID:19376779; DOI:10.1074/jbc.M806963200; PMID:18480224; DOI:10.1074/jbc.M800184200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0606	M23A-E957	M23B-E000918	M23A-B022-EVID-004	PMID:19376779; DOI:10.1074/jbc.M806963200; PMID:18480224; DOI:10.1074/jbc.M800184200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0607	M23A-E958	M23B-E000919	M23A-B022-EVID-005	PMID:19376779; DOI:10.1074/jbc.M806963200; PMID:18480224; DOI:10.1074/jbc.M800184200	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0608	M23A-E959	M23B-E000920	M23A-B022-EVID-006	PMID:8980224; PMID:9660821; PMID:10625301	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0609	M23A-E960	M23B-E000921	M23A-B022-EVID-007	PMID:8980224; PMID:9660821; PMID:10625301	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0610	M23A-E961	M23B-E000922	M23A-B022-EVID-008	PMID:8980224; PMID:9660821; PMID:10625301	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0611	M23A-E962	M23B-E000923	M23A-B022-EVID-009	DOI:10.1074/jbc.M608342200; PMID:25403978; PMCID:PMC7960543	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0612	M23A-E963	M23B-E000924	M23A-B022-EVID-010	DOI:10.1074/jbc.M608342200; PMID:25403978; PMCID:PMC7960543	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0613	M23A-E964	M23B-E000925	M23A-B022-EVID-011	DOI:10.1074/jbc.M608342200; PMID:25403978; PMCID:PMC7960543	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0614	M23A-E965	M23B-E000926	M23A-B022-EVID-012	PMID:17202377; PMID:26101266; DOI:10.1038/ncomms5710	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0615	M23A-E966	M23B-E000927	M23A-B022-EVID-013	PMID:17202377; PMID:26101266; DOI:10.1038/ncomms5710	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0616	M23A-E967	M23B-E000928	M23A-B022-EVID-014	PMID:17202377; PMID:26101266; DOI:10.1038/ncomms5710	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0617	M23A-E968	M23B-E000929	M23A-B022-EVID-015	PMID:15467833; PMCID:PMC518664	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0618	M23A-E969	M23B-E000930	M23A-B022-EVID-016	PMID:15467833; PMCID:PMC518664	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0619	M23A-E970	M23B-E000931	M23A-B022-EVID-017	PMID:30632962; PMCID:PMC6349404; DOI:10.7554/eLife.42274; PMID:27976999; PMCID:PMC5158134; DOI:10.7554/eLife.18782	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0620	M23A-E971	M23B-E000932	M23A-B022-EVID-018	PMID:30632962; PMCID:PMC6349404; DOI:10.7554/eLife.42274; PMID:27976999; PMCID:PMC5158134; DOI:10.7554/eLife.18782	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0621	M23A-E972	M23B-E000933	M23A-B022-EVID-019	PMID:1720120; PMID:8978825; PMID:9852159; PMCID:PMC5715320	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0622	M23A-E973	M23B-E000934	M23A-B022-EVID-020	PMID:1720120; PMID:8978825; PMID:9852159; PMCID:PMC5715320	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0623	M23A-E974	M23B-E000935	M23A-B022-EVID-021	PMCID:PMC3432753; DOI:10.1186/1749-8104-8-11	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0624	M23A-E975	M23B-E000936	M23A-B022-EVID-022	PMCID:PMC3432753; DOI:10.1186/1749-8104-8-11	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=medium-high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0625	M23A-E976	M23B-E000937	M23A-B022-EVID-023	PMID:12611880; PMID:21335558; PMCID:PMC3075638; DOI:10.1074/jbc.M110.143693	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0626	M23A-E977	M23B-E000938	M23A-B022-EVID-024	PMID:12611880; PMID:21335558; PMCID:PMC3075638; DOI:10.1074/jbc.M110.143693	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0627	M23A-E978	M23B-E000939	M23A-B022-EVID-025	PMID:12611880; PMID:21335558; PMCID:PMC3075638; DOI:10.1074/jbc.M110.143693	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0628	M23A-E979	M23B-E000940	M23A-B022-EVID-026	PMID:21768377; PMCID:PMC3150909; DOI:10.1073/pnas.1104821108	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
EXPAND23A-BULK-0629	M23A-E980	M23B-E000941	M23A-B022-EVID-027	PMID:21768377; PMCID:PMC3150909; DOI:10.1073/pnas.1104821108	PROMOTE_SOURCE_BACKED_EDGE	reviewed_supported	true	Existing 23A primary-paper evidence gate passed (1 qualifying evidence record(s); confidence=high); exact A-to-B mapping resolved.	Preserve exact ligand/domain, processed form, receptor complex, cis/trans or matrix presentation as applicable. No free-subunit substitution, SCI receiver weighting, or terminal TF transfer.
