paper_anchor	anchor_type	module_coverage	source_review_ids	associated_evidence_count	associated_edge_count	associated_evidence_ids	associated_edge_ids	local_source_paths	source_artifact_status	selected_artifact_path	artifact_resolution_method	source_format	candidate_excerpt	excerpt_sentence_index	excerpt_match_terms	extraction_method	paper_extraction_status	human_validation_status	promotion_status
PMID:24366870	PMID	23A;23B	EXPAND23A-REV-005	2	2	M23B-EVID-EXPAND23A-015;M23B-EVID-EXPAND23A-017	M23B-E001090;M23B-E001092	data/raw/evidence/module23a_review_led_20260904/PMC3682892_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC3924308_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_hyaluronan_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC3682892_fulltext.xml	register_declared_path	xml_full_text	The role of HA size and CD44 J Clin Invest 1996 98 2403 2413 10.1172/JCI119054 8941660 PMC507693 Mbawuike I Herscowitz H MH-S, a murine alveolar macrophage cell line: morphological, cytochemical, and functional characteristics J Leuk Biol 1989 46 119 127 10.1002/jlb.46.2.119 2787372 Horton MR Burdick MD Strieter RM Bao C Noble PW Regulation of hyaluronan-induced chemokine gene expression by IL-10 and IFN-gamma in mouse macrophages J Immunol 1998 160 3023 3030 9510207 Termeer C Benedix F Sleeman J Fieber C Voith U Ahrens T Miyake K Freudenberg M Galanos C Simon JC Oligosaccharides of Hyaluronan activate dendritic cells via toll-like receptor 4 J Exp Med 2002 195 99 111 10.1084/jem.20001858 11781369 PMC2196009 Kato A Ogasawara T Homma T Batchelor J Imai S Wakiguchi H Saito H Matsumoto K CpG oligodeoxynucleotides directly induce CXCR3 chemokines in human B cells Biochem Biophys Res Commun 2	230	activates;erk1;induces;cpla2alpha-associated;responses;through;tlr4;myd88;tlr4-;myd88-deficient;systems;lose	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:24465823	PMID	23A;23B		2	2	M23B-EVID-000668;M23B-EVID-000669	M23B-E000488;M23B-E000489		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24465823_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	e85980 e85980 e85980 10.1371/journal.pone.0085980 CADM1 is a major receptor for the adhesion of mast cells (MCs) to fibroblasts, human airway smooth muscle cells (HASMCs) and neurons.	2	cadm1;nectin-3;support;heterophilic;cell;adhesion;mast-cell;neurite;systems;cadm1-nectin3;linked;attachment	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24480069	PMID	23A;23B	EXPAND23A-REV-044	4	1	M23B-EVID-000555;M23B-EVID-000556;M23B-EVID-000557;M23B-EVID-EXPAND23A-108	M23B-E000387	data/raw/evidence/module23a_review_led_20260904/col4a3_itga2b1_pubmed.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/col4a3_itga2b1_pubmed.xml	register_declared_path	xml_or_metadata	Gov't 2014 01 27 Netherlands Matrix Biol 9432592 0945-053X 0 Integrin alpha2beta1 0 Receptors, Collagen 0 Receptors, Mitogen EC 2.7.10.1 Discoidin Domain Receptors EC 2.7.10.1 Receptor Protein-Tyrosine Kinases IM Animals Discoidin Domain Receptors Extracellular Matrix genetics pathology Fibrosis genetics pathology Glomerular Basement Membrane growth & development metabolism Humans Integrin alpha2beta1 genetics metabolism Kidney pathology Kidney Glomerulus growth & development pathology Mice Mice, Knockout Nephritis, Hereditary genetics pathology Receptor Protein-Tyrosine Kinases biosynthesis Receptors, Collagen genetics metabolism Receptors, Mitogen biosynthesis Alport syndrome Collagen receptors Integrins Renal fibrosis Type IV collagen 2013 10 3 2014 1 15 2014 1 16 2014 2 1 6 0 2014 2 1 6 0 2014 12 31 6 0 ppublish 24480069 10.1016/j.matbio.2014.01.006 S0945-053X(14)00007-9 9699516 1998	31	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;col4a3;collagen;itga2	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24490163	PMID	23A;23B	EXPAND23A-REV-043	2	1	M23B-EVID-000215;M23B-EVID-EXPAND23A-107	M23B-E000147	data/raw/evidence/module23a_review_led_20260904/hgf_beta1_ilk_fulltext.html; data/raw/evidence/module23a_review_led_20260904/hgf_beta1_ilk_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/hgf_beta1_ilk_fulltext.html	register_declared_path	html_full_text	At the same time, wound healing and cell migration assays showed that the proliferation and migration ability of the epidermal cells were partly suppressed after ILK gene silencing.	240	hgf-associated;beta1-integrin;retained;supported;exact;wound;ilk-silencing;evidence;reports;hgf-enhanced;reepithelialization;induction	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:24509440	PMID	23A;23B		1	1	M23B-EVID-000217	M23B-E000149		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24509440_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Smooth muscle cells bound to the protein core of perlecan only when the glycosaminoglycans were removed, and this binding involved a novel site in domain III as well as domain V/endorepellin and the α2β1 integrin.	5	perlecan;domain;v-alpha2beta1;binding;vegfr;crosstalk;were;retained	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24658051	PMID	23A;23B		3	2	M23B-EVID-000477;M23B-EVID-000478;M23B-EVID-000479	M23B-E000322;M23B-E000323		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24658051_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	In this study we found that CD96 competed with CD226 for CD155 binding and limited NK cell function by direct inhibition.	5	cd96;retained;only;receptor;complex;resolution;stated;cited;record;without;transferring;family	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24687862	PMID	23A;23B	EXPAND23A-REV-061	3	3	M23B-EVID-EXPAND23A-133;M23B-EVID-EXPAND23A-134;M23B-EVID-EXPAND23A-135	M23B-E001189;M23B-E001190;M23B-E001191	data/raw/evidence/module23a_review_led_20260904/fn1_p2y1_astrocyte_pubmed.xml	local_abstract_or_metadata_artifact	data/raw/evidence/module23a_review_led_20260904/fn1_p2y1_astrocyte_pubmed.xml	register_declared_path	xml_or_metadata	In this study, fibronectin stimulated spinal cord astrocytic proliferation from two directions: fibronectin increased astrocytic proliferation via α5 β1 integrin receptor, and fibronectin upregulated the expression of P2Y1 receptor, and adenosine triphosphate (ATP) could enhance the astrocytic proliferation and induce more release of arachidonic acid and prostaglandin E2 via P2Y1.	4	pubmed;abstract;reports;that;fibronectin;increased;spinal-cord;astrocyte;proliferation;integrin;receptor;fn1-associated	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24696141	PMID	23A;23B		2	2	M23B-EVID-000159;M23B-EVID-000160	M23B-E000097;M23B-E000098		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24696141_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Cell physiology Am J Physiol Cell Physiol PACAP-induced ERK activation in HEK cells expressing PAC1 receptors involves both receptor internalization and PKC signaling.	2	pacap-pac1;activation;splice;context-dependent;signaling;were;retained;pac1;plasma-membrane;endosomal;engaged;src-erk	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24740792	PMID	23A;23B	EXPAND23A-REV-047	1	1	M23B-EVID-EXPAND23A-110	M23B-E000888	data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_binding_fulltext.html; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_binding_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_microglia_fulltext.html; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_microglia_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_repair_fulltext.html; data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_repair_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/vtn_itgav_itgb8_binding_fulltext.html	register_declared_path	html_full_text	Candidate proteins for αvβ8 integrin ligands Gene symbols Protein names N-terminal tag C-terminal tag Purification methods ANGPTL7 Angiopoietin-related protein 7 FLAG His Ni-NTA and anti-FLAG BIGH3 Transforming growth factor-β induced protein ig-h3 FLAG His Ni-NTA and anti-FLAG ECM2 a Extracellular matrix protein 2 FLAG His Ni-NTA and anti-FLAG EDIL3 EGF-like repeat and discoidin l-like domain containing protein 3 FLAG His Ni-NTA and anti-FLAG EGFL6 EGF-like protein 6 GST 38 EGFLAM EGF-like, fibronectin type III, and laminin G domains (pikachurin) FLAG His Ni-NTA and anti-FLAG F2 Prothrombin FLAG His Ni-NTA and anti-FLAG FBLN5 Fibulin-5 FLAG His Ni-NTA and anti-FLAG FBN1 b Fibrillin-1 FLAG His Ni-NTA and anti-FLAG FBN2 b Fibrillin-2 FLAG His Ni-NTA and anti-FLAG FINC c Fibronectin c 27 FREM1 FRAS1-related extracellular matrix protein 1 GST 37 HMCN2 b Hemicentin-2 FLAG His Ni-NTA and anti	108	mouse;renal;experiments;report;beta8-integrin-dependent;migration;vitronectin;matrices;beta8-dependent;adhesion;mesangial;matrix	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:24825896	PMID	23A;23B		3	3	M23B-EVID-001156;M23B-EVID-001157;M23B-EVID-001158	M23B-E000857;M23B-E000858;M23B-E000859		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24825896_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	24825896 2014 10 16 2026 01 28 1083-351X 289 26 2014 Jun 27 The Journal of biological chemistry J Biol Chem Semaphorin 3d and semaphorin 3e direct endothelial motility through distinct molecular signaling pathways.	1	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24825906	PMID	23A;23B	EXPAND23A-REV-071	3	3	M23B-EVID-EXPAND23A-170;M23B-EVID-EXPAND23A-171;M23B-EVID-EXPAND23A-172	M23B-E001226;M23B-E001227;M23B-E001228	data/raw/evidence/module23a_review_led_20260904/PMID24825906_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/ephrinb1_cnk1_fulltext.html	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/ephrinb1_cnk1_fulltext.html	register_declared_path	html_full_text	doi: 10.1074/jbc.M114.558809 Search in PMC Search in PubMed View in NLM Catalog Add to search EphrinB1 Interacts with CNK1 and Promotes Cell Migration through c-Jun N-terminal Kinase (JNK) Activation * Hee Jun Cho Hee Jun Cho 1 From the Laboratory of Cell and Developmental Signaling, National Cancer Institute-Frederick, National Institutes of Health, Frederick, Maryland 21702 Find articles by Hee Jun Cho 1 , Yoo-Seok Hwang Yoo-Seok Hwang 1 From the Laboratory of Cell and Developmental Signaling, National Cancer Institute-Frederick, National Institutes of Health, Frederick, Maryland 21702 Find articles by Yoo-Seok Hwang 1 , Kathleen Mood Kathleen Mood 1 From the Laboratory of Cell and Developmental Signaling, National Cancer Institute-Frederick, National Institutes of Health, Frederick, Maryland 21702 Find articles by Kathleen Mood 1 , Yon Ju Ji Yon Ju Ji 1 From the Laboratory of Cell and	8	cell-line;expression;co-immunoprecipitation;establish;cellular;association;rather;than;purified;binary;affinity;ephb	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:24832104	PMID	23A;23B		3	1	M23B-EVID-000783;M23B-EVID-000784;M23B-EVID-000785	M23B-E000572		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24832104_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	24832104 2015 06 15 2021 10 21 1932-6203 9 5 2014 PloS one PLoS One The tetraspanin CD53 modulates responses from activating NK cell receptors, promoting LFA-1 activation and dampening NK cell effector functions.	1	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;cd53;database;pathway	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24876346	PMID	23B		2	1	M23B-EVID-000306;M23B-EVID-PROMO-20260826-016	M23B-E000221		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24876346_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	We provide evidence that its close relative neogenin is also a functional netrin-1 receptor that acts with DCC to mediate guidance in vivo.	5	netrin-1;directly;bound;neogenin;receptor;ectodomains;biophysical;structural;assays;with;receptor-architecture;splice-variant	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:2491849	PMID	23A;23B		3	1	M23B-EVID-000929;M23B-EVID-000930;M23B-EVID-000931	M23B-E000695		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_2491849_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	380 388 380-8 Cell adhesion to extracellular matrices is mediated by a set of heterodimeric cell surface receptors called integrins that might be the subject of regulation by growth and differentiation factors.	3	qualifying;exact-primary;binding;activation;record;promoted;within;bounded;pass;tgfb1;itgb1;alphavbeta1	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:24951930	PMID	23B		1	1	M23B-EVID-PROMO-20260826-003	M23B-E000064		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_24951930_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	In solid-phase binding assays, both laminins similarly bound α6β1 integrin but only laminin-421, among several laminin isoforms, readily bound MCAM (CD146), a cell-surface adhesion molecule strongly associated with tumor progression.	5	recombinant;laminin-411;shows;alpha6beta1;binding;corroborated;adhesion;vascular-laminin;assays	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25017885	PMID	23A;23B	EXPAND23A-REV-001;EXPAND23A-REV-002;EXPAND23A-REV-003;EXPAND23A-REV-004;EXPAND23A-REV-005;EXPAND23A-REV-012;EXPAND23A-REV-013;EXPAND23A-REV-014;EXPAND23A-REV-015;EXPAND23A-REV-016;EXPAND23A-REV-017;EXPAND23A-REV-018;EXPAND23A-REV-019;EXPAND23A-REV-020;EXPAND23A-REV-021	44	44	M23B-EVID-EXPAND23A-006;M23B-EVID-EXPAND23A-007;M23B-EVID-EXPAND23A-008;M23B-EVID-EXPAND23A-009;M23B-EVID-EXPAND23A-010;M23B-EVID-EXPAND23A-011;M23B-EVID-EXPAND23A-012;M23B-EVID-EXPAND23A-013;M23B-EVID-EXPAND23A-014;M23B-EVID-EXPAND23A-015;M23B-EVID-EXPAND23A-016;M23B-EVID-EXPAND23A-017;M23B-EVID-EXPAND23A-018;M23B-EVID-EXPAND23A-043;M23B-EVID-EXPAND23A-047;M23B-EVID-EXPAND23A-048;M23B-EVID-EXPAND23A-049;M23B-EVID-EXPAND23A-050;M23B-EVID-EXPAND23A-051;M23B-EVID-EXPAND23A-052;M23B-EVID-EXPAND23A-053;M23B-EVID-EXPAND23A-054;M23B-EVID-EXPAND23A-055;M23B-EVID-EXPAND23A-056;M23B-EVID-EXPAND23A-057;M23B-EVID-EXPAND23A-058;M23B-EVID-EXPAND23A-059;M23B-EVID-EXPAND23A-060;M23B-EVID-EXPAND23A-061;M23B-EVID-EXPAND23A-062;M23B-EVID-EXPAND23A-063;M23B-EVID-EXPAND23A-064;M23B-EVID-EXPAND23A-065;M23B-EVID-EXPAND23A-066;M23B-EVID-EXPAND23A-067;M23B-EVID-EXPAND23A-068;M23B-EVID-EXPAND23A-069;M23B-EVID-EXPAND23A-070;M23B-EVID-EXPAND23A-071;M23B-EVID-EXPAND23A-072;M23B-EVID-EXPAND23A-073;M23B-EVID-EXPAND23A-074;M23B-EVID-EXPAND23A-075;M23B-EVID-EXPAND23A-076	M23B-E001081;M23B-E001082;M23B-E001083;M23B-E001084;M23B-E001085;M23B-E001086;M23B-E001087;M23B-E001088;M23B-E001089;M23B-E001090;M23B-E001091;M23B-E001092;M23B-E001093;M23B-E001118;M23B-E001122;M23B-E001123;M23B-E001124;M23B-E001125;M23B-E001126;M23B-E001127;M23B-E001128;M23B-E001129;M23B-E001130;M23B-E001131;M23B-E001132;M23B-E001133;M23B-E001134;M23B-E001135;M23B-E001136;M23B-E001137;M23B-E001138;M23B-E001139;M23B-E001140;M23B-E001141;M23B-E001142;M23B-E001143;M23B-E001144;M23B-E001145;M23B-E001146;M23B-E001147;M23B-E001148;M23B-E001149;M23B-E001150;M23B-E001151	data/raw/evidence/module23a_review_led_20260904/PMC10371798_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC2199939_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC23322_fulltext.html; data/raw/evidence/module23a_review_led_20260904/PMC2781998_metadata.xml; data/raw/evidence/module23a_review_led_20260904/PMC28116_fulltext.html; data/raw/evidence/module23a_review_led_20260904/PMC3527886_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC3682892_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC3924308_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4173296_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4211183_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC5693923_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6573339_fulltext.html; data/raw/evidence/module23a_review_led_20260904/PMC6674222_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6782211_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6782606_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC6793216_fulltext.html; data/raw/evidence/module23a_review_led_20260904/PMC9133109_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/biglycan_and_sci_review_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/biglycan_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/decorin_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_hyaluronan_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_conduction_weber_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_mag_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_microglia_angelov_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_microglia_liao_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_neurocan_phosphacan_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_oligodendrocyte_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_pnn_morawski_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_rptpz_pnn_pubmed.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_sodium_channels_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC10371798_fulltext.xml	register_declared_path	xml_full_text	The fact that (i) we observed similar alterations in the appearance of PNNs in Tnr −/− and Ptprz1 −/− adult mice, (ii) the proteins TNR and TNC share a similar architecture ( 22 ), and (iii) RPTPζ has been reported to interact physically with TNR and TNC led us to the hypothesis that the formation of a complex between RPTPζ and TNR plays a critical role in the assembly of nets and that the interactions between RPTPζ and TNR/TNC occur through similar interfaces.	53	tlr4;inhibition;deletion;suppresses;cspg-induced;pro-inflammatory;phenotype;conversion;m2-like;macrophages;tlr4-dependent;immune	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:25131752	PMID	23A;23B		2	2	M23B-EVID-000320;M23B-EVID-000321	M23B-E000234;M23B-E000235		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25131752_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	In vitro studies showed that tPA promoted macrophage motility through its CD11b-mediated protease-independent function; and focal adhesion kinase (FAK), Rac-1, and NF-κB were indispensable to tPA-induced macrophage migration as either infection of FAK dominant-negative adenovirus or treatment with a Rac-1-specific inhibitor or NF-κB inhibitor abolished the effect of tPA.	7	signals;through;annexin;mac-1;receptor;regulate;macrophage;motility;receptor-complex;signaling;changes;migration	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25225104	PMID	23A;23B	EXPAND23A-REV-019	2	2	M23B-EVID-EXPAND23A-073;M23B-EVID-EXPAND23A-074	M23B-E001148;M23B-E001149	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/PMC4173296_fulltext.xml; data/raw/evidence/module23a_review_led_20260904/tenascin_r_pnn_morawski_pubmed.xml	local_full_text_artifact	data/raw/evidence/module23a_review_led_20260904/PMC4099942_fulltext.xml	register_declared_path	xml_full_text	Neurol 2012 235 26 32 21946272 10.1016/j.expneurol.2011.09.009 Giamanco KA Morawski M Matthews RT Perineuronal net formation and structure in aggrecan knockout mice Neuroscience 2010 170 1314 1327 20732394 10.1016/j.neuroscience.2010.08.032 Gill S Wight TN Frevert CW Proteoglycans: key regulators of pulmonary inflammation and the innate immune response to lung infection Anat.	321	tnr-deficient;cultures;show;abnormal;architecture;while;exogenous;improves;dendritic;formation;add-back;aggrecan-clustering	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_full_text	required	not_promoted
PMID:25247423	PMID	23A;23B		2	1	M23B-EVID-000457;M23B-EVID-000470	M23B-E000308		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25247423_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	25247423 2015 05 28 2021 10 21 1545-7885 12 9 2014 Sep PLoS biology PLoS Biol Variable combinations of specific ephrin ligand/Eph receptor pairs control embryonic tissue separation.	1	variable;ephrin-b2;epha4;ephb2;ephb4;combinations;controlled;embryonic;tissue;separation;with;receptor-specific	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25255288	PMID	23A;23B		3	3	M23B-EVID-001295;M23B-EVID-001296;M23B-EVID-001297	M23B-E000950;M23B-E000951;M23B-E000952		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25255288_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	2014;9(12):e115811 Animals Cell Adhesion genetics Cell Adhesion Molecules genetics metabolism Cell Line Gene Expression Humans Intercellular Signaling Peptides and Proteins genetics metabolism Ligands Mast Cells metabolism Mice Protein Binding Receptors, Notch genetics metabolism Signal Transduction Stromal Cells metabolism Competing Interests: Dr Seiji Sakano (SS) is employed by the Asahi Kasei Corporation.	22	cited;record;binding;activation;dll1;notch2;stated;stromal;co-culture;mast;cells;notch	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25263164	PMID	23A;23B		3	1	M23B-EVID-001071;M23B-EVID-001072;M23B-EVID-001073	M23B-E000793		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25263164_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	NAMPT has been selected as a therapeutic target for cancer therapy based on the essential functions of this enzyme in NAD(+) metabolism, cellular redox, DNA repair and energy pathways.	8	assays;support;queued;cellular;pathway;output;this;promoted;direct;molecular;binding;qualifying	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25385546	PMID	23A;23B		3	3	M23B-EVID-001136;M23B-EVID-001137;M23B-EVID-001138	M23B-E000841;M23B-E000842;M23B-E000843		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25385546_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Gov't 2014 11 11 England Nat Commun 101528555 2041-1723 0 Extracellular Matrix Proteins 0 Ligands 0 Proteoglycans EC 2.7.10.1 Receptor, trkC EC 3.1.3.48 Receptor-Like Protein Tyrosine Phosphatases, Class 2 IM Animals Cell Differentiation physiology Chick Embryo Coculture Techniques Crystallization Extracellular Matrix Proteins chemistry physiology Humans Ligands Mice Neurogenesis physiology Neurons cytology physiology Protein Binding Protein Structure, Tertiary Proteoglycans chemistry physiology Receptor, trkC chemistry physiology Receptor-Like Protein Tyrosine Phosphatases, Class 2 chemistry physiology Signal Transduction physiology Synapses physiology 2014 4 30 2014 9 9 2014 11 12 6 0 2014 11 12 6 0 2016 2 24 6 0 2014 11 24 epublish 25385546 NIHMS634923 PMC4239663 10.1038/ncomms6209 ncomms6209 Siddiqui T.	19	exact-pair;exact-complex;evidence;queued;claim;stated;receptor;resolution;free-subunit;family;transfer;made	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25403978	PMID	23A;23B		3	3	M23B-EVID-001268;M23B-EVID-001269;M23B-EVID-001270	M23B-E000923;M23B-E000924;M23B-E000925		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25403978_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	Gov't 2014 12 16 Germany Eur J Immunol 1273201 0014-2980 0 CD40 Antigens 0 Integrin alpha5beta1 0 Macrophage-1 Antigen 0 Recombinant Proteins 147205-72-9 CD40 Ligand EC 2.7.11.24 Mitogen-Activated Protein Kinases IM Animals CD40 Antigens genetics immunology metabolism CD40 Ligand genetics immunology metabolism Cell Line, Tumor Drosophila melanogaster Gene Expression Humans Integrin alpha5beta1 genetics immunology metabolism Macrophage-1 Antigen genetics immunology metabolism Mitogen-Activated Protein Kinases genetics immunology metabolism Phosphorylation Protein Binding Protein Interaction Domains and Motifs Protein Multimerization Recombinant Proteins genetics immunology metabolism Signal Transduction Activation Binding CD154 CD40 Integrins 2014 6 13 2014 10 16 2014 11 11 2014 11 19 6 0 2014 11 19 6 0 2015 4 14 6 0 ppublish 25403978 10.1002/eji.201444941	14	cited;record;binding;activation;cd40lg;cd40;ligand;itga5;itgb1;alpha5beta1;stated;u937	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
PMID:25451625	PMID	23B		1	1	M23B-EVID-PROMO-20260826-032	M23B-E000269		local_abstract_or_metadata_artifact	data/raw/evidence/module23_pubmed_abstracts_20260905/PMID_25451625_pubmed.xml	additional_root_manifest_crosswalk	xml_or_metadata	To further evaluate the mechanisms at the interface between the extracellular matrix and the nociceptor's plasma membrane involved in hyperalgesia prolongation, we interrupted a plasma membrane molecule involved in versican signaling, integrin β1, with an antisense oligodeoxynucleotide.	5	versican;domain;defined;beta1-integrin;interface;adhesion;signaling;with;independent;ecm-interface;evidence	deterministic_sentence_match_against_local_artifact	candidate_extracted_from_abstract_or_metadata	required	not_promoted
