candidate_id	source_a_status	b_status	layer1_status	layer2_status	layer3_status	species_posture	injury_context_posture	next_gap
M23A-Q0196	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B004-NE-008 explicit chain-resolved exact-pair boundary; family-level collagen evidence not transferred
M23A-Q0197	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B004-NE-008 explicit chain-resolved exact-pair boundary; family-level collagen evidence not transferred
M23A-Q0198	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B004-NE-008 explicit chain-resolved exact-pair boundary; family-level collagen evidence not transferred
M23A-Q0199	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B004-NE-008 explicit chain-resolved exact-pair boundary; family-level collagen evidence not transferred
M23A-Q0200	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B004-NE-008 explicit chain-resolved exact-pair boundary; family-level collagen evidence not transferred
M23A-Q0201	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0202	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0203	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0204	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0205	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0206	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0207	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0208	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0209	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0210	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0211	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0212	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0213	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0214	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0215	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0216	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0217	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0218	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0219	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0220	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0221	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0222	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0223	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-009 chain-resolved collagen-VI exact-pair boundary; alpha1-3 family evidence not transferred
M23A-Q0224	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-010 chain-resolved collagen-IX–CD44 boundary; collagen-binding integrin evidence not transferred
M23A-Q0229	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-011 chain-resolved collagen-IX–alpha3beta1 boundary; family-level integrin evidence not transferred
M23A-Q0230	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-012 chain-resolved collagen-IX–alpha9beta1 boundary; tested collagen-binding integrins not substituted
M23A-Q0231	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-013 chain-resolved collagen-IX–alphaVbeta8 boundary; tested collagen-binding integrins not substituted
M23A-Q0232	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-014 chain-resolved collagen-IX–syndecan-1 boundary; integrin evidence not transferred
M23A-Q0233	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-015 chain-resolved collagen-IX–syndecan-4 boundary; integrin evidence not transferred
M23A-Q0234	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-010 chain-resolved collagen-IX–CD44 boundary; collagen-binding integrin evidence not transferred
M23A-Q0235	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0236	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0237	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0238	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0239	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-011 chain-resolved collagen-IX–alpha3beta1 boundary; family-level integrin evidence not transferred
M23A-Q0240	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-012 chain-resolved collagen-IX–alpha9beta1 boundary; tested collagen-binding integrins not substituted
M23A-Q0241	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-013 chain-resolved collagen-IX–alphaVbeta8 boundary; tested collagen-binding integrins not substituted
M23A-Q0242	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-014 chain-resolved collagen-IX–syndecan-1 boundary; integrin evidence not transferred
M23A-Q0243	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-015 chain-resolved collagen-IX–syndecan-4 boundary; integrin evidence not transferred
M23A-Q0244	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-010 chain-resolved collagen-IX–CD44 boundary; collagen-binding integrin evidence not transferred
M23A-Q0245	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0246	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0247	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0248	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-016 chain-specific collagen-IX candidate has no qualifying downstream FAK/SRC/ILK/RHO/YAP/TAZ/TEAD relay
M23A-Q0249	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-011 chain-resolved collagen-IX–alpha3beta1 boundary; family-level integrin evidence not transferred
M23A-Q0250	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B005-NE-012 chain-resolved collagen-IX–alpha9beta1 boundary; tested collagen-binding integrins not substituted
M23A-Q0252	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-017 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0253	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-017 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0254	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-018 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0255	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-018 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0257	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-018 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0258	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-018 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0260	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-019 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0261	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-019 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0262	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0263	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0264	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0265	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0266	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0269	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0270	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0271	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0273	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0274	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-020 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0278	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-021 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0280	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-021 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0281	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-021 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0284	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-021 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0286	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-021 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0288	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-022 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0290	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-022 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0291	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-022 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0296	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-022 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0297	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-022 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0298	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-023 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0299	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-023 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0300	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B006-NE-023 explicit family/chain exact-pair boundary; family-level or alternative-receptor evidence not transferred
M23A-Q0301	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0305	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0306	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0307	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
M23A-Q0308	NO_EVIDENCE_BOUNDARY	NO_EVIDENCE_BOUNDARY	bounded_no_evidence	not_assessed	not_assessed	mouse database candidate; experimental species unresolved	SCI-relevant receiver state unresolved; extract exact primary model	M23A-B007-NE-001 isolated laminin-chain boundary; assembled isoform evidence not transferred
