module	b_edge_id	b_evidence_id	source_kind	support_kind	source_scope	source_locator	species_support	evidence_layer	exportable	confidence_tier	citation_note	evidence_grade	context_level	grading_status	grading_basis	paper_keys	paper_row_count	observation_statuses	claim_statuses	context_basis	limitations
22B	M22B-E009530	M22B-EVID-009703	database_curated	database_curated	inferred_regulatory	PMID:22419072	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007030; reference_count=1; reference_pmids=22419072	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009531	M22B-EVID-009704	database_curated	database_curated	inferred_regulatory	PMID:21604172	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007032; reference_count=1; reference_pmids=21604172	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009532	M22B-EVID-009705	database_curated	database_curated	inferred_regulatory	PMID:19017637	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007040; reference_count=1; reference_pmids=19017637	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009533	M22B-EVID-009706	database_curated	database_curated	inferred_regulatory	PMID:22682030	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007050; reference_count=1; reference_pmids=22682030	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009534	M22B-EVID-009707	database_curated	database_curated	inferred_regulatory	PMID:22446378	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007060; reference_count=1; reference_pmids=22446378	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009535	M22B-EVID-009708	database_curated	database_curated	inferred_regulatory	PMID:17986852	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007062; reference_count=1; reference_pmids=17986852	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009536	M22B-EVID-009709	database_curated	database_curated	inferred_regulatory	PMID:16734381	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007063; reference_count=1; reference_pmids=16734381	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009537	M22B-EVID-009710	database_curated	database_curated	inferred_regulatory	PMID:12888575	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007074; reference_count=1; reference_pmids=12888575	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009538	M22B-EVID-009711	database_curated	database_curated	inferred_regulatory	PMID:22382027	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007079; reference_count=1; reference_pmids=22382027	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009539	M22B-EVID-009712	database_curated	database_curated	inferred_regulatory	PMID:12420215	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007091; reference_count=1; reference_pmids=12420215	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009540	M22B-EVID-009713	database_curated	database_curated	inferred_regulatory	PMID:22431021	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007095; reference_count=1; reference_pmids=22431021	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009541	M22B-EVID-009714	database_curated	database_curated	inferred_regulatory	PMID:12694199	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007097; reference_count=1; reference_pmids=12694199	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009542	M22B-EVID-009715	database_curated	database_curated	inferred_regulatory	PMID:15362956	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007101; reference_count=1; reference_pmids=15362956	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009543	M22B-EVID-009716	database_curated	database_curated	inferred_regulatory	PMID:15362956	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007102; reference_count=1; reference_pmids=15362956	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009544	M22B-EVID-009717	database_curated	database_curated	inferred_regulatory	PMID:15907486	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007114; reference_count=1; reference_pmids=15907486	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009545	M22B-EVID-009718	database_curated	database_curated	inferred_regulatory	PMID:20127720	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007115; reference_count=1; reference_pmids=20127720	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009546	M22B-EVID-009719	database_curated	database_curated	inferred_regulatory	PMID:21146604	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007116; reference_count=1; reference_pmids=21146604	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009547	M22B-EVID-009720	database_curated	database_curated	inferred_regulatory	PMID:12802284; PMID:22553354	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007120; reference_count=2; reference_pmids=12802284;22553354	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009548	M22B-EVID-009721	database_curated	database_curated	inferred_regulatory	PMID:15888734	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007121; reference_count=1; reference_pmids=15888734	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009549	M22B-EVID-009722	database_curated	database_curated	inferred_regulatory	PMID:20372080	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007145; reference_count=1; reference_pmids=20372080	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009550	M22B-EVID-009723	database_curated	database_curated	inferred_regulatory	PMID:12423667	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:006957; reference_count=1; reference_pmids=12423667	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009551	M22B-EVID-009724	database_curated	database_curated	inferred_regulatory	PMID:21795679	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007164; reference_count=1; reference_pmids=21795679	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009552	M22B-EVID-009725	database_curated	database_curated	inferred_regulatory	PMID:22641673	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007165; reference_count=1; reference_pmids=22641673	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009553	M22B-EVID-009726	database_curated	database_curated	inferred_regulatory	PMID:19471099	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007168; reference_count=1; reference_pmids=19471099	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009554	M22B-EVID-009727	database_curated	database_curated	inferred_regulatory	PMID:9223667	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007170; reference_count=1; reference_pmids=9223667	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009555	M22B-EVID-009728	database_curated	database_curated	inferred_regulatory	PMID:7779811	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007171; reference_count=1; reference_pmids=7779811	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009556	M22B-EVID-009729	database_curated	database_curated	inferred_regulatory	PMID:17510387; PMID:22389255	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007173;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007174; reference_count=2; reference_pmids=17510387;22389255	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009557	M22B-EVID-009730	database_curated	database_curated	inferred_regulatory	PMID:21549806	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007183; reference_count=1; reference_pmids=21549806	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009558	M22B-EVID-009731	database_curated	database_curated	inferred_regulatory	PMID:18718911	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007189; reference_count=1; reference_pmids=18718911	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009559	M22B-EVID-009732	database_curated	database_curated	inferred_regulatory	PMID:9516472	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007191; reference_count=1; reference_pmids=9516472	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009560	M22B-EVID-009733	database_curated	database_curated	inferred_regulatory	PMID:18502099	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007204; reference_count=1; reference_pmids=18502099	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009561	M22B-EVID-009734	database_curated	database_curated	inferred_regulatory	PMID:20127100	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007209; reference_count=1; reference_pmids=20127100	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009562	M22B-EVID-009735	database_curated	database_curated	inferred_regulatory	PMID:23319049	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007220; reference_count=1; reference_pmids=23319049	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009563	M22B-EVID-009736	database_curated	database_curated	inferred_regulatory	PMID:20926649	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007223; reference_count=1; reference_pmids=20926649	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009564	M22B-EVID-009737	database_curated	database_curated	inferred_regulatory	PMID:20926649	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007224; reference_count=1; reference_pmids=20926649	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009565	M22B-EVID-009738	database_curated	database_curated	inferred_regulatory	PMID:16260418; PMID:16964286	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007228;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007229; reference_count=2; reference_pmids=16260418;16964286	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009566	M22B-EVID-009739	database_curated	database_curated	inferred_regulatory	PMID:22911849	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007233; reference_count=1; reference_pmids=22911849	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009567	M22B-EVID-009740	database_curated	database_curated	inferred_regulatory	PMID:12200429	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007245; reference_count=1; reference_pmids=12200429	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009568	M22B-EVID-009741	database_curated	database_curated	inferred_regulatory	PMID:18949373	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007246; reference_count=1; reference_pmids=18949373	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009569	M22B-EVID-009742	database_curated	database_curated	inferred_regulatory	PMID:15550242; PMID:17214373; PMID:17634539; PMID:18026875; PMID:23584477	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007260;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007261; reference_count=5; reference_pmids=15550242;17214373;17634539;18026875;23584477	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009570	M22B-EVID-009743	database_curated	database_curated	inferred_regulatory	PMID:19139882	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007266; reference_count=1; reference_pmids=19139882	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009571	M22B-EVID-009744	database_curated	database_curated	inferred_regulatory	PMID:19139882; PMID:23527639	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007267;TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007268; reference_count=2; reference_pmids=19139882;23527639	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009572	M22B-EVID-009745	database_curated	database_curated	inferred_regulatory	PMID:15631312	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007279; reference_count=1; reference_pmids=15631312	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009573	M22B-EVID-009746	database_curated	database_curated	inferred_regulatory	PMID:21555589	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007284; reference_count=1; reference_pmids=21555589	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009574	M22B-EVID-009747	database_curated	database_curated	inferred_regulatory	PMID:15979574	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007289; reference_count=1; reference_pmids=15979574	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009575	M22B-EVID-009748	database_curated	database_curated	inferred_regulatory	PMID:17786189	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007296; reference_count=1; reference_pmids=17786189	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
22B	M22B-E009576	M22B-EVID-009749	database_curated	database_curated	inferred_regulatory	PMID:17786189	human	downstream_or_functional	true	high	Module 22 public TF queue; source_registry=TRRUST; external_record_keys=TRRUST|TRRUST_v2_snapshot_2026-08-25|human|trrust:human:007297; reference_count=1; reference_pmids=17786189	D	L0	rule_based_provisional	Register identifies database/profile/membership-only support.		0			No qualifying context is present in the register fields.	TRRUST's signed interaction is retained as general regulatory support, while its unresolved modality does not prove direct DNA binding. This relationship is not evidence that a particular ligand/receptor route activates the TF, and no SCI or spinal-cord activation claim is inferred.
