source_row_id	module	regulator	target	curation_status	traversal_eligibility	review_disposition	search_status	search_scope	search_manifest_id	search_layers	search_terms	exact_pair_evidence	binding_evidence	functional_evidence	species	tissue_cell_context	sci_context	effect_direction	confidence	primary_citation	source_record_id	source_provenance	limitations	reviewer_notes	reviewed_at
PTF-SCREEN-PTF-MODULE-20B-001523	20B	RBPJL	Adgrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RBPJL"" ""Adgrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001540	20B	RFX6	Adm	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RFX6"" ""Adm"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001541	20B	RFX6	Crhr2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RFX6"" ""Crhr2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001542	20B	RFX6	Cx3cl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RFX6"" ""Cx3cl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001543	20B	RFX6	Cxcr4	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""RFX6"" ""Cxcr4"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001721	20B	SOX3	Acvr1c	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""SOX3"" ""Acvr1c"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001722	20B	SOX3	Adam17	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""SOX3"" ""Adam17"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001723	20B	SOX3	Adcyap1r1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""SOX3"" ""Adcyap1r1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-001724	20B	SOX3	Adgrl2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""SOX3"" ""Adgrl2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002098	20B	ZFAT	Actr2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFAT"" ""Actr2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002100	20B	ZFAT	Acvr1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFAT"" ""Acvr1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002099	20B	ZFAT	Acvr1c	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFAT"" ""Acvr1c"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002101	20B	ZFAT	Acvrl1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFAT"" ""Acvrl1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001008:d3f12f712cb2	tflink:mouse:001008:d3f12f712cb2; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002120	20B	Zfp319	Cap1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""Zfp319"" ""Cap1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001033:2c9c66677573	tflink:mouse:001033:2c9c66677573; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002138	20B	Zfp652	Adam17	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""Zfp652"" ""Adam17"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001057:cb5d9df248e4	tflink:mouse:001057:cb5d9df248e4; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002160	20B	ZFX	Actr2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFX"" ""Actr2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002163	20B	ZFX	Adam17	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFX"" ""Adam17"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002164	20B	ZFX	Adam22	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFX"" ""Adam22"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002165	20B	ZFX	Adam9	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZFX"" ""Adam9"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002293	20B	ZNF281/Zfp281	A2m	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZNF281/Zfp281"" ""A2m"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002294	20B	ZNF281/Zfp281	Abca1	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZNF281/Zfp281"" ""Abca1"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002295	20B	ZNF281/Zfp281	Ackr3	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZNF281/Zfp281"" ""Ackr3"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
PTF-SCREEN-PTF-MODULE-20B-002296	20B	ZNF281/Zfp281	Actr2	candidate_only	not_traversable	retain_candidate_only_no_exact_pair_promotion	expanded_alias_and_primary_source_search_completed_no_exact_primary_evidence_identified	All 112 mouse canonical-TF/direct-binding queue rows were covered by grouped searches using regulator aliases, target aliases/full names, mouse, ChIP-seq/ChIP-qPCR, promoter, reporter, knockdown, knockout, loss-of-function, and direct-target terms; surfaced primary papers and local source provenance were checked for exact regulator-target support.	public_tf_queue_expanded_search_2026-09-04	local_tflink_gtrd_provenance;gtrd_resource_review;grouped_exact_pair_search;near_match_primary_paper_review;exact_alias_followups	"""ZNF281/Zfp281"" ""Actr2"" mouse direct binding functional target"	not_identified	TFLink/GTRD source-table association only; underlying primary occupancy record not identified	not_identified	mouse	unknown	unknown	unknown	low_expanded_search_only	unknown	tflink:mouse:000808:6b7c10c12183	tflink:mouse:000808:6b7c10c12183; TFLink source PMID 27924024 is source-database metadata, not exact-pair validation	No exact-pair primary citation with direct sequence-specific binding and functional target response was identified in the expanded pass; full-text review, additional databases, and underlying GTRD experiment accession remain possible follow-up work.	No exact-pair promotion basis identified; preserve unknown values.	2026-09-04
