source_row_id	source_layer_membership	source_traversal_status	regulator	raw_regulator	target	module	module_route	target_graph_modules	curation_status	traversal_eligibility	traversable_general_mouse	traversable_neural	traversable_sci	evidence_basis	evidence_confidence_tier	evidence_type	assay_type	independent_literature_support_status	independent_literature_source_count	exact_pair_status	binding_or_association_status	species	tissue_cell_context	context_level_regulator	context_level_target	context_level_exact_pair	sci_context	context_evidence_scope	context_evidence_basis	context_promotion_lane	effect_direction	confidence	source_locator_status	citation_provenance	limitations	reviewer_notes	source_materialization_status	source_module_materialization_allowed	source_canonical_materialization_allowed	source_screening_decision	source_registry	source_record_id	source_record_ids	active_graph_pair_status	active_graph_edge_ids	active_graph_node_resolution	duplicate_pair_row_count	duplicate_module_count	method_label_adjudication_status	source_text_for_validation
PTF-SCREEN-PTF-MODULE-20B-000011	evidence_candidate	not_traversable	ADNP	unknown	AXL	20B	adjudicated_database_archive	20B	candidate_only	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search found only database/profile/membership evidence;binding_profile_only_not_promotable;unresolved_mechanism	D_database_only_no_pair_evidence	unresolved_mechanism	unknown	unknown	unknown	binding_profile_only_not_promotable	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	D_database_only_no_pair_evidence	citation_and_source_record	tflink:human:001059:68b0d35ff216	candidate-only rows are non-traversable	Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001059:68b0d35ff216	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001059:68b0d35ff216
PTF-SCREEN-PTF-MODULE-20B-000012	evidence_candidate	not_traversable	ADNP	unknown	CCR10	20B	adjudicated_database_archive	20B;23B;24B	candidate_only	not_traversable	False	False	False	Reviewed D/E evidence is retained for provenance/context but excluded from module support and materialization.;completed search found only database/profile/membership evidence;binding_profile_only_not_promotable;unresolved_mechanism	D_database_only_no_pair_evidence	unresolved_mechanism	unknown	unknown	unknown	binding_profile_only_not_promotable	unknown	human	unknown_not_structured_in_candidate_layer	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	not_assessed	not_assessed	No graded CNS/spinal-cord context adjudication has been completed for this row; do not infer context from regulator or target identity alone.	screened_out_low_tier	unknown	D_database_only_no_pair_evidence	citation_and_source_record	tflink:human:001059:68b0d35ff216	candidate-only rows are non-traversable	Retain the adjudicated database/profile-only provenance; do not promote or repeat the search unless a new traceable source is found.	screened_out_low_tier	false	false	screen_out_low_tier	unknown	unknown	tflink:human:001059:68b0d35ff216	not_found_in_active_graph	unknown	one_endpoint_symbol_present	3	3	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:001059:68b0d35ff216
PTF-SCREEN-PTF-MODULE-20B-000013	evidence_candidate	not_traversable	AFF1	AFF1	ACKR2	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human AFF1 has HPA brain-region RNA data with spinal cord represented among the regional measurements, establishing L3 regulator-component context. Human ACKR2 has HPA brain-region RNA data with spinal cord represented among the regional measurements, establishing L3 target-component context. Exact-pair checks found no direct contextual AFF1-to-ACKR2 mechanism, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000910:134960ba8ea6;tflink:human:000910:134960ba8ea6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P51825_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000910:134960ba8ea6	tflink:human:000910:134960ba8ea6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000910:134960ba8ea6 tflink:human:000910:134960ba8ea6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv
PTF-SCREEN-PTF-MODULE-20B-000014	evidence_candidate	not_traversable	AFF1	AFF1	ACTR2	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human AFF1 has HPA brain-region RNA data with spinal cord represented among the regional measurements, establishing L3 regulator-component context. Human ACTR2 has HPA tissue RNA data including spinal cord, establishing L3 target-component context. Exact-pair checks found no direct contextual AFF1-to-ACTR2 mechanism, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000910:134960ba8ea6;tflink:human:000910:134960ba8ea6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P51825_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000910:134960ba8ea6	tflink:human:000910:134960ba8ea6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000910:134960ba8ea6 tflink:human:000910:134960ba8ea6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv
PTF-SCREEN-PTF-MODULE-20B-000015	evidence_candidate	not_traversable	AFF1	AFF1	ACVR1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human AFF1 has HPA brain-region RNA data with spinal cord represented among the regional measurements, establishing L3 regulator-component context. Human ACVR1 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair checks found no direct contextual AFF1-to-ACVR1 mechanism, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000910:134960ba8ea6;tflink:human:000910:134960ba8ea6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P51825_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000910:134960ba8ea6	tflink:human:000910:134960ba8ea6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000910:134960ba8ea6 tflink:human:000910:134960ba8ea6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv
PTF-SCREEN-PTF-MODULE-20B-000016	evidence_candidate	not_traversable	AFF1	AFF1	ACVRL1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	human	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Human AFF1 has HPA brain-region RNA data with spinal cord represented among the regional measurements, establishing L3 regulator-component context. Human ACVRL1 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair checks found no direct contextual AFF1-to-ACVRL1 mechanism, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:human:000910:134960ba8ea6;tflink:human:000910:134960ba8ea6;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_P51825_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:human:000910:134960ba8ea6	tflink:human:000910:134960ba8ea6	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:human:000910:134960ba8ea6 tflink:human:000910:134960ba8ea6 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51825.tsv
PTF-SCREEN-PTF-MODULE-20B-000017	evidence_candidate	not_traversable	AFF3/LAF4	Aff3	Ackr4	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	mouse	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Mouse Aff3/Laf4 has authoritative MGI/GXD RNA in situ evidence in future spinal cord, establishing L3 regulator-component context. Mouse Ackr4 has authoritative MGI/GXD RNA in situ evidence in future spinal cord, establishing L3 target-component context. No SCI-specific or direct contextual Aff3-to-Ackr4 mechanism was verified, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:mouse:000930:8cf566102fd0;tflink:mouse:000930:8cf566102fd0;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P51827_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:mouse:000930:8cf566102fd0	tflink:mouse:000930:8cf566102fd0	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:mouse:000930:8cf566102fd0 tflink:mouse:000930:8cf566102fd0 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv
PTF-SCREEN-PTF-MODULE-20B-000018	evidence_candidate	not_traversable	AFF3/LAF4	Aff3	Acvr1	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	mouse	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	pathway_or_component_only	Mouse Aff3/Laf4 has authoritative MGI/GXD RNA in situ evidence in future spinal cord, establishing L3 regulator-component context. Mouse Acvr1 has an Allen Institute mouse spinal-cord expression record, establishing L3 target-component context. No SCI-specific or direct contextual Aff3-to-Acvr1 mechanism was verified, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:mouse:000930:8cf566102fd0;tflink:mouse:000930:8cf566102fd0;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P51827_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:mouse:000930:8cf566102fd0	tflink:mouse:000930:8cf566102fd0	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:mouse:000930:8cf566102fd0 tflink:mouse:000930:8cf566102fd0 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv
PTF-SCREEN-PTF-MODULE-20B-000019	evidence_candidate	not_traversable	AFF3/LAF4	Aff3	Adam17	20B	20B_target_interaction	20B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	mouse	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L4_SCI_context	L0_no_context_evidence	indirect_sci_context	pathway_or_component_only	Mouse Aff3/Laf4 has authoritative MGI/GXD RNA in situ evidence in future spinal cord, establishing L3 regulator-component context. Mouse Adam17 has independent expression and functional evidence in spinal-cord injury models, establishing L4 target-component context. No direct contextual Aff3-to-Adam17 SCI mechanism was verified, so the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:mouse:000930:8cf566102fd0;tflink:mouse:000930:8cf566102fd0;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P51827_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:mouse:000930:8cf566102fd0	tflink:mouse:000930:8cf566102fd0	not_found_in_active_graph	unknown	one_endpoint_symbol_present	1	1	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:mouse:000930:8cf566102fd0 tflink:mouse:000930:8cf566102fd0 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv
PTF-SCREEN-PTF-MODULE-20B-000020	evidence_candidate	not_traversable	AFF3/LAF4	Aff3	Adam22	20B	20B_target_interaction;23B_target_interaction	20B;23B	candidate_only	not_traversable	False	False	False	A/B/C evidence has an explicit target_graph_modules assignment; candidate remains pending module-owner approval.;promoted overlay evidence tier;tflink_source_table_exact_pair;expression_or_perturbation_association	C_tflink_source_table_only	expression_or_perturbation_association	chromatin immunoprecipitation assay	not_identified_outside_tflink_source_table	0	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	mouse	unknown_not_structured_in_candidate_layer	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	non_sci_transferable_context	component_only	Mouse Aff3 was detected by RNA in situ hybridization in the developing future spinal cord, establishing spinal-cord-tissue regulator-component context. Mouse Adam22 has reviewed UniProt evidence for expression in spinal-cord gray matter, establishing spinal-cord-tissue target-component context. No exact Aff3-to-Adam22 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	sci_relevant_component_context	unknown	tflink_exact_high_throughput_binding_record_primary_source_metadata	citation_and_source_record	https://pubmed.ncbi.nlm.nih.gov/27924024/;tflink:mouse:000930:8cf566102fd0;tflink:mouse:000930:8cf566102fd0;https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv;data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P51827_targets.tsv	Exact TFLink organism match; no cross-species or reverse-direction inference. ChIP-seq association does not establish causal expression or activation direction.;candidate-only rows are non-traversable	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.	pending_module_owner_approval	false	false	module_fit_candidate	TFLink	tflink:mouse:000930:8cf566102fd0	tflink:mouse:000930:8cf566102fd0	not_found_in_active_graph	unknown	one_endpoint_symbol_present	2	2	not_eligible_without_independent_evidence_and_dependency_metadata	tflink:mouse:000930:8cf566102fd0 tflink:mouse:000930:8cf566102fd0 https://pubmed.ncbi.nlm.nih.gov/27924024/  https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_P51827.tsv
