source_row_id	module	module_route	regulator	raw_regulator	target	species	review_status	traversal_eligibility	evidence_confidence_tier	exact_pair_status	binding_or_association_status	assay_type	tflink_source_database	tflink_pubmed_id	primary_citation	source_record_id	source_record_ids	tflink_raw_snapshot_path	context_level_exact_pair	sci_context_status	effect_direction	missing_evidence	review_notes
PTF-SCREEN-PTF-MODULE-23B-000029	23B	23B_target_interaction	BHLHA15	Bhlha15	Adam10	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000903:ae4339786317	tflink:mouse:000903:ae4339786317	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q9QYC3_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000074	23B	20B_target_interaction;23B_target_interaction	DMRTB1	Dmrtb1	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001031:3c6aa0672a00	tflink:mouse:001031:3c6aa0672a00	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_A2A9I7_targets.tsv	L0_no_context_evidence	unresolved_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000112	23B	20B_target_interaction;23B_target_interaction	GRHL3	Grhl3	Adam12	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	L0_no_context_evidence	unresolved_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000113	23B	23B_target_interaction	GRHL3	Grhl3	Adgrb1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000114	23B	20B_target_interaction;23B_target_interaction	GRHL3	Grhl3	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001001:06f10a234819	tflink:mouse:001001:06f10a234819	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q5FWH3_targets.tsv	L0_no_context_evidence	unresolved_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000127	23B	20B_target_interaction;23B_target_interaction	HES5	Hes5	Adam22	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000954:ee539f817c4f	tflink:mouse:000954:ee539f817c4f	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P70120_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000137	23B	20B_target_interaction;23B_target_interaction	HOXA13	Hoxa13	Adam12	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000983:90c661760f8e	tflink:mouse:000983:90c661760f8e	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000138	23B	20B_target_interaction;23B_target_interaction	HOXA13	Hoxa13	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000983:90c661760f8e	tflink:mouse:000983:90c661760f8e	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62424_targets.tsv	L0_no_context_evidence	unresolved_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000142	23B	20B_target_interaction;23B_target_interaction	HOXC12	Hoxc12	Angptl4	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001066:036fae2d0e47	tflink:mouse:001066:036fae2d0e47	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8K5B8_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000210	23B	23B_target_interaction	MYT1L	Myt1l	Adam10	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000961:f706c20f5ab7	tflink:mouse:000961:f706c20f5ab7	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P97500_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000215	23B	23B_target_interaction	NEUROD2	Neurod2	Adam10	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000958:4c84a5dc2814	tflink:mouse:000958:4c84a5dc2814	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q62414_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000223	23B	20B_target_interaction;23B_target_interaction	NPAS4	Npas4	Adam12	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000902:0067a7f884a7	tflink:mouse:000902:0067a7f884a7	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGD7_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000224	23B	20B_target_interaction;23B_target_interaction	NPAS4	Npas4	Adam22	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000902:0067a7f884a7	tflink:mouse:000902:0067a7f884a7	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8BGD7_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000264	23B	20B_target_interaction;23B_target_interaction	PRDM15	Prdm15	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000921:232b6c1fc922	tflink:mouse:000921:232b6c1fc922	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000265	23B	20B_target_interaction;23B_target_interaction	PRDM15	Prdm15	Adgrl2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000921:232b6c1fc922	tflink:mouse:000921:232b6c1fc922	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_E9Q8T2_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000297	23B	20B_target_interaction;23B_target_interaction	RBPJL	Rbpjl	Adgrl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000956:444aa119d6fd	tflink:mouse:000956:444aa119d6fd	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_O08674_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000299	23B	20B_target_interaction;23B_target_interaction	RFX6	Rfx6	Cx3cl1	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000991:23d30011b4af	tflink:mouse:000991:23d30011b4af	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_Q8C7R7_targets.tsv	L0_no_context_evidence	indirect_sci_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000329	23B	20B_target_interaction;23B_target_interaction	SOX3	Sox3	Adgrl2	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:000984:51e68b877018	tflink:mouse:000984:51e68b877018	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P53784_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
PTF-SCREEN-PTF-MODULE-23B-000421	23B	20B_target_interaction;23B_target_interaction	ZFX	Zfx	Adam22	mouse	candidate_only	not_traversable	C_tflink_source_table_only	tflink_source_table_exact_pair	Exact TFLink target-table row; detection_method=chromatin immunoprecipitation assay; source_database=GTRD; large-scale association record.	chromatin immunoprecipitation assay	GTRD	27924024	https://pubmed.ncbi.nlm.nih.gov/27924024/	tflink:mouse:001002:962f75041810	tflink:mouse:001002:962f75041810	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/mouse_P17012_targets.tsv	L0_no_context_evidence	non_sci_transferable_context	unknown	underlying primary exact-pair citation; functional perturbation or target-expression response; supported effect direction; neural/SCI context if required	Recovered from the TFLink per-protein target table rather than GMT membership alone. The attached PubMed ID identifies the source database paper; the underlying experiment accession/original paper was not supplied in this TFLink row.
