promotion_id	regulator_symbol	target_symbol	species_scope	evidence_weight_tier	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_evidence_basis	context_evidence_citations	context_promotion_lane	sci_context_status	context_review_status
public_tf_comprehensive_2853	ZNF626	DAZAP1	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF626 has HPA human-brain RNA context, and DAZAP1 has HPA human CNS RNA/protein context. No authoritative ZNF626-to-DAZAP1 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188171-ZNF626/brain;https://www.proteinatlas.org/ENSG00000071626-DAZAP1/tissue/midbrain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2854	ZNF626	FAXDC2	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF626 has HPA human-brain RNA context, and FAXDC2 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF626-to-FAXDC2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188171-ZNF626/brain;https://www.proteinatlas.org/ENSG00000170271-FAXDC2/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2855	ZNF626	FOXL1	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF626 has HPA human-brain RNA context, and FOXL1 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF626-to-FOXL1 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188171-ZNF626/brain;https://www.proteinatlas.org/ENSG00000176678-FOXL1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2856	ZNF629	ACVR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF629 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ACVR1 has HPA brain-resource spinal-cord representation. No exact ZNF629-to-ACVR1 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v23.proteinatlas.org/ENSG00000102870-ZNF629/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2857	ZNF629	ADAM10	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF629 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADAM10 has direct HPA spinal-cord RNA-seq context. No exact ZNF629-to-ADAM10 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v23.proteinatlas.org/ENSG00000102870-ZNF629/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2858	ZNF629	ADGRE5	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF629 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADGRE5 has HPA spinal-cord tissue representation. No exact ZNF629-to-ADGRE5 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v23.proteinatlas.org/ENSG00000102870-ZNF629/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000123146-ADGRE5/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2859	ZNF629	ADGRL1	human	C_tflink_source_table_only	L0_no_context_evidence	L2_CNS_context	L0_no_context_evidence	target_only	No qualifying human functional regulator-component context for ZNF629 was established in this pass; catalog and annotation records were not treated as functional evidence. Human ADGRL1 was independently studied in neurodevelopmental disease and human neuroblastoma-cell assays, establishing CNS target-component context. No ZNF629-to-ADGRL1 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC9388395/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_286	CASP8AP2/FLASH	NCL	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human CASP8AP2 has HPA brain-region RNA representation including spinal cord, establishing L3 regulator-component context. Human NCL has HPA brain-region RNA representation including spinal cord, establishing L3 target-component context. Exact-pair searches found no direct contextual CASP8AP2-to-NCL mechanism, so the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000118412-CASP8AP2/brain;https://www.proteinatlas.org/ENSG00000115053-NCL/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2860	ZNF639	A2M	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF639 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while A2M has direct HPA spinal-cord RNA-seq context. No exact ZNF639-to-A2M mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000121864-ZNF639/brain;https://www.proteinatlas.org/ENSG00000175899-A2M/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2861	ZNF639	ACVR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF639 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ACVR1 has HPA brain-resource spinal-cord representation. No exact ZNF639-to-ACVR1 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000121864-ZNF639/brain;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2862	ZNF639	ADA	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF639 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ADA has HPA brain-resource spinal-cord representation. No exact ZNF639-to-ADA mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000121864-ZNF639/brain;https://www.proteinatlas.org/ENSG00000196839-ADA/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2863	ZNF639	ADAM10	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF639 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ADAM10 has direct HPA spinal-cord RNA-seq context. No exact ZNF639-to-ADAM10 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000121864-ZNF639/brain;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2864	ZNF644	A2M	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF644 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while A2M has direct HPA spinal-cord RNA-seq context. No exact ZNF644-to-A2M mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000122482-ZNF644;https://www.proteinatlas.org/ENSG00000175899-A2M/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2865	ZNF644	ACKR2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF644 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ACKR2 has HPA brain-resource spinal-cord representation. No exact ZNF644-to-ACKR2 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000122482-ZNF644;https://www.proteinatlas.org/ENSG00000144648-ACKR2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2866	ZNF644	ACVR1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF644 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ACVR1 has HPA brain-resource spinal-cord representation. No exact ZNF644-to-ACVR1 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000122482-ZNF644;https://www.proteinatlas.org/ENSG00000115170-ACVR1/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2867	ZNF644	ACVR1C	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF644 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ACVR1C has direct HPA spinal-cord RNA-seq context. No exact ZNF644-to-ACVR1C mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000122482-ZNF644;https://v22.proteinatlas.org/ENSG00000123612-ACVR1C/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2868	ZNF652	A2M	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF652 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while A2M has direct HPA spinal-cord RNA-seq context. No exact ZNF652-to-A2M mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198740-ZNF652;https://www.proteinatlas.org/ENSG00000175899-A2M/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2869	ZNF652	ADAM10	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF652 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ADAM10 has direct HPA spinal-cord RNA-seq context. No exact ZNF652-to-ADAM10 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198740-ZNF652;https://www.proteinatlas.org/ENSG00000137845-ADAM10/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_287	CASP8AP2/FLASH	PLXDC1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human CASP8AP2 has HPA brain-region RNA representation including spinal cord, establishing L3 regulator-component context. Human PLXDC1 has direct HPA spinal-cord RNA representation, establishing L3 target-component context. Exact-pair searches found no direct contextual CASP8AP2-to-PLXDC1 mechanism, so the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000118412-CASP8AP2/brain;https://www.proteinatlas.org/ENSG00000161381-PLXDC1/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2870	ZNF652	ADAM22	human	C_tflink_source_table_only	L1_non_CNS_context	L2_CNS_context	L0_no_context_evidence	component_only	Human ZNF652 was functionally studied as a transcriptional repressor in human lung-cancer tissues and cell lines, including promoter binding and transcriptional perturbation assays, establishing non-CNS regulator-component context. Human ADAM22 was independently characterized as highly expressed in brain tissue, establishing CNS target-component context. No ZNF652-to-ADAM22 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC11538260/;https://pubmed.ncbi.nlm.nih.gov/9693107/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2871	ZNF652	ADGRB3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF652 has HPA brain/spinal-cord resource representation and is annotated as a transcription factor, while ADGRB3 has direct HPA spinal-cord RNA-seq context. No exact ZNF652-to-ADGRB3 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198740-ZNF652;https://www.proteinatlas.org/ENSG00000135298-ADGRB3/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2872	ZNF653	CDKN2A	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF653 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context, and CDKN2A has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF653-to-CDKN2A mechanism or occupancy was verified; exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000161914-ZNF653/brain/Spinal%2Bcord;https://www.proteinatlas.org/ENSG00000147889-CDKN2A/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2873	ZNF654	ACKR3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF654 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ACKR3 has direct HPA spinal-cord RNA-seq context. No exact ZNF654-to-ACKR3 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000175105-ZNF654/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000144476-ACKR3/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2874	ZNF654	ADA	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF654 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADA has HPA brain-resource spinal-cord representation. No exact ZNF654-to-ADA mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000175105-ZNF654/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000196839-ADA/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2875	ZNF654	ADGRB3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human ZNF654 has direct HPA spinal-cord RNA-seq context and is annotated as a transcription factor, while ADGRB3 has direct HPA spinal-cord RNA-seq context. No exact ZNF654-to-ADGRB3 mechanism or SCI result was established; component context is L3 and the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000175105-ZNF654/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000135298-ADGRB3/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2876	ZNF654	ADGRL2	human	C_tflink_source_table_only	L0_no_context_evidence	L2_CNS_context	L0_no_context_evidence	target_only	No qualifying human functional regulator-component context for ZNF654 was established in this pass; the available hits were catalog or indirect annotation records and were not treated as functional evidence. Human ADGRL2 was independently studied in the human cerebrovasculature and brain endothelial context, establishing CNS target-component context. No ZNF654-to-ADGRL2 context was established; the exact pair remains L0.	https://pmc.ncbi.nlm.nih.gov/articles/PMC13108381/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2877	ZNF658	CPN2	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF658 has HPA human-brain RNA context, and CPN2 has HPA human-brain RNA context. No authoritative ZNF658-to-CPN2 mechanism or occupancy was verified; exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000274349-ZNF658/brain/medulla%2Boblongata;https://v22.proteinatlas.org/ENSG00000178772-CPN2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2878	ZNF658	STAT6	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF658 has HPA brain-resource representation including spinal cord, and STAT6 has direct HPA human spinal-cord RNA representation. No authoritative ZNF658-to-STAT6 mechanism or occupancy was verified; the exact pair remains L0.	https://v21.proteinatlas.org/ENSG00000274349-ZNF658/brain/medulla%2Boblongata;https://v22.proteinatlas.org/ENSG00000166888-STAT6/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2879	ZNF667	ADAP2	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF667 has HPA human-brain RNA context, and ADAP2 has HPA brain-atlas context. No authoritative ZNF667-to-ADAP2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198046-ZNF667/brain;https://v20.proteinatlas.org/ENSG00000184060-ADAP2	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_288	CASZ1	ADA	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	component_only	Human CASZ1 was independently characterized in neural differentiation and human brain expression resources, establishing CNS regulator-component context. Human ADA was independently measured in human spinal-cord tissue in the Human Protein Atlas, establishing spinal-cord-tissue target-component context. No CASZ1-to-ADA context was established; the exact pair remains L0.	https://pubmed.ncbi.nlm.nih.gov/16631614/;https://www.proteinatlas.org/ENSG00000130940-CASZ1/brain;https://www.proteinatlas.org/ENSG00000196839-ADA/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2880	ZNF667	AP3B2	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF667 has HPA human-brain RNA context, and AP3B2 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF667-to-AP3B2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198046-ZNF667/brain;https://www.proteinatlas.org/ENSG00000103723-AP3B2/brain/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2881	ZNF667	GPHA2	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF667 has HPA brain/tissue representation including spinal cord, and GPHA2 has HPA brain-resource representation that includes spinal cord. No authoritative ZNF667-to-GPHA2 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198046-ZNF667/brain;https://v23.proteinatlas.org/ENSG00000149735-GPHA2/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2882	ZNF667	TAZ	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF667 has HPA brain/tissue representation including spinal cord, and TAZ has HPA human tissue representation including spinal cord. No authoritative ZNF667-to-TAZ mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000198046-ZNF667/brain;https://v19.proteinatlas.org/ENSG00000102125-TAZ/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2883	ZNF669	ADAP2	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF669 has HPA human-brain RNA context, and ADAP2 has HPA brain-atlas context. No authoritative ZNF669-to-ADAP2 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188295-ZNF669/tissue/midbrain;https://v20.proteinatlas.org/ENSG00000184060-ADAP2	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2884	ZNF669	ATP6AP2	human	C_tflink_source_table_only	L0_no_context_evidence	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	No authoritative human spinal-cord context was verified for ZNF669 after HPA tissue/brain, NCBI, PubMed, TFLink, and target-list checks; the HPA protein summary is inconclusive for tissue-profile estimation. ATP6AP2 has direct HPA human spinal-cord RNA representation. No authoritative ZNF669-to-ATP6AP2 mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188295-ZNF669;https://www.ncbi.nlm.nih.gov/gene/79862;https://www.proteinatlas.org/ENSG00000182220-ATP6AP2/brain/spinal%2Bcord	sci_relevant_component_context	unresolved_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2885	ZNF669	SEMA6A	human	C_tflink_source_table_only	L0_no_context_evidence	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	No authoritative human spinal-cord context was verified for ZNF669 after HPA tissue/brain, NCBI, PubMed, TFLink, and target-list checks; the HPA protein summary is inconclusive for tissue-profile estimation. SEMA6A has HPA human brain/spinal-cord representation. No authoritative ZNF669-to-SEMA6A mechanism or occupancy was verified; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188295-ZNF669;https://www.ncbi.nlm.nih.gov/gene/79862;https://www.proteinatlas.org/ENSG00000092421-SEMA6A/tissue/spinal%2Bcord	sci_relevant_component_context	unresolved_sci_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2886	ZNF669	STAT3	human	C_tflink_source_table_only	L0_no_context_evidence	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	No authoritative human spinal-cord context was verified for ZNF669 after HPA tissue/brain, NCBI, PubMed, TFLink, and target-list checks; the HPA protein summary is inconclusive for tissue-profile estimation. Human STAT3 has direct HPA spinal-cord RNA expression, establishing L3 target-component context. Exact-pair searches found no direct contextual ZNF669-to-STAT3 mechanism; the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000188295-ZNF669;https://www.ncbi.nlm.nih.gov/gene/79862;https://www.proteinatlas.org/ENSG00000168610-STAT3/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2887	ZNF670	CASC3	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF670 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context, and CASC3 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF670-to-CASC3 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000277462-ZNF670/brain/spinal%2Bcord;https://v24.proteinatlas.org/ENSG00000108349-CASC3/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2888	ZNF671	CDKN2A	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF671 has HPA human-brain/CNS RNA context, and CDKN2A has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF671-to-CDKN2A mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000083814-ZNF671/tissue;https://www.proteinatlas.org/ENSG00000147889-CDKN2A/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2889	ZNF677	ABHD12	human	C_tflink_source_table_only	L2_CNS_context	L2_CNS_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF677 has HPA human-brain RNA context, and ABHD12 has HPA brain/CNS RNA context. No authoritative ZNF677-to-ABHD12 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000197928-ZNF677/brain;https://www.proteinatlas.org/ENSG00000100997-ABHD12/tissue	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_289	CASZ1	ADAM22	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Species-matched human CASZ1 and ADAM22 each have spinal-cord RNA context in HPA. The TFLink/GTRD source-table membership does not establish a spinal-cord or SCI mechanism for CASZ1-to-ADAM22; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000130940-CASZ1/tissue/spinal%2Bcord;https://www.proteinatlas.org/ENSG00000008277-ADAM22/brain/spinal%2Bcord;https://pubmed.ncbi.nlm.nih.gov/27924024/	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2890	ZNF677	ADGRG4	human	C_tflink_source_table_only	L2_CNS_context	L0_no_context_evidence	L0_no_context_evidence	pathway_or_component_only	Human ZNF677 has HPA human-brain RNA context, but ADGRG4 is reported as not detected in the HPA human brain dataset and was not assigned qualifying CNS or spinal-cord context. No authoritative ZNF677-to-ADGRG4 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000197928-ZNF677/brain;https://v23.proteinatlas.org/ENSG00000156920-ADGRG4/brain	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2891	ZNF677	ADGRL1	human	C_tflink_source_table_only	L3_spinal_cord_tissue_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF677 has HPA human brain RNA data whose regional resource includes spinal cord, establishing L3 regulator-component context. Human ADGRL1 has HPA tissue RNA representation including spinal cord, establishing L3 target-component context. The GTRD-derived ZNF677 target list includes ADGRL1, but this source-table binding call is not spinal-cord or SCI mechanism evidence; exact-pair searches found no direct contextual ZNF677-to-ADGRL1 mechanism, so the exact pair remains L0.	https://www.proteinatlas.org/ENSG00000197928-ZNF677/brain;https://www.proteinatlas.org/ENSG00000072071-ADGRL1/tissue;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZNF677_TARGET_GENES.html	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
public_tf_comprehensive_2892	ZNF677	ADRB1	human	C_tflink_source_table_only	L2_CNS_context	L3_spinal_cord_tissue_context	L0_no_context_evidence	pathway_or_component_only	Human ZNF677 has HPA human-brain RNA context, and ADRB1 has direct HPA/GTEx/FANTOM5 human spinal-cord RNA context. No authoritative ZNF677-to-ADRB1 mechanism or occupancy was verified; exact pair remains L0.	https://www.proteinatlas.org/ENSG00000197928-ZNF677/brain;https://www.proteinatlas.org/ENSG00000043591-ADRB1/tissue/spinal%2Bcord	sci_relevant_component_context	non_sci_transferable_context	adjudicated_positive_component_or_pair_context
