promotion_id	regulator_symbol	target_symbol	species_scope	context_level_exact_pair	source_registry	source_record_id	source_database	detection_method	pubmed_id	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	snapshot_exists	snapshot_sha256_match	snapshot_row_regulator_match	snapshot_row_target_match	snapshot_row_organism_match	snapshot_row_source_match	source_chain_status	audit_basis
public_tf_comprehensive_2811	ZNF582	ARHGEF10	human	L0_no_context_evidence	TFLink	tflink:human:001408:253e9ee68799	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96NG8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96NG8_targets.tsv	5596e24a8289a107f44fc50a0fcbb0a0f8a22b88ba1460879ca7d458de7c7f86	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2812	ZNF582	ASH2L	human	L0_no_context_evidence	TFLink	tflink:human:001408:253e9ee68799	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96NG8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96NG8_targets.tsv	5596e24a8289a107f44fc50a0fcbb0a0f8a22b88ba1460879ca7d458de7c7f86	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2813	ZNF582	ESR2	human	L0_no_context_evidence	TFLink	tflink:human:001408:253e9ee68799	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96NG8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96NG8_targets.tsv	5596e24a8289a107f44fc50a0fcbb0a0f8a22b88ba1460879ca7d458de7c7f86	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2814	ZNF582	GDF11	human	L0_no_context_evidence	TFLink	tflink:human:001408:253e9ee68799	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96NG8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96NG8_targets.tsv	5596e24a8289a107f44fc50a0fcbb0a0f8a22b88ba1460879ca7d458de7c7f86	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2815	ZNF584	ADCYAP1	human	L0_no_context_evidence	TFLink	tflink:human:001137:796481fca75a	ReMap	chromatin immunoprecipitation assay	29126285	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IVC4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IVC4_targets.tsv	bb63ab99897b386bb359006f40efea9e2e292ce70bcbe51da317f63202a734db	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2816	ZNF584	CAP1	human	L0_no_context_evidence	TFLink	tflink:human:001137:796481fca75a	ReMap	chromatin immunoprecipitation assay	29126285	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IVC4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IVC4_targets.tsv	bb63ab99897b386bb359006f40efea9e2e292ce70bcbe51da317f63202a734db	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2817	ZNF585B	HES1	human	L0_no_context_evidence	TFLink	tflink:human:001460:18e77b59bb0a	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q52M93.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q52M93_targets.tsv	dabcabaff330dfabe7210ed5bf863e5f90279c4687d663c24108cbacbd8b703a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2818	ZNF585B	NPR3	human	L0_no_context_evidence	TFLink	tflink:human:001460:18e77b59bb0a	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q52M93.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q52M93_targets.tsv	dabcabaff330dfabe7210ed5bf863e5f90279c4687d663c24108cbacbd8b703a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2819	ZNF585B	PDPN	human	L0_no_context_evidence	TFLink	tflink:human:001460:18e77b59bb0a	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q52M93.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q52M93_targets.tsv	dabcabaff330dfabe7210ed5bf863e5f90279c4687d663c24108cbacbd8b703a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2820	ZNF585B	SCARB1	human	L0_no_context_evidence	TFLink	tflink:human:001460:18e77b59bb0a	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q52M93.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q52M93_targets.tsv	dabcabaff330dfabe7210ed5bf863e5f90279c4687d663c24108cbacbd8b703a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2821	ZNF586	ADAP2	human	L0_no_context_evidence	TFLink	tflink:human:001500:d059b178076d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NXT0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NXT0_targets.tsv	cb113584fc17375527d204bfdccd9a56aefffd8ed5439ede1264bcc468bddeae	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2822	ZNF586	ANK2	human	L0_no_context_evidence	TFLink	tflink:human:001500:d059b178076d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NXT0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NXT0_targets.tsv	cb113584fc17375527d204bfdccd9a56aefffd8ed5439ede1264bcc468bddeae	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2823	ZNF586	HES1	human	L0_no_context_evidence	TFLink	tflink:human:001500:d059b178076d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NXT0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NXT0_targets.tsv	cb113584fc17375527d204bfdccd9a56aefffd8ed5439ede1264bcc468bddeae	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2824	ZNF586	NPR3	human	L0_no_context_evidence	TFLink	tflink:human:001500:d059b178076d	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9NXT0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9NXT0_targets.tsv	cb113584fc17375527d204bfdccd9a56aefffd8ed5439ede1264bcc468bddeae	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2825	ZNF589	ADCYAP1	human	L0_no_context_evidence	TFLink	tflink:human:000990:33b4cb00064f	ReMap	chromatin immunoprecipitation assay	29126285	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86UQ0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86UQ0_targets.tsv	8c3996e0f2969f63a8510e1d344bcbf6215caad1446ef7573c9949de8280208a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2826	ZNF589	ADGRB3	human	L0_no_context_evidence	TFLink	tflink:human:000990:33b4cb00064f	GTRD;ReMap	chromatin immunoprecipitation assay	29126285;27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86UQ0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86UQ0_targets.tsv	8c3996e0f2969f63a8510e1d344bcbf6215caad1446ef7573c9949de8280208a	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2827	ZNF595	CD8A	human	L0_no_context_evidence	TFLink	tflink:human:001383:268fc2a37bb7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IYB9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IYB9_targets.tsv	0aff1709954ce7209a7d70f56bcc1416c9732236472a2955458744457c324dc3	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2828	ZNF595	CDH1	human	L0_no_context_evidence	TFLink	tflink:human:001383:268fc2a37bb7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IYB9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IYB9_targets.tsv	0aff1709954ce7209a7d70f56bcc1416c9732236472a2955458744457c324dc3	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2829	ZNF595	EFNA3	human	L0_no_context_evidence	TFLink	tflink:human:001383:268fc2a37bb7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IYB9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IYB9_targets.tsv	0aff1709954ce7209a7d70f56bcc1416c9732236472a2955458744457c324dc3	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2830	ZNF595	IGFLR1	human	L0_no_context_evidence	TFLink	tflink:human:001383:268fc2a37bb7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IYB9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IYB9_targets.tsv	0aff1709954ce7209a7d70f56bcc1416c9732236472a2955458744457c324dc3	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2831	ZNF597	BCL2	human	L0_no_context_evidence	TFLink	tflink:human:001287:e63143a652a7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2832	ZNF597	CCL5	human	L0_no_context_evidence	TFLink	tflink:human:001287:e63143a652a7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2833	ZNF597	CCR1	human	L0_no_context_evidence	TFLink	tflink:human:001287:e63143a652a7	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2834	ZNF600	ACVR1	human	L0_no_context_evidence	TFLink	tflink:human:001274:6cb9d4d25f48	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2835	ZNF600	ACVR1C	human	L0_no_context_evidence	TFLink	tflink:human:001274:6cb9d4d25f48	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2836	ZNF600	ADAM10	human	L0_no_context_evidence	TFLink	tflink:human:001274:6cb9d4d25f48	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2837	ZNF600	ADAM9	human	L0_no_context_evidence	TFLink	tflink:human:001274:6cb9d4d25f48	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2838	ZNF614	A2M	human	L0_no_context_evidence	TFLink	tflink:human:001260:3348eeeecf63	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2839	ZNF614	ACKR2	human	L0_no_context_evidence	TFLink	tflink:human:001260:3348eeeecf63	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2840	ZNF614	ADAM9	human	L0_no_context_evidence	TFLink	tflink:human:001260:3348eeeecf63	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2841	ZNF614	ADGRB3	human	L0_no_context_evidence	TFLink	tflink:human:001260:3348eeeecf63	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2842	ZNF618	ADAM9	human	L0_no_context_evidence	TFLink	tflink:human:001415:d9720b7dab92	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5T7W0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5T7W0_targets.tsv	029ea42b75c52bd708a77890179dce728152f2f67d2841f621f991a7c4ac8139	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2843	ZNF618	CTLA4	human	L0_no_context_evidence	TFLink	tflink:human:001415:d9720b7dab92	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5T7W0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5T7W0_targets.tsv	029ea42b75c52bd708a77890179dce728152f2f67d2841f621f991a7c4ac8139	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2844	ZNF618	DIP2A	human	L0_no_context_evidence	TFLink	tflink:human:001415:d9720b7dab92	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q5T7W0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q5T7W0_targets.tsv	029ea42b75c52bd708a77890179dce728152f2f67d2841f621f991a7c4ac8139	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2845	ZNF621	RALB	human	L0_no_context_evidence	TFLink	tflink:human:001564:991b14f3aa76	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZSS3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZSS3_targets.tsv	ffb89141054b76b14bdcd19e5b3dc302789789bc418cc202516d792935a927b9	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2846	ZNF622	ACTL6A	human	L0_no_context_evidence	TFLink	tflink:human:001312:b8542faa33d5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969S3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969S3_targets.tsv	7c26930d5af309318eaabe2ebdfd78d40ea85ecdc8e87073fc7bce32cccdfd19	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2847	ZNF622	ACTR1B	human	L0_no_context_evidence	TFLink	tflink:human:001312:b8542faa33d5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969S3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969S3_targets.tsv	7c26930d5af309318eaabe2ebdfd78d40ea85ecdc8e87073fc7bce32cccdfd19	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2848	ZNF622	ANKHD1	human	L0_no_context_evidence	TFLink	tflink:human:001312:b8542faa33d5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969S3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969S3_targets.tsv	7c26930d5af309318eaabe2ebdfd78d40ea85ecdc8e87073fc7bce32cccdfd19	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2849	ZNF622	CRHR1	human	L0_no_context_evidence	TFLink	tflink:human:001312:b8542faa33d5	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q969S3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q969S3_targets.tsv	7c26930d5af309318eaabe2ebdfd78d40ea85ecdc8e87073fc7bce32cccdfd19	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2850	ZNF624	ADPRHL1	human	L0_no_context_evidence	TFLink	tflink:human:001513:547335030d4c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9P2J8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9P2J8_targets.tsv	9956bd64b1ee260278fd34c1c1da253228db7c0bdeaf0c0af8e424cb3d049890	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
public_tf_comprehensive_2851	ZNF624	PALM	human	L0_no_context_evidence	TFLink	tflink:human:001513:547335030d4c	GTRD	chromatin immunoprecipitation assay	27924024	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9P2J8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9P2J8_targets.tsv	9956bd64b1ee260278fd34c1c1da253228db7c0bdeaf0c0af8e424cb3d049890	true	true	true	true	true	true	verified_tflink_gtrd_snapshot_pair	Exact C-tier pair matched to the species-specific TFLink raw snapshot; snapshot checksum and GTRD metadata were checked. This verifies provenance only and does not establish context or causality.
