review_queue_rank	priority_band	route_status	queue_key	promotion_id	regulator_key	regulator_symbol	raw_tf_symbol	target_symbol	species_scope	module_count	module_assignments	target_graph_modules	module_routes	module_row_count	evidence_weight_tier	evidence_weight_rank	evidence_tier_basis	source_registries	source_record_ids	review_ids	primary_citations	regulator_role_class	canonical_role_status	mechanism_evidence_type	mechanism_evidence_definition	context_level_regulator	context_level_target	context_level_exact_pair	context_evidence_scope	context_promotion_lane	context_review_status	context_review_basis
2450	C4_unresolved_single_module:50	module_routed	zscan18|ccn1|human	public_tf_comprehensive_3019	zscan18	ZSCAN18	ZSCAN18	CCN1	human	1	24B	24B	24B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001325:fc2477f603b7	tflink_source_zscan18_ccn1_human_tflink_human_001325_fc2477f603b7	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN18_TARGET_GENES.html	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2451	C4_unresolved_single_module:50	module_routed	zscan18|stat6|human	public_tf_comprehensive_3020	zscan18	ZSCAN18	ZSCAN18	STAT6	human	1	22B	22B	22B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001325:fc2477f603b7	tflink_source_zscan18_stat6_human_tflink_human_001325_fc2477f603b7	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/ZSCAN18_TARGET_GENES.html	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2452	C4_unresolved_single_module:50	module_routed	zscan23|ctnnb1|human	public_tf_comprehensive_3025	zscan23	ZSCAN23	ZSCAN23	CTNNB1	human	1	22B	22B	22B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001453:cf09298b97dd	tflink_source_zscan23_ctnnb1_human_tflink_human_001453_cf09298b97dd	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2453	C4_unresolved_single_module:50	module_routed	zscan5b|ang|human	public_tf_comprehensive_3043	zscan5b	ZSCAN5B	ZSCAN5B	ANG	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001490:7b7d84d418fc	tflink_source_zscan5b_ang_human_tflink_human_001490_7b7d84d418fc	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2454	C4_unresolved_single_module:50	module_routed	zscan5b|plxdc1|human	public_tf_comprehensive_3044	zscan5b	ZSCAN5B	ZSCAN5B	PLXDC1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001490:7b7d84d418fc	tflink_source_zscan5b_plxdc1_human_tflink_human_001490_7b7d84d418fc	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2455	C4_unresolved_single_module:50	module_routed	zscan5c|bdnf|human	public_tf_comprehensive_3045	zscan5c	ZSCAN5C	ZSCAN5C	BDNF	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001328:1e0927a96f96	tflink_source_zscan5c_bdnf_human_tflink_human_001328_1e0927a96f96	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2456	C4_unresolved_single_module:50	module_routed	zscan5c|cd4|human	public_tf_comprehensive_3046	zscan5c	ZSCAN5C	ZSCAN5C	CD4	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001328:1e0927a96f96	tflink_source_zscan5c_cd4_human_tflink_human_001328_1e0927a96f96	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2457	C4_unresolved_single_module:50	module_routed	zscan5c|f2rl1|human	public_tf_comprehensive_3047	zscan5c	ZSCAN5C	ZSCAN5C	F2RL1	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001328:1e0927a96f96	tflink_source_zscan5c_f2rl1_human_tflink_human_001328_1e0927a96f96	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2458	C4_unresolved_single_module:50	module_routed	zscan5c|hmgb1|human	public_tf_comprehensive_3048	zscan5c	ZSCAN5C	ZSCAN5C	HMGB1	human	1	24B	24B	24B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001328:1e0927a96f96	tflink_source_zscan5c_hmgb1_human_tflink_human_001328_1e0927a96f96	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2459	C4_unresolved_single_module:50	module_routed	zzz3|fgf7|human	public_tf_comprehensive_3063	zzz3	ZZZ3	ZZZ3	FGF7	human	1	20B	20B	20B_target_interaction	1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001280:068673a40f96	tflink_source_zzz3_fgf7_human_tflink_human_001280_068673a40f96	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2460	C5_catalog_only:10	catalog_only	adcyap1|ehbp1l1|human	public_tf_comprehensive_070	adcyap1	ADCYAP1	ADCYAP1	EHBP1L1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001561:a510b1da4da0	tflink_source_adcyap1_ehbp1l1_human_tflink_human_001561_a510b1da4da0	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2461	C5_catalog_only:10	catalog_only	adcyap1|glyctk|human	public_tf_comprehensive_071	adcyap1	ADCYAP1	ADCYAP1	GLYCTK	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001561:a510b1da4da0	tflink_source_adcyap1_glyctk_human_tflink_human_001561_a510b1da4da0	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2462	C5_catalog_only:10	catalog_only	adcyap1|lcn8|human	public_tf_comprehensive_072	adcyap1	ADCYAP1	ADCYAP1	LCN8	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001561:a510b1da4da0	tflink_source_adcyap1_lcn8_human_tflink_human_001561_a510b1da4da0	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2463	C5_catalog_only:10	catalog_only	ahcy/ahcy|2610001j05rik|mouse	public_tf_comprehensive_096	ahcy/ahcy	AHCY/Ahcy	Ahcy	2610001J05Rik	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001090:edb43175c419	tflink_source_ahcy/ahcy_2610001j05rik_mouse_tflink_mouse_001090_edb43175c419	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2464	C5_catalog_only:10	catalog_only	ahcy/ahcy|ank1|mouse	public_tf_comprehensive_097	ahcy/ahcy	AHCY/Ahcy	Ahcy	Ank1	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001090:edb43175c419	tflink_source_ahcy/ahcy_ank1_mouse_tflink_mouse_001090_edb43175c419	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2465	C5_catalog_only:10	catalog_only	ahcy/ahcy|arid1a|mouse	public_tf_comprehensive_098	ahcy/ahcy	AHCY/Ahcy	Ahcy	Arid1a	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001090:edb43175c419	tflink_source_ahcy/ahcy_arid1a_mouse_tflink_mouse_001090_edb43175c419	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2466	C5_catalog_only:10	catalog_only	arhgap35|akap11|human	public_tf_comprehensive_114	arhgap35	ARHGAP35	ARHGAP35	AKAP11	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000591:dac37f947c87	tflink_source_arhgap35_akap11_human_tflink_human_000591_dac37f947c87	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2467	C5_catalog_only:10	catalog_only	aurkaip1|ahr|human	public_tf_comprehensive_165	aurkaip1	AURKAIP1	AURKAIP1	AHR	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000446:898ee454ccc2	tflink_source_aurkaip1_ahr_human_tflink_human_000446_898ee454ccc2	https://pubmed.ncbi.nlm.nih.gov/11469723/;https://pubmed.ncbi.nlm.nih.gov/29087512/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2468	C5_catalog_only:10	catalog_only	aurkaip1|greb1|human	public_tf_comprehensive_166	aurkaip1	AURKAIP1	AURKAIP1	GREB1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000446:898ee454ccc2	tflink_source_aurkaip1_greb1_human_tflink_human_000446_898ee454ccc2	https://pubmed.ncbi.nlm.nih.gov/21984905/;https://pubmed.ncbi.nlm.nih.gov/29087512/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2469	C5_catalog_only:10	catalog_only	aurkaip1|nfkb2|human	public_tf_comprehensive_167	aurkaip1	AURKAIP1	AURKAIP1	NFKB2	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000446:898ee454ccc2	tflink_source_aurkaip1_nfkb2_human_tflink_human_000446_898ee454ccc2	https://pubmed.ncbi.nlm.nih.gov/21984905/;https://pubmed.ncbi.nlm.nih.gov/29087512/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2470	C5_catalog_only:10	catalog_only	aurkaip1|rsf1|human	public_tf_comprehensive_168	aurkaip1	AURKAIP1	AURKAIP1	RSF1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:000446:898ee454ccc2	tflink_source_aurkaip1_rsf1_human_tflink_human_000446_898ee454ccc2	https://pubmed.ncbi.nlm.nih.gov/21984905/;https://pubmed.ncbi.nlm.nih.gov/29087512/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2471	C5_catalog_only:10	catalog_only	bap18|alg1|human	public_tf_comprehensive_184	bap18	BAP18	BAP18	ALG1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001470:9bdcb0ac2d16	tflink_source_bap18_alg1_human_tflink_human_001470_9bdcb0ac2d16	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2472	C5_catalog_only:10	catalog_only	bap18|alox12|human	public_tf_comprehensive_185	bap18	BAP18	BAP18	ALOX12	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001470:9bdcb0ac2d16	tflink_source_bap18_alox12_human_tflink_human_001470_9bdcb0ac2d16	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2473	C5_catalog_only:10	catalog_only	bap18|arhgap1|human	public_tf_comprehensive_186	bap18	BAP18	BAP18	ARHGAP1	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001470:9bdcb0ac2d16	tflink_source_bap18_arhgap1_human_tflink_human_001470_9bdcb0ac2d16	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2474	C5_catalog_only:10	catalog_only	bap18|bap18|human	public_tf_comprehensive_187	bap18	BAP18	BAP18	BAP18	human	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:human:001470:9bdcb0ac2d16	tflink_source_bap18_bap18_human_tflink_human_001470_9bdcb0ac2d16	https://pubmed.ncbi.nlm.nih.gov/29126285/;https://tflink.net/download/#interaction-gmt	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2475	C5_catalog_only:10	catalog_only	barx1|aknad1|mouse	public_tf_comprehensive_193	barx1	Barx1	Barx1	Aknad1	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001101:76f45bb8c8ac	tflink_source_barx1_aknad1_mouse_tflink_mouse_001101_76f45bb8c8ac	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BARX1_TARGET_GENES.html;https://pubmed.ncbi.nlm.nih.gov/30445619/	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
2476	C5_catalog_only:10	catalog_only	barx1|crygf|mouse	public_tf_comprehensive_196	barx1	Barx1	Barx1	Crygf	mouse	0				1	C_tflink_source_table_only	1	promoted overlay evidence tier	TFLink	tflink:mouse:001101:76f45bb8c8ac	tflink_source_barx1_crygf_mouse_tflink_mouse_001101_76f45bb8c8ac	https://pubmed.ncbi.nlm.nih.gov/27924024/;https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BARX1_TARGET_GENES.html;https://pubmed.ncbi.nlm.nih.gov/30445619/	unresolved_regulator_role	unresolved	expression_or_perturbation_association	Expression or perturbation changes associate the regulator and target, but the causal molecular bridge remains unresolved.	L0_no_context_evidence	L0_no_context_evidence	L0_no_context_evidence	no_qualifying_context_found	context_reviewed_no_qualifying_context	adjudicated_context_overlay_applied	The C-tier record is source-table-only and the current record is (not_assessed_in_tflink_source_table); no authoritative CNS, spinal-cord-tissue, or SCI context can be verified from this evidence packet. The relationship is therefore resolved as context-unverifiable at L0 for this pass. This does not claim exhaustive literature absence and does not change the original C evidence tier.
