resource_key	canonical_communication_id	source_record_key	source_record_key_kind	record_kind	native_ligand	native_receptor	normalized_ligand	normalized_receptor	original_values_json	normalized_values_json	transform_notes	evidence_status	method_score_json
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f933c357dde4221229bd7bd7	row:001250	generated_row_locator	direct_lr_candidate	Col3a1	Itgb1	Col3a1	Itgb1	"{""database"":""omnipath"",""from"":""Col3a1"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col3a1"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-1968672cae87c53220c955a0	row:001251	generated_row_locator	direct_lr_candidate	Col3a1	Mag	Col3a1	Mag	"{""database"":""omnipath"",""from"":""Col3a1"",""source"":""omnipath"",""to"":""Mag""}"	"{""ligand"":""Col3a1"",""receptor"":""Mag"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-d5fb36707d200107d0110f2e	row:001252	generated_row_locator	direct_lr_candidate	Col4a1	Cd93	Col4a1	Cd93	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a1"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8afa025d0fe0b426a5de8a2d	row:001253	generated_row_locator	direct_lr_candidate	Col4a1	Itga1	Col4a1	Itga1	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a1"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-d39494ae7833435ecb0a337d	row:001254	generated_row_locator	direct_lr_candidate	Col4a1	Itga10	Col4a1	Itga10	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a1"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f360277b09b06430fa54b1fd	row:001255	generated_row_locator	direct_lr_candidate	Col4a1	Itga11	Col4a1	Itga11	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a1"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-55434bbe2fa7d3a8871b2f33	row:001256	generated_row_locator	direct_lr_candidate	Col4a1	Itga2	Col4a1	Itga2	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a1"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-15f07f1fc2e761e2547256db	row:001257	generated_row_locator	direct_lr_candidate	Col4a1	Itgav	Col4a1	Itgav	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itgav""}"	"{""ligand"":""Col4a1"",""receptor"":""Itgav"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-7e070634b7f61ead43bfafb0	row:001258	generated_row_locator	direct_lr_candidate	Col4a1	Itgb1	Col4a1	Itgb1	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a1"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-6bf6c21f13636cfd852ec14a	row:001259	generated_row_locator	direct_lr_candidate	Col4a1	Itgb8	Col4a1	Itgb8	"{""database"":""omnipath"",""from"":""Col4a1"",""source"":""omnipath"",""to"":""Itgb8""}"	"{""ligand"":""Col4a1"",""receptor"":""Itgb8"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-3dafaecde6abb98e78d17da6	row:001260	generated_row_locator	direct_lr_candidate	Col4a2	Cd93	Col4a2	Cd93	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a2"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-dc8b4c75dd946f641bbc1a57	row:001261	generated_row_locator	direct_lr_candidate	Col4a2	Ddr1	Col4a2	Ddr1	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col4a2"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-74b54aad42ffa45f895e20fa	row:001262	generated_row_locator	direct_lr_candidate	Col4a2	Ddr2	Col4a2	Ddr2	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col4a2"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-ac72fb5ce6d4b81a607d90bb	row:001263	generated_row_locator	direct_lr_candidate	Col4a2	Itga1	Col4a2	Itga1	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a2"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-4cc0bd003f02823bcd12e37b	row:001264	generated_row_locator	direct_lr_candidate	Col4a2	Itga10	Col4a2	Itga10	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a2"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-cdde3bfa031346abd0e10f45	row:001265	generated_row_locator	direct_lr_candidate	Col4a2	Itga11	Col4a2	Itga11	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a2"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2405de45c1cc7c208c7911bb	row:001266	generated_row_locator	direct_lr_candidate	Col4a2	Itga2	Col4a2	Itga2	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a2"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-74648d0c1b516931624a9570	row:001267	generated_row_locator	direct_lr_candidate	Col4a2	Itgb1	Col4a2	Itgb1	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a2"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-80611b55043ab44647dfda02	row:001268	generated_row_locator	direct_lr_candidate	Col4a2	Itgb3	Col4a2	Itgb3	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itgb3""}"	"{""ligand"":""Col4a2"",""receptor"":""Itgb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-449bc5980dd01edc80e0a0e8	row:001269	generated_row_locator	direct_lr_candidate	Col4a2	Itgb5	Col4a2	Itgb5	"{""database"":""omnipath"",""from"":""Col4a2"",""source"":""omnipath"",""to"":""Itgb5""}"	"{""ligand"":""Col4a2"",""receptor"":""Itgb5"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-4cf9f8c564a0fed0eddf2d72	row:001270	generated_row_locator	direct_lr_candidate	Col4a3	Cd47	Col4a3	Cd47	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Cd47""}"	"{""ligand"":""Col4a3"",""receptor"":""Cd47"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-e5a133ca506e10c77b7bed66	row:001271	generated_row_locator	direct_lr_candidate	Col4a3	Cd93	Col4a3	Cd93	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a3"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-804a81e1c5e1a2d223514c3d	row:001272	generated_row_locator	direct_lr_candidate	Col4a3	Itga1	Col4a3	Itga1	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a3"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-627f1b46dfbe8b8542ed231c	row:001273	generated_row_locator	direct_lr_candidate	Col4a3	Itga10	Col4a3	Itga10	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a3"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8935e7cf656bf3e5b180348a	row:001274	generated_row_locator	direct_lr_candidate	Col4a3	Itga11	Col4a3	Itga11	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a3"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-3b375d7b4b90dcf8c409e456	row:001275	generated_row_locator	direct_lr_candidate	Col4a3	Itga2	Col4a3	Itga2	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a3"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-0d295b5c7f938a8a512a8603	row:001276	generated_row_locator	direct_lr_candidate	Col4a3	Itgav	Col4a3	Itgav	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itgav""}"	"{""ligand"":""Col4a3"",""receptor"":""Itgav"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-acadae154ce2588e30e26b17	row:001277	generated_row_locator	direct_lr_candidate	Col4a3	Itgb1	Col4a3	Itgb1	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a3"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-c480b79f0641b9ef3a61cdcf	row:001278	generated_row_locator	direct_lr_candidate	Col4a3	Itgb3	Col4a3	Itgb3	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itgb3""}"	"{""ligand"":""Col4a3"",""receptor"":""Itgb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-b7fc4974941ee05a78e2be62	row:001279	generated_row_locator	direct_lr_candidate	Col4a3	Itgb8	Col4a3	Itgb8	"{""database"":""omnipath"",""from"":""Col4a3"",""source"":""omnipath"",""to"":""Itgb8""}"	"{""ligand"":""Col4a3"",""receptor"":""Itgb8"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-c19befb3b60a471ca6ab7649	row:001280	generated_row_locator	direct_lr_candidate	Col4a4	Cd47	Col4a4	Cd47	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Cd47""}"	"{""ligand"":""Col4a4"",""receptor"":""Cd47"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-b18fc869540adbe6febc9f6a	row:001281	generated_row_locator	direct_lr_candidate	Col4a4	Cd93	Col4a4	Cd93	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a4"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-22de2b5d9c2cb44877927dd1	row:001282	generated_row_locator	direct_lr_candidate	Col4a4	Ddr1	Col4a4	Ddr1	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col4a4"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-764091638f8fa953be205f02	row:001283	generated_row_locator	direct_lr_candidate	Col4a4	Ddr2	Col4a4	Ddr2	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col4a4"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-13f3438ecbd1b2595e29a5f0	row:001284	generated_row_locator	direct_lr_candidate	Col4a4	Itga1	Col4a4	Itga1	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a4"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-bcaa5f7293d2c8219a41c437	row:001285	generated_row_locator	direct_lr_candidate	Col4a4	Itga10	Col4a4	Itga10	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a4"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f21d3347dbb6697db564154a	row:001286	generated_row_locator	direct_lr_candidate	Col4a4	Itga11	Col4a4	Itga11	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a4"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-39ea5992815c84f93ac7cc2e	row:001287	generated_row_locator	direct_lr_candidate	Col4a4	Itga2	Col4a4	Itga2	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a4"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-999f5a8ed12423c35337d62b	row:001288	generated_row_locator	direct_lr_candidate	Col4a4	Itgav	Col4a4	Itgav	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itgav""}"	"{""ligand"":""Col4a4"",""receptor"":""Itgav"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8c8b7648a66a987921b23163	row:001289	generated_row_locator	direct_lr_candidate	Col4a4	Itgb1	Col4a4	Itgb1	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a4"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-bded6af030db09f1dc6f1e77	row:001290	generated_row_locator	direct_lr_candidate	Col4a4	Itgb3	Col4a4	Itgb3	"{""database"":""omnipath"",""from"":""Col4a4"",""source"":""omnipath"",""to"":""Itgb3""}"	"{""ligand"":""Col4a4"",""receptor"":""Itgb3"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-9408aecfe741aefd09cbb23b	row:001291	generated_row_locator	direct_lr_candidate	Col4a5	Cd47	Col4a5	Cd47	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Cd47""}"	"{""ligand"":""Col4a5"",""receptor"":""Cd47"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-5e8d8760e471210d7ee10307	row:001292	generated_row_locator	direct_lr_candidate	Col4a5	Cd93	Col4a5	Cd93	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a5"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-24ce632395f27da44351249c	row:001293	generated_row_locator	direct_lr_candidate	Col4a5	Ddr1	Col4a5	Ddr1	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col4a5"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-190937e7ac8e259fbdfbb3fb	row:001294	generated_row_locator	direct_lr_candidate	Col4a5	Ddr2	Col4a5	Ddr2	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col4a5"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2f814aa16cf6ae78ee3b56a8	row:001295	generated_row_locator	direct_lr_candidate	Col4a5	Itga1	Col4a5	Itga1	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a5"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-fb578f43344fa70153315877	row:001296	generated_row_locator	direct_lr_candidate	Col4a5	Itga10	Col4a5	Itga10	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a5"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-208641030c1204de7ecf206f	row:001297	generated_row_locator	direct_lr_candidate	Col4a5	Itga11	Col4a5	Itga11	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a5"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-5af3a40a49e663bcaf9bd115	row:001298	generated_row_locator	direct_lr_candidate	Col4a5	Itga2	Col4a5	Itga2	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a5"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-160d5da85cb1aace511ee9d0	row:001299	generated_row_locator	direct_lr_candidate	Col4a5	Itgav	Col4a5	Itgav	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itgav""}"	"{""ligand"":""Col4a5"",""receptor"":""Itgav"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2e12bc80831fe35df0b30094	row:001300	generated_row_locator	direct_lr_candidate	Col4a5	Itgb1	Col4a5	Itgb1	"{""database"":""omnipath"",""from"":""Col4a5"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a5"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-788e5f8d7b4dd60c37015f4c	row:001301	generated_row_locator	direct_lr_candidate	Col4a6	Cd47	Col4a6	Cd47	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Cd47""}"	"{""ligand"":""Col4a6"",""receptor"":""Cd47"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-8ed85fdf3ada34d37da74355	row:001302	generated_row_locator	direct_lr_candidate	Col4a6	Cd93	Col4a6	Cd93	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Cd93""}"	"{""ligand"":""Col4a6"",""receptor"":""Cd93"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-0893e06a79466f84cbda0ca7	row:001303	generated_row_locator	direct_lr_candidate	Col4a6	Ddr1	Col4a6	Ddr1	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Ddr1""}"	"{""ligand"":""Col4a6"",""receptor"":""Ddr1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-67d1fe5eec35b65004c19758	row:001304	generated_row_locator	direct_lr_candidate	Col4a6	Ddr2	Col4a6	Ddr2	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Ddr2""}"	"{""ligand"":""Col4a6"",""receptor"":""Ddr2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-3dc6b51e36807a748054fc8c	row:001305	generated_row_locator	direct_lr_candidate	Col4a6	Itga1	Col4a6	Itga1	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itga1""}"	"{""ligand"":""Col4a6"",""receptor"":""Itga1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-a3ebe04ed6067791867ae49d	row:001306	generated_row_locator	direct_lr_candidate	Col4a6	Itga10	Col4a6	Itga10	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itga10""}"	"{""ligand"":""Col4a6"",""receptor"":""Itga10"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-f96e1a8a80750468d8a16c7b	row:001307	generated_row_locator	direct_lr_candidate	Col4a6	Itga11	Col4a6	Itga11	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itga11""}"	"{""ligand"":""Col4a6"",""receptor"":""Itga11"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-a94114ac7ea547c06daf5534	row:001308	generated_row_locator	direct_lr_candidate	Col4a6	Itga2	Col4a6	Itga2	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itga2""}"	"{""ligand"":""Col4a6"",""receptor"":""Itga2"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-2208322a0e29b6e87d3c3844	row:001309	generated_row_locator	direct_lr_candidate	Col4a6	Itgav	Col4a6	Itgav	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itgav""}"	"{""ligand"":""Col4a6"",""receptor"":""Itgav"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
mscs_phase2:nichenet_neutral_v1/lr_network.tsv	MSCICOMM-464dfe066da86d876379d53a	row:001310	generated_row_locator	direct_lr_candidate	Col4a6	Itgb1	Col4a6	Itgb1	"{""database"":""omnipath"",""from"":""Col4a6"",""source"":""omnipath"",""to"":""Itgb1""}"	"{""ligand"":""Col4a6"",""receptor"":""Itgb1"",""species"":""mouse""}"	Whitespace trimming only; source row retained losslessly in original_values_json.	method_resource_only	{}
