canonical_communication_id	species_scope	ligand_name	receptor_name	normalized_ligand_name	normalized_receptor_name	communication_kind	evidence_status	source_method_count	source_record_count	source_methods_json	normalization_notes
MSCICOMM-d5300e25c5f2c38d0b16b9f8	mouse	Tgfb1	Cxcr4	Tgfb1	Cxcr4	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0d55e8114c2889bc45d525c5	mouse	Tgfb1	Egfr	Tgfb1	Egfr	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-56bb27eabec5e3d6621437a2	mouse	Tgfb1	Eng	Tgfb1	Eng	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1d7d843b9fa6672e9b70dd46	mouse	Tgfb1	Itgav	Tgfb1	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3b60e19e25d6157a55b6ea6c	mouse	Tgfb1	Itgav_Itgb6	Tgfb1	Itgav_Itgb6	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c9f49d47fd7fcc3ec8c286fd	mouse	Tgfb1	Itgb1	Tgfb1	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-73c78ef4e64d4eb585d17432	mouse	Tgfb1	Itgb3	Tgfb1	Itgb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b7c8b9d95818579f0d09b9b8	mouse	Tgfb1	Itgb5	Tgfb1	Itgb5	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9a2a6778a415534b39eedea6	mouse	Tgfb1	Itgb6	Tgfb1	Itgb6	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d9ff7657e95a3b9cadc60820	mouse	Tgfb1	Itgb8	Tgfb1	Itgb8	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-70cc50bf9e0825bc49239b3a	mouse	Tgfb1	Lpp	Tgfb1	Lpp	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e76d438b428dcdb085839c24	mouse	Tgfb1	Pdgfra	Tgfb1	Pdgfra	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6eea7a26a59faa41206428d6	mouse	Tgfb1	Sdc2	Tgfb1	Sdc2	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1caf14c5f5f5defc2af6b34e	mouse	Tgfb1	Tgfbr1	Tgfb1	Tgfbr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-34660a07e9d64386e5c298fd	mouse	Tgfb1	Tgfbr1_Tgfbr2	Tgfb1	Tgfbr1_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-85bbad7298470c7bfc2c2f08	mouse	Tgfb1	Tgfbr2	Tgfb1	Tgfbr2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3c4a577373f29a67a729b62c	mouse	Tgfb1	Tgfbr3	Tgfb1	Tgfbr3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-374d75f1f01c1f7819ebf758	mouse	Tgfb1	Vasn	Tgfb1	Vasn	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-19961b184822a585dfaa2900	mouse	Tgfb2	Acvr1	Tgfb2	Acvr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d98c309bc98be5e99653f9c5	mouse	Tgfb2	Acvr1_Tgfbr1_Tgfbr2	Tgfb2	Acvr1_Tgfbr1_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-941fb82282c9d2e6c673c5e5	mouse	Tgfb2	Acvr1_Tgfbr2	Tgfb2	Acvr1_Tgfbr2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f2074d371ff5b35fc25ccfe2	mouse	Tgfb2	Acvr1b	Tgfb2	Acvr1b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-90823ee936b1bdfd54cdaa04	mouse	Tgfb2	Acvr1b_Tgfbr2	Tgfb2	Acvr1b_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1cf8fccad95b3aae2a282e00	mouse	Tgfb2	Acvr1c	Tgfb2	Acvr1c	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c235593f8630e59360583625	mouse	Tgfb2	Acvr1c_Tgfbr2	Tgfb2	Acvr1c_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-edbce59108c2ccbc5e3c042f	mouse	Tgfb2	Eng	Tgfb2	Eng	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-922dbc3440ac6c00883abb5d	mouse	Tgfb2	Tgfbr1	Tgfb2	Tgfbr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c6ea0f03b8f5a8d3c84e0de8	mouse	Tgfb2	Tgfbr1_Tgfbr2	Tgfb2	Tgfbr1_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4601117644137e416b567a51	mouse	Tgfb2	Tgfbr2	Tgfb2	Tgfbr2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-40c3842c699b51f5259a966e	mouse	Tgfb2	Tgfbr3	Tgfb2	Tgfbr3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-1e7883da5b29fbfc3cdd2d52	mouse	Tgfb3	Acvr1_Tgfbr1_Tgfbr2	Tgfb3	Acvr1_Tgfbr1_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-309ea83d1784886573977d7e	mouse	Tgfb3	Acvr1_Tgfbr2	Tgfb3	Acvr1_Tgfbr2	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b6692e4e4161e32d5038207b	mouse	Tgfb3	Acvr1b_Tgfbr2	Tgfb3	Acvr1b_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e1eea012b5eb3fd651cc4cc0	mouse	Tgfb3	Acvr1c	Tgfb3	Acvr1c	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c302100f039656d7e76260ee	mouse	Tgfb3	Acvr1c_Tgfbr2	Tgfb3	Acvr1c_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-54deb9e133dc1380e41b7870	mouse	Tgfb3	Acvrl1	Tgfb3	Acvrl1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-621fb054aa703dd3dd4deade	mouse	Tgfb3	Eng	Tgfb3	Eng	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9ee357bf496d29c64c2285bd	mouse	Tgfb3	Itgb1	Tgfb3	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b5f11df4f6c3083395bd71c5	mouse	Tgfb3	Itgb3	Tgfb3	Itgb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-775eec9b61eed2bd0c4c09cb	mouse	Tgfb3	Itgb5	Tgfb3	Itgb5	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d1cfe26ab798c408d838a5aa	mouse	Tgfb3	Itgb6	Tgfb3	Itgb6	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-6d6b72bf50f0392a4632c595	mouse	Tgfb3	Tgfbr1	Tgfb3	Tgfbr1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-35ab84654ea941a30721c6cb	mouse	Tgfb3	Tgfbr1_Tgfbr2	Tgfb3	Tgfbr1_Tgfbr2	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9578e0859e43d02a7200cc4d	mouse	Tgfb3	Tgfbr2	Tgfb3	Tgfbr2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-02cbf319d3e9135bbef331ba	mouse	Tgfb3	Tgfbr3	Tgfb3	Tgfbr3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-287f2c4570f95bb4980f7f8c	mouse	Tgfbi	Itga1	Tgfbi	Itga1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-07f843ec1167803340a33208	mouse	Tgfbi	Itga3	Tgfbi	Itga3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-bec08e87e0745dc5dc4bba13	mouse	Tgfbi	Itga4	Tgfbi	Itga4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ff6372cb12f8f78c15850011	mouse	Tgfbi	Itga5	Tgfbi	Itga5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-c4959084155da21e03794ab7	mouse	Tgfbi	Itga6	Tgfbi	Itga6	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-f8d469358363eaadb609fa8e	mouse	Tgfbi	Itga7	Tgfbi	Itga7	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9d1d58d8be07bf8f31470363	mouse	Tgfbi	Itgav	Tgfbi	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a074f8632f286770dd46686e	mouse	Tgfbi	Itgb1	Tgfbi	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-923bb74ec27e228ff9302687	mouse	Tgfbi	Itgb3	Tgfbi	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-880b6d9567500b2b85105e70	mouse	Tgfbi	Itgb4	Tgfbi	Itgb4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-eaf248fb5eca9c6a0f4283a0	mouse	Tgfbi	Itgb5	Tgfbi	Itgb5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5c077803d786c4ad825c7ebb	mouse	Tgm2	Adgrg1	Tgm2	Adgrg1	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-d10ec611d6964f2e6adcb731	mouse	Tgm2	Itga4	Tgm2	Itga4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9aeb41e640fe5340b9cf0334	mouse	Tgm2	Itga9	Tgm2	Itga9	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-84ebe1ca5b7a9917c50f3df5	mouse	Tgm2	Itgb1	Tgm2	Itgb1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-855a891b847c1793681aed9b	mouse	Tgm2	Itgb3	Tgm2	Itgb3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-64ace3d5a0eea0bf80f0a0b7	mouse	Tgm2	Sdc4	Tgm2	Sdc4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b13537e93f873f13814a3dac	mouse	Tgm2	Tbxa2r	Tgm2	Tbxa2r	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e5a0fcdc11f38d95dc7c0d4d	mouse	Tgm2	Trpv5	Tgm2	Trpv5	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5b488b2de3af4be140f7695f	mouse	Tgoln1	Gm36028	Tgoln1	Gm36028	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-31429de074a4553b0dcafc78	mouse	Tgs1	Rxra	Tgs1	Rxra	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-292eaa21a0ea1640745c4e78	mouse	Thbs1	Cd36	Thbs1	Cd36	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4d57e88a9fec5e9a66660393	mouse	Thbs1	Cd47	Thbs1	Cd47	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-19aa2a7ed30cd8249c6a020e	mouse	Thbs1	Itga2b	Thbs1	Itga2b	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-3867d3c59f97c206cecb61c4	mouse	Thbs1	Itga2b_Itgb3	Thbs1	Itga2b_Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-22afe69bebd099a233e39195	mouse	Thbs1	Itga3	Thbs1	Itga3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-9d26be2c3b494f5bfae42f29	mouse	Thbs1	Itga3_Itgb1	Thbs1	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-47152c6e39d45f6c08be6928	mouse	Thbs1	Itga4	Thbs1	Itga4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a77760209af675087bd8e315	mouse	Thbs1	Itga6	Thbs1	Itga6	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2867468c819b89e4e2135de1	mouse	Thbs1	Itgav_Itgb3	Thbs1	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0c641f4e7866128341d3b38e	mouse	Thbs1	Itgb1	Thbs1	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2f4e2fd7e7fcd0176c6f1fe1	mouse	Thbs1	Itgb3	Thbs1	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2b6dc7dd2a0d755c13e38584	mouse	Thbs1	Lrp1	Thbs1	Lrp1	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b74594c8d23608e571ba1ef1	mouse	Thbs1	Lrp5	Thbs1	Lrp5	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-0fa900bbd4dac6a3fd53358a	mouse	Thbs1	Ptprj	Thbs1	Ptprj	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a7a17f45fb5424b6ebb1d05e	mouse	Thbs1	Scarb1	Thbs1	Scarb1	direct_lr_candidate	method_resource_only	1	1	"[""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e13f93799654de157ecfaa03	mouse	Thbs1	Sdc1	Thbs1	Sdc1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ed7492dcee89fa038e03c189	mouse	Thbs1	Sdc4	Thbs1	Sdc4	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-e2d88a5152d2d5c34322376f	mouse	Thbs1	Tnfrsf11b	Thbs1	Tnfrsf11b	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-58a7f0a4f9b56ca0b4cce61a	mouse	Thbs2	Cd36	Thbs2	Cd36	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-fd35ab718391c6dc9d060359	mouse	Thbs2	Cd47	Thbs2	Cd47	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7b4129624718f0afed59cefb	mouse	Thbs2	Itga3	Thbs2	Itga3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-76cfce0294860e23d160170e	mouse	Thbs2	Itga3_Itgb1	Thbs2	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-356dc5554bcfa96a5afa2a2f	mouse	Thbs2	Itga4	Thbs2	Itga4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b6b79295b0e4c0b7216cca6a	mouse	Thbs2	Itga6	Thbs2	Itga6	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-08dc06a92a8b90bd3aa18a57	mouse	Thbs2	Itgav_Itgb3	Thbs2	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ed8d4332dcb110060bc76650	mouse	Thbs2	Itgb1	Thbs2	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2bc32bb26f3f786bf8c51e16	mouse	Thbs2	Itgb3	Thbs2	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2a42fecd0394d5a2c767df33	mouse	Thbs2	Lrp2	Thbs2	Lrp2	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-7d8394acdeec12676c783e17	mouse	Thbs2	Lrp4	Thbs2	Lrp4	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cd92ec99a4505d1836490c79	mouse	Thbs2	Notch3	Thbs2	Notch3	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-79d82b621707d06acf125e75	mouse	Thbs2	Notch4	Thbs2	Notch4	direct_lr_candidate	method_resource_only	2	2	"[""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b13fcd12ed444a20bf0d187c	mouse	Thbs2	Sdc1	Thbs2	Sdc1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-a5a4027f0bd9db74b3013162	mouse	Thbs2	Sdc4	Thbs2	Sdc4	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-4160625719f21c654dab8532	mouse	Thbs3	Cd36	Thbs3	Cd36	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-aed5123348591e62be2fa379	mouse	Thbs3	Cd47	Thbs3	Cd47	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-5a0ea9c1e503ba03910f0791	mouse	Thbs3	Itga3_Itgb1	Thbs3	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2d044b8b902801881cbbc14e	mouse	Thbs3	Itgav_Itgb3	Thbs3	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-174b91c2fc1b9e70e889e886	mouse	Thbs3	Sdc1	Thbs3	Sdc1	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-be1fb27032ed93d8aefe62b8	mouse	Thbs3	Sdc4	Thbs3	Sdc4	direct_lr_candidate	method_resource_only	1	1	"[""cellchat""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-fe4c7ad04e6f4bfd244fb263	mouse	Thbs4	Cd36	Thbs4	Cd36	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-22ee5ea39772912e417e705d	mouse	Thbs4	Cd47	Thbs4	Cd47	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-db8562168a5f4639b5508a1f	mouse	Thbs4	Itga3	Thbs4	Itga3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-983bb69a9e3ab306682a0383	mouse	Thbs4	Itga3_Itgb1	Thbs4	Itga3_Itgb1	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-ab68c17e5f6508fdc7d047e6	mouse	Thbs4	Itgav	Thbs4	Itgav	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-b05e13701ea39edc5e788cc1	mouse	Thbs4	Itgav_Itgb3	Thbs4	Itgav_Itgb3	complex_lr_candidate	method_resource_only	2	2	"[""cellchat"",""liana""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2d61a3c6a9a6fb872b7232ca	mouse	Thbs4	Itgb1	Thbs4	Itgb1	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-18ac594f98481bc9af0af31d	mouse	Thbs4	Itgb3	Thbs4	Itgb3	direct_lr_candidate	method_resource_only	1	1	"[""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-8c9abe9250a214d94cd59d51	mouse	Thbs4	Sdc1	Thbs4	Sdc1	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-cfdfb66be3af8786e0764123	mouse	Thbs4	Sdc4	Thbs4	Sdc4	direct_lr_candidate	method_resource_only	2	2	"[""cellchat"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
MSCICOMM-2c78df387c1bc88093ad3f0a	mouse	Thpo	Mpl	Thpo	Mpl	direct_lr_candidate	method_resource_only	3	3	"[""cellchat"",""liana"",""nichenet""]"	Whitespace trimming only; no synonym, orthology, or biological validation inference.
