resource_key	source_record_key	record_kind	annotation_kind	source_field_name	annotation_value	annotation_scope	notes
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRA2B	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRA2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2B	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2B	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2B	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2B	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2B	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRA2C	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRA2C	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRA2C	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRA2C	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRA2C	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRA2C	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRA2C	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRA2C	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRA2C	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2C	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2C	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRA2C	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2C	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2C	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRA2C	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB1	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB1	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB1	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB1	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB1	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB1	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB1	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB1	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB1	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB1	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB2	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB2	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB2	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB2	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB2	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB2	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB2	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB2	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB2	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB2	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB3	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A1_ADRB3	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB3	complex_lr_candidate	pathway	pathway_name	Adrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Adrenaline-ADR-PNMT_SLC18A2_ADRB3	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB3	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A1_ADRB3	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB3	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC18A2_ADRB3	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB3	complex_lr_candidate	pathway	pathway_name	Noradrenaline	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Noradrenaline-NE-DBH_SLC6A2_ADRB3	complex_lr_candidate	source_evidence_label	evidence	PMID: 29733063_HMRbase;reactome	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGT_AGTR2	direct_lr_candidate	pathway	pathway_name	AGT	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGT_AGTR2	direct_lr_candidate	annotation	annotation	Secreted Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	AGT_AGTR2	direct_lr_candidate	source_evidence_label	evidence	PMID: 20606419	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM1	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM1	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM1	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM1	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM1	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM1	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM1	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM2	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM2	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM2	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM2	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM2	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM2	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM2	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM3	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM3	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM3	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM3	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM3	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM3	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM3	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM4	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM4	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM4	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM4	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM4	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM4	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM4	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM4	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM4	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM5	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM5	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC10A4_CHRM5	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM5	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM5	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC18A3_CHRM5	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM5	complex_lr_candidate	pathway	pathway_name	Ach	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM5	complex_lr_candidate	annotation	annotation	Non-protein Signaling	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	Acetylcholine-Ach-CHAT_SLC5A7_CHRM5	complex_lr_candidate	source_evidence_label	evidence	PMID: 33674322;PMID: 25176177	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN1	direct_lr_candidate	pathway	pathway_name	NRXN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN1	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN1	direct_lr_candidate	source_evidence_label	evidence	PMID: 32434929	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN1	direct_lr_candidate	pathway	pathway_name	NRXN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN1	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN1	direct_lr_candidate	source_evidence_label	evidence	PMID: 32434929	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN2	direct_lr_candidate	pathway	pathway_name	NRXN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN2	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN2	direct_lr_candidate	source_evidence_label	evidence	PMID: 32434929	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN2	direct_lr_candidate	pathway	pathway_name	NRXN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN2	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN2_CLSTN2	direct_lr_candidate	source_evidence_label	evidence	PMID: 32434929	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN3	direct_lr_candidate	pathway	pathway_name	NRXN	method_resource	Method-native annotation; not independently adjudicated biological evidence.
mscs_phase2:cellchat_mouse.tsv	NRXN1_CLSTN3	direct_lr_candidate	annotation	annotation	Cell-Cell Contact	method_resource	Method-native annotation; not independently adjudicated biological evidence.
