resource_key	source_record_key	record_kind	canonical_communication_id	side	component_name	component_ordinal	source_field_name	original_component_value	notes
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-239ec9595427112a7f1dbffb	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-239ec9595427112a7f1dbffb	receptor	Grik3	1	receptor_components	Grik3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-239ec9595427112a7f1dbffb	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-bc4b660e1184629b82f3e25b	ligand	Slc17a6	1	ligand_components	Slc17a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-bc4b660e1184629b82f3e25b	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-bc4b660e1184629b82f3e25b	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-bc4b660e1184629b82f3e25b	receptor	Grin2a	2	receptor_components	Grin2a	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-8aa1c853683a60bd00d69b80	ligand	Slc17a6	1	ligand_components	Slc17a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-8aa1c853683a60bd00d69b80	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-8aa1c853683a60bd00d69b80	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-8aa1c853683a60bd00d69b80	receptor	Grin2b	2	receptor_components	Grin2b	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-d83ddf03cd464767e12a4495	ligand	Slc17a6	1	ligand_components	Slc17a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-d83ddf03cd464767e12a4495	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-d83ddf03cd464767e12a4495	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-d83ddf03cd464767e12a4495	receptor	Grin2c	2	receptor_components	Grin2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-5e572f819ccaaca26e6d02d9	ligand	Slc17a6	1	ligand_components	Slc17a6	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-5e572f819ccaaca26e6d02d9	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-5e572f819ccaaca26e6d02d9	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A6_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-5e572f819ccaaca26e6d02d9	receptor	Grin2d	2	receptor_components	Grin2d	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-30fa69e8154b1df244484b8f	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-30fa69e8154b1df244484b8f	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-30fa69e8154b1df244484b8f	receptor	Grik1	1	receptor_components	Grik1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-30fa69e8154b1df244484b8f	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-2b3e548089944892496dad3e	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-2b3e548089944892496dad3e	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-2b3e548089944892496dad3e	receptor	Grik2	1	receptor_components	Grik2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-2b3e548089944892496dad3e	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-5809c8de659a0e10acacbfc8	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-5809c8de659a0e10acacbfc8	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-5809c8de659a0e10acacbfc8	receptor	Grik3	1	receptor_components	Grik3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-5809c8de659a0e10acacbfc8	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-16eea3740d0caf98cf0f130f	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-16eea3740d0caf98cf0f130f	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-16eea3740d0caf98cf0f130f	receptor	Grik1	1	receptor_components	Grik1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-16eea3740d0caf98cf0f130f	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-0819e7459379abc0bb343ce4	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-0819e7459379abc0bb343ce4	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-0819e7459379abc0bb343ce4	receptor	Grik2	1	receptor_components	Grik2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-0819e7459379abc0bb343ce4	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-a4415916120770b58c4d5c0a	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-a4415916120770b58c4d5c0a	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-a4415916120770b58c4d5c0a	receptor	Grik3	1	receptor_components	Grik3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-a4415916120770b58c4d5c0a	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-13cc2d205b072c6c8a599e35	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-13cc2d205b072c6c8a599e35	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-13cc2d205b072c6c8a599e35	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-13cc2d205b072c6c8a599e35	receptor	Grin2a	2	receptor_components	Grin2a	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-4ab275048d9c6dc90d01706b	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-4ab275048d9c6dc90d01706b	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-4ab275048d9c6dc90d01706b	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-4ab275048d9c6dc90d01706b	receptor	Grin2b	2	receptor_components	Grin2b	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-b1c1e9fd71fea92d7b5cc05d	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-b1c1e9fd71fea92d7b5cc05d	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-b1c1e9fd71fea92d7b5cc05d	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-b1c1e9fd71fea92d7b5cc05d	receptor	Grin2c	2	receptor_components	Grin2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-a01cc82debee50dc0502122c	ligand	Slc17a7	1	ligand_components	Slc17a7	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-a01cc82debee50dc0502122c	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-a01cc82debee50dc0502122c	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A7_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-a01cc82debee50dc0502122c	receptor	Grin2d	2	receptor_components	Grin2d	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-f55dd1487921b1e9c03df982	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-f55dd1487921b1e9c03df982	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-f55dd1487921b1e9c03df982	receptor	Grik1	1	receptor_components	Grik1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-f55dd1487921b1e9c03df982	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-67f49e25bc06453b0a6e069f	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-67f49e25bc06453b0a6e069f	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-67f49e25bc06453b0a6e069f	receptor	Grik2	1	receptor_components	Grik2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK4	complex_lr_candidate	MSCICOMM-67f49e25bc06453b0a6e069f	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-d71528fbc2056352a3d954a6	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-d71528fbc2056352a3d954a6	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-d71528fbc2056352a3d954a6	receptor	Grik3	1	receptor_components	Grik3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK4	complex_lr_candidate	MSCICOMM-d71528fbc2056352a3d954a6	receptor	Grik4	2	receptor_components	Grik4	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-26fab11f110f842c3433aba1	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-26fab11f110f842c3433aba1	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-26fab11f110f842c3433aba1	receptor	Grik1	1	receptor_components	Grik1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK1_GRIK5	complex_lr_candidate	MSCICOMM-26fab11f110f842c3433aba1	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-de1204cfa1d0586243f58970	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-de1204cfa1d0586243f58970	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-de1204cfa1d0586243f58970	receptor	Grik2	1	receptor_components	Grik2	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK2_GRIK5	complex_lr_candidate	MSCICOMM-de1204cfa1d0586243f58970	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-aa9eb923e7554cf1d1794723	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-aa9eb923e7554cf1d1794723	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-aa9eb923e7554cf1d1794723	receptor	Grik3	1	receptor_components	Grik3	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIK3_GRIK5	complex_lr_candidate	MSCICOMM-aa9eb923e7554cf1d1794723	receptor	Grik5	2	receptor_components	Grik5	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-b5e6c24706aac9caf4949be2	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-b5e6c24706aac9caf4949be2	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-b5e6c24706aac9caf4949be2	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2A	complex_lr_candidate	MSCICOMM-b5e6c24706aac9caf4949be2	receptor	Grin2a	2	receptor_components	Grin2a	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-e135e9a4ac123525e8adf52a	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-e135e9a4ac123525e8adf52a	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-e135e9a4ac123525e8adf52a	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2B	complex_lr_candidate	MSCICOMM-e135e9a4ac123525e8adf52a	receptor	Grin2b	2	receptor_components	Grin2b	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-4fe5370be9a2756629c4ddad	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-4fe5370be9a2756629c4ddad	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-4fe5370be9a2756629c4ddad	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2C	complex_lr_candidate	MSCICOMM-4fe5370be9a2756629c4ddad	receptor	Grin2c	2	receptor_components	Grin2c	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-8f551107de2c1892e26c981f	ligand	Slc17a8	1	ligand_components	Slc17a8	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-8f551107de2c1892e26c981f	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-8f551107de2c1892e26c981f	receptor	Grin1	1	receptor_components	Grin1	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC17A8_GLS_GRIN1_GRIN2D	complex_lr_candidate	MSCICOMM-8f551107de2c1892e26c981f	receptor	Grin2d	2	receptor_components	Grin2d	Explicit CellChat component field; components were not inferred from the receptor name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC1A1_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-2166c444aeb39657425c0e6f	ligand	Slc1a1	1	ligand_components	Slc1a1	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC1A1_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-2166c444aeb39657425c0e6f	ligand	Gls	2	ligand_components	Gls	Explicit CellChat component field; components were not inferred from the ligand name.
mscs_phase2:cellchat_mouse.tsv	Glutamate-Glu-SLC1A1_GLS_GRIK1_GRIK4	complex_lr_candidate	MSCICOMM-2166c444aeb39657425c0e6f	receptor	Grik1	1	receptor_components	Grik1	Explicit CellChat component field; components were not inferred from the receptor name.
