repository_root	relative_path	module	register_edge_id	register_evidence_id	matched_identifier_type	matched_identifier_value	match_method	crosswalk_status	notes
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_external_PMC2199946_epmc.xml	23B		M23B-EVID-001456	PMCID	PMC2199946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_external_PMC2199946_pdf_gate.html	23B		M23B-EVID-001456	PMCID	PMC2199946	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B087_PMC276084_ncbi.xml	23B	M23B-E000184	M23B-EVID-001457	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMC276084_ICAM1_LFA1_fulltext.xml	23B	M23B-E000184	M23B-EVID-001457	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMC276084_ICAM1_LFA1_fulltext_bioc.json	23B	M23B-E000184	M23B-EVID-001457	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC276084_fulltext_9539703.pdf	23B	M23B-E000184	M23B-EVID-001457	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B087_PMC276084_ncbi.xml	23B	M23B-E000184	M23B-EVID-001458	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMC276084_ICAM1_LFA1_fulltext.xml	23B	M23B-E000184	M23B-EVID-001458	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B146_PMC276084_ICAM1_LFA1_fulltext_bioc.json	23B	M23B-E000184	M23B-EVID-001458	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC276084_fulltext_9539703.pdf	23B	M23B-E000184	M23B-EVID-001458	PMCID	PMC276084	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B056_pmc321426_reln_full.xml	23B	M23B-E000251	M23B-EVID-001459	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC321426_REELN_RECEPTOR_CLUSTERING_fulltext.html	23B	M23B-E000251	M23B-EVID-001459	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000251	M23B-EVID-001459	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC321426_reelin_clustering_fulltext_14729980.pdf	23B	M23B-E000251	M23B-EVID-001459	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC321426_bioc.json	23B	M23B-E000251	M23B-EVID-001459	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B056_pmc321426_reln_full.xml	23B	M23B-E000252	M23B-EVID-001460	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC321426_REELN_RECEPTOR_CLUSTERING_fulltext.html	23B	M23B-E000252	M23B-EVID-001460	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000252	M23B-EVID-001460	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC321426_reelin_clustering_fulltext_14729980.pdf	23B	M23B-E000252	M23B-EVID-001460	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC321426_bioc.json	23B	M23B-E000252	M23B-EVID-001460	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B056_pmc321426_reln_full.xml	23B	M23B-E000251	M23B-EVID-001461	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC321426_REELN_RECEPTOR_CLUSTERING_fulltext.html	23B	M23B-E000251	M23B-EVID-001461	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000251	M23B-EVID-001461	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC321426_reelin_clustering_fulltext_14729980.pdf	23B	M23B-E000251	M23B-EVID-001461	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC321426_bioc.json	23B	M23B-E000251	M23B-EVID-001461	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B056_pmc321426_reln_full.xml	23B	M23B-E000252	M23B-EVID-001462	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMC321426_REELN_RECEPTOR_CLUSTERING_fulltext.html	23B	M23B-E000252	M23B-EVID-001462	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000252	M23B-EVID-001462	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC321426_reelin_clustering_fulltext_14729980.pdf	23B	M23B-E000252	M23B-EVID-001462	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_fulltext_batch2/PMC321426_bioc.json	23B	M23B-E000252	M23B-EVID-001462	PMCID	PMC321426	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	23B		M23B-EVID-001463	PMID	30038556	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B125_PMID30038556_pubmed.xml	23B		M23B-EVID-001464	PMID	30038556	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID12858346_pubmed.xml	23B		M23B-EVID-001465	PMID	12858346	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	23B		M23B-EVID-001466	PMID	15371519	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B124_PMID15371519_pubmed.xml	23B		M23B-EVID-001467	PMID	15371519	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID22563463.xml	23B	M23B-E000063	M23B-EVID-PROMO-20260826-002	PMID	22563463	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B165_PMID16413178_17618648_alpha7_laminin_pubmed.xml	23B	M23B-E000064	M23B-EVID-PROMO-20260826-003	PMID	16413178	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID16413178.xml	23B	M23B-E000064	M23B-EVID-PROMO-20260826-003	PMID	16413178	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B142_PMID7559467_FN1_ITGA8B1_pubmed.xml	23B	M23B-E000074	M23B-EVID-PROMO-20260826-004	PMID	7559467	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID23958855_7505785_7693733_9314546_11731446_17901052.xml	23B	M23B-E000078	M23B-EVID-PROMO-20260826-005	PMID	23958855	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B147_PMID1980124_ICAM1_MAC1_pubmed.xml	23B	M23B-E000186	M23B-EVID-PROMO-20260826-007	PMID	1980124	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID10571240_REELN_FUNCTION_pubmed.xml	23B	M23B-E000251	M23B-EVID-PROMO-20260826-022	PMID	10571240	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000251	M23B-EVID-PROMO-20260826-022	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID10571240_REELN_FUNCTION_pubmed.xml	23B	M23B-E000252	M23B-EVID-PROMO-20260826-023	PMID	10571240	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B235_PMID14729980_REELN_DAB1_pubmed.xml	23B	M23B-E000252	M23B-EVID-PROMO-20260826-023	PMID	14729980	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/gap001/sema7a_itga1_PMID17377534.xml	23B	M23B-E000260	M23B-EVID-PROMO-20260826-029	PMID	17377534	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B175_PMID34070790_SPP1_CD44_ITGA9_pubmed.html	23B	M23B-E000261	M23B-EVID-PROMO-20260826-030	PMID	34070790	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B175_PMID34070790_SPP1_ITGA9_pubmed.xml	23B	M23B-E000261	M23B-EVID-PROMO-20260826-030	PMID	34070790	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B144_PMID20929862_FN1_SDC2_TG2_pubmed.xml	23B	M23B-E000264	M23B-EVID-PROMO-20260826-031	PMID	20929862	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B145_PMID20929862_FN1_SDC2_TG2_pubmed.xml	23B	M23B-E000264	M23B-EVID-PROMO-20260826-031	PMID	20929862	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B079_PMID10366629_metadata.json	23B	M23B-E000280	M23B-EVID-PROMO-20260826-033	PMID	10366629	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_41390852_PMC12717188.json	24B	M24B-E000001;M24B-E000002	M24B-EVID-000001	PMCID	PMC12717188	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_41660680_PMC12884443.json	24B	M24B-E000003	M24B-EVID-000002	PMCID	PMC12884443	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_34993473_PMC8728726.json	24B	M24B-E000013	M24B-EVID-000003	PMCID	PMC8728726	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID003_PMC8728726_full.html	24B	M24B-E000013	M24B-EVID-000003	PMCID	PMC8728726	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_20304963_PMC2861100.json	24B	M24B-E000009	M24B-EVID-000004	PMCID	PMC2861100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch060_PMC2861100_LTB4_BLT1.html	24B	M24B-E000009	M24B-EVID-000004	PMCID	PMC2861100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch097_PMC2861100_LTB4_BLT1_SCI.html	24B	M24B-E000009	M24B-EVID-000004	PMCID	PMC2861100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2861100_article.html	24B	M24B-E000009	M24B-EVID-000004	PMCID	PMC2861100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2861100_bioc.json	24B	M24B-E000009	M24B-EVID-000004	PMCID	PMC2861100	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_18059327_PMC2241786.json	24B	M24B-E000010	M24B-EVID-000005	PMCID	PMC2241786	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B271_PMC2241786_5LO_CysLT1_SCI_fulltext.pdf	24B	M24B-E000010	M24B-EVID-000005	PMCID	PMC2241786	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch061_PMC2241786_lipid_mediator.html	24B	M24B-E000010	M24B-EVID-000005	PMCID	PMC2241786	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2241786_article.html	24B	M24B-E000010	M24B-EVID-000005	PMCID	PMC2241786	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2241786_bioc.json	24B	M24B-E000010	M24B-EVID-000005	PMCID	PMC2241786	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B002_PMID32964315_RvD3_SCI_fulltext.pdf	24B	M24B-E000011	M24B-EVID-000006	PMID	32964315	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch098_pubmed_32964315_12111830_30622226.xml	24B	M24B-E000011	M24B-EVID-000006	PMID	32964315	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID_32964315.xml	24B	M24B-E000011	M24B-EVID-000006	PMID	32964315	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B003_PMC10341423_RvD1_PNSC_SCI_fulltext.pdf	24B	M24B-E000012	M24B-EVID-000007	PMCID	PMC10341423	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC10341423_article.html	24B	M24B-E000012	M24B-EVID-000007	PMCID	PMC10341423	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID_37446149.xml	24B	M24B-E000012	M24B-EVID-000007	PMID	37446149	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch099_pubmed_15258577.xml	24B	M24B-E000004	M24B-EVID-000008	PMID	15258577	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID_15258577.xml	24B	M24B-E000004	M24B-EVID-000008	PMID	15258577	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch097_PMC2718350_BBG_P2X7_SCI.html	24B	M24B-E000005	M24B-EVID-000009	PMCID	PMC2718350	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_fulltext/html/PMC2718350.html	24B	M24B-E000005	M24B-EVID-000009	PMCID	PMC2718350	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2718350_article.html	24B	M24B-E000005	M24B-EVID-000009	PMCID	PMC2718350	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2718350_bioc.json	24B	M24B-E000005	M24B-EVID-000009	PMCID	PMC2718350	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID011_PMC9713475_full.html	24B	M24B-E000008	M24B-EVID-000011	PMCID	PMC9713475	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B003_PMC10341423_RvD1_PNSC_SCI_fulltext.pdf	24B	M24B-E000012	M24B-EVID-000012	PMCID	PMC10341423	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC10341423_article.html	24B	M24B-E000012	M24B-EVID-000012	PMCID	PMC10341423	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMID_37446149.xml	24B	M24B-E000012	M24B-EVID-000012	PMID	37446149	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/M24B_34993473_PMC8728726.json	24B	M24B-E000013	M24B-EVID-000013	PMCID	PMC8728726	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID003_PMC8728726_full.html	24B	M24B-E000013	M24B-EVID-000013	PMCID	PMC8728726	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B003_PMC1698827_CR2_Crry_C3_SCI_fulltext.pdf	24B	M24B-E000014	M24B-EVID-000014	PMCID	PMC1698827	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B270_PMC1698827_bioc.json	24B	M24B-E000014	M24B-EVID-000014	PMCID	PMC1698827	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch060_PMC1698827_C3_CR2-Crry.html	24B	M24B-E000014	M24B-EVID-000014	PMCID	PMC1698827	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1698827_article.html	24B	M24B-E000014	M24B-EVID-000014	PMCID	PMC1698827	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1698827_bioc.json	24B	M24B-E000014	M24B-EVID-000014	PMCID	PMC1698827	filename_locator_token	filename_token_candidate	Conservative candidate link only; filename token does not by itself validate or promote biological evidence.
