repository_root	relative_path	identifier_type	identifier_value	match_scope
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B003_PMC1698827_CR2_Crry_C3_SCI_fulltext.pdf	PMCID	PMC1698827	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B003_PMC4624364_CR2_nerve_injury_fulltext.pdf	PMCID	PMC4624364	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B004_PMC9836372_S100A8_TLR4_SCI_fulltext.pdf	PMCID	PMC9836372	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B269_PMC4761922_bioc.json	PMCID	PMC4761922	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B269_PMC7694914_bioc.json	PMCID	PMC7694914	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B269_PMID16629625_pubmed.xml	PMID	16629625	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B269_PMID38326029_pubmed.xml	PMID	38326029	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B270_PMC1698827_bioc.json	PMCID	PMC1698827	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B270_PMC4930708_bioc.json	PMCID	PMC4930708	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B270_PMC5679264_bioc.json	PMCID	PMC5679264	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B270_PMID33621043_pubmed.xml	PMID	33621043	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B271_PMC2241786_5LO_CysLT1_SCI_fulltext.pdf	PMCID	PMC2241786	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B271_PMC5635131_C3_axon_fullText.xml	PMCID	PMC5635131	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B271_PMC6781990_CCL28_CCR10_bioc.json	PMCID	PMC6781990	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B271_PMC6781990_CCL28_CCR10_fullText.xml	PMCID	PMC6781990	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B272_PMC5745793_CCL8_CCR3_bioc.json	PMCID	PMC5745793	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B272_PMC6538362_CXCL1_CXCR2_bioc.json	PMCID	PMC6538362	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B277_PMC3250136_APC_EPCR_PAR1_bioc.json	PMCID	PMC3250136	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B277_PMC4753273_bradykinin_B2R_bioc.json	PMCID	PMC4753273	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B277_PMC5266300_APC_PAR1_SCI_bioc.json	PMCID	PMC5266300	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B278_PMC6605214_C5aR1_SCI_bioc.json	PMCID	PMC6605214	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B278_PMC8995373_PAR1_SCI_bioc.json	PMCID	PMC8995373	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B278_PMID10766244_PAR3_PAR4_pubmed.xml	PMID	10766244	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B278_PMID25904802_C5aR1_pubmed.xml	PMID	25904802	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B284_PMC5686125_TAFA5_FPR2_bioc.json	PMCID	PMC5686125	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B285_PMID2007135_pubmed.xml	PMID	2007135	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B285_PMID29138422_pubmed.xml	PMID	29138422	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B286_PMID17329433_PGE2_EP2_SCI_pubmed.xml	PMID	17329433	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B287_PMID21075851_EP4_spinal_pubmed.xml	PMID	21075851	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B287_PMID30802544_S1PR1_spinal_pubmed.xml	PMID	30802544	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B287_PMID33602274_S1PR3_SCI_pubmed.xml	PMID	33602274	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B287_PMID39386527_RvD1_FPR2_pubmed.xml	PMID	39386527	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B288_PMID16286920_Gal9_TIM3_pubmed.xml	PMID	16286920	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B288_PMID23647384_Klk6_PAR_pubmed.xml	PMID	23647384	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B288_PMID42448629_S1PR2_ferroptosis_pubmed.xml	PMID	42448629	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B289_PMID19754671_Resistin_TLR4_pubmed.xml	PMID	19754671	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B289_PMID26917360_Resistin_function_pubmed.xml	PMID	26917360	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B289_PMID28946139_ANGPTL2_TLR4_pubmed.xml	PMID	28946139	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B290_PMID24531000_C1QTNF5_MFRP_pubmed.xml	PMID	24531000	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B290_PMID27133466_C1QL2_NRXN3_pubmed.xml	PMID	27133466	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B290_PMID27400128_ApoC3_LDLR_pubmed.xml	PMID	27400128	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B291_PMID11485994_Cripto_Nodal_ALK7_pubmed.xml	PMID	11485994	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B291_PMID12682303_Cripto_ALK4_pubmed.xml	PMID	12682303	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B291_PMID27084102_CYTL1_CCR2_pubmed.xml	PMID	27084102	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B292_PMID25374360_FLRT3_pubmed.xml	PMID	25374360	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B292_PMID33852831_IL17D_CD93_pubmed.xml	PMID	33852831	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B293_PMID29180446_IL36_receptor_pubmed.xml	PMID	29180446	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B293_PMID9820540_IL1RAP_pubmed.xml	PMID	9820540	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B294_PMID31539874_LEAP2_GHSR_pubmed.xml	PMID	31539874	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B295_PMID35799511_PCDHGC3_pubmed.xml	PMID	35799511	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B296_PMID17660747_S100B_RAGE_pubmed.xml	PMID	17660747	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B296_PMID21209080_S100B_RAGE_neural_pubmed.xml	PMID	21209080	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID23858030_SAA3_TLR4_pubmed.xml	PMID	23858030	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID25154907_SAA1_TLR2_pubmed.xml	PMID	25154907	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID29150600_TNC_FBG_C_TLR4_pubmed.xml	PMID	29150600	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B297_PMID35247611_SAA1_TLR4_pubmed.xml	PMID	35247611	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID11559700_CCL11_CCR2_pubmed.xml	PMID	11559700	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID19122641_VCAN_TLR2_TLR6_pubmed.xml	PMID	19122641	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID9005985_CCL11_CCR3_pubmed.xml	PMID	9005985	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B298_PMID9365122_CCL24_CCR3_pubmed.xml	PMID	9365122	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B299_PMID10975800_CCL28_CCR3_pubmed.xml	PMID	10975800	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B299_PMID11821900_CCL27_CCR10_pubmed.xml	PMID	11821900	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B299_PMID12055240_CCL5_CCR1_pubmed.xml	PMID	12055240	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B299_PMID7679328_CCL3_CCR1_pubmed.xml	PMID	7679328	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID16002730_CCL7_CCR_pubmed.xml	PMID	16002730	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID30567735_CCL7_CCR1_pubmed.xml	PMID	30567735	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID36998150_CCL7_CCR3_pubmed.xml	PMID	36998150	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B300_PMID9289016_CCL5_CCR3_pubmed.xml	PMID	9289016	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID21241660_PANP_PILRA_pubmed.xml	PMID	21241660	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID22357843_PTPRD_IL1RAP_pubmed.xml	PMID	22357843	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID22915120_PCDHGC5_pubmed.xml	PMID	22915120	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID25908590_PTPRD_IL1RAP_pubmed.xml	PMID	25908590	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID35253643_PCDHGC5_pubmed.xml	PMID	35253643	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B301_PMID9115216_CCL8_CCR1_pubmed.xml	PMID	9115216	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMC4755027_ANXA2_TLR2_bioc.json	PMCID	PMC4755027	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMC5029092_decorin_TLR2_bioc.json	PMCID	PMC5029092	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMID21316585_WNT5A_ROR2_pubmed.xml	PMID	21316585	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B302_PMID24097189_CIRP_TLR4_pubmed.xml	PMID	24097189	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMC3622453_HMGB1_TIM3_bioc.json	PMCID	PMC3622453	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMC5506452_ficolinA_TLR4_bioc.json	PMCID	PMC5506452	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMC5506452_ficolinA_TLR4_fulltext.xml	PMCID	PMC5506452	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMID12411706_DEFB2_TLR4_pubmed.xml	PMID	12411706	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMID16267105_HMGB1_TLR2_pubmed.xml	PMID	16267105	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMID19143470_HMGB1_TLR2_pubmed.xml	PMID	19143470	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B303_PMID22842346_HMGB1_TIM3_pubmed.xml	PMID	22842346	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B304_PMID34369876_LGALS9_TLR4_pubmed.xml	PMID	34369876	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B305_PMC12789345_C3a_SCI_bioc.json	PMCID	PMC12789345	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B305_PMC3525875_BDKRB1_SCI_bioc.json	PMCID	PMC3525875	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B305_PMC3525875_BDKRB1_full.bioc.xml	PMCID	PMC3525875	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B305_PMID22862305_BDKRB1_SCI_pubmed.xml	PMID	22862305	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B305_PMID41044292_C3a_NFkb_Nrf2_SCI_pubmed.xml	PMID	41044292	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B306_PMID19100624_C5L2_C5aR2_pubmed.xml	PMID	19100624	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B306_PMID22449948_RvD1_GPR32_pubmed.xml	PMID	22449948	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B307_PMC4674329_Klk6_PAR2_SCI_bioc.json	PMCID	PMC4674329	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B308_PMID33621043_bradykinin_B2R_SCII_pubmed.xml	PMID	33621043	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B309_PMC3782447_RvD1_FPR2_spinal_bioc.json	PMCID	PMC3782447	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B309_PMC9242000_C3_CR3_NR2B_SCI_bioc.json	PMCID	PMC9242000	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID003_PMC8728726_full.html	PMCID	PMC8728726	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID011_PMC9713475_full.html	PMCID	PMC9713475	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID018_PMC6399007_full.xml	PMCID	PMC6399007	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID018_PUBMED_30622226.xml	PMID	30622226	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_EVID119_PMC3993933_full.html	PMCID	PMC3993933	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_PMC11437233_HMGB1_TLR2_TLR4_full.xml	PMCID	PMC11437233	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_PMC6399007_DHCB_P2X4_full.xml	PMCID	PMC6399007	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_PMC6781990_CCL28_CCR10_full.xml	PMCID	PMC6781990	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch058_PMC4753273_BK_B2R.html	PMCID	PMC4753273	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch058_PMC5266300_APC_PAR1.html	PMCID	PMC5266300	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch058_PMC6538362_C3a_C3aR1.html	PMCID	PMC6538362	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch058_PMC6605214_C5a_C5aR1.html	PMCID	PMC6605214	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch058_PMC8995373_thrombin_PAR1.html	PMCID	PMC8995373	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch059_PMC2685299_substanceP_NK1.html	PMCID	PMC2685299	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch059_PMC6201908_substanceP_NK1.html	PMCID	PMC6201908	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch059_PMID25921821_pubmed.xml	PMID	25921821	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch060_PMC1698827_C3_CR2-Crry.html	PMCID	PMC1698827	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch060_PMC2861100_LTB4_BLT1.html	PMCID	PMC2861100	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch061_PMC12823418_CCN1_SDC4.html	PMCID	PMC12823418	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch061_PMC2241786_lipid_mediator.html	PMCID	PMC2241786	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch061_PMC4097186_Klk6_PAR.html	PMCID	PMC4097186	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch097_PMC2718350_BBG_P2X7_SCI.html	PMCID	PMC2718350	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch097_PMC2861100_LTB4_BLT1_SCI.html	PMCID	PMC2861100	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch098_PMC11437233_HMGB1_TLR_CCL5_SCI.html	PMCID	PMC11437233	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch098_pubmed_32964315_12111830_30622226.xml	PMID	32964315	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch099_pubmed_15258577.xml	PMID	15258577	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch100_PMC6781990_CCL28_CCR10_SCI.html	PMCID	PMC6781990	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_batch100_pubmed_25921821.xml	PMID	25921821	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_fulltext/html/PMC2718350.html	PMCID	PMC2718350	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_fulltext/html/PMC3250136.html	PMCID	PMC3250136	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_D24B_fulltext/html/PMC6605214.html	PMCID	PMC6605214	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_M22B_PMC2080618_article.html	PMCID	PMC2080618	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_M22B_PMC3235522_article.html	PMCID	PMC3235522	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_M22B_PMC4023255_article.html	PMCID	PMC4023255	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC10341423_article.html	PMCID	PMC10341423	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC10517332_article.html	PMCID	PMC10517332	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC11039321_article.html	PMCID	PMC11039321	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1137045_article.html	PMCID	PMC1137045	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1170167_article.html	PMCID	PMC1170167	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1171330_article.html	PMCID	PMC1171330	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1171330_bioc.json	PMCID	PMC1171330	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC124463_article.html	PMCID	PMC124463	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC12485351.xml	PMCID	PMC12485351	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1291242_article.html	PMCID	PMC1291242	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1447428_article.html	PMCID	PMC1447428	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1447428_bioc.json	PMCID	PMC1447428	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC14963.xml	PMCID	PMC14963	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1698827_article.html	PMCID	PMC1698827	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC1698827_bioc.json	PMCID	PMC1698827	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2120752.xml	PMCID	PMC2120752	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2139818.xml	PMCID	PMC2139818	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2150762.xml	PMCID	PMC2150762	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2193806_article.html	PMCID	PMC2193806	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2193806_bioc.json	PMCID	PMC2193806	filename
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_PMC2199199.xml	PMCID	PMC2199199	filename
