repository_root	relative_path	sha256	byte_size	file_extension	artifact_role	scan_version
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B257_PMC4966320_APOC3_LRP1_fulltext.xml	0332c899b1e263b535e17af754cf28ba33e49c821fc1605f66d68b7ddaebed42	220461	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B257_PMID15182176_APOE_LRP1_pubmed.xml	168df0b97273c2b54c839a80f1e04cf3ee7e70dde94d43ede91817845610a4f6	7974	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B257_PMID22238606_APOE_LRP1_pubmed.xml	88022a3e4cce532135ffeb3b01373ba2332919857a0f51b30410ba8a37e18d03	21873	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B257_PMID27400128_APOC3_LRP1_pubmed.xml	0c9fad7c41573fa7f4ee3b19b3534af7905f61a149efac0d59862b5b708dd62b	30361	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B258_PMC2172996_LRP1_TSP_CRT_fulltext.xml	417fee4bdfe69dad03df0db4f15f0a7e8c4fcc2e9ba8d960859ca595e11345a8	212897	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B258_PMID12821648_LRP1_TSP_CRT_pubmed.xml	53e6e0d30a9704363b0b0b88115a1fd33707a2a66c781eec16350b9f070df0cd	34532	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B259_PMC2276409_LRP1_fulltext.xml	8c17466208b3bf2a485812e3bfd03e84145ec8eaa55fc21c150ac842fbba6197	235804	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B259_PMC3179320_WISP1_ITGA5B1_fulltext.xml	9bf88a6e9e46b8b4ff6279acdeca9c61813402e99b5e90cfbf960084e3823098	271633	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B259_PMC3291815_LRP1_fulltext.xml	263ec720f17a9d5b44e28e5f17a61a9983b6ca1333b2d489b397419157070e1d	240821	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B259_PMC6015535_WISP1_ITGA5B1_fulltext.xml	f46f869ebd11201e8f710ca38b88c9fbc63e32d5b24164f8e45f3844f0eeb5e7	193991	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B260_PMC11572282_EDIL3_LFA1_fulltext.xml	71d362e5171b637d9ac96fd841961d95bf04620a5cfd44e06c8ca2d93e812b58	239328	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B260_PMC2753175_EDIL3_LFA1_fulltext.xml	c8db983a2c4c529ddefb5fdd8b5a3dc78982df58a1220fcabb404ba0a7ff200a	148939	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B260_PMC4949421_DSP_ITGB6_fulltext.xml	4bdfcfdf6dcc6a85c996b1177b615ed7611d8dc4d48722b2951454bdaf8c5526	221272	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B260_PMID23386126_EGFL7_ITGAVB3_pubmed.xml	f923cb91c3bef068a60e4f325f308fb5a5cdf0a0e8c55ee5ef9b772ff1dc332e	10877	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B261_PMC11252342_EGFL7_angiogenesis_fulltext.xml	0677ca8957493d00346e6bee98ba7c2b67c9acaebab03ee5d098c7d6ea95cc45	245923	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B261_PMC2423165_HSP90A_CD91_fulltext.xml	4c7afd0a8ba844e077232564bf3f9eafea308a839adc0a13c5c403fb806d52ca	223227	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B261_PMC2518716_FGG_ITGA2B3_fulltext.xml	a09199a2bcfbe537a58a25c79d9ae311fa424b866c52a47f8793f9da93939c4f	210568	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B261_PMC2788794_FGA_ITGA2B3_fulltext.xml	2360ec7eb6ac324a83843fb7da2cd96510edb85156b754552945e0e4f4a886af	181180	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B262_PMC3356570_GP96_CD91_NFKB_fulltext.xml	f4b4c532f02de397de6194a742381a2a2d3e0a47c0956ad5843d9ab137a9a597	215178	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B262_PMC3889557_HSP90A_LRP1_AKT_fulltext.xml	619c28c693ed27ec9e77b427c7a838436dfbe0e71c79bd1bf0ea8c2103f5475d	209807	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B262_PMID11248808_GP96_CD91_pubmed.xml	8647281129dacb76861a2b6ba2e4cc9cc012a65cc8f057c90a1442926cb3fc76	7127	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B263_PMC3603512_ICAM5_ITGA5B1_fulltext.xml	87c7d3d9d3edf8c040275de961e4b495372175c7deda2ea57d8aaaf8f156b222	237409	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B263_PMID11290339_HSP70_CD91_pubmed.xml	3a61ad942b6a364bdc0b10074d1748417df0f70ff64f47972fb6bd55d456b42d	11387	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B264_PMC2194005_JAM3_MAC1_fulltext.xml	98c81945c6834402136df873e38cac6c9ed4872694b88e436c369ac2b28501d2	208815	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B264_PMC5690536_ISG15_LFA1_fulltext.xml	87ed205ab99eae74a5c40c73f8117e75a0409faf1133426197cbeb693bf9a1f9	252967	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B265_PMC2758802_GAL3_ITGA3B1_fulltext.xml	a8f3ea026f809789c4f166e176b045ca84ff950e2537bf1a4b74d3e641615366	219108	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B265_PMID11395486_LAM332_ITGA3B1_pubmed.xml	6722bddfcac12eb91c556b2a52d7c81f8e3023bebd9bf5c6d08796e128ff2288	9303	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B265_laminin_alpha3_pubmed.xml	d3eec45b30cf3f4ab9c115cc6adae4e9418b8c7b17041534ac4970827a0a5a69	19567	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B266_PMC4868538_MFGE8_ITGA8B1_fulltext.xml	1dd544eed0454246a37210048646be096e1b7ba3ca23f0eb3920de47f5ee4506	269266	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B267_PMC1924559_MFGE8_ITGAVB5_fulltext.xml	841aabaa544c857f95f689b45b62af38d6dd07832acb6aea5c235263e052e77d	154718	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B267_PMC3837707_MMP9_LRP1_fulltext.xml	33584bb60c05de3ef85da57ac5dfdc0f3f73f3bdc7efd7b0bca6714cc1ce2e93	228179	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B267_PMID14697347_pubmed.xml	ef60862dd77e89164288ee66f6cdf14f59710a28fb803adb3e8e312e486c59f8	9846	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B267_PMID16672230_pubmed.xml	a1d2e5c56949d739d59c5d802e3daf09a5a926ff238a0638a6e526905164ab89	8449	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMC2137907_bioc.json	58a1466e9adc7a1540559adc0c7f74514f6c01eb199e231ed9cd3e35e48164c5	103968	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMC3713730_bioc.json	3acc5f4c51ec704cd708d3379196db9f66442a96c9bf275773710e0de0196b52	6148	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMC4578660_bioc.json	79977fb4bf88afb8cfcdbfae22c0e3f5621b6386fab11590002fabd4763902bf	109825	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMC7360590_bioc.json	290f6caad26504f97ad9a19479cd481d680631619b60554e126a6b166e2930fc	85364	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMC8407585_bioc.json	cb18dd5d5ade2575d45630171dd8e916ec197102381193c2393acfc9cb2a6ec7	155204	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMID17325197_pubmed.xml	a9e2473244e088c84a27678bdd19bf342bcb5a8de50705fdbc6f39522f65b143	29301	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMID18579572_pubmed.xml	ad0594b4d1dcbfaa1d68ec728f160d2031c1a19e2ec2dc27b4df167076c37d36	9613	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B268_PMID34944831_pubmed.xml	1c1259effbbf34addfb412a36a7f5d9e37b72a56c5bf3f5562b8452a7758222e	57742	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC276084_fulltext_9539703.pdf	92050b581a990c45d862053beefcf53c96bec599353763e507958e44cb6494fb	2598168	pdf	full_text_pdf	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B271_PMC321426_reelin_clustering_fulltext_14729980.pdf	dacd0074606b002bb6015079c6e6c9fda97efc18722758663f9b0708e400a6f3	302115	pdf	full_text_pdf	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B280_PMC11957695_full.xml	2c2fb0c38fbfd3e85ccc98c3b4e08cf792b7884a51ecf155cdb93e7805aabfdf	229426	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B280_PMC2342580_full.xml	fe81124861abf39eaddb1d567c5e9b397e328f6f8905728ce9f97e52fb3c0a3b	210182	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B280_PMC8552870_full.xml	dc5c645303f94c8ce032ac0f836c5dbd1bb000f4b5e50b4e00391b4fd89cd404	251298	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC18372_full.xml	d3316bc9d55930788275b59901a0a32f7d9b87e64adac33a23ee15db8d32e8d8	177552	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC2525563_full.xml	e4c8984ea9d2d8d4f99fe019dcc541fe6c8152efc0cabb49e31d157001de14d8	185095	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC2719060_full.xml	743857e77e02af7892e1c397eed63c479d99d5c58423497fa8472f1d3dbb4261	240491	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC3297637_full.xml	e0a5481c74d94b3edf8a5f39486143a8d25a4d96917a14795c9e195376a162d8	186076	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC4252795_full.xml	57a14068c4b21755d625eb06de562b2668aa75e33a3f03a14c37de59ceea1bc9	218330	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B282_PMC7887579_full.xml	37546301a61f0189d8c3522b00730a2a92cc39715e13d916b75eab6832e9861f	290206	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B283_PMC2199946_pdf_gate.html	98166e8564b16df1c3f9d59fc2a0e03be3df365dd7795f6b5f9ef44d39c26a13	1816	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B283_PMC2730485_full.xml	de9beae21240f015d923d56e48f65f37d70df7001c2f81b122b1ba6a96db5d25	166918	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B283_PMC6298040_full.xml	f00437932f305dbc89aa15feef579d3ff4e27d25d32a10b0ec759bc967caa2af	323322	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B283_PMC7887579_full.xml	e21e3a69aa2df829a2f39122b93d37cdbe27b7ab14b9673cbe14f282d11566f4	290206	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B610_611_jhep_EFNA3_EphA2_landing.html	e771b4dfcb710c1e355c28d0f7b2dfa0d56ed83f11a9cd00e60f11a055fb4f1b	2738	html	metadata_or_search_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_PMC5444747_EphA10_full.xml	632ff9b8912d6d1a37ea726f6887f69b88aaa2649356a32089793f7908c0635f	103526	xml	full_text_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_PMID28427223_pmc_search.json	f548df9443916d5061e5c8fd3b6f40e488614396aad9e8cbf2c4220dda67e4cc	1075	json	metadata_or_search_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_PMID28427223_pubmed.xml	ef34faf3dee15e6b5ccec098023a1b8ea70eda966b146ae1bd2e2ad96e0d00e3	24189	xml	literature_xml	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_crossref_10.18632_oncotarget.15910.json	f5e810d6bf8df74c181baf15f4491b239f3363418bd5003a34350f5d26874d30	13005	json	metadata_or_search_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_europepmc_10.18632_oncotarget.15910.json	0448c2fb30e5f61a8becf1ce11861d766b6d3ec156c1bfbd2cd07069b5a8b26e	195	json	full_text_or_bioc_json	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B612_614_oncotarget_15910.html	d42765577d390cc1570285c41d11a62658f5e817a58f4deeedc9e41a913d3843	5530	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID009_PMC2199946_full.html	5e7537319460ac08709cddf8a670d602e8c8b88e339435da1fd49ed9c9c1604f	177296	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID224_PMC3164261_full.html	6dc7d9aab9e439e84697a76bcb1bb0163d461f8d6f34891cee405be79c41ee45	173796	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID244_PMC1299100_full.html	4e337c89c357825ec6a707745a9ee2287a0daf255a3ca043a03b2024ceec5a9e	153038	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID246_PMC6725384_full.html	4d6c3cd48837d73e69ed15eb5dd95b3c97ffaffb6c66806d8848d2580dd81e93	223385	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID247_PMC1847564_full.html	e3e71738ce784b75f86bb0f68e712bd32d13f42d4f8997a3e098e5d90f828641	231968	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID320_PMC3402285_full.html	009870f14d913c5e188c7c04017281443f0802e78669ad4dab370b7f60582f50	199810	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID322_PMC60149_full.html	40e4f2db8368d09dda1fa25a5d69403ee85ab0754b5ba4826bc443b4d55fd9c3	212950	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID349_PMC1221294_full.html	3197e964f5a163b53e449dbbd43a2006cf126a2dc14b27bef88a3460d4f13c5b	142162	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID453_PMC6238629_full.html	41fc5487a4eb275d943ddc9b024544d7a5197fec3e3cfd104aa383973b0a6c2a	205282	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_EVID458_PMC6072232_full.html	54c72b2a900cf3ed6b981db35ecc0e24a5060b0589632667f819d902c32c7371	171424	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC11145257_Sema4B_PlexinB2_full.html	fa91be1f720e2cb6af1a77531b771cacbe9cde4e5a7b866efa2f6da7cfac2268	196215	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC1221294_PYY_Y1R_fulltext_10970776.pdf	547ce35ed8fc37278d17f0197c0ddfd0f30248d08f642ed6349351147427c568	275250	pdf	full_text_pdf	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC1885470_tPA_syndecan4_full.html	fbc9ff7f20eddbb7f45bd333972d5d99b37a65f69143d7aaf0b602fc8c149b16	206697	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC2064262_PTN_syndecan3_full.html	0fc0b4ef6c81dc0d96b86af520b6f52e370bfbbdbd75ac32f98cddb149e36695	208239	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC218764_CD40L_alphaIIb3_full.html	7c226d8c58071e652af39f4e5d7dd9e5d2e4cfc8cd458df9eee8268ccd32dbb8	166165	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC2710653_E_N_cadherin_affinity_full.html	f44a88b22ef415e0bcd01fea0de8ec5ec23119a63225c195a6206cc52b052182	185211	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC2804212_EphA4_ephrinB2_full.html	8d69a8ae9ce5aaa31ba52613d7ed4729926254cd7b3bb8a72edcc050024635bc	204036	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3001003_TG2_FN_SDC4_SDC2_full.html	55a548621de88a3d3b89232c835564b2bbcaa983d649277ae9f7740a5ffa937e	230068	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC301201_beta8_neural_fulltext_7542940.pdf	77809445bdd8b1da6b5bca05beac5f358749cb1a4402bbf04888600dd3114872	3988958	pdf	full_text_pdf	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3110033_VEGFA_FLT1_PTK7_full.html	f2e26531ade4830a32582a883f5350051bea64b3d35cfa5e265c95683edd128b	177948	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3271903_talin_beta3_full.html	0098e5423ac62ae1778a8f5083e1239e86f63be8360d7b52e772b7356fed7499	193632	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC3867145_Sema4A_NRP1_full.html	fe3c7d5d4d1845a95ad239c65d7b8d4c716af4f139c42db83cf75505da0849ee	186331	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC5353663_Sema7A_integrin_PlexinC1_full.html	21f508baded9e93e640b1fb0560680dd17e7dc6fcfa1628aa8d5ee43fdce8adf	288595	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC5831988_E_N_cadherin_mechanics_full.html	e164c3b513e0d5c203e4784df88e5dc2fcca6d90152207a1f067d19a088c4d4c	289808	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_PMC6729491_EphB2_ephrinB3_full.html	af69331a5a1bc1565a3a0e0d89b95f3fc23307d7e41dd14ed34b22714d751961	191617	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_batch062_PMC1885470_FN1_SDC4.html	835582ab62e69820d4677f1cd531e83d2c2fc1bbe8f199e38e7ffe64e6fc5d06	206697	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_batch062_PMC2199946_PECAM1_alphaVbeta3.html	40b1879c09c49e1f142b6ca43c9ad06f625feb6fddc7f6aab609ab3b58d302aa	177296	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_batch062_PMC2288935_collagenIV_integrin.html	d798a17afae646208776d8cefb8bbd1103214f9d5b686fbdc2420caa14e01ef2	154808	html	full_text_html	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_batch285_Tamaru_36336030_fulltext.pdf	ef24176f377af453bcd1fe7abf174b1ffc25965fb391b154f873fd763db1c4b4	4188747	pdf	full_text_pdf	module20_24_artifact_scan_v1
data/raw/evidence/module20_24_supervised_cli_phase2	data/raw/evidence/module20_24_supervised_cli_phase2/retry_C23B_batch285_Tamaru_36336030_fulltext.txt	5dd62c5874f3b0485b4fa6da0307c73b18cafbc9fdf013e34cf6b8da97b64ab3	57287	txt	search_output	module20_24_artifact_scan_v1
