promotion_id	review_id	batch_id	batch_rank	regulator_key	regulator_symbol	species_scope	source_registry	source_record_id	raw_tf_symbol	target_symbol	target_graph_modules	candidate_membership_status	exact_pair_search_url	exact_pair_status	regulator_general_evidence_status	target_cell_presence_status	binding_or_association_status	downstream_expression_or_perturbation_status	downstream_activation_status	upstream_relay_status	disposition	primary_citation	corroborating_citation	additional_corroborating_citation	near_match_exclusions	review_notes	exportable	canonical_write_performed	module22b_write_performed	source_review_file	promotion_scope	promotion_class	module_route	promotion_confidence	promotion_basis	independent_literature_support_status	independent_literature_source_count	evidence_weight_tier	tflink_source_database	tflink_detection_method	tflink_pubmed_id	tflink_small_scale_evidence	tflink_source_url	tflink_raw_snapshot_path	tflink_raw_snapshot_sha256	tflink_source_selection
public_tf_comprehensive_011	public_tf_evidence_batch015_pair_04_1	public_tf_evidence_batch_015	4	znf385a	Znf385a/Hzf	mouse	TFLink	tflink:mouse:000434:2c262e518601	Znf385a	Cebpa		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Znf385a%2FHzf%22+AND+%22Cebpa%22+AND+mouse	functional_rna_binding_noncanonical_candidate	supported_general_or_authoritative_regulator_evidence	mouse_adipogenesis_or_p53_models_not_SCI_target_cell	direct_mouse_mRNA_3prime_UTR_binding	Hzf_binding_supported_Cebpa_translation_or_p53_expression_and_perturbation	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_post_transcriptional_candidate_separately	https://pubmed.ncbi.nlm.nih.gov/18418387/			Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse-direction relationships, and cross-species models was not transferred.	Direct Hzf/Zfp385a RNA 3-prime-UTR binding and perturbation support a post-transcriptional regulator relationship, not promoter-DNA TF evidence; keep in the noncanonical regulator category. Hzf/Zfp385a is a post-transcriptional RNA-binding regulator at Cebpa and Tp53, not a promoter-DNA TF edge.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_015/public_tf_evidence_review_batch015_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_post_transcriptional_association	general_public_interaction_catalog	broad_post_transcriptional_evidence_primary_only	Peer-reviewed mouse adipogenesis evidence shows Hzf/Zfp385a binding the Cebpa mRNA 3-prime UTR, changing translation and adipogenesis; this is post-transcriptional RNA regulation, not promoter-TF evidence.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_012	public_tf_evidence_batch015_pair_04_2	public_tf_evidence_batch_015	4	znf385a	Znf385a/Hzf	mouse	TFLink	tflink:mouse:000434:2c262e518601	Znf385a	Tp53		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Znf385a%2FHzf%22+AND+%22Tp53%22+AND+mouse	functional_rna_binding_noncanonical_candidate	supported_general_or_authoritative_regulator_evidence	mouse_adipogenesis_or_p53_models_not_SCI_target_cell	direct_mouse_mRNA_3prime_UTR_binding	Hzf_binding_supported_Cebpa_translation_or_p53_expression_and_perturbation	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_post_transcriptional_candidate_separately	https://pubmed.ncbi.nlm.nih.gov/21402775/			Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse-direction relationships, and cross-species models was not transferred.	Direct Hzf/Zfp385a RNA 3-prime-UTR binding and perturbation support a post-transcriptional regulator relationship, not promoter-DNA TF evidence; keep in the noncanonical regulator category. Hzf/Zfp385a is a post-transcriptional RNA-binding regulator at Cebpa and Tp53, not a promoter-DNA TF edge.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_015/public_tf_evidence_review_batch015_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_post_transcriptional_association	general_public_interaction_catalog	broad_post_transcriptional_evidence_primary_only	Peer-reviewed mouse-cell evidence shows Hzf/Zfp385a binding the Tp53 mRNA 3-prime UTR and contributing to p53 expression after ARF induction; this is post-transcriptional RNA regulation, not promoter-TF evidence.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_013	public_tf_evidence_batch015_pair_07_1	public_tf_evidence_batch_015	7	hoxd10	HOXD10	human	TFLink	tflink:human:000668:b84003e2f839	HOXD10	HOXD9		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22HOXD10%22+AND+%22HOXD9%22+AND+human	direct_binding_reporter_candidate_not_promotable	supported_general_or_authoritative_regulator_evidence	not_established_for_exact_pair	HOX4D_HOXD10_binds_HOX4C_HOXD9_promoter_element	cotransfection_reporter_transactivation_without_endogenous_HOXD9_validation	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_promoter_reporter_candidate_separately	https://pmc.ncbi.nlm.nih.gov/articles/PMC453170/			Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse-direction relationships, and cross-species models was not transferred.	Older human promoter-element assays support binding and reporter activation, but endogenous HOXD9 expression and SCI-cell context were not established. HOXD10/HOX4D promoter-element evidence supports HOXD9/HOX4C transactivation but not endogenous target expression.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_015/public_tf_evidence_review_batch015_pairs.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_reporter_binding_association	general_public_interaction_catalog	broad_human_promoter_reporter_evidence_primary_only	Peer-reviewed promoter-element and reporter assays support HOXD10/HOX4D binding and transactivation involving the HOXD9/HOX4C promoter element; endogenous HOXD9 expression was not established, so this remains reporter-supported evidence.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_014	public_tf_evidence_batch015_pair_21_1	public_tf_evidence_batch_015	21	nobox	NOBOX	mouse	TFLink	tflink:mouse:001133:cbb0b6d5cc05	Nobox	Pou5f1		database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22NOBOX%22+AND+%22Pou5f1%22+AND+mouse	functional_direct_binding_promotion_candidate	supported_general_or_authoritative_regulator_evidence	mouse_oocyte_models_not_SCI_target_cell	NOBOX_direct_Pou5f1_promoter_ChIP_and_reporter_binding	Nobox_loss_reduced_Pou5f1_and_NOBOX_increased_Pou5f1_reporter_activity	not_established_for_SCI_target_cell	not_tested_for_exact_pair	promotion_candidate_pending_SCI_target_cell_context	https://pubmed.ncbi.nlm.nih.gov/16997917/	https://pubmed.ncbi.nlm.nih.gov/17494914/		The exact NOBOX-Pou5f1 evidence is retained as staging evidence from mouse oocyte models; oocyte context was not transferred to SCI cells.	NOBOX binds the mouse Pou5f1 promoter, increases reporter activity, and Nobox loss reduces Pou5f1 expression. This meets the exact functional/binding staging threshold but remains non-exportable pending SCI-cell context. NOBOX-Pou5f1 is an exact functional pair, but evidence is from oocyte models rather than SCI cells.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_015/public_tf_evidence_review_batch015_pairs.tsv	comprehensive_public_interaction_catalog	sequence_specific_tf_exact_pair	general_public_interaction_catalog	strong_exact_pair_evidence_context_limited	NOBOX_direct_Pou5f1_promoter_ChIP_and_reporter_binding; Nobox_loss_reduced_Pou5f1_and_NOBOX_increased_Pou5f1_reporter_activity	independent_literature_corroborated	2	A_independent_literature_corroborated								
public_tf_comprehensive_015	public_tf_evidence_batch016_pair_11_1	public_tf_evidence_batch_016	11	brd4	BRD4	mouse	TFLink	tflink:mouse:000851:0fc1332d9112	Brd4	A2m	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Brd4%22+AND+%22A2m%22+AND+mouse	perturbation_association_without_direct_binding_not_promotable	supported_general_or_authoritative_regulator_evidence	mouse_LPS_liver_model_not_SCI_target_cell	no_BRD4_A2m_locus_binding_established	pan_BET_perturbation_associated_A2m_suppression_in_mouse_liver_LPS_model	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_indirect_perturbation_association_separately	https://pubmed.ncbi.nlm.nih.gov/32821285/	https://pmc.ncbi.nlm.nih.gov/articles/PMC7416228/		Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse directions, and broad chromatin programs was not transferred to this exact pair.	Apabetalone suppressed A2m in a mouse LPS model, but the study did not establish A2m-locus BRD4 binding or BRD4-selective target causality. BRD4 has broad enhancer/chromatin occupancy and transcriptional-control evidence; the queued target associations are indirect or database-derived.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_016/public_tf_evidence_review_batch016_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_indirect_expression_association	20B_target_interaction	broad_mouse_perturbation_expression_evidence_primary_only	Peer-reviewed mouse LPS-liver evidence associates BET/BRD4 perturbation with reduced A2M/A2m expression; no A2m-locus occupancy or BRD4-selective causal rescue was shown, so this is an indirect expression association.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_016	public_tf_evidence_batch016_pair_11_2	public_tf_evidence_batch_016	11	brd4	BRD4	mouse	TFLink	tflink:mouse:000851:0fc1332d9112	Brd4	Abca1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Brd4%22+AND+%22Abca1%22+AND+mouse	perturbation_association_without_direct_binding_not_promotable	supported_general_or_authoritative_regulator_evidence	mouse_db_db_renal_model_not_SCI_target_cell	no_BRD4_Abca1_locus_binding_established	pan_BET_or_BRD4_perturbation_associated_Abca1_increase_in_mouse_renal_model	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_indirect_perturbation_association_separately	https://pubmed.ncbi.nlm.nih.gov/39990894/	https://pmc.ncbi.nlm.nih.gov/articles/PMC11843129/		Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse directions, and broad chromatin programs was not transferred to this exact pair.	Apabetalone or BRD4 perturbation was associated with increased Abca1, alongside PPAR-gamma/LXR changes, but no locus occupancy or Abca1-specific causal rescue was shown. BRD4 has broad enhancer/chromatin occupancy and transcriptional-control evidence; the queued target associations are indirect or database-derived.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_016/public_tf_evidence_review_batch016_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_indirect_expression_association	20B_target_interaction	broad_mouse_perturbation_expression_evidence_primary_only	Peer-reviewed mouse renal-model evidence associates BET/BRD4 perturbation with increased Abca1 expression alongside PPAR-gamma/LXR changes; no Abca1-locus occupancy or BRD4-selective causal rescue was shown, so this is an indirect expression association.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_017	public_tf_evidence_batch016_pair_22_2	public_tf_evidence_batch_016	22	kdm1a	KDM1A/LSD1	mouse	TFLink	tflink:mouse:000878:17c33fbb41ca	Kdm1a	Abca1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Kdm1a%22+AND+%22Abca1%22+AND+mouse	indirect_pathway_association_without_direct_binding_not_promotable	supported_general_or_authoritative_regulator_evidence	mouse_atherosclerosis_and_RAW264_7_models_not_SCI_target_cell	no_KDM1A_Abca1_locus_binding_established	KDM1A_pathway_perturbation_associated_with_PPARgamma_LXR_ABCA1_changes	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_indirect_pathway_association_separately	https://pubmed.ncbi.nlm.nih.gov/33811891/			Regulator-level evidence at nonqueued targets, orthologs, paralogs, reverse directions, and broad chromatin programs was not transferred to this exact pair.	KDM1A perturbation was associated with the PPAR-gamma/LXR/ABCA1 pathway, but no Abca1-locus binding, promoter assay, or direct rescue was shown. KDM1A has epigenetic and pathway-regulator evidence; only the separately recorded Abca1/Ackr3 associations are indirect.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_016/public_tf_evidence_review_batch016_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_pathway_expression_association	20B_target_interaction	broad_pathway_expression_evidence_primary_only	Peer-reviewed mouse atherosclerosis and foam-cell evidence links KDM1A perturbation to the PPARgamma-LXR-ABCA1 cholesterol-efflux pathway; this is an indirect pathway association, not direct Abca1-locus regulation.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_018	public_tf_evidence_batch017_pair_04_2	public_tf_evidence_batch_017	4	kmt2d	KMT2D/MLL4	mouse	TFLink	tflink:mouse:000914:fa110fd48019	Kmt2d	Abca1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Kmt2d%22+AND+%22Abca1%22+AND+mouse	functional_chromatin_coregulator_promotion_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	mouse_E9_5_MEF_model_not_SCI_target_cell	ASC2_MLL4_occupancy_at_Abca1_LXRE_and_H3K4me3	LXR_ligand_increased_Abca1_and_MLL4_dependent_reporter_or_expression_response	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_chromatin_coactivator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/18372346/	https://pmc.ncbi.nlm.nih.gov/articles/PMC2422828/		MLL3 and MLL4 are redundant and ASC-2 loss disrupts the complex; the study did not selectively test KMT2D alone in an SCI model.	Mouse LXR/ASC-2/MLL4 assays support Abca1 chromatin activation, but this is a chromatin coactivator relationship rather than a strict sequence-specific TF edge. KMT2D/MLL4 has enhancer-regulator evidence; the exact Abca1 relationship is recorded separately as a noncanonical candidate.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_017/public_tf_evidence_review_batch017_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_with_corroboration	ASC2_MLL4_occupancy_at_Abca1_LXRE_and_H3K4me3; LXR_ligand_increased_Abca1_and_MLL4_dependent_reporter_or_expression_response	independent_literature_corroborated	2	A_independent_literature_corroborated								
public_tf_comprehensive_019	public_tf_evidence_batch017_pair_20_1	public_tf_evidence_batch_017	20	gps2	GPS2	mouse	TFLink	tflink:mouse:000978:ec65fa575f71	Gps2	Abca1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Gps2%22+AND+%22Abca1%22+AND+mouse	functional_noncanonical_coregulator_promotion_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	mouse_RAW_BMDM_and_peritoneal_macrophage_models_not_SCI_target_cell	GPS2_and_NFkB_p65_cooccupancy_at_Abca1_promoter_or_enhancers	GPS2_loss_reduced_LPS_induced_Abca1_and_cholesterol_efflux	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_coregulator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/30153049/			GPS2 is a transcriptional coregulator rather than a sequence-specific DNA-binding TF; no SCI target-cell validation or independent second exact paper was found.	GPS2 loss, Abca1 promoter/enhancer co-occupancy with NF-kB p65, and reduced lipid efflux support an exact module-relevant coregulator relationship, not a canonical TF promotion. GPS2 is a transcriptional coregulator with an exact Abca1 macrophage relationship recorded separately.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_017/public_tf_evidence_review_batch017_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_primary_only	GPS2_and_NFkB_p65_cooccupancy_at_Abca1_promoter_or_enhancers; GPS2_loss_reduced_LPS_induced_Abca1_and_cholesterol_efflux	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_020	public_tf_evidence_batch019_pair_10_2	public_tf_evidence_batch_019	10	tbl1xr1	TBL1XR1/TBLR1	human	TFLink	tflink:human:000965:895994e88fda	TBL1XR1	ABCA1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22TBL1XR1%22+AND+%22ABCA1%22+AND+human	functional_noncanonical_coregulator_promotion_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	human_HepG2_model_not_SCI_target_cell	TBLR1_TBL1XR1_ChIP_at_ABCA1_promoter	siTBLR1_reduced_ligand_induced_ABCA1_expression	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_coregulator_candidate_pending_SCI_context	https://pubmed.ncbi.nlm.nih.gov/19481530/	https://reactome.org/content/detail/R-HSA-9024326		TBL1XR1/TBLR1 is a nuclear-receptor coregulator rather than a sequence-specific TF; no SCI target-cell validation or independent second exact paper was found.	Human HepG2 ChIP and siRNA support a TBL1XR1/TBLR1-dependent LXR-ABCA1 relationship, but this is noncanonical coregulator evidence rather than strict TF promotion. TBL1XR1/TBLR1 is a nuclear-receptor coregulator; the exact ABCA1 edge is recorded separately.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_019/public_tf_evidence_review_batch019_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_with_corroboration	TBLR1_TBL1XR1_ChIP_at_ABCA1_promoter; siTBLR1_reduced_ligand_induced_ABCA1_expression	independent_literature_corroborated	2	A_independent_literature_corroborated								
public_tf_comprehensive_021	public_tf_evidence_batch020_pair_12_1	public_tf_evidence_batch_020	12	stag2	STAG2	human	TFLink	tflink:human:001030:7c10e6849e7b	STAG2	ABCA1	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22STAG2%22+AND+%22ABCA1%22+AND+human	functional_noncanonical_chromatin_architecture_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	human_cancer_model_not_SCI_target_cell	STAG2_ChIP_seq_and_ChIP_qPCR_at_ABCA1_promoter	STAG2_knockout_reduced_ABCA1_and_promoter_H3K4_H3K27_acetylation	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_chromatin_architecture_candidate_pending_independent_corroboration_and_SCI_context	https://www.aacr.org/wp-content/uploads/2025/05/AACR2025_Proceedings_050725.pdf	https://www.biorxiv.org/content/10.64898/2026.06.10.731379v1		The exact result is reported in an AACR 2025 abstract and same-study bioRxiv preprint; it is not independent corroboration, and STAG2 is a cohesin/chromatin-architecture factor rather than a strict sequence-specific TF.	Exact human STAG2-to-ABCA1 occupancy plus knockout-associated expression/acetylation change is staged as a noncanonical candidate only; it is not exportable or a strict TF promotion. STAG2 is a cohesin-associated genome-architecture regulator; human ABCA1 is recorded as a provisional exact noncanonical candidate below.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_020/public_tf_evidence_review_batch020_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_with_corroboration	STAG2_ChIP_seq_and_ChIP_qPCR_at_ABCA1_promoter; STAG2_knockout_reduced_ABCA1_and_promoter_H3K4_H3K27_acetylation	independent_literature_corroborated	2	A_independent_literature_corroborated								
public_tf_comprehensive_022	public_tf_evidence_batch021_pair_10_2	public_tf_evidence_batch_021	10	yap1	YAP1	human	TFLink	tflink:human:001176:cb0a1217120f	YAP1	ACKR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22YAP1%22+AND+%22ACKR2%22+AND+human	target_expression_association_without_direct_binding_not_promotable	supported_general_or_authoritative_regulator_evidence	human_dermal_lymphatic_endothelial_cells_not_SCI_target_cell	no_YAP1_ACKR2_locus_occupancy_retrieved	YAP_pathway_activation_increased_ACKR2_mRNA_and_verteporfin_blocked_VEGFC_response	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_expression_pathway_association_separately	https://pmc.ncbi.nlm.nih.gov/articles/PMC12554403/		https://pmc.ncbi.nlm.nih.gov/articles/PMC12554403/	The study supports target-specific expression association but not direct YAP1 occupancy or YAP1-specific causality; verteporfin and pathway activation are confounded.	Human ACKR2 expression response is retained as a pathway-associated lead, not a functional YAP1 promoter edge. YAP1 is a TEAD-associated coactivator; ACTR2 is staged separately as a YAP/TAZ-combined exact candidate and ACKR2 as expression-only.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_021/public_tf_evidence_review_batch021_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_indirect_expression_association	20B_target_interaction	broad_human_pathway_expression_evidence_primary_only	Peer-reviewed human evidence links YAP-pathway activation with increased ACKR2 expression and pharmacologic pathway blockade; direct YAP1 occupancy and YAP1-specific causal isolation were not established, so this is an indirect pathway-expression association.	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_023	public_tf_evidence_batch021_pair_10_3	public_tf_evidence_batch_021	10	yap1	YAP1	human	TFLink	tflink:human:001176:cb0a1217120f	YAP1	ACTR2	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22YAP1%22+AND+%22ACTR2%22+AND+human	functional_noncanonical_coactivator_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	human_WI_38_fibroblast_and_vascular_smooth_muscle_models_not_SCI_target_cell	YAP_TAZ_ChIP_qPCR_enrichment_at_ACTR2_enhancer	YAP_TAZ_depletion_reduced_ACTR2_and_constitutively_active_YAP_rescued_expression	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_coactivator_candidate_pending_YAP1_specific_corrobation_and_SCI_context	https://www.nature.com/articles/s41586-022-04924-6			The exact human ACTR2 result combines YAP and TAZ and does not fully isolate YAP1; it is a coactivator edge, not strict sequence-specific TF evidence.	Exact human YAP/TAZ-to-ACTR2 enhancer occupancy and perturbation support is staged separately as noncanonical coactivator evidence. YAP1 is a TEAD-associated coactivator; ACTR2 is staged separately as a YAP/TAZ-combined exact candidate and ACKR2 as expression-only.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_021/public_tf_evidence_review_batch021_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_primary_only	YAP_TAZ_ChIP_qPCR_enrichment_at_ACTR2_enhancer; YAP_TAZ_depletion_reduced_ACTR2_and_constitutively_active_YAP_rescued_expression	independent_literature_single_source	1	B_independent_literature_single_source								
public_tf_comprehensive_024	public_tf_evidence_batch023_pair_06_4	public_tf_evidence_batch_023	6	nsd2	NSD2/WHSC1	human	TFLink	tflink:human:000122:63030ea5e869	NSD2	ADAM9	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22NSD2%22+AND+%22ADAM9%22+AND+human	functional_noncanonical_chromatin_regulator_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	human_TNBC_and_colorectal_cancer_models_not_SCI_target_cell	NSD2_ChIP_qPCR_at_ADAM9_promoter	NSD2_knockdown_reduced_ADAM9_and_active_NS D2_overexpression_increased_it_catalytic_dead_NS D2_did_not	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_chromatin_candidate_pending_SCI_context	https://pmc.ncbi.nlm.nih.gov/articles/PMC6786427/	https://pmc.ncbi.nlm.nih.gov/articles/PMC8528846/		Direct ADAM9 promoter and perturbation evidence is for a chromatin methyltransferase, not a strict sequence-specific TF; independent corroboration supports direction but not occupancy.	Exact human NSD2-to-ADAM9 promoter/perturbation evidence is staged as a noncanonical chromatin-regulator candidate; EGFR-AKT/STAT3 pathway effects are recorded as downstream context only. NSD2 has an exact ADAM9 promoter and perturbation result with independent direction corroboration; it is a chromatin regulator rather than a strict TF.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_023/public_tf_evidence_review_batch023_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_with_corroboration	NSD2_ChIP_qPCR_at_ADAM9_promoter; NSD2_knockdown_reduced_ADAM9_and_active_NS D2_overexpression_increased_it_catalytic_dead_NS D2_did_not	independent_literature_corroborated	2	A_independent_literature_corroborated								
public_tf_comprehensive_025	public_tf_evidence_batch023_pair_07_4	public_tf_evidence_batch_023	7	ash2l	ASH2L	mouse	TFLink	tflink:mouse:001007:e0cf20c81411	Ash2l	Adam17	20B	database_attributed_candidate_not_verified	https://pubmed.ncbi.nlm.nih.gov/?term=%22Ash2l%22+AND+%22Adam17%22+AND+mouse	functional_noncanonical_chromatin_regulator_candidate_not_strict_tf	supported_general_or_authoritative_regulator_evidence	mouse_db_db_nephropathy_and_glomerular_mesangial_models_not_SCI_target_cell	ASH2L_associated_H3K4me3_enrichment_at_Adam17_promoter	Ash2l_loss_reduced_Adam17_transcription_and_pathway_activity	not_established_for_SCI_target_cell	not_tested_for_exact_pair	retain_noncanonical_chromatin_candidate_pending_independent_corroboration_and_SCI_context	https://pubmed.ncbi.nlm.nih.gov/37879562/			The evidence supports a COMPASS/MLL cofactor-associated chromatin mechanism; only one direct Adam17 paper was found and no strict TF mechanism is implied.	Exact mouse ASH2L-associated Adam17 promoter/H3K4me3 and loss-of-function evidence is staged separately from strict TF promotion. ASH2L is a COMPASS/MLL cofactor; mouse Adam17 is separately staged as an exact noncanonical chromatin-regulator candidate.	true	false	false	data/processed/public_tf_union_expansion_v1/current_set_crosswalk_v1/candidate_triage_v1/evidence_batches/batch_023/public_tf_evidence_review_batch023_pairs.tsv	comprehensive_public_interaction_catalog	role_specific_noncanonical_exact_pair	20B_target_interaction	exact_role_specific_evidence_primary_only	ASH2L_associated_H3K4me3_enrichment_at_Adam17_promoter; Ash2l_loss_reduced_Adam17_transcription_and_pathway_activity	independent_literature_single_source	1	B_independent_literature_single_source								
