queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
znf511|ackr2|human	ZNF511	ACKR2	human	20B	tflink:human:001136:06b56a3f7c21	ZNF511	Q8NB15	O00590	ZNF511	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NB15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NB15_targets.tsv	3986bf6208631e016a65b96abd5a1a7f470dc36040be23801b13136ecab1aa05	true
znf511|actr2|human	ZNF511	ACTR2	human	20B	tflink:human:001136:06b56a3f7c21	ZNF511	Q8NB15	P61160	ZNF511	ACTR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NB15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NB15_targets.tsv	3986bf6208631e016a65b96abd5a1a7f470dc36040be23801b13136ecab1aa05	true
znf511|adam17|human	ZNF511	ADAM17	human	20B	tflink:human:001136:06b56a3f7c21	ZNF511	Q8NB15	P78536	ZNF511	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NB15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NB15_targets.tsv	3986bf6208631e016a65b96abd5a1a7f470dc36040be23801b13136ecab1aa05	true
znf511|adgrb3|human	ZNF511	ADGRB3	human	20B	tflink:human:001136:06b56a3f7c21	ZNF511	Q8NB15	O60242	ZNF511	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NB15.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NB15_targets.tsv	3986bf6208631e016a65b96abd5a1a7f470dc36040be23801b13136ecab1aa05	true
znf518a|ackr2|human	ZNF518A	ACKR2	human	20B	tflink:human:001099:69b7e7487377	ZNF518A	Q6AHZ1	O00590	ZNF518A	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6AHZ1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6AHZ1_targets.tsv	7e89c66418eac4ce2308dac27edf0d349fc11f31a2d707d0cb7af6cdc0cff745	true
znf518a|adam17|human	ZNF518A	ADAM17	human	20B	tflink:human:001099:69b7e7487377	ZNF518A	Q6AHZ1	P78536	ZNF518A	ADAM17	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6AHZ1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6AHZ1_targets.tsv	7e89c66418eac4ce2308dac27edf0d349fc11f31a2d707d0cb7af6cdc0cff745	true
znf518a|ada|human	ZNF518A	ADA	human	20B	tflink:human:001099:69b7e7487377	ZNF518A	Q6AHZ1	P00813	ZNF518A	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6AHZ1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6AHZ1_targets.tsv	7e89c66418eac4ce2308dac27edf0d349fc11f31a2d707d0cb7af6cdc0cff745	true
znf518a|ado|human	ZNF518A	ADO	human	20B	tflink:human:001099:69b7e7487377	ZNF518A	Q6AHZ1	Q96SZ5	ZNF518A	ADO	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6AHZ1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6AHZ1_targets.tsv	7e89c66418eac4ce2308dac27edf0d349fc11f31a2d707d0cb7af6cdc0cff745	true
znf554|acvr1|human	ZNF554	ACVR1	human	20B	tflink:human:000888:b1bbf782bf13	ZNF554	Q86TJ5	Q04771	ZNF554	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86TJ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86TJ5_targets.tsv	d4098178523f6267c82ac693e337e8b2d9233d6d722e2acbbddb627a5ce9bd1d	true
znf554|adam10|human	ZNF554	ADAM10	human	23B	tflink:human:000888:b1bbf782bf13	ZNF554	Q86TJ5	O14672	ZNF554	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86TJ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86TJ5_targets.tsv	d4098178523f6267c82ac693e337e8b2d9233d6d722e2acbbddb627a5ce9bd1d	true
znf554|adam22|human	ZNF554	ADAM22	human	20B;23B	tflink:human:000888:b1bbf782bf13	ZNF554	Q86TJ5	Q9P0K1	ZNF554	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86TJ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86TJ5_targets.tsv	d4098178523f6267c82ac693e337e8b2d9233d6d722e2acbbddb627a5ce9bd1d	true
znf554|adam9|human	ZNF554	ADAM9	human	20B	tflink:human:000888:b1bbf782bf13	ZNF554	Q86TJ5	Q13443	ZNF554	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86TJ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86TJ5_targets.tsv	d4098178523f6267c82ac693e337e8b2d9233d6d722e2acbbddb627a5ce9bd1d	true
znf574|acvr1c|human	ZNF574	ACVR1C	human	20B	tflink:human:000881:273afb5f3d3e	ZNF574	Q6ZN55	Q8NER5	ZNF574	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZN55.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZN55_targets.tsv	413f6fbe16df68f235064164df7ef8e1eceeae4529d47959fdde68d4d10fd70a	true
znf574|acvr1|human	ZNF574	ACVR1	human	20B	tflink:human:000881:273afb5f3d3e	ZNF574	Q6ZN55	Q04771	ZNF574	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZN55.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZN55_targets.tsv	413f6fbe16df68f235064164df7ef8e1eceeae4529d47959fdde68d4d10fd70a	true
znf574|adam22|human	ZNF574	ADAM22	human	20B;23B	tflink:human:000881:273afb5f3d3e	ZNF574	Q6ZN55	Q9P0K1	ZNF574	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZN55.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZN55_targets.tsv	413f6fbe16df68f235064164df7ef8e1eceeae4529d47959fdde68d4d10fd70a	true
znf574|adgre5|human	ZNF574	ADGRE5	human	23B	tflink:human:000881:273afb5f3d3e	ZNF574	Q6ZN55	P48960	ZNF574	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZN55.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZN55_targets.tsv	413f6fbe16df68f235064164df7ef8e1eceeae4529d47959fdde68d4d10fd70a	true
znf580|a2m|human	ZNF580	A2M	human	20B	tflink:human:000882:8a35050e7b9a	ZNF580	Q9UK33	P01023	ZNF580	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UK33.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UK33_targets.tsv	d29398f4e1abb0903584cf46d3a4a2692100cafc66cd8a8d878e4d59e2b12821	true
znf580|acvr1c|human	ZNF580	ACVR1C	human	20B	tflink:human:000882:8a35050e7b9a	ZNF580	Q9UK33	Q8NER5	ZNF580	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UK33.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UK33_targets.tsv	d29398f4e1abb0903584cf46d3a4a2692100cafc66cd8a8d878e4d59e2b12821	true
znf580|acvr1|human	ZNF580	ACVR1	human	20B	tflink:human:000882:8a35050e7b9a	ZNF580	Q9UK33	Q04771	ZNF580	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UK33.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UK33_targets.tsv	d29398f4e1abb0903584cf46d3a4a2692100cafc66cd8a8d878e4d59e2b12821	true
znf584|adcyap1|human	ZNF584	ADCYAP1	human	20B	tflink:human:001137:796481fca75a	ZNF584	Q8IVC4	P18509	ZNF584	ADCYAP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IVC4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IVC4_targets.tsv	bb63ab99897b386bb359006f40efea9e2e292ce70bcbe51da317f63202a734db	true
znf584|cap1|human	ZNF584	CAP1	human	20B	tflink:human:001137:796481fca75a	ZNF584	Q8IVC4	Q01518	ZNF584	CAP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IVC4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IVC4_targets.tsv	bb63ab99897b386bb359006f40efea9e2e292ce70bcbe51da317f63202a734db	true
znf589|adcyap1|human	ZNF589	ADCYAP1	human	20B	tflink:human:000990:33b4cb00064f	ZNF589	Q86UQ0	P18509	ZNF589	ADCYAP1	chromatin immunoprecipitation assay	29126285	Homo sapiens	ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86UQ0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86UQ0_targets.tsv	8c3996e0f2969f63a8510e1d344bcbf6215caad1446ef7573c9949de8280208a	true
znf589|adgrb3|human	ZNF589	ADGRB3	human	20B	tflink:human:000990:33b4cb00064f	ZNF589	Q86UQ0	O60242	ZNF589	ADGRB3	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q86UQ0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q86UQ0_targets.tsv	8c3996e0f2969f63a8510e1d344bcbf6215caad1446ef7573c9949de8280208a	true
znf597|bcl2|human	ZNF597	BCL2	human	22B	tflink:human:001287:e63143a652a7	ZNF597	Q96LX8	P10415	ZNF597	BCL2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true
znf597|ccl5|human	ZNF597	CCL5	human	20B;24B	tflink:human:001287:e63143a652a7	ZNF597	Q96LX8	P13501	ZNF597	CCL5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true
znf597|ccr1|human	ZNF597	CCR1	human	20B;24B	tflink:human:001287:e63143a652a7	ZNF597	Q96LX8	P32246	ZNF597	CCR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96LX8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96LX8_targets.tsv	696136f76a9d7936a9e68fd7e051ccd5b4bb8a6a6aba01c6cba9e9640d99455f	true
znf600|acvr1c|human	ZNF600	ACVR1C	human	20B	tflink:human:001274:6cb9d4d25f48	ZNF600	Q6ZNG1	Q8NER5	ZNF600	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true
znf600|acvr1|human	ZNF600	ACVR1	human	20B	tflink:human:001274:6cb9d4d25f48	ZNF600	Q6ZNG1	Q04771	ZNF600	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true
znf600|adam10|human	ZNF600	ADAM10	human	23B	tflink:human:001274:6cb9d4d25f48	ZNF600	Q6ZNG1	O14672	ZNF600	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true
znf600|adam9|human	ZNF600	ADAM9	human	20B	tflink:human:001274:6cb9d4d25f48	ZNF600	Q6ZNG1	Q13443	ZNF600	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZNG1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZNG1_targets.tsv	c507d73d4df1831c043b5058903e6b5ee7ee9596aa099983fef3012776cb1576	true
znf614|a2m|human	ZNF614	A2M	human	20B	tflink:human:001260:3348eeeecf63	ZNF614	Q8N883	P01023	ZNF614	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true
znf614|ackr2|human	ZNF614	ACKR2	human	20B	tflink:human:001260:3348eeeecf63	ZNF614	Q8N883	O00590	ZNF614	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true
znf614|adam9|human	ZNF614	ADAM9	human	20B	tflink:human:001260:3348eeeecf63	ZNF614	Q8N883	Q13443	ZNF614	ADAM9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true
znf614|adgrb3|human	ZNF614	ADGRB3	human	20B	tflink:human:001260:3348eeeecf63	ZNF614	Q8N883	O60242	ZNF614	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N883.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N883_targets.tsv	133f7f0ef4152d6bb1b25146d7d6bda95a94da9b7f1e0d73c522d244311e4385	true
znf629|acvr1|human	ZNF629	ACVR1	human	20B	tflink:human:001101:ee173ad1bb1c	ZNF629	Q9UEG4	Q04771	ZNF629	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true
znf629|adam10|human	ZNF629	ADAM10	human	23B	tflink:human:001101:ee173ad1bb1c	ZNF629	Q9UEG4	O14672	ZNF629	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true
znf629|adgre5|human	ZNF629	ADGRE5	human	23B	tflink:human:001101:ee173ad1bb1c	ZNF629	Q9UEG4	P48960	ZNF629	ADGRE5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true
znf629|adgrl1|human	ZNF629	ADGRL1	human	20B;23B	tflink:human:001101:ee173ad1bb1c	ZNF629	Q9UEG4	O94910	ZNF629	ADGRL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UEG4.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UEG4_targets.tsv	c14694997f20715d371bd3ef720a8d7e4cd01c07ce5b77d1c960fd828dbdf8c7	true
znf639|a2m|human	ZNF639	A2M	human	20B	tflink:human:001148:2d17231d939b	ZNF639	Q9UID6	P01023	ZNF639	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true
znf639|acvr1|human	ZNF639	ACVR1	human	20B	tflink:human:001148:2d17231d939b	ZNF639	Q9UID6	Q04771	ZNF639	ACVR1	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true
znf639|adam10|human	ZNF639	ADAM10	human	23B	tflink:human:001148:2d17231d939b	ZNF639	Q9UID6	O14672	ZNF639	ADAM10	chromatin immunoprecipitation assay	29126285;27924024	Homo sapiens	GTRD;ReMap	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true
znf639|ada|human	ZNF639	ADA	human	20B	tflink:human:001148:2d17231d939b	ZNF639	Q9UID6	P00813	ZNF639	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9UID6.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9UID6_targets.tsv	a31b71a326c11d4b222f539e3cea33496bf0bb5832ce940c7b000ee77b7e9ff5	true
znf644|a2m|human	ZNF644	A2M	human	20B	tflink:human:000859:cd12b5ae10cf	ZNF644	Q9H582	P01023	ZNF644	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true
znf644|ackr2|human	ZNF644	ACKR2	human	20B	tflink:human:000859:cd12b5ae10cf	ZNF644	Q9H582	O00590	ZNF644	ACKR2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true
znf644|acvr1c|human	ZNF644	ACVR1C	human	20B	tflink:human:000859:cd12b5ae10cf	ZNF644	Q9H582	Q8NER5	ZNF644	ACVR1C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true
znf644|acvr1|human	ZNF644	ACVR1	human	20B	tflink:human:000859:cd12b5ae10cf	ZNF644	Q9H582	Q04771	ZNF644	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9H582.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9H582_targets.tsv	1d87092db37f01a235f42bff333ff0dd8a0bd6880970445168a7962a640a488a	true
znf652|a2m|human	ZNF652	A2M	human	20B	tflink:human:001074:a4d8bd667ebc	ZNF652	Q9Y2D9	P01023	ZNF652	A2M	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true
znf652|adam10|human	ZNF652	ADAM10	human	23B	tflink:human:001074:a4d8bd667ebc	ZNF652	Q9Y2D9	O14672	ZNF652	ADAM10	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true
znf652|adam22|human	ZNF652	ADAM22	human	20B;23B	tflink:human:001074:a4d8bd667ebc	ZNF652	Q9Y2D9	Q9P0K1	ZNF652	ADAM22	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true
znf652|adgrb3|human	ZNF652	ADGRB3	human	20B	tflink:human:001074:a4d8bd667ebc	ZNF652	Q9Y2D9	O60242	ZNF652	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2D9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2D9_targets.tsv	05ad755d8fabe9ceab85f1ac0c579aa13f83e876bed160006c3789adc15122bb	true
znf654|ackr3|human	ZNF654	ACKR3	human	20B	tflink:human:001276:b59210b76e69	ZNF654	Q8IZM8	P25106	ZNF654	ACKR3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true
znf654|ada|human	ZNF654	ADA	human	20B	tflink:human:001276:b59210b76e69	ZNF654	Q8IZM8	P00813	ZNF654	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true
znf654|adgrb3|human	ZNF654	ADGRB3	human	20B	tflink:human:001276:b59210b76e69	ZNF654	Q8IZM8	O60242	ZNF654	ADGRB3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8IZM8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8IZM8_targets.tsv	f13d8ecc6dc09bd48283f98685c812b27fa10dc15b69e808de1d7eeb3f141073	true
