queue_key	regulator_symbol	target_symbol	species_scope	target_graph_modules	source_record_id	raw_tf_symbol	tf_uniprot_id	target_uniprot_id	name_tf	name_target	detection_method	pubmed_id	organism	source_database	small_scale_evidence	tflink_source_url	raw_snapshot_path	raw_snapshot_sha256	exact_pair_match
znf488|atxn7l1|human	ZNF488	ATXN7L1	human		tflink:human:001467:2fcf6a94cc98	ZNF488	Q96MN9	Q9ULK2	ZNF488	ATXN7L1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MN9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MN9_targets.tsv	c3d5917693e46c3073192846ea8dde620cb5d92b25b8a2bd6f1c39301b30429e	true
znf488|lamp1|human	ZNF488	LAMP1	human	20B;23B	tflink:human:001467:2fcf6a94cc98	ZNF488	Q96MN9	P11279	ZNF488	LAMP1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MN9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MN9_targets.tsv	c3d5917693e46c3073192846ea8dde620cb5d92b25b8a2bd6f1c39301b30429e	true
znf488|stat6|human	ZNF488	STAT6	human	22B	tflink:human:001467:2fcf6a94cc98	ZNF488	Q96MN9	P42226	ZNF488	STAT6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MN9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MN9_targets.tsv	c3d5917693e46c3073192846ea8dde620cb5d92b25b8a2bd6f1c39301b30429e	true
znf491|f12|human	ZNF491	F12	human		tflink:human:001568:dde46107efad	ZNF491	Q8N8L2	P00748	ZNF491	F12	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N8L2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N8L2_targets.tsv	3b3e02fdbc04c119bc0159ec5d05e61349203c47038b76078e6b444f09f0fb90	true
znf491|gchfr|human	ZNF491	GCHFR	human		tflink:human:001568:dde46107efad	ZNF491	Q8N8L2	P30047	ZNF491	GCHFR	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N8L2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N8L2_targets.tsv	3b3e02fdbc04c119bc0159ec5d05e61349203c47038b76078e6b444f09f0fb90	true
znf491|grk6|human	ZNF491	GRK6	human		tflink:human:001568:dde46107efad	ZNF491	Q8N8L2	P43250	ZNF491	GRK6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N8L2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N8L2_targets.tsv	3b3e02fdbc04c119bc0159ec5d05e61349203c47038b76078e6b444f09f0fb90	true
znf491|ifi44l|human	ZNF491	IFI44L	human		tflink:human:001568:dde46107efad	ZNF491	Q8N8L2	Q53G44	ZNF491	IFI44L	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8N8L2.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8N8L2_targets.tsv	3b3e02fdbc04c119bc0159ec5d05e61349203c47038b76078e6b444f09f0fb90	true
znf493|cpn2|human	ZNF493	CPN2	human		tflink:human:001444:d6c7cc72f250	ZNF493	Q6ZR52	P22792	ZNF493	CPN2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZR52.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZR52_targets.tsv	d67979dc75557394304a669c25d872e4cd32c4109247d500e95dfabf13f4bebd	true
znf493|nle1|human	ZNF493	NLE1	human		tflink:human:001444:d6c7cc72f250	ZNF493	Q6ZR52	Q9NVX2	ZNF493	NLE1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZR52.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZR52_targets.tsv	d67979dc75557394304a669c25d872e4cd32c4109247d500e95dfabf13f4bebd	true
znf493|stat6|human	ZNF493	STAT6	human	22B	tflink:human:001444:d6c7cc72f250	ZNF493	Q6ZR52	P42226	ZNF493	STAT6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZR52.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZR52_targets.tsv	d67979dc75557394304a669c25d872e4cd32c4109247d500e95dfabf13f4bebd	true
znf493|tenm3|human	ZNF493	TENM3	human	20B	tflink:human:001444:d6c7cc72f250	ZNF493	Q6ZR52	Q9P273	ZNF493	TENM3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6ZR52.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6ZR52_targets.tsv	d67979dc75557394304a669c25d872e4cd32c4109247d500e95dfabf13f4bebd	true
znf501|cmc1|human	ZNF501	CMC1	human		tflink:human:001550:c71f865a76ae	ZNF501	Q96CX3	Q7Z7K0	ZNF501	CMC1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96CX3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96CX3_targets.tsv	60926ab1758548791ad5baf3705fe56be79c9287a35d86166d9c450231a1b0ac	true
znf501|exosc3|human	ZNF501	EXOSC3	human		tflink:human:001550:c71f865a76ae	ZNF501	Q96CX3	Q9NQT5	ZNF501	EXOSC3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96CX3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96CX3_targets.tsv	60926ab1758548791ad5baf3705fe56be79c9287a35d86166d9c450231a1b0ac	true
znf501|gstcd|human	ZNF501	GSTCD	human		tflink:human:001550:c71f865a76ae	ZNF501	Q96CX3	Q8NEC7	ZNF501	GSTCD	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96CX3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96CX3_targets.tsv	60926ab1758548791ad5baf3705fe56be79c9287a35d86166d9c450231a1b0ac	true
znf501|impa2|human	ZNF501	IMPA2	human		tflink:human:001550:c71f865a76ae	ZNF501	Q96CX3	O14732	ZNF501	IMPA2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96CX3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96CX3_targets.tsv	60926ab1758548791ad5baf3705fe56be79c9287a35d86166d9c450231a1b0ac	true
znf502|ano8|human	ZNF502	ANO8	human		tflink:human:001445:2ed8d16e0c60	ZNF502	Q8TBZ5	Q9HCE9	ZNF502	ANO8	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TBZ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TBZ5_targets.tsv	aeb1431879260b4860c33dad475801b03da28542b00edbab252c4ccbcb3ace9e	true
znf502|cacul1|human	ZNF502	CACUL1	human		tflink:human:001445:2ed8d16e0c60	ZNF502	Q8TBZ5	Q86Y37	ZNF502	CACUL1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TBZ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TBZ5_targets.tsv	aeb1431879260b4860c33dad475801b03da28542b00edbab252c4ccbcb3ace9e	true
znf502|cited1|human	ZNF502	CITED1	human		tflink:human:001445:2ed8d16e0c60	ZNF502	Q8TBZ5	Q99966	ZNF502	CITED1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TBZ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TBZ5_targets.tsv	aeb1431879260b4860c33dad475801b03da28542b00edbab252c4ccbcb3ace9e	true
znf502|dand5|human	ZNF502	DAND5	human		tflink:human:001445:2ed8d16e0c60	ZNF502	Q8TBZ5	Q8N907	ZNF502	DAND5	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8TBZ5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8TBZ5_targets.tsv	aeb1431879260b4860c33dad475801b03da28542b00edbab252c4ccbcb3ace9e	true
znf510|adamts9|human	ZNF510	ADAMTS9	human		tflink:human:001251:5cf290f0d277	ZNF510	Q9Y2H8	Q9P2N4	ZNF510	ADAMTS9	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2H8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2H8_targets.tsv	97d4eb24033cd5867ba9ae3d35b06f788f7790a4dbb89b77d85146e87fe830b6	true
znf510|aldoa|human	ZNF510	ALDOA	human		tflink:human:001251:5cf290f0d277	ZNF510	Q9Y2H8	P04075	ZNF510	ALDOA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q9Y2H8.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q9Y2H8_targets.tsv	97d4eb24033cd5867ba9ae3d35b06f788f7790a4dbb89b77d85146e87fe830b6	true
znf514|cpn2|human	ZNF514	CPN2	human		tflink:human:001521:43c34b5c2287	ZNF514	Q96K75	P22792	ZNF514	CPN2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96K75.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96K75_targets.tsv	a800bb98b9669a6c88f7fca84a3b5ce70c94aa7d73f5c2225d5036ae231a3c39	true
znf514|cwc25|human	ZNF514	CWC25	human		tflink:human:001521:43c34b5c2287	ZNF514	Q96K75	Q9NXE8	ZNF514	CWC25	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96K75.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96K75_targets.tsv	a800bb98b9669a6c88f7fca84a3b5ce70c94aa7d73f5c2225d5036ae231a3c39	true
znf514|gsn|human	ZNF514	GSN	human		tflink:human:001521:43c34b5c2287	ZNF514	Q96K75	P06396	ZNF514	GSN	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96K75.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96K75_targets.tsv	a800bb98b9669a6c88f7fca84a3b5ce70c94aa7d73f5c2225d5036ae231a3c39	true
znf514|stat6|human	ZNF514	STAT6	human	22B	tflink:human:001521:43c34b5c2287	ZNF514	Q96K75	P42226	ZNF514	STAT6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96K75.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96K75_targets.tsv	a800bb98b9669a6c88f7fca84a3b5ce70c94aa7d73f5c2225d5036ae231a3c39	true
znf529|ada|human	ZNF529	ADA	human	20B	tflink:human:001458:21fa52a6bd97	ZNF529	Q6P280	P00813	ZNF529	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P280.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P280_targets.tsv	79483516d740a48d05838cbd429d783adfb649ca801d94f25dc5fe25f5c1d30a	true
znf529|aldoa|human	ZNF529	ALDOA	human		tflink:human:001458:21fa52a6bd97	ZNF529	Q6P280	P04075	ZNF529	ALDOA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P280.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P280_targets.tsv	79483516d740a48d05838cbd429d783adfb649ca801d94f25dc5fe25f5c1d30a	true
znf529|sdc4|human	ZNF529	SDC4	human	20B;23B;24B	tflink:human:001458:21fa52a6bd97	ZNF529	Q6P280	P31431	ZNF529	SDC4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P280.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P280_targets.tsv	79483516d740a48d05838cbd429d783adfb649ca801d94f25dc5fe25f5c1d30a	true
znf529|thra|human	ZNF529	THRA	human	22B	tflink:human:001458:21fa52a6bd97	ZNF529	Q6P280	P10827	ZNF529	THRA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P280.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P280_targets.tsv	79483516d740a48d05838cbd429d783adfb649ca801d94f25dc5fe25f5c1d30a	true
znf530|acsl3|human	ZNF530	ACSL3	human		tflink:human:001487:47284dde43f4	ZNF530	Q6P9A1	O95573	ZNF530	ACSL3	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P9A1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P9A1_targets.tsv	b30f4e0ec080bc91c47e244c157995346b80e7222abd3c5e67b1d4c554ffc00f	true
znf530|rgmb|human	ZNF530	RGMB	human	20B	tflink:human:001487:47284dde43f4	ZNF530	Q6P9A1	Q6NW40	ZNF530	RGMB	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P9A1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P9A1_targets.tsv	b30f4e0ec080bc91c47e244c157995346b80e7222abd3c5e67b1d4c554ffc00f	true
znf530|sdc4|human	ZNF530	SDC4	human	20B;23B;24B	tflink:human:001487:47284dde43f4	ZNF530	Q6P9A1	P31431	ZNF530	SDC4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P9A1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P9A1_targets.tsv	b30f4e0ec080bc91c47e244c157995346b80e7222abd3c5e67b1d4c554ffc00f	true
znf530|stat6|human	ZNF530	STAT6	human	22B	tflink:human:001487:47284dde43f4	ZNF530	Q6P9A1	P42226	ZNF530	STAT6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P9A1.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P9A1_targets.tsv	b30f4e0ec080bc91c47e244c157995346b80e7222abd3c5e67b1d4c554ffc00f	true
znf544|bcl7c|human	ZNF544	BCL7C	human		tflink:human:001524:84f64e2f7782	ZNF544	Q6NX49	Q8WUZ0	ZNF544	BCL7C	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6NX49.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6NX49_targets.tsv	46abb888be81154929f2f2f31312fddd46eb257d789322172bff17b63f743b66	true
znf544|fbxo44|human	ZNF544	FBXO44	human		tflink:human:001524:84f64e2f7782	ZNF544	Q6NX49	Q9H4M3	ZNF544	FBXO44	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6NX49.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6NX49_targets.tsv	46abb888be81154929f2f2f31312fddd46eb257d789322172bff17b63f743b66	true
znf544|tom1|human	ZNF544	TOM1	human		tflink:human:001524:84f64e2f7782	ZNF544	Q6NX49	O60784	ZNF544	TOM1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6NX49.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6NX49_targets.tsv	46abb888be81154929f2f2f31312fddd46eb257d789322172bff17b63f743b66	true
znf548|arl4a|human	ZNF548	ARL4A	human		tflink:human:001455:60efdd46fcc5	ZNF548	Q8NEK5	P40617	ZNF548	ARL4A	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEK5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEK5_targets.tsv	e70835c5ad108b3b620d6988c6bea14cbbd98b51c20dc755f2ca89b6cc941bb7	true
znf548|atp6v0e2|human	ZNF548	ATP6V0E2	human		tflink:human:001455:60efdd46fcc5	ZNF548	Q8NEK5	Q8NHE4	ZNF548	ATP6V0E2	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEK5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEK5_targets.tsv	e70835c5ad108b3b620d6988c6bea14cbbd98b51c20dc755f2ca89b6cc941bb7	true
znf548|atp9b|human	ZNF548	ATP9B	human		tflink:human:001455:60efdd46fcc5	ZNF548	Q8NEK5	O43861	ZNF548	ATP9B	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEK5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEK5_targets.tsv	e70835c5ad108b3b620d6988c6bea14cbbd98b51c20dc755f2ca89b6cc941bb7	true
znf548|stat6|human	ZNF548	STAT6	human	22B	tflink:human:001455:60efdd46fcc5	ZNF548	Q8NEK5	P42226	ZNF548	STAT6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEK5.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEK5_targets.tsv	e70835c5ad108b3b620d6988c6bea14cbbd98b51c20dc755f2ca89b6cc941bb7	true
znf549|adgrb1|human	ZNF549	ADGRB1	human	23B	tflink:human:001248:8283263ccfd1	ZNF549	Q6P9A3	O14514	ZNF549	ADGRB1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q6P9A3.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q6P9A3_targets.tsv	12699d7c8677c1acfd59ae213f74cfac3f822ae2cbeb111d97d712ad2b99ead6	true
znf555|ada|human	ZNF555	ADA	human	20B	tflink:human:001477:f6323ca8ce55	ZNF555	Q8NEP9	P00813	ZNF555	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEP9_targets.tsv	22d1c68ff9d754b6de3f6748b9b60feb36a58ee8a4d5300c5d33730637c3bf5c	true
znf555|il16|human	ZNF555	IL16	human	20B	tflink:human:001477:f6323ca8ce55	ZNF555	Q8NEP9	Q14005	ZNF555	IL16	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEP9_targets.tsv	22d1c68ff9d754b6de3f6748b9b60feb36a58ee8a4d5300c5d33730637c3bf5c	true
znf555|rora|human	ZNF555	RORA	human	20B	tflink:human:001477:f6323ca8ce55	ZNF555	Q8NEP9	P35398	ZNF555	RORA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEP9_targets.tsv	22d1c68ff9d754b6de3f6748b9b60feb36a58ee8a4d5300c5d33730637c3bf5c	true
znf555|sdc4|human	ZNF555	SDC4	human	20B;23B;24B	tflink:human:001477:f6323ca8ce55	ZNF555	Q8NEP9	P31431	ZNF555	SDC4	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NEP9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NEP9_targets.tsv	22d1c68ff9d754b6de3f6748b9b60feb36a58ee8a4d5300c5d33730637c3bf5c	true
znf560|aagab|human	ZNF560	AAGAB	human		tflink:human:001466:4299060daf44	ZNF560	Q96MR9	Q6PD74	ZNF560	AAGAB	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MR9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MR9_targets.tsv	ff18b126c5d26db1305174e9cc7aeddd05d128e2e8621a71ce3d0b61f54eed84	true
znf560|ada|human	ZNF560	ADA	human	20B	tflink:human:001466:4299060daf44	ZNF560	Q96MR9	P00813	ZNF560	ADA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MR9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MR9_targets.tsv	ff18b126c5d26db1305174e9cc7aeddd05d128e2e8621a71ce3d0b61f54eed84	true
znf560|aldoa|human	ZNF560	ALDOA	human		tflink:human:001466:4299060daf44	ZNF560	Q96MR9	P04075	ZNF560	ALDOA	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MR9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MR9_targets.tsv	ff18b126c5d26db1305174e9cc7aeddd05d128e2e8621a71ce3d0b61f54eed84	true
znf560|angptl6|human	ZNF560	ANGPTL6	human		tflink:human:001466:4299060daf44	ZNF560	Q96MR9	Q8NI99	ZNF560	ANGPTL6	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q96MR9.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q96MR9_targets.tsv	ff18b126c5d26db1305174e9cc7aeddd05d128e2e8621a71ce3d0b61f54eed84	true
znf579|acvr1|human	ZNF579	ACVR1	human	20B	tflink:human:001354:16699c4aabd7	ZNF579	Q8NAF0	Q04771	ZNF579	ACVR1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NAF0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NAF0_targets.tsv	55997826dde7bb908297bfede23502a405bef54503c3c417af5737402e1b0653	true
znf579|adora2a|human	ZNF579	ADORA2A	human	20B	tflink:human:001354:16699c4aabd7	ZNF579	Q8NAF0	P29274	ZNF579	ADORA2A	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NAF0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NAF0_targets.tsv	55997826dde7bb908297bfede23502a405bef54503c3c417af5737402e1b0653	true
znf579|agrn|human	ZNF579	AGRN	human	20B;23B	tflink:human:001354:16699c4aabd7	ZNF579	Q8NAF0	O00468	ZNF579	AGRN	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NAF0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NAF0_targets.tsv	55997826dde7bb908297bfede23502a405bef54503c3c417af5737402e1b0653	true
znf579|ccn1|human	ZNF579	CCN1	human	24B	tflink:human:001354:16699c4aabd7	ZNF579	Q8NAF0	O00622	ZNF579	CCN1	chromatin immunoprecipitation assay	27924024	Homo sapiens	GTRD	No	https://cdn.netbiol.org/tflink/proteinDownload_targets/TFLink_targets_of_Q8NAF0.tsv	data/raw/public_database_snapshots/tf_union_expansion_v1/tflink_protein_targets_v1/human_Q8NAF0_targets.tsv	55997826dde7bb908297bfede23502a405bef54503c3c417af5737402e1b0653	true
